TAD7	TAD9	TAD10	TAH1	TAH3	TAH4	TAH5	TAD6	TAD2	TAD3	TAD4	TAH6	TAH8	TAH10	species	ID
bacOTU_1050	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06518960374947	bac	bacOTU_1050
bacOTU_1054	0	0	0	0	0	0	5.97550044816253	0	0	0	0	0	0	0	bac	bacOTU_1054
bacOTU_1055	0	0	0	1.14902907043548	0	0	0	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1055
bacOTU_1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1056
bacOTU_1057	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06518960374947	bac	bacOTU_1057
bacOTU_1058	0	0	2.68348316114316	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1058
bacOTU_1059	0	0	0	0	0	0	0	1.15553501271089	0	0	0	0	0	0	bac	bacOTU_1059
bacOTU_1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1060
bacOTU_1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1061
bacOTU_1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1062
bacOTU_1063	0	0	0	1.14902907043548	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1063
bacOTU_1064	0	0	1.34174158057158	1.14902907043548	0	0	0	0	0	0	0	1.32784490771478	0	1.06518960374947	bac	bacOTU_1064
bacOTU_1065	1.0919414719371	1.26806999746386	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1065
bacOTU_1066	0	0	0	0	0	0	0	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1066
bacOTU_1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1068
bacOTU_1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1069
bacOTU_107	6.55164883162263	105.2498097895	9.39219106400107	1.14902907043548	0	0	1.49387511204063	5.77767506355443	16.2548764629389	42.9128738621586	11.0960424115399	3.98353472314434	1.08495171964848	4.26075841499787	bac	bacOTU_107
bacOTU_1070	1.0919414719371	1.26806999746386	0	2.29805814087096	0	0	1.49387511204063	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1070
bacOTU_1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1071
bacOTU_1073	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13037920749893	bac	bacOTU_1073
bacOTU_1074	0	0	0	0	0	0	0	0	0	1.30039011703511	0	0	0	0	bac	bacOTU_1074
bacOTU_1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1075
bacOTU_1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1076
bacOTU_1077	1.0919414719371	1.26806999746386	1.34174158057158	0	1.34535180949818	0	1.49387511204063	0	1.08365843086259	1.30039011703511	1.23289360128221	1.32784490771478	0	0	bac	bacOTU_1077
bacOTU_1078	0	0	0	0	0	0	1.49387511204063	0	1.08365843086259	0	0	1.32784490771478	1.08495171964848	1.06518960374947	bac	bacOTU_1078
bacOTU_1079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1079
bacOTU_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1080
bacOTU_1081	0	0	4.02522474171475	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1081
bacOTU_1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1082
bacOTU_1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1083
bacOTU_1084	0	0	0	1.14902907043548	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1084
bacOTU_1085	0	0	0	0	0	0	1.49387511204063	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1085
bacOTU_1086	0	0	0	0	0	1.31492439184747	0	0	0	0	0	0	0	0	bac	bacOTU_1086
bacOTU_1088	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06518960374947	bac	bacOTU_1088
bacOTU_1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1091
bacOTU_1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1093
bacOTU_1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1097
bacOTU_1098	1.0919414719371	1.26806999746386	0	4.59611628174193	0	1.31492439184747	1.49387511204063	0	3.25097529258778	0	2.46578720256442	0	0	0	bac	bacOTU_1098
bacOTU_110	0	0	1.34174158057158	1.14902907043548	6.72675904749092	7.88954635108481	68.7182551538691	0	0	0	0	79.6706944628867	32.5485515894543	10.6518960374947	bac	bacOTU_110
bacOTU_1101	0	0	0	2.29805814087096	0	1.31492439184747	0	0	0	0	0	2.65568981542956	1.08495171964848	1.06518960374947	bac	bacOTU_1101
bacOTU_1102	0	0	0	0	0	0	0	0	2.16731686172518	0	0	0	0	0	bac	bacOTU_1102
bacOTU_1103	0	0	0	0	0	1.31492439184747	0	0	0	0	0	0	1.08495171964848	0	bac	bacOTU_1103
bacOTU_1104	0	0	0	1.14902907043548	0	0	0	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1104
bacOTU_1105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1105
bacOTU_1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1106
bacOTU_1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1107
bacOTU_1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1108
bacOTU_1109	0	0	0	0	1.34535180949818	0	0	0	0	0	0	0	0	0	bac	bacOTU_1109
bacOTU_1111	0	0	0	0	0	0	0	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1111
bacOTU_1112	0	0	0	0	1.34535180949818	0	0	0	0	0	0	0	0	1.06518960374947	bac	bacOTU_1112
bacOTU_1116	4.36776588774842	0	0	1.14902907043548	0	0	0	0	1.08365843086259	0	0	0	0	1.06518960374947	bac	bacOTU_1116
bacOTU_1117	0	0	0	0	0	0	0	0	0	0	1.23289360128221	1.32784490771478	0	0	bac	bacOTU_1117
bacOTU_1118	0	0	0	0	0	0	1.49387511204063	1.15553501271089	0	0	0	1.32784490771478	0	0	bac	bacOTU_1118
bacOTU_1119	0	1.26806999746386	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1119
bacOTU_1120	0	0	0	0	0	0	0	0	0	0	1.23289360128221	0	0	0	bac	bacOTU_1120
bacOTU_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1121
bacOTU_1122	0	0	0	0	0	0	0	0	0	0	1.23289360128221	0	0	0	bac	bacOTU_1122
bacOTU_1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1124
bacOTU_1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1125
bacOTU_1126	0	0	0	0	0	1.31492439184747	0	0	0	0	0	0	0	0	bac	bacOTU_1126
bacOTU_1127	0	0	0	0	0	0	0	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1127
bacOTU_1128	1.0919414719371	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1128
bacOTU_1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1129
bacOTU_113	1.0919414719371	12.6806999746386	2.68348316114316	1.14902907043548	0	1.31492439184747	8.9632506722438	1.15553501271089	4.33463372345037	9.10273081924577	7.39736160769326	6.63922453857389	8.67961375718781	3.1955688112484	bac	bacOTU_113
bacOTU_1131	1.0919414719371	1.26806999746386	2.68348316114316	1.14902907043548	1.34535180949818	0	0	0	1.08365843086259	1.30039011703511	2.46578720256442	2.65568981542956	0	2.13037920749893	bac	bacOTU_1131
bacOTU_1132	0	0	0	0	1.34535180949818	0	1.49387511204063	0	0	0	0	1.32784490771478	0	0	bac	bacOTU_1132
bacOTU_1133	0	0	1.34174158057158	0	0	1.31492439184747	0	0	0	0	0	0	0	0	bac	bacOTU_1133
bacOTU_1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1134
bacOTU_1135	0	0	0	1.14902907043548	0	0	0	0	0	0	0	0	0	0	bac	bacOTU_1135
bacOTU_1136	0	0	0	0	0	0	0	0	0	0	0	0	1.08495171964848	0	bac	bacOTU_1136
bacOTU_115	3.27582441581131	1.26806999746386	1.34174158057158	12.6393197747903	0	0	0	0	1.08365843086259	2.60078023407022	3.69868080384663	1.32784490771478	0	36.2164465274819	bac	bacOTU_115
bacOTU_118	6.55164883162263	8.87648998224702	2.68348316114316	9.19223256348386	6.72675904749092	22.353714661407	17.9265013444876	1.15553501271089	16.2548764629389	5.20156046814044	11.0960424115399	58.4251759394503	7.59466203753933	15.977844056242	bac	bacOTU_118
bacOTU_120	10.919414719371	1.26806999746386	4.02522474171475	19.5334941974032	1.34535180949818	3.94477317554241	0	1.15553501271089	4.33463372345037	1.30039011703511	2.46578720256442	2.65568981542956	4.3398068785939	4.26075841499787	bac	bacOTU_120
bacOTU_122	2.18388294387421	1.26806999746386	9.39219106400107	49.4082500287257	1.34535180949818	0	1.49387511204063	1.15553501271089	1.08365843086259	3.90117035110533	2.46578720256442	0	2.16990343929695	1.06518960374947	bac	bacOTU_122
bacOTU_125	7.64359030355973	3.80420999239158	2.68348316114316	6.89417442261289	4.03605542849455	3.94477317554241	10.4571257842844	0	9.75292587776333	1.30039011703511	3.69868080384663	7.96706944628867	26.0388412715634	5.32594801874734	bac	bacOTU_125
bacOTU_131	3.27582441581131	7.60841998478316	5.36696632228633	12.6393197747903	12.1081662854837	5.25969756738987	17.9265013444876	1.15553501271089	4.33463372345037	9.10273081924577	9.86314881025767	9.29491435400345	11.9344689161332	8.52151682999574	bac	bacOTU_131
bacOTU_138	4.36776588774842	1.26806999746386	2.68348316114316	5.74514535217741	2.69070361899637	2.62984878369494	1.49387511204063	0	3.25097529258778	1.30039011703511	2.46578720256442	1.32784490771478	1.08495171964848	5.32594801874734	bac	bacOTU_138
bacOTU_140	2.18388294387421	17.752979964494	9.39219106400107	1.14902907043548	1.34535180949818	81.5253122945431	19.4203764565282	5.77767506355443	4.33463372345037	6.50195058517555	8.63025520897547	6.63922453857389	8.67961375718781	1.06518960374947	bac	bacOTU_140
bacOTU_142	3.27582441581131	1.26806999746386	4.02522474171475	13.7883488452258	1.34535180949818	2.62984878369494	1.49387511204063	0	1.08365843086259	0	1.23289360128221	1.32784490771478	3.25485515894543	2.13037920749893	bac	bacOTU_142
bacOTU_144	0	1.26806999746386	2.68348316114316	3.44708721130645	10.7628144759855	5.25969756738987	16.432626232447	24.2662352669286	1.08365843086259	1.30039011703511	1.23289360128221	10.6227592617182	1.08495171964848	3.1955688112484	bac	bacOTU_144
bacOTU_148	1.0919414719371	1.26806999746386	2.68348316114316	0	2.69070361899637	5.25969756738987	7.46937556020317	0	4.33463372345037	1.30039011703511	11.0960424115399	2.65568981542956	4.3398068785939	4.26075841499787	bac	bacOTU_148
bacOTU_149	5.45970735968552	7.60841998478316	6.70870790285791	4.59611628174193	0	0	1.49387511204063	2.31107002542177	7.58560901603815	2.60078023407022	13.5618296141043	1.32784490771478	1.08495171964848	2.13037920749893	bac	bacOTU_149
bacOTU_150	4.36776588774842	1.26806999746386	1.34174158057158	17.2354360565322	4.03605542849455	3.94477317554241	7.46937556020317	0	2.16731686172518	0	4.93157440512884	29.2125879697251	5.42475859824238	11.7170856412441	bac	bacOTU_150
bacOTU_151	1.0919414719371	10.1445599797109	6.70870790285791	1.14902907043548	1.34535180949818	1.31492439184747	1.49387511204063	28.8883753177721	2.16731686172518	11.703511053316	14.7947232153865	0	3.25485515894543	0	bac	bacOTU_151
bacOTU_153	3.27582441581131	1.26806999746386	2.68348316114316	3.44708721130645	0	0	1.49387511204063	0	5.41829215431296	0	4.93157440512884	1.32784490771478	1.08495171964848	11.7170856412441	bac	bacOTU_153
bacOTU_154	7.64359030355973	5.07227998985544	6.70870790285791	4.59611628174193	2.69070361899637	2.62984878369494	8.9632506722438	1.15553501271089	5.41829215431296	2.60078023407022	7.39736160769326	5.31137963085912	5.42475859824238	7.45632722624627	bac	bacOTU_154
bacOTU_155	6.55164883162263	2.53613999492772	2.68348316114316	3.44708721130645	6.72675904749092	3.94477317554241	5.97550044816253	0	16.2548764629389	0	4.93157440512884	5.31137963085912	3.25485515894543	8.52151682999574	bac	bacOTU_155
bacOTU_156	2.18388294387421	2.53613999492772	5.36696632228633	0	0	68.3760683760684	4.4816253361219	1.15553501271089	2.16731686172518	2.60078023407022	1.23289360128221	1.32784490771478	6.50971031789085	1.06518960374947	bac	bacOTU_156
bacOTU_157	1.0919414719371	1.26806999746386	1.34174158057158	3.44708721130645	0	0	0	1.15553501271089	1.08365843086259	1.30039011703511	1.23289360128221	0	0	42.6075841499787	bac	bacOTU_157
bacOTU_159	2.18388294387421	3.80420999239158	4.02522474171475	3.44708721130645	4.03605542849455	5.25969756738987	16.432626232447	1.15553501271089	2.16731686172518	2.60078023407022	4.93157440512884	11.950604169433	4.3398068785939	5.32594801874734	bac	bacOTU_159
bacOTU_162	0	0	4.02522474171475	0	1.34535180949818	40.7626561472715	0	1.15553501271089	1.08365843086259	0	1.23289360128221	22.5733634311512	6.50971031789085	1.06518960374947	bac	bacOTU_162
bacOTU_163	3.27582441581131	5.07227998985544	4.02522474171475	3.44708721130645	2.69070361899637	1.31492439184747	4.4816253361219	0	7.58560901603815	2.60078023407022	3.69868080384663	9.29491435400345	1.08495171964848	9.58670643374521	bac	bacOTU_163
bacOTU_167	1.0919414719371	1.26806999746386	1.34174158057158	1.14902907043548	0	0	2.98775022408127	1.15553501271089	1.08365843086259	0	1.23289360128221	1.32784490771478	0	1.06518960374947	bac	bacOTU_167
bacOTU_168	8.73553177549683	0	1.34174158057158	3.44708721130645	0	6.57462195923734	1.49387511204063	13.8664201525306	1.08365843086259	0	1.23289360128221	2.65568981542956	0	1.06518960374947	bac	bacOTU_168
bacOTU_169	0	0	0	0	1.34535180949818	1.31492439184747	52.2856289214222	0	0	0	0	1.32784490771478	4.3398068785939	2.13037920749893	bac	bacOTU_169
bacOTU_170	3.27582441581131	6.3403499873193	13.4174158057158	21.8315523382742	1.34535180949818	0	1.49387511204063	5.77767506355443	3.25097529258778	7.80234070221066	3.69868080384663	2.65568981542956	1.08495171964848	31.955688112484	bac	bacOTU_170
bacOTU_172	2.18388294387421	1.26806999746386	1.34174158057158	1.14902907043548	1.34535180949818	0	2.98775022408127	1.15553501271089	2.16731686172518	0	1.23289360128221	2.65568981542956	0	3.1955688112484	bac	bacOTU_172
bacOTU_173	1.0919414719371	1.26806999746386	4.02522474171475	3.44708721130645	1.34535180949818	2.62984878369494	2.98775022408127	0	2.16731686172518	1.30039011703511	2.46578720256442	0	3.25485515894543	2.13037920749893	bac	bacOTU_173
bacOTU_174	0	1.26806999746386	5.36696632228633	3.44708721130645	0	0	0	0	0	1.30039011703511	3.69868080384663	0	0	23.4341712824883	bac	bacOTU_174
bacOTU_175	6.55164883162263	5.07227998985544	6.70870790285791	5.74514535217741	5.38140723799274	11.8343195266272	7.46937556020317	1.15553501271089	6.50195058517555	3.90117035110533	8.63025520897547	5.31137963085912	4.3398068785939	8.52151682999574	bac	bacOTU_175
bacOTU_178	4.36776588774842	1.26806999746386	1.34174158057158	6.89417442261289	2.69070361899637	5.25969756738987	13.4448760083657	0	10.8365843086259	0	2.46578720256442	6.63922453857389	5.42475859824238	6.3911376224968	bac	bacOTU_178
bacOTU_180	5.45970735968552	3.80420999239158	0	6.89417442261289	1.34535180949818	1.31492439184747	1.49387511204063	1.15553501271089	6.50195058517555	2.60078023407022	4.93157440512884	5.31137963085912	0	4.26075841499787	bac	bacOTU_180
bacOTU_181	0	2.53613999492772	0	4.59611628174193	0	0	2.98775022408127	0	1.08365843086259	0	2.46578720256442	0	1.08495171964848	44.7379633574776	bac	bacOTU_181
bacOTU_182	0	0	1.34174158057158	3.44708721130645	1.34535180949818	3.94477317554241	59.7550044816253	0	29.25877763329	0	4.93157440512884	7.96706944628867	3.25485515894543	9.58670643374521	bac	bacOTU_182
bacOTU_184	0	0	0	0	0	0	0	0	0	0	0	0	22.783986112618	0	bac	bacOTU_184
bacOTU_185	3.27582441581131	2.53613999492772	2.68348316114316	2.29805814087096	1.34535180949818	1.31492439184747	5.97550044816253	0	2.16731686172518	1.30039011703511	2.46578720256442	3.98353472314434	4.3398068785939	3.1955688112484	bac	bacOTU_185
bacOTU_186	2.18388294387421	3.80420999239158	9.39219106400107	20.6825232678387	1.34535180949818	1.31492439184747	1.49387511204063	3.46660503813266	4.33463372345037	5.20156046814044	2.46578720256442	1.32784490771478	1.08495171964848	12.7822752449936	bac	bacOTU_186
bacOTU_188	6.55164883162263	7.60841998478316	4.02522474171475	6.89417442261289	4.03605542849455	10.5193951347797	14.9387511204063	1.15553501271089	14.0875596012137	2.60078023407022	8.63025520897547	33.1961226928695	5.42475859824238	8.52151682999574	bac	bacOTU_188
bacOTU_191	0	0	1.34174158057158	1.14902907043548	1.34535180949818	1.31492439184747	5.97550044816253	0	1.08365843086259	0	1.23289360128221	19.9176736157217	0	5.32594801874734	bac	bacOTU_191
bacOTU_192	3.27582441581131	2.53613999492772	1.34174158057158	1.14902907043548	1.34535180949818	0	1.49387511204063	0	2.16731686172518	2.60078023407022	6.16446800641105	2.65568981542956	1.08495171964848	2.13037920749893	bac	bacOTU_192
bacOTU_193	2.18388294387421	3.80420999239158	1.34174158057158	1.14902907043548	1.34535180949818	0	0	1.15553501271089	1.08365843086259	1.30039011703511	2.46578720256442	0	0	1.06518960374947	bac	bacOTU_193
bacOTU_194	6.55164883162263	10.1445599797109	4.02522474171475	6.89417442261289	2.69070361899637	2.62984878369494	5.97550044816253	0	9.75292587776333	5.20156046814044	11.0960424115399	5.31137963085912	3.25485515894543	12.7822752449936	bac	bacOTU_194
bacOTU_195	2.18388294387421	1.26806999746386	1.34174158057158	6.89417442261289	1.34535180949818	0	4.4816253361219	0	4.33463372345037	1.30039011703511	4.93157440512884	14.6062939848626	0	3.1955688112484	bac	bacOTU_195
bacOTU_196	1.0919414719371	1.26806999746386	1.34174158057158	0	1.34535180949818	1.31492439184747	1.49387511204063	1.15553501271089	19.5058517555267	1.30039011703511	2.46578720256442	1.32784490771478	1.08495171964848	1.06518960374947	bac	bacOTU_196
bacOTU_199	1.0919414719371	0	1.34174158057158	0	0	0	1.49387511204063	0	1.08365843086259	1.30039011703511	1.23289360128221	2.65568981542956	1.08495171964848	3.1955688112484	bac	bacOTU_199
bacOTU_201	0	0	0	0	5.38140723799274	3.94477317554241	4.4816253361219	0	0	0	0	2.65568981542956	7.59466203753933	6.3911376224968	bac	bacOTU_201
bacOTU_202	16.3791220790566	1.26806999746386	1.34174158057158	6.89417442261289	0	0	0	8.0887450889762	2.16731686172518	16.9050715214564	0	1.32784490771478	1.08495171964848	0	bac	bacOTU_202
bacOTU_210	6.55164883162263	8.87648998224702	10.7339326445727	3.44708721130645	1.34535180949818	2.62984878369494	1.49387511204063	3.46660503813266	4.33463372345037	5.20156046814044	6.16446800641105	3.98353472314434	1.08495171964848	3.1955688112484	bac	bacOTU_210
bacOTU_211	3.27582441581131	3.80420999239158	5.36696632228633	10.3412616339193	1.34535180949818	1.31492439184747	0	23.1107002542177	5.41829215431296	3.90117035110533	3.69868080384663	1.32784490771478	1.08495171964848	2.13037920749893	bac	bacOTU_211
bacOTU_213	5.45970735968552	6.3403499873193	10.7339326445727	4.59611628174193	1.34535180949818	2.62984878369494	2.98775022408127	3.46660503813266	10.8365843086259	6.50195058517555	7.39736160769326	42.4910370468729	2.16990343929695	11.7170856412441	bac	bacOTU_213
bacOTU_216	0	0	0	2.29805814087096	0	0	1.49387511204063	0	0	0	1.23289360128221	1.32784490771478	1.08495171964848	1.06518960374947	bac	bacOTU_216
bacOTU_218	5.45970735968552	5.07227998985544	5.36696632228633	3.44708721130645	4.03605542849455	6.57462195923734	4.4816253361219	1.15553501271089	7.58560901603815	2.60078023407022	6.16446800641105	7.96706944628867	3.25485515894543	6.3911376224968	bac	bacOTU_218
bacOTU_219	3.27582441581131	0	2.68348316114316	1.14902907043548	0	0	0	0	3.25097529258778	2.60078023407022	2.46578720256442	0	0	2.13037920749893	bac	bacOTU_219
bacOTU_220	6.55164883162263	16.4849099670302	8.05044948342949	6.89417442261289	2.69070361899637	3.94477317554241	1.49387511204063	3.46660503813266	5.41829215431296	15.6046814044213	8.63025520897547	3.98353472314434	1.08495171964848	4.26075841499787	bac	bacOTU_220
bacOTU_222	0	3.80420999239158	4.02522474171475	1.14902907043548	0	0	1.49387511204063	0	3.25097529258778	0	3.69868080384663	1.32784490771478	2.16990343929695	0	bac	bacOTU_222
bacOTU_225	3.27582441581131	3.80420999239158	1.34174158057158	2.29805814087096	0	0	0	3.46660503813266	2.16731686172518	2.60078023407022	2.46578720256442	1.32784490771478	0	1.06518960374947	bac	bacOTU_225
bacOTU_226	3.27582441581131	0	4.02522474171475	0	0	0	0	2.31107002542177	1.08365843086259	20.8062418725618	3.69868080384663	0	0	0	bac	bacOTU_226
bacOTU_227	0	0	0	0	6.72675904749092	5.25969756738987	25.3958769046908	0	0	0	0	3.98353472314434	5.42475859824238	4.26075841499787	bac	bacOTU_227
bacOTU_230	0	1.26806999746386	2.68348316114316	1.14902907043548	0	0	0	0	1.08365843086259	1.30039011703511	1.23289360128221	0	0	4.26075841499787	bac	bacOTU_230
bacOTU_232	3.27582441581131	2.53613999492772	13.4174158057158	1.14902907043548	0	0	0	5.77767506355443	1.08365843086259	6.50195058517555	6.16446800641105	0	0	0	bac	bacOTU_232
bacOTU_233	3.27582441581131	3.80420999239158	13.4174158057158	10.3412616339193	0	0	0	1.15553501271089	2.16731686172518	3.90117035110533	2.46578720256442	0	0	9.58670643374521	bac	bacOTU_233
bacOTU_234	0	1.26806999746386	6.70870790285791	0	0	0	0	190.663277097296	6.50195058517555	3.90117035110533	0	0	4.3398068785939	0	bac	bacOTU_234
bacOTU_235	0	0	0	3.44708721130645	4.03605542849455	3.94477317554241	7.46937556020317	0	0	0	0	9.29491435400345	1.08495171964848	7.45632722624627	bac	bacOTU_235
bacOTU_238	1.0919414719371	0	0	1.14902907043548	0	0	0	0	1.08365843086259	0	0	0	1.08495171964848	0	bac	bacOTU_238
bacOTU_240	2.18388294387421	2.53613999492772	2.68348316114316	0	0	0	1.49387511204063	0	1.08365843086259	0	2.46578720256442	0	0	1.06518960374947	bac	bacOTU_240
bacOTU_243	4.36776588774842	2.53613999492772	4.02522474171475	5.74514535217741	5.38140723799274	6.57462195923734	11.9510008963251	1.15553501271089	2.16731686172518	2.60078023407022	3.69868080384663	10.6227592617182	8.67961375718781	8.52151682999574	bac	bacOTU_243
bacOTU_244	0	0	24.1513484502885	1.14902907043548	0	0	0	0	0	0	0	0	5.42475859824238	0	bac	bacOTU_244
bacOTU_247	1.0919414719371	0	0	1.14902907043548	1.34535180949818	2.62984878369494	0	0	1.08365843086259	0	1.23289360128221	1.32784490771478	0	1.06518960374947	bac	bacOTU_247
bacOTU_248	4.36776588774842	2.53613999492772	1.34174158057158	4.59611628174193	1.34535180949818	1.31492439184747	4.4816253361219	0	3.25097529258778	1.30039011703511	2.46578720256442	9.29491435400345	2.16990343929695	1.06518960374947	bac	bacOTU_248
bacOTU_250	2.18388294387421	0	0	2.29805814087096	0	1.31492439184747	2.98775022408127	0	1.08365843086259	0	1.23289360128221	5.31137963085912	4.3398068785939	1.06518960374947	bac	bacOTU_250
bacOTU_251	0	0	1.34174158057158	9.19223256348386	0	0	0	0	0	0	0	0	1.08495171964848	7.45632722624627	bac	bacOTU_251
bacOTU_252	1.0919414719371	0	0	1.14902907043548	0	0	0	0	1.08365843086259	0	1.23289360128221	2.65568981542956	0	2.13037920749893	bac	bacOTU_252
bacOTU_253	1.0919414719371	2.53613999492772	0	1.14902907043548	2.69070361899637	3.94477317554241	5.97550044816253	0	2.16731686172518	1.30039011703511	1.23289360128221	21.2455185234365	1.08495171964848	2.13037920749893	bac	bacOTU_253
bacOTU_254	2.18388294387421	3.80420999239158	5.36696632228633	6.89417442261289	1.34535180949818	1.31492439184747	5.97550044816253	1.15553501271089	5.41829215431296	1.30039011703511	6.16446800641105	1.32784490771478	3.25485515894543	1.06518960374947	bac	bacOTU_254
bacOTU_255	3.27582441581131	1.26806999746386	1.34174158057158	3.44708721130645	1.34535180949818	2.62984878369494	0	0	2.16731686172518	2.60078023407022	2.46578720256442	1.32784490771478	1.08495171964848	0	bac	bacOTU_255
bacOTU_256	0	0	0	1.14902907043548	0	2.62984878369494	7.46937556020317	0	6.50195058517555	0	0	7.96706944628867	1.08495171964848	0	bac	bacOTU_256
bacOTU_257	1.0919414719371	0	0	35.6199011834999	0	0	0	0	0	0	0	0	0	4.26075841499787	bac	bacOTU_257
bacOTU_258	2.18388294387421	6.3403499873193	2.68348316114316	0	0	0	0	8.0887450889762	16.2548764629389	2.60078023407022	0	0	1.08495171964848	0	bac	bacOTU_258
bacOTU_259	5.45970735968552	1.26806999746386	0	2.29805814087096	1.34535180949818	1.31492439184747	8.9632506722438	0	4.33463372345037	1.30039011703511	8.63025520897547	1.32784490771478	4.3398068785939	5.32594801874734	bac	bacOTU_259
bacOTU_260	1.0919414719371	0	1.34174158057158	2.29805814087096	0	0	0	0	1.08365843086259	0	0	0	0	22.3689816787388	bac	bacOTU_260
bacOTU_262	0	0	0	0	1.34535180949818	0	2.98775022408127	0	1.08365843086259	0	0	0	2.16990343929695	1.06518960374947	bac	bacOTU_262
bacOTU_263	3.27582441581131	2.53613999492772	4.02522474171475	2.29805814087096	1.34535180949818	1.31492439184747	2.98775022408127	1.15553501271089	1.08365843086259	1.30039011703511	3.69868080384663	1.32784490771478	1.08495171964848	3.1955688112484	bac	bacOTU_263
bacOTU_264	2.18388294387421	2.53613999492772	1.34174158057158	2.29805814087096	1.34535180949818	1.31492439184747	4.4816253361219	0	1.08365843086259	1.30039011703511	1.23289360128221	2.65568981542956	1.08495171964848	3.1955688112484	bac	bacOTU_264
bacOTU_265	0	0	0	0	2.69070361899637	5.25969756738987	7.46937556020317	0	0	0	0	13.2784490771478	1.08495171964848	8.52151682999574	bac	bacOTU_265
bacOTU_266	0	3.80420999239158	1.34174158057158	0	0	0	0	0	1.08365843086259	0	0	0	0	0	bac	bacOTU_266
bacOTU_269	3.27582441581131	5.07227998985544	2.68348316114316	4.59611628174193	4.03605542849455	2.62984878369494	5.97550044816253	1.15553501271089	3.25097529258778	2.60078023407022	4.93157440512884	17.2619838002921	3.25485515894543	2.13037920749893	bac	bacOTU_269
bacOTU_270	3.27582441581131	0	0	6.89417442261289	0	0	0	0	1.08365843086259	0	0	0	0	3.1955688112484	bac	bacOTU_270
bacOTU_272	1.0919414719371	2.53613999492772	6.70870790285791	0	1.34535180949818	3.94477317554241	2.98775022408127	2.31107002542177	1.08365843086259	2.60078023407022	1.23289360128221	2.65568981542956	0	1.06518960374947	bac	bacOTU_272
bacOTU_273	0	0	0	0	1.34535180949818	2.62984878369494	16.432626232447	0	0	0	0	5.31137963085912	0	2.13037920749893	bac	bacOTU_273
bacOTU_275	2.18388294387421	2.53613999492772	1.34174158057158	5.74514535217741	2.69070361899637	3.94477317554241	2.98775022408127	1.15553501271089	2.16731686172518	1.30039011703511	1.23289360128221	3.98353472314434	1.08495171964848	4.26075841499787	bac	bacOTU_275
