"BacDMH6301"	"BacDMH6302"	"BacDMH6303"	"BacDMH6304"	"BacDMH6305"	"BacDMH6306"	"BacDMH6307"	"BacDMH6308"	"BacDMH6309"	"BacDMH6310"	"BacDMH6311"	"BacDMH6312"	"BacDMH6313"	"BacDMH6314"	"BacDMH6315"	"BacWMH6301"	"BacWMH6302"	"BacWMH6303"	"BacWMH6304"	"BacWMH6305"	"BacWMH6306"	"BacWMH6307"	"BacWMH6308"	"BacWMH6309"	"BacWMH6310"	"BacWMH6311"	"BacWMH6312"	"BacWMH6313"	"BacWMH6314"	"BacWMH6315"	"BacDWYJ01"	"BacDWYJ02"	"BacDWYJ03"	"BacDWYJ04"	"BacDWYJ05"	"BacDWYJ06"	"BacDWYJ07"	"BacDWYJ08"	"BacDWYJ09"	"BacDWYJ10"	"BacDWYJ11"	"BacDWYJ12"	"BacDWYJ13"	"BacDWYJ14"	"BacDWYJ15"	"BacWWYJ01"	"BacWWYJ02"	"BacWWYJ03"	"BacWWYJ04"	"BacWWYJ05"	"BacWWYJ06"	"BacWWYJ07"	"BacWWYJ08"	"BacWWYJ09"	"BacWWYJ10"	"BacWWYJ11"	"BacWWYJ12"	"BacWWYJ13"	"BacWWYJ14"	"BacWWYJ15"	"Bac2DWYJ01"	"Bac2DWYJ02"	"Bac2DWYJ03"	"Bac2DWYJ04"	"Bac2DWYJ05"	"Bac2DWYJ06"	"Bac2DWYJ07"	"Bac2DWYJ08"	"Bac2DWYJ09"	"Bac2DWYJ10"	"Bac2DWYJ11"	"Bac2DWYJ12"	"Bac2DWYJ13"	"Bac2DWYJ14"	"Bac2DWYJ15"	"Bac2WWYJ01"	"Bac2WWYJ02"	"Bac2WWYJ03"	"Bac2WWYJ04"	"Bac2WWYJ05"	"Bac2WWYJ06"	"Bac2WWYJ07"	"Bac2WWYJ08"	"Bac2WWYJ09"	"Bac2WWYJ10"	"Bac2WWYJ11"	"Bac2WWYJ12"	"Bac2WWYJ13"	"Bac2WWYJ14"	"Bac2WWYJ15"	"Bac2DMH6301"	"Bac2DMH6302"	"Bac2DMH6303"	"Bac2DMH6304"	"Bac2DMH6305"	"Bac2DMH6306"	"Bac2DMH6307"	"Bac2DMH6308"	"Bac2DMH6309"	"Bac2DMH6310"	"Bac2DMH6311"	"Bac2DMH6312"	"Bac2WMH6301"	"Bac2WMH6302"	"Bac2WMH6303"	"Bac2WMH6304"	"Bac2WMH6305"	"Bac2WMH6306"	"Bac2WMH6307"	"Bac2WMH6308"	"Bac2WMH6309"	"Bac2WMH6310"	"Bac2WMH6311"	"Bac2WMH6312"
"OTU_1124"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272838776096695	0	0	0	0	0	0	0	0	0.000866142413183669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000690712124412796	0.000148198345148514	0.000662677046536157	0	0	0.000110585044356425	0.000597480103213971	0	0	0.000188399276848216	0.00373448222280023	0	0	0	0	0	0	0	0.000148551513953537	0	0.000602744608367968	0.000187636009188111	0	0	0	0	0.0000928910105657246	0	0.000135632400964019	0.000138461333368351	0.000150932172480712	0	0	0.000457825461825712	0	0	0.000173411319332362	0.000105330811764258	0	0	0	0	0.000132633982069782	0	0	0.000290093246371086	0.000331529641163456	0	0	0.000330816895588558	0	0	0	0	0.000773075354699154	0.00011067603918664	0	0	0	0.0000988619357689623	0	0	0	0.00028674333665145	0	0.000188247075933697	0	0.0000891462605738874	0
"OTU_2217"	0	0	0	0	0	0.000231578327076028	0.000326135736392958	0	0	0	0	0	0	0	0.000466954952872938	0	0	0.000206557125243281	0.000187587964325425	0	0	0	0.000132950572262953	0	0	0	0.000579597647501069	0	0.0012992136197755	0	0	0	0	0	0	0	0	0	0	0.000176710235043927	0	0	0	0	0.000576136288843398	0.000230237374804265	0	0	0.000100654659515966	0	0	0	0	0	0	0	0	0	0	0.0000803893694347976	0	0	0	0	0	0.00120548921673594	0	0.000159624995169748	0.0000851968000139586	0	0	0	0	0	0.000138461333368351	0	0	0.0000775697846015688	0.000228912730912856	0.000368964571623351	0.000184814180984314	0.00104046791599417	0.000105330811764258	0.000140844437705984	0.000148740242729321	0.000292761931728946	0.000168389233227591	0.000265267964139565	0.000264683534199948	0.000278748281560205	0	0	0.000406560484143333	0	0	0.000144339128714268	0	0	0	0	0.00011067603918664	0	0.000127076378099945	0.000263917346701009	0	0.000379053586737327	0.000303437830351465	0	0	0	0.000188247075933697	0.00031691732573498	0.0000891462605738874	0
"OTU_628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182499468619105	0	0	0	0	0	0	0	0	0.000232057710472479	0.000250085881928589	0.000278673031697174	0.000103198548623233	0.000135632400964019	0.000276922666736702	0.000150932172480712	0.0003367946290972	0.000232709353804707	0.000457825461825712	0	0.000369628361968627	0.000693645277329446	0.000526654058821292	0	0.0000743701213646606	0	0	0.000397901946209347	0.000529367068399896	0.0000929160938534017	0	0.000331529641163456	0.000271040322762222	0	0	0.000144339128714268	0	0.00148473518018231	0.000735823302232857	0.00154615070939831	0	0.000177837244768989	0	0.000175944897800673	0	0.000758107173474655	0.000151718915175733	0.000217072406308762	0	0.0000783536758087075	0.0000941235379668487	0.000105639108578327	0.0000891462605738874	0.000334502604187772
"OTU_1266"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410262262360318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230237374804265	0	0.000530141637228925	0	0.000165303138999798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170393600027917	0	0	0	0	0	0	0.000150932172480712	0.000224529752731467	0.000620558276812551	0.00412042915643141	0.000664136228922032	0.000184814180984314	0.000520233957997085	0.000315992435292775	0.000352111094264961	0.000223110364093982	0	0.0000841946166137953	0.00053053592827913	0	0.000185832187706803	0	0	0	0	0	0	0	0	0	0	0	0	0.00050830551239978	0	0	0.000189526793368664	0.000151718915175733	0.000361787343847937	0.00028674333665145	0	0.000188247075933697	0.000105639108578327	0.0000891462605738874	0.000446003472250362
"OTU_1249"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000991358758846653	0.000262265935016618	0	0	0	0.000562908027564333	0.000319249990339495	0.0000851968000139586	0.000580144276181197	0.000625214704821471	0.000371564042262898	0	0.000542529603856076	0.000415384000105053	0	0	0.000155139569203138	0.000228912730912856	0.0000737929143246702	0	0.000173411319332362	0.000315992435292775	0.0000704222188529921	0	0	0	0.000132633982069782	0	0	0.000290093246371086	0	0	0	0.000165408447794279	0.000144339128714268	0.00104441832175094	0.000593894072072923	0.00147164660446571	0.00231922606409746	0.000221352078373279	0.000177837244768989	0	0	0.0000988619357689623	0	0	0.000144714937539175	0.000143371668325725	0	0	0	0.000178292521147775	0
"OTU_1198"	0	0	0	0.000155010853570613	0	0	0.000978407209178873	0.000367365623786999	0	0	0	0	0.000527695857994652	0	0.000466954952872938	0	0.0001823606231411	0.000413114250486563	0	0	0.000134476182151107	0.00034067735288246	0.000132950572262953	0.000614137225591287	0.000385112580503108	0	0.000144899411875267	0.000229573533723429	0.000433071206591835	0	0	0	0	0.000653571821418368	0.00169581887143348	0	0	0	0	0	0	0	0.000553278232401457	0	0.000576136288843398	0.000920949499217062	0	0.000132535409307231	0	0	0	0	0.000233266720833221	0	0.000188399276848216	0.000162368792295662	0.000149223756225414	0.000335266042923737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103198548623233	0	0	0	0	0.0000775697846015688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011067603918664	0	0.00050830551239978	0	0	0	0.0000758594575878663	0	0	0	0	0	0	0
"OTU_1051"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000820524524720637	0	0.000826228500973125	0	0.000272838776096695	0.000134476182151107	0.00034067735288246	0.000398851716788858	0.000307068612795644	0.000128370860167703	0.000308568007117825	0.000289798823750535	0.000918294134893717	0.000649606809887752	0.000291325595789518	0	0	0.000590753609929445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165303138999798	0.000331755133069274	0.00119496020642794	0.00011663336041661	0.00013222388246153	0.000188399276848216	0.000487106376886987	0.000149223756225414	0.00117343115023308	0.000212259431267142	0.00032155747773919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112264876365733	0.0000775697846015688	0	0.0000737929143246702	0	0	0	0.0000704222188529921	0	0	0	0.000132633982069782	0.000264683534199948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000988619357689623	0	0	0.000144714937539175	0.000143371668325725	0	0	0.000105639108578327	0	0
"OTU_1324"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000991358758846653	0	0	0	0	0.000187636009188111	0.000159624995169748	0.0000851968000139586	0.000116028855236239	0.000375128822892883	0.0000928910105657246	0.000103198548623233	0.000135632400964019	0.000276922666736702	0	0	0.0000775697846015688	0	0.0000737929143246702	0.0000924070904921569	0.000693645277329446	0	0.0000704222188529921	0	0	0	0	0.000529367068399896	0	0	0.000663059282326912	0.000542080645524444	0.000274395514638721	0.000496225343382837	0	0.00139255776233458	0.000296947036036462	0.00220746990669857	0.00154615070939831	0	0	0.000127076378099945	0.000175944897800673	0.0000988619357689623	0.000189526793368664	0	0.0000723574687695874	0.00028674333665145	0	0	0.000105639108578327	0.0000891462605738874	0.000223001736125181
"OTU_1083"	0	0	0	0.000310021707141227	0	0.000463156654152055	0.000326135736392958	0.001102096871361	0.000945245772171665	0	0.000307055223700111	0.000797554977505522	0	0	0.000466954952872938	0.000820524524720637	0	0.000206557125243281	0	0	0	0	0	0	0	0	0.000144899411875267	0.000229573533723429	0	0	0.00104384007944096	0.000144958715187	0.000590753609929445	0	0	0.000905624061965046	0	0.000414417499369296	0	0.000176710235043927	0.00132671981783394	0	0.000553278232401457	0	0	0	0.000296396690297028	0.000132535409307231	0	0	0	0	0	0	0	0	0.000149223756225414	0	0.0000707531437557141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1723"	0.000171305102300967	0.00222455349005717	0.000300656101226327	0	0.000839128411399224	0.000231578327076028	0.000978407209178873	0.000367365623786999	0.000236311443042916	0.000180199835374199	0.000614110447400223	0	0.000527695857994652	0.00090893615285878	0.000466954952872938	0	0	0	0	0	0	0	0.000132950572262953	0	0.000256741720335405	0	0	0	0	0	0	0	0	0	0	0	0	0.000414417499369296	0	0.000176710235043927	0	0.000884027877995938	0.00110655646480291	0.000642310536590504	0	0.000230237374804265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1905"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410262262360318	0	0.000206557125243281	0.00037517592865085	0	0.000134476182151107	0.0017033867644123	0.00106360457810362	0.00107474014478475	0	0.000462852010676737	0.000289798823750535	0.00137744120234058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460474749608531	0.000296396690297028	0	0	0	0.000221170088712849	0.000298740051606985	0.00011663336041661	0	0	0.000162368792295662	0	0.000167633021461868	0.0000707531437557141	0.000401946847173988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112264876365733	0.000155139569203138	0.000228912730912856	0	0	0	0	0	0	0	0	0.000397901946209347	0	0.0000929160938534017	0	0	0	0	0	0	0	0	0	0	0	0.000177837244768989	0.00025415275619989	0	0	0.000379053586737327	0.0000758594575878663	0.00028942987507835	0	0	0	0.00031691732573498	0.0000891462605738874	0
"OTU_1176"	0	0	0	0	0.000279709470466408	0	0	0	0	0	0	0	0.000527695857994652	0	0	0.000410262262360318	0	0	0	0	0	0	0.000132950572262953	0	0.000256741720335405	0.000154284003558912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110655646480291	0	0	0	0	0	0	0	0	0	0	0	0	0.000162368792295662	0	0.000167633021461868	0	0	0	0	0	0.000148551513953537	0	0.000120548921673594	0.000375272018376222	0.000319249990339495	0	0	0.000375128822892883	0.0000928910105657246	0	0.000271264801928038	0	0.000150932172480712	0	0.0000775697846015688	0	0.00014758582864934	0.0000924070904921569	0.000173411319332362	0	0.0000704222188529921	0.000148740242729321	0.000117104772691578	0	0.000132633982069782	0	0.0000929160938534017	0.000290093246371086	0.000331529641163456	0	0.00013719775731936	0	0.000144339128714268	0.00104441832175094	0.00118778814414585	0.000735823302232857	0.000773075354699154	0	0.000177837244768989	0	0.0000879724489003363	0.000197723871537925	0	0	0	0.00028674333665145	0.000156707351617415	0	0.000105639108578327	0.0000891462605738874	0
"OTU_2075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216535603295917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296396690297028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000991358758846653	0	0.000297103027907073	0.000319514240200121	0.00120548921673594	0.000375272018376222	0.000798124975848738	0.000255590400041876	0	0	0	0	0.000135632400964019	0.000276922666736702	0	0	0	0	0	0.000369628361968627	0.000173411319332362	0	0.0000704222188529921	0.0000743701213646606	0	0	0.000265267964139565	0.000794050602599844	0.000185832187706803	0	0.000331529641163456	0.000135520161381111	0	0	0.000577356514857072	0	0.000296947036036462	0.000735823302232857	0.000773075354699154	0	0	0	0.000527834693402018	0.000593171614613774	0.000568580380105991	0	0.000144714937539175	0.00086023000995435	0.0000783536758087075	0	0	0	0
"OTU_860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000553278232401457	0	0	0	0	0	0.000100654659515966	0.000165303138999798	0	0	0	0	0	0	0	0	0	0	0.00036499893723821	0.000396543503538661	0	0	0.000319514240200121	0	0	0	0.0000851968000139586	0.000116028855236239	0	0	0.000103198548623233	0.000135632400964019	0.000138461333368351	0	0.000224529752731467	0.0000775697846015688	0	0	0.0000924070904921569	0.000173411319332362	0	0	0.0000743701213646606	0.0000585523863457892	0.000168389233227591	0.000132633982069782	0.000529367068399896	0	0.000290093246371086	0.00132611856465382	0	0.000274395514638721	0.000165408447794279	0	0	0.000593894072072923	0.00220746990669857	0	0	0.00106702346861394	0	0.0000879724489003363	0.0000988619357689623	0.000947633966843319	0	0	0.000143371668325725	0.0000783536758087075	0.0000941235379668487	0	0.000178292521147775	0.000223001736125181
"OTU_948"	0	0	0	0.000155010853570613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134476182151107	0	0	0	0	0	0.000144899411875267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132535409307231	0	0	0	0	0	0.00013222388246153	0	0	0	0	0	0	0.0000912497343095524	0.0000991358758846653	0	0.000148551513953537	0.000159757120100061	0.000120548921673594	0	0	0	0	0.000125042940964294	0.000278673031697174	0	0.000135632400964019	0.000138461333368351	0.000301864344961425	0.000112264876365733	0.000232709353804707	0.000915650923651424	0.000221378742974011	0.000277221271476471	0.000520233957997085	0.000105330811764258	0.000492955531970945	0.000148740242729321	0	0.0000841946166137953	0.000663169910348912	0.000264683534199948	0	0	0.000331529641163456	0.000135520161381111	0	0.000165408447794279	0	0.000696278881167291	0	0.00147164660446571	0.00154615070939831	0	0.000177837244768989	0	0	0.0000988619357689623	0	0.000151718915175733	0.0000723574687695874	0.00028674333665145	0.0000783536758087075	0	0	0	0.000223001736125181
"OTU_1610"	0.000171305102300967	0	0	0	0	0	0	0.000367365623786999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132950572262953	0	0	0	0	0	0	0	0	0	0	0	0.00169581887143348	0.000905624061965046	0	0	0	0	0	0	0.000553278232401457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000912497343095524	0	0	0.000148551513953537	0	0	0.000187636009188111	0	0	0.000116028855236239	0	0	0	0	0	0.000150932172480712	0	0	0.00114456365456428	0	0.0000924070904921569	0	0	0.000140844437705984	0.0000743701213646606	0	0.0000841946166137953	0.000132633982069782	0.00105873413679979	0	0.000290093246371086	0.000663059282326912	0.000135520161381111	0.00013719775731936	0	0	0.000696278881167291	0	0.000735823302232857	0	0.00011067603918664	0.000711348979075958	0	0.0000879724489003363	0	0	0	0	0	0.0000783536758087075	0.0000941235379668487	0.00031691732573498	0.000178292521147775	0.000223001736125181
"OTU_833"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128370860167703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000912497343095524	0	0.000262265935016618	0	0	0	0	0.000159624995169748	0	0.000116028855236239	0.000250085881928589	0.0000928910105657246	0.000103198548623233	0.000271264801928038	0	0.000754660862403561	0.0003367946290972	0.000465418707609413	0.0020602145782157	0	0.0000924070904921569	0.000520233957997085	0.000526654058821292	0.000281688875411969	0.000223110364093982	0	0.00159969771566211	0.000397901946209347	0.000794050602599844	0.000371664375413607	0.000290093246371086	0.000663059282326912	0.000135520161381111	0.000274395514638721	0	0	0	0	0	0	0	0	0.000127076378099945	0.0000879724489003363	0	0	0	0	0	0	0	0	0	0.000223001736125181
"OTU_1080"	0	0	0	0	0	0	0	0.000367365623786999	0	0.000180199835374199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182499468619105	0.0000991358758846653	0.000262265935016618	0.000148551513953537	0.000159757120100061	0.000120548921673594	0	0.000159624995169748	0	0.000464115420944958	0	0.0000928910105657246	0.000206397097246466	0.000135632400964019	0.000276922666736702	0.000150932172480712	0	0.0000775697846015688	0.000228912730912856	0.00014758582864934	0	0.000173411319332362	0	0.0000704222188529921	0.000223110364093982	0.0000585523863457892	0	0	0.000794050602599844	0	0.000290093246371086	0.000994588923490367	0.000135520161381111	0.00013719775731936	0	0.000288678257428536	0.000348139440583645	0.000296947036036462	0.00220746990669857	0	0.00011067603918664	0.000355674489537979	0	0.0000879724489003363	0.0000988619357689623	0.000379053586737327	0	0	0	0.000156707351617415	0.0000941235379668487	0.000528195542891633	0.000267438781721662	0.000111500868062591
"OTU_1627"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148551513953537	0.000159757120100061	0.000241097843347187	0.000187636009188111	0	0	0.000116028855236239	0.000500171763857177	0	0.000103198548623233	0.000271264801928038	0	0	0	0.0000775697846015688	0.000228912730912856	0	0.0000924070904921569	0.000173411319332362	0	0	0.0000743701213646606	0	0.0000841946166137953	0	0.000264683534199948	0.0000929160938534017	0	0.000331529641163456	0	0.00013719775731936	0	0.000288678257428536	0.00104441832175094	0.00148473518018231	0.000735823302232857	0.00386537677349577	0	0.000533511734306968	0	0	0	0	0.0000758594575878663	0	0.000143371668325725	0	0.0000941235379668487	0	0	0.000111500868062591
"OTU_918"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000912497343095524	0	0.000131132967508309	0	0	0	0	0.000159624995169748	0	0	0	0	0.000103198548623233	0	0	0	0.0003367946290972	0.000387848923007844	0.000457825461825712	0.00014758582864934	0.000277221271476471	0	0.000105330811764258	0.000422533313117953	0	0.0000585523863457892	0	0.000132633982069782	0.00211746827359959	0	0.00145046623185543	0	0	0.00013719775731936	0	0.000433017386142804	0.00104441832175094	0	0.000735823302232857	0.00154615070939831	0.00011067603918664	0.000177837244768989	0.000127076378099945	0	0	0.000379053586737327	0	0.0000723574687695874	0.000143371668325725	0	0.0000941235379668487	0.000211278217156653	0	0
"OTU_2312"	0	0	0	0	0	0	0.000326135736392958	0	0.000236311443042916	0.000180199835374199	0.000153527611850056	0	0	0	0	0	0	0	0.000187587964325425	0	0	0	0	0	0	0.000154284003558912	0	0.000918294134893717	0	0	0.00104384007944096	0	0	0	0	0	0	0	0.000285986563779261	0.000176710235043927	0	0	0	0	0.0011522725776868	0.000460474749608531	0	0.000132535409307231	0.000201309319031933	0.000165303138999798	0.000331755133069274	0.000597480103213971	0.000466533441666442	0	0.000188399276848216	0.000162368792295662	0	0	0.000283012575022856	0.0000803893694347976	0	0	0	0.000297103027907073	0	0	0	0.000159624995169748	0.0000851968000139586	0.000116028855236239	0	0	0	0.000271264801928038	0	0	0	0.0000775697846015688	0	0	0	0	0.000210661623528517	0.0000704222188529921	0	0	0	0	0	0.0000929160938534017	0	0.000331529641163456	0.000406560484143333	0.00013719775731936	0.000165408447794279	0	0	0.000296947036036462	0	0	0.00011067603918664	0	0.000127076378099945	0.000263917346701009	0	0.000189526793368664	0.0000758594575878663	0	0	0	0	0.000105639108578327	0	0.000111500868062591
"OTU_1788"	0.000171305102300967	0.000741517830019058	0	0	0	0.000463156654152055	0	0	0.000236311443042916	0.000180199835374199	0	0	0	0.00045446807642939	0	0	0	0	0	0	0	0	0	0	0	0.000462852010676737	0	0.000229573533723429	0.000216535603295917	0	0.00208768015888192	0	0.000590753609929445	0.000653571821418368	0	0.000905624061965046	0	0	0	0.00070684094017571	0	0.000442013938997969	0.000553278232401457	0	0	0	0	0	0	0	0	0	0	0	0.000188399276848216	0	0.000149223756225414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000206397097246466	0	0.000138461333368351	0.000150932172480712	0.000112264876365733	0	0	0	0	0	0	0.0000704222188529921	0	0	0.0000841946166137953	0.000663169910348912	0	0.0000929160938534017	0	0	0.000135520161381111	0	0	0	0	0	0	0	0	0	0.00025415275619989	0	0	0.000189526793368664	0	0	0	0	0	0	0	0
"OTU_818"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000182499468619105	0.0000991358758846653	0	0	0.000159757120100061	0.000120548921673594	0	0.000159624995169748	0	0.000116028855236239	0.000250085881928589	0.0000928910105657246	0.000412794194492932	0.000135632400964019	0.000692306666841756	0	0	0	0	0.0000737929143246702	0	0.000173411319332362	0.000105330811764258	0.0000704222188529921	0	0	0	0	0	0.0000929160938534017	0.00116037298548434	0.000994588923490367	0	0.000411593271958081	0.000661633791177117	0.000288678257428536	0.000696278881167291	0.000890841108109384	0	0.00231922606409746	0	0.000533511734306968	0	0	0	0.000189526793368664	0.000151718915175733	0	0	0	0.000188247075933697	0.000105639108578327	0	0
"OTU_1311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123078678708095	0.0009118031157055	0.000206557125243281	0.00168829167892883	0	0.000134476182151107	0.00034067735288246	0	0.000153534306397822	0.000128370860167703	0.000154284003558912	0	0	0.000216535603295917	0.0000971085319298393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000690712124412796	0	0	0.000100654659515966	0.00099181883399879	0.000331755133069274	0.00179244030964191	0.000349900081249831	0.000396671647384589	0.000188399276848216	0.000324737584591324	0	0.000335266042923737	0	0.000482336216608786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264683534199948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2511"	0	0	0	0	0	0	0	0	0	0.000540599506122596	0.000153527611850056	0.000478532986503313	0	0	0.00140086485861881	0	0	0	0	0	0	0.00034067735288246	0.000132950572262953	0	0.000128370860167703	0.000154284003558912	0	0.000688720601170288	0.000649606809887752	0.000291325595789518	0	0	0	0	0	0	0	0	0	0	0	0.000884027877995938	0	0.000321155268295252	0.0011522725776868	0	0.000296396690297028	0.000132535409307231	0	0	0	0	0	0	0.000376798553696431	0.000162368792295662	0	0	0.0000707531437557141	0	0	0	0	0	0	0.000120548921673594	0	0	0	0	0	0	0	0.000135632400964019	0	0.000150932172480712	0	0	0.000228912730912856	0	0	0.000520233957997085	0	0	0	0	0	0	0	0	0	0.000331529641163456	0	0	0	0.000144339128714268	0.000348139440583645	0	0.000735823302232857	0	0	0	0	0	0	0	0	0	0	0	0.0000941235379668487	0.00031691732573498	0	0
"OTU_2099"	0.000171305102300967	0	0.000300656101226327	0.000155010853570613	0.000279709470466408	0.000463156654152055	0.000326135736392958	0.000367365623786999	0.000236311443042916	0.000180199835374199	0.000460582835550167	0	0.000527695857994652	0.00045446807642939	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000459147067446858	0	0.000194217063859679	0	0.000289917430374001	0	0	0.00339163774286696	0	0	0.000414417499369296	0	0.000176710235043927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188399276848216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150932172480712	0	0.0000775697846015688	0.000228912730912856	0	0	0	0	0.000211266656558976	0	0	0	0.000132633982069782	0.000264683534199948	0	0	0	0	0	0	0.000144339128714268	0.000348139440583645	0	0	0.000773075354699154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111500868062591
"OTU_857"	0	0	0	0	0	0	0	0	0	0	0.000153527611850056	0	0	0	0.000466954952872938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066335990891697	0	0	0	0	0.000690712124412796	0	0	0	0	0	0	0	0.00013222388246153	0	0	0	0	0	0	0	0.000198271751769331	0	0.00044565454186061	0.000159757120100061	0	0	0	0.0000851968000139586	0	0.000250085881928589	0	0	0.000135632400964019	0.000138461333368351	0.000452796517442137	0.000112264876365733	0	0.000686738192738568	0	0.0000924070904921569	0.000173411319332362	0.000105330811764258	0.000140844437705984	0	0	0.000252583849841386	0	0.00211746827359959	0.000185832187706803	0	0.000331529641163456	0	0	0.000165408447794279	0.000144339128714268	0	0	0.000735823302232857	0.000773075354699154	0	0.000177837244768989	0.00050830551239978	0	0.0000988619357689623	0	0.0000758594575878663	0	0.00028674333665145	0	0	0.000211278217156653	0	0.000111500868062591
