#OTU ID	TABS1	TABS2	TABS3	TABS4	TABS5	TAD10	TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H10	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAH10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9
OTU_3957	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	2	5	1	0	2	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0
OTU_3250	3	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2253	1	3	3	4	7	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2356	1	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	16	0
OTU_2405	3	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	2	10	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2432	2	3	8	1	5	0	0	0	0	0	0	0	0	0	0	0	2	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1738	5	0	0	0	0	0	0	4	0	0	0	0	0	0	18	3	0	0	3	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3523	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	3	1	2	0	1	0	0	1	0	0	7	0
OTU_2503	1	0	6	3	5	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1516	3	6	8	4	6	0	0	0	0	0	0	0	0	0	0	7	2	13	10	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3806	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	2	6	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_1580	1	7	5	2	1	0	0	0	0	0	0	0	0	0	0	1	8	15	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_848	1	1	4	14	38	0	0	0	0	0	0	0	0	14	0	4	3	0	21	31	0	0	0	2	0	42	0	11	0	0	21	42	50	0	0	0	0	17	0	0
OTU_3205	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1866	1	1	7	0	6	0	0	0	0	0	0	0	0	0	0	1	1	10	7	4	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_1282	2	3	10	8	2	0	0	0	0	0	0	0	0	0	0	3	17	23	4	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_3983	3	2	10	4	0	0	0	0	0	0	0	0	0	0	0	6	3	17	3	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2972	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	3	1	0	1	0	0	0	0	0	5	0	0	0	0	10	1	1	0	0	0	0	0	0	0
OTU_200	4	0	5	3	0	332	0	3	1	46	4	0	1	8	46	6	0	16	1	0	0	101	0	1	95	809	118	0	0	0	837	1	6	0	0	0	151	0	0	2
OTU_2211	2	3	2	3	9	0	0	0	0	0	0	0	0	0	0	2	1	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2559	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	5	0	2	0	0	0	0	4	4	0	2	0
OTU_4055	3	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3025	2	2	3	0	5	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3113	1	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_1294	3	3	15	10	10	0	0	0	0	0	0	0	0	0	0	1	4	12	8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4342	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2454	5	4	6	5	6	0	0	0	0	1	0	0	0	0	0	0	1	5	8	6	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	1	0	4	0
OTU_1366	2	1	10	14	8	0	0	0	0	0	0	0	0	0	0	0	2	9	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3528	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2028	1	5	4	2	1	0	0	0	0	0	0	0	0	0	0	3	3	5	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3429	2	1	2	1	2	0	0	0	0	0	0	0	1	0	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1670	1	3	6	6	4	0	0	0	0	0	0	0	0	0	0	0	3	2	4	6	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_507	1	0	0	0	0	0	5	9	0	0	5	0	3	6	2	0	2	2	1	0	1	4	5	0	8	36	1	142	2	0	21	2	23	2	0	0	3	130	10	0
OTU_1905	3	2	0	0	13	0	0	0	0	1	0	0	0	1	0	2	0	0	0	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2385	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	1	2	0	0	0	0	8	0	0	0	0	1	1	0
OTU_3555	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1016	2	5	7	14	15	0	4	1	0	2	0	0	4	0	1	5	3	13	8	4	8	0	3	6	0	0	0	1	0	0	0	1	0	0	0	0	0	9	0	0
OTU_3627	1	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	3	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3022	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2226	4	1	5	0	5	0	0	0	0	0	0	0	0	0	0	2	2	11	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3894	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4313	1	2	2	2	5	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_1134	3	32	33	11	4	0	0	0	0	0	0	0	0	0	0	1	63	24	9	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	10	0
OTU_2824	4	1	4	1	1	0	0	0	0	0	0	0	0	0	0	3	2	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1622	3	2	12	2	12	0	0	0	0	0	0	0	0	0	0	5	6	11	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3149	1	1	3	0	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	4	0	0	1	0	0	0	4	1	2	0	4	3	1	0	8	0	5	0	3	0
OTU_2921	1	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2874	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	0	2	1	4	0	0	2	1	0	0	0	5	0
OTU_3425	1	0	0	2	0	0	0	0	0	2	4	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU_3606	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3021	3	1	2	1	2	0	0	0	0	0	0	0	0	0	1	3	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2797	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0
OTU_2920	1	2	5	7	3	0	0	0	0	0	0	0	0	0	0	1	1	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_305	1	0	0	0	0	0	8	0	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	26	0	3	0	413	0	0	1	0	10	0	0	0	0	360	0	0
OTU_3188	3	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_2950	1	1	3	3	6	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2114	1	5	0	6	0	0	0	0	1	1	0	0	0	0	1	2	5	1	3	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2085	1	0	12	2	1	0	0	0	0	0	0	0	0	0	1	1	0	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4260	1	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	9	4	1	2	0	0	1	1	2	0	2	0	0	1	0	1	0	0	0
OTU_3369	2	1	2	0	9	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1001	2	1	0	4	0	0	0	0	0	0	0	0	0	1	5	3	4	1	1	1	0	6	0	0	1	9	1	0	11	12	3	0	1	0	0	6	4	0	21	5
OTU_3383	1	0	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4164	1	1	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3462	1	4	1	12	12	0	0	0	0	3	0	0	0	0	1	6	6	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4350	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU_2445	2	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0
OTU_3367	1	2	2	0	5	0	0	0	0	0	0	0	0	0	0	1	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2857	1	1	5	4	5	0	0	0	0	0	0	0	0	0	0	1	1	6	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1847	1	0	9	6	3	0	0	0	0	0	0	0	0	0	0	0	5	8	3	5	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0
OTU_2489	1	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3102	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	3	0	1	1	1	5	0	1	0	2	0	0	0	0	0	3	0
OTU_2944	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1584	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	7	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3861	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4441	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4345	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_4086	1	1	2	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3309	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	1	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3235	1	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2936	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	1	0	2	0	0	0	2	0	0	0	2	0
OTU_1761	1	0	0	4	10	0	0	0	0	4	0	0	0	0	0	2	2	0	13	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2975	1	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1768	2	5	5	4	3	0	0	0	0	0	0	0	0	0	0	1	5	6	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	1	1
OTU_4184	1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	1	4	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1101	1	9	3	2	7	0	0	0	3	1	0	0	0	0	0	2	16	8	11	3	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	11
OTU_1784	1	0	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	0	0	10	3	1	0	2	0	0	0	0	0	11	0
OTU_1550	1	2	0	3	1	1	0	0	0	0	20	0	0	0	0	0	2	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_85	0	4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228	0	703	0	2	4	0	0	0	0	0	0	0	0	0	0	0	821	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_266	0	509	2	5	0	0	0	0	0	0	0	0	0	0	0	0	643	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_357	0	32	245	0	0	0	0	0	0	0	0	0	0	0	0	0	38	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	35	1	0	0	0
OTU_300	0	264	0	0	0	212	0	0	0	0	0	0	1	0	2	0	423	0	0	0	0	0	0	0	4	0	0	0	14	103	1	0	0	0	4	33	0	0	5	53
OTU_441	0	221	0	6	3	0	0	0	0	0	0	0	0	0	0	1	376	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_540	0	45	4	2	14	0	0	0	0	0	0	0	15	8	0	0	85	8	3	4	0	0	0	7	0	25	0	29	0	0	36	2	4	0	0	0	0	33	0	0
OTU_498	0	15	3	24	0	0	0	0	41	9	0	0	1	0	0	2	21	6	31	1	0	15	0	3	0	4	38	0	6	26	0	0	0	4	3	3	83	0	20	2
OTU_164	0	2	0	801	0	0	0	28	157	136	269	10	7	75	82	0	1	0	725	0	0	258	340	13	134	0	0	0	2	5	0	0	0	0	3	2	0	0	0	3
OTU_1810	0	2	0	2	0	0	1	0	0	5	2	0	1	1	0	0	0	0	1	0	3	8	1	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	3	0
OTU_65	0	88	7	2	0	0	0	6	0	0	0	62	0	0	0	0	118	3	8	0	0	0	0	0	2	133	23	0	0	2993	136	14	3	155	331	5714	74	0	0	2448
OTU_2927	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1762	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_773	0	13	45	15	10	5	0	0	1	0	0	0	0	0	0	1	12	77	6	2	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	2	0
OTU_449	0	8	0	205	9	0	0	0	0	0	0	0	0	0	0	0	14	0	174	19	0	0	0	0	0	4	0	0	0	0	2	0	0	0	7	0	0	0	0	0
OTU_318	0	34	0	52	0	0	0	0	0	0	0	0	1	0	22	1	84	4	94	0	0	0	0	0	39	114	68	0	1258	1	75	1	44	0	0	381	57	0	1244	0
OTU_3941	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_539	0	4	0	0	0	0	0	8	9	0	0	0	0	53	107	0	4	3	0	0	0	2	3	2	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3483	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1367	0	27	0	1	4	0	0	0	0	0	0	0	0	0	0	0	45	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_3515	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	1	0
OTU_520	0	19	79	8	0	0	0	0	0	0	0	0	0	0	0	0	34	70	9	1	0	0	0	0	0	27	0	0	13	0	53	19	2	0	0	0	0	0	2	0
OTU_104	0	41	4	3	3	0	63	1	6	0	0	1	2519	190	0	0	60	19	5	0	81	1	3	2503	1	42	2	0	0	0	33	85	0	0	0	0	0	0	0	0
OTU_1912	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_932	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0
OTU_3474	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	4	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0
OTU_1479	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	12	4	0	0	18	0	0	0	0	11	10	0	0	0	0	0	0	0	0
OTU_856	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	39	0	0	0	0	47	0	0	0	0	0	0	0	0	0
OTU_1629	0	16	0	0	0	9	0	0	1	0	0	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	4	0	0	0	0	0	0	0
OTU_1472	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6
OTU_235	0	8	0	0	0	0	388	0	0	0	6	0	71	50	0	0	10	0	0	0	818	0	8	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2681	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_122	0	17	24	28	0	0	0	0	0	0	0	0	0	0	0	0	17	21	57	0	0	0	0	0	0	1	11	0	35	1559	6	1	1	78	6	1948	17	0	67	987
OTU_2242	0	7	1	2	10	0	0	0	0	0	0	0	0	0	0	0	4	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1572	0	10	0	0	0	3	0	0	3	0	0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_621	0	3	0	0	111	0	0	0	0	0	0	0	3	0	0	0	2	0	0	121	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_131	0	8	1	1	8	0	0	0	0	0	3	0	0	0	0	0	10	20	2	0	0	0	6	0	0	120	16	7	273	75	93	2	62	6	22	2830	29	3	375	44
OTU_2717	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1778	0	1	4	1	15	0	0	0	0	0	0	0	0	0	0	1	2	1	2	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_4213	0	1	2	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3702	0	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3213	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_56	0	2	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	8	8	0	3	0	11	1	3	34	13534	3	17	0	0	0
OTU_3890	0	1	2	1	5	0	0	0	0	0	0	0	0	0	0	0	5	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2214	0	4	1	0	6	0	0	0	0	0	0	0	0	0	0	0	3	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_707	0	15	5	0	110	0	0	0	0	0	0	0	0	0	0	0	18	0	0	72	0	0	0	3	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0
OTU_3418	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4013	0	3	3	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3438	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3056	0	1	6	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2564	0	1	1	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	6	0	0	3	0	3	5	0	0	2	0	0	0	0	0	10	2
OTU_4251	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_444	0	1	188	4	19	0	0	0	0	0	0	0	0	0	0	11	1	180	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1057	0	4	14	8	1	0	0	0	0	0	0	0	8	0	0	0	2	11	7	4	0	0	0	8	0	0	3	0	10	0	0	0	2	0	2	0	0	0	20	0
OTU_2882	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2907	0	2	12	2	6	0	0	0	0	0	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1627	0	3	17	14	11	0	0	0	0	0	0	0	0	0	0	0	1	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_2690	0	1	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4150	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1922	0	7	0	0	0	0	0	0	0	0	4	0	0	0	3	0	3	0	2	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3722	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1178	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	78	1	0	0	0
OTU_4311	0	4	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_851	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	11	0	26	13	2	0	55	0	0	7	1	0	41	0
OTU_1166	0	4	9	14	11	0	0	0	0	0	0	0	0	0	0	5	7	18	22	8	0	0	0	0	0	1	0	0	0	2	6	6	0	0	0	0	4	0	0	0
OTU_3372	0	2	11	1	10	0	0	0	0	0	0	0	0	0	0	1	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_4174	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0
OTU_1729	0	2	13	4	3	0	0	0	0	0	0	0	0	0	0	0	6	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3945	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	1	0
OTU_3882	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2229	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	3	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	4
