"TAD1"	"TAD2"	"TAD3"	"TAD4"	"TAD5"	"TAD6"	"TAD7"	"TAD8"	"TAD9"	"TAD10"	"TAH1"	"TAH2"	"TAH3"	"TAH4"	"TAH5"	"TAH6"	"TAH7"	"TAH8"	"TAH9"	"TAH10"	"TABS1"	"TABS2"	"TABS3"	"TABS4"	"TABS5"	"TAE0BS1"	"TAE0BS2"	"TAE0BS3"	"TAE0BS4"	"TAE0BS5"	"TAE0D1"	"TAE0D4"	"TAE0D5"	"TAE0D7"	"TAE0D9"	"TAE0H6"	"TAE0H7"	"TAE0H8"	"TAE0H9"	"TAE0H10"
"bacOTU_637"	0.000968523002421308	0.00423370025402202	0.000900698040981761	0.00225479143179256	0.00153964588144727	0.00326797385620915	0.000740740740740741	0	0.00148478099480327	0.000204457166223676	0	0.00492004920049201	0	0.00606585788561525	0.000153115908742918	0.000208681135225376	0.000794912559618442	0	0.000400801603206413	0.00441501103752759	0.00382043935052531	0.00476947535771065	0.000930232558139535	0.00869565217391304	0	1	3	0	7	0	0	5	0	2	6	0	3	0	0	2
"bacOTU_639"	0.000968523002421308	0.00254022015241321	0.00022517451024544	0.00197294250281849	0.0023094688221709	0.000408496732026144	0.00148148148148148	0.00211416490486258	0.00148478099480327	0.000408914332447352	0.00171526586620926	0.001230012300123	0.000196734212079481	0	0	0	0.000397456279809221	0	0	0.0033112582781457	0.0238777459407832	0.0222575516693164	0.0158139534883721	0.0304347826086957	0.0216049382716049	21	22	12	18	14	0	8	0	1	2	1	4	1	1	7
"bacOTU_674"	0.000968523002421308	0	0.0011258725512272	0	0	0.00163398692810458	0.0274074074074074	0	0	0.00245348599468411	0	0.001230012300123	0	0	0	0	0	0	0	0	0	0.0206677265500795	0	0	0	0	11	0	0	0	0	1	0	30	0	0	0	0	0	0
"bacOTU_689"	0.000968523002421308	0.00338696020321761	0	0.00112739571589628	0	0.000408496732026144	0.00148148148148148	0.00211416490486258	0.000494926998267755	0	0.00343053173241852	0.00615006150061501	0.00137713948455636	0.000649913344887348	0.000306231817485837	0.00125208681135225	0	0.00810372771474878	0.000100200400801603	0.0033112582781457	0	0	0	0	0	0	0	0	1	0	1.5	8	0	5	3	5	1	3	10	4
"bacOTU_695"	0.000968523002421308	0.00169348010160881	0	0.00028184892897407	0.000769822940723634	0.000816993464052288	0.00444444444444444	0.00422832980972516	0.00197970799307102	0.000408914332447352	0.00385934819897084	0	0	0	0	0	0.000397456279809221	0.000810372771474878	0.000100200400801603	0.0022075055187638	0.0143266475644699	0.014308426073132	0.0176744186046512	0.0565217391304348	0.0246913580246914	19	14	8.5	20	13.5	0	1	0	1	4	0	3	1	1	1
"bacOTU_704"	0.000968523002421308	0.00846740050804403	0.00045034902049088	0.00056369785794814	0	0.000408496732026144	0.00148148148148148	0.00211416490486258	0.00148478099480327	0.000817828664894705	0.000857632933104631	0.001230012300123	0.000196734212079481	0	0	0.000208681135225376	0.000794912559618442	0	0.000601202404809619	0.00551876379690949	0.0143266475644699	0.0158982511923688	0.00558139534883721	0.0173913043478261	0.0195473251028807	11	8	3.5	10	11.5	0.5	6	0	7	1	0	5	3	11	1
"bacOTU_709"	0.000968523002421308	0.00169348010160881	0	0.00112739571589628	0	0	0.00148148148148148	0.00528541226215645	0	0.000408914332447352	0.000428816466552316	0.002460024600246	0.00118040527247688	0.000866551126516464	0.00107181136120043	0.000834724540901503	0	0.00324149108589951	0.000200400801603206	0.0033112582781457	0.0162368672397326	0.0238473767885533	0.0167441860465116	0.0391304347826087	0.01440329218107	9	15	4	24	4.5	0	5	0	4	7	4	1	5	8	4
"bacOTU_716"	0.000968523002421308	0	0.00022517451024544	0.00169109357384442	0	0	0.00814814814814815	0.00211416490486258	0	0	0.00986277873070326	0.014760147601476	0.000393468424158961	0.00108318890814558	0.000459347726228755	0	0.00158982511923688	0.0105348460291734	0	0.011037527593819	0.000955109837631328	0	0.000930232558139535	0.00217391304347826	0	1	0	0	0	0.5	0.5	0	0	8	0	1	3	10	2	6
"bacOTU_725"	0.000968523002421308	0	0	0.00056369785794814	0.000769822940723634	0	0.000740740740740741	0.00317124735729387	0.000989853996535511	0	0.00128644939965695	0.001230012300123	0	0	0	0	0.000794912559618442	0	0	0.0022075055187638	0.0229226361031519	0.0699523052464229	0.00930232558139535	0.00869565217391304	0.0267489711934156	38	35	3.5	7	14	0.5	5	1	0	0	0	1	0	0	7
"bacOTU_745"	0.000968523002421308	0.00169348010160881	0.00180139608196352	0.00028184892897407	0	0	0	0.00422832980972516	0.000494926998267755	0	0.00257289879931389	0.002460024600246	0	0.00303292894280763	0.00244985453988669	0.00104340567612688	0	0.000810372771474878	0.000200400801603206	0.0011037527593819	0.00286532951289398	0.0127186009538951	0.00186046511627907	0.0130434782608696	0	3	5	0	2	0	0	2	0	1	2	6	0	0	0	0
"bacOTU_772"	0.000968523002421308	0.000846740050804403	0	0.00056369785794814	0	0.000408496732026144	0.000740740740740741	0	0	0	0.00214408233276158	0.002460024600246	0.000393468424158961	0	0.000153115908742918	0.000208681135225376	0.000397456279809221	0	0.000100200400801603	0.0011037527593819	0.0114613180515759	0.0365659777424483	0.0223255813953488	0.0782608695652174	0.0504115226337449	14	27	15.5	39	12.5	1	1	0	1	0	0	0	1	3	2
"bacOTU_796"	0.000968523002421308	0.00762066045723963	0.00022517451024544	0.00028184892897407	0	0	0.00444444444444444	0.00105708245243129	0	0.000204457166223676	0.00171526586620926	0.002460024600246	0	0.000433275563258232	0.000153115908742918	0.000626043405676127	0.00119236883942766	0	0.000400801603206413	0.00551876379690949	0.00668576886341929	0.00476947535771065	0	0.00869565217391304	0.0185185185185185	6	2	0.5	8	5	0.5	3	1	2	1	1	2	1	4	14
"bacOTU_799"	0.000968523002421308	0	0.000900698040981761	0.00056369785794814	0	0	0.00222222222222222	0.00845665961945032	0.000494926998267755	0.000613371498671028	0	0.00738007380073801	0.000196734212079481	0.00108318890814558	0.000153115908742918	0.000417362270450751	0	0.00486223662884927	0.000400801603206413	0.0022075055187638	0.000955109837631328	0.00158982511923688	0	0	0	1	0	0	0	0	0.5	4	0	3	4	6	0	12	1	5
"bacOTU_80"	0.000968523002421308	0.00169348010160881	0.0011258725512272	0.00028184892897407	0	0.000816993464052288	0.0037037037037037	0.00317124735729387	0.000494926998267755	0.0155387446329994	0.0531732418524871	0.00861008610086101	0.000590202636238442	0.00216637781629116	0.00183739090491502	0.000626043405676127	0.00516693163751987	0.0145867098865478	0.00230460921843687	0.45364238410596	0	0.00158982511923688	0.000930232558139535	0.00434782608695652	0.00205761316872428	2	1	0.5	2	0	0	0	0	1	0	8	12	15	13	283
"bacOTU_816"	0.000968523002421308	0.00338696020321761	0.00022517451024544	0.00056369785794814	0	0.000408496732026144	0.00962962962962963	0.00317124735729387	0	0	0.000857632933104631	0.013530135301353	0	0	0	0	0.0019872813990461	0.00243111831442464	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	3	0	13	1	1	1	2	0	2
"bacOTU_840"	0.000968523002421308	0.00254022015241321	0	0.00225479143179256	0	0.00204248366013072	0.00148148148148148	0.00845665961945032	0	0	0	0	0	0	0	0.00104340567612688	0	0.000810372771474878	0	0	0	0	0	0	0	0	0	0	0	0	3.5	7	2	4	1	0	0	1	8	0
"bacOTU_854"	0.000968523002421308	0.00423370025402202	0.00022517451024544	0.00084554678692221	0.000769822940723634	0.00122549019607843	0.00444444444444444	0.00211416490486258	0.000989853996535511	0.000408914332447352	0	0.003690036900369	0	0	0.000306231817485837	0	0	0.00162074554294976	0.000100200400801603	0	0.0124164278892073	0.0111287758346582	0.0027906976744186	0	0.0051440329218107	24	8	0.5	4	3.5	0	7	0	1	13	5	1	0	6	2
"bacOTU_874"	0.000968523002421308	0.000846740050804403	0.000675523530736321	0.00112739571589628	0	0.000816993464052288	0.000740740740740741	0.00105708245243129	0.00173224449393714	0.000204457166223676	0.00128644939965695	0.001230012300123	0.000196734212079481	0.000433275563258232	0.000306231817485837	0	0	0.00405186385737439	0.000100200400801603	0.0011037527593819	0.000955109837631328	0.0254372019077901	0.0167441860465116	0.0304347826086957	0.00925925925925926	2	20	6.5	9	6	0	2	0	4	9	0	0	3	2	2
"bacOTU_876"	0.000968523002421308	0.00254022015241321	0.00135104706147264	0	0	0.00367647058823529	0.00666666666666667	0.00105708245243129	0.000247463499133878	0.000408914332447352	0.00171526586620926	0	0	0.00216637781629116	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6	1	1	0	1	0	0
"bacOTU_878"	0.000968523002421308	0.00338696020321761	0	0	0.000769822940723634	0	0.00962962962962963	0.00211416490486258	0.000742390497401633	0.000204457166223676	0.00643224699828473	0	0	0	0	0	0.000794912559618442	0.000810372771474878	0	0	0	0.00158982511923688	0.00186046511627907	0.00652173913043478	0.00411522633744856	3	0	0	5	4.5	0.5	0	0	13	7	0	1	0	0	1
"bacOTU_897"	0.000968523002421308	0	0.00022517451024544	0	0	0.000816993464052288	0.000740740740740741	0.00105708245243129	0.00148478099480327	0.000408914332447352	0.00171526586620926	0.00738007380073801	0.000786936848317922	0	0.000612463634971674	0.000208681135225376	0	0.00729335494327391	0.000501002004008016	0.0022075055187638	0.00382043935052531	0.00635930047694754	0.00930232558139535	0.0152173913043478	0.00411522633744856	7	9	4.5	3	1.5	0	4	0	6	9	7	0	3	24	11
"bacOTU_965"	0.000968523002421308	0.000846740050804403	0	0.00028184892897407	0	0	0	0	0	0	0.000857632933104631	0	0	0	0.00122492726994335	0.00187813021702838	0.000397456279809221	0.000810372771474878	0.00030060120240481	0.0022075055187638	0.00859598853868195	0.0429252782193959	0.0204651162790698	0.0543478260869565	0.0113168724279835	5	17	12	21	8.5	0	3	0	3	0	7	0	5	0	2
"bacOTU_1000"	0.000484261501210654	0	0	0.00028184892897407	0.000769822940723634	0	0.000740740740740741	0	0	0	0.000857632933104631	0	0	0.000216637781629116	0.000306231817485837	0.000208681135225376	0.000794912559618442	0	0	0.0011037527593819	0.0210124164278892	0.0381558028616852	0.0158139534883721	0.0956521739130435	0.0298353909465021	6	21	12	39	15.5	0	5	2	0	2	0	1	0	0	1
"bacOTU_1006"	0.000484261501210654	0	0.000675523530736321	0.00197294250281849	0.00153964588144727	0	0.000740740740740741	0.00105708245243129	0.000494926998267755	0.000408914332447352	0.000428816466552316	0.002460024600246	0	0	0	0.000834724540901503	0.00119236883942766	0	0	0.0011037527593819	0.00477554918815664	0	0.0027906976744186	0.00217391304347826	0.00411522633744856	4	1	2	3	0.5	0.5	6	0	3	2	1	4	0	2	2
"bacOTU_1017"	0.000484261501210654	0.00338696020321761	0	0.00084554678692221	0.00307929176289453	0.00122549019607843	0.00444444444444444	0.00634249471458774	0	0	0	0.002460024600246	0	0	0.000306231817485837	0	0.00119236883942766	0.00243111831442464	0.000200400801603206	0	0.00191021967526266	0.00476947535771065	0.000930232558139535	0.00434782608695652	0.00308641975308642	6	3	0.5	4	0.5	1.5	2	0	0	6	1	2	2	1	2
"bacOTU_1024"	0.000484261501210654	0	0.00022517451024544	0.00028184892897407	0	0	0.000740740740740741	0	0	0	0.000857632933104631	0	0	0	0	0	0.000397456279809221	0	0	0	0.0191021967526266	0.0397456279809221	0.013953488372093	0.0652173913043478	0.0226337448559671	22	26	9	16	17	0	1	0	1	0	0	1	0	0	3
"bacOTU_1028"	0.000484261501210654	0.00254022015241321	0	0.00028184892897407	0	0.000408496732026144	0	0.00211416490486258	0.00123731749566939	0.000204457166223676	0.000428816466552316	0.003690036900369	0.00118040527247688	0	0.000306231817485837	0.000208681135225376	0.000397456279809221	0.00243111831442464	0.000200400801603206	0.0011037527593819	0.00191021967526266	0.00317965023847377	0.000930232558139535	0.00217391304347826	0.00102880658436214	4	1	1	2	0	0	17	2	11	6	4	0	3	8	3
"bacOTU_1035"	0.000484261501210654	0	0.00045034902049088	0.00056369785794814	0.000769822940723634	0	0.00148148148148148	0.00211416490486258	0.000742390497401633	0.000204457166223676	0	0.001230012300123	0	0	0.000459347726228755	0.000417362270450751	0	0.000810372771474878	0	0	0.00286532951289398	0.00635930047694754	0.00465116279069767	0.00652173913043478	0.00411522633744856	1	3	2	4	2.5	0.5	4	1	3	11	6	1	2	3	0
"bacOTU_1037"	0.000484261501210654	0.000846740050804403	0	0.00056369785794814	0	0	0.00148148148148148	0.00211416490486258	0	0.000204457166223676	0.000857632933104631	0	0	0	0	0	0.000397456279809221	0	0	0	0.0152817574021012	0.0302066772655008	0.012093023255814	0.0608695652173913	0.0257201646090535	17	12	8	19	10	0	2	0	1	2	0	3	1	0	0
"bacOTU_1042"	0.000484261501210654	0.00254022015241321	0.00022517451024544	0.00084554678692221	0.000769822940723634	0	0.000740740740740741	0.00211416490486258	0.000247463499133878	0	0.000428816466552316	0.00738007380073801	0	0.000216637781629116	0.000306231817485837	0.000834724540901503	0	0.00243111831442464	0.000400801603206413	0.0011037527593819	0.00573065902578797	0.0158982511923688	0.00744186046511628	0.0173913043478261	0.0133744855967078	6	13	3.5	7	4	0.5	3	0	4	1	0	0	1	1	3
"bacOTU_1066"	0.000484261501210654	0.000846740050804403	0.00022517451024544	0.00084554678692221	0	0.000816993464052288	0	0.00422832980972516	0.000742390497401633	0.000204457166223676	0.00257289879931389	0.001230012300123	0.000196734212079481	0.000433275563258232	0	0	0.000397456279809221	0	0	0	0.00764087870105062	0.0174880763116057	0.00930232558139535	0.0369565217391304	0.0174897119341564	6	14	6	19	10.5	1	3	0	3	1	1	2	0	2	2
"bacOTU_1075"	0.000484261501210654	0.0118543607112616	0	0.00112739571589628	0.000769822940723634	0.00122549019607843	0.00296296296296296	0	0.000247463499133878	0	0.000428816466552316	0.003690036900369	0	0	0.000153115908742918	0.000208681135225376	0.000794912559618442	0.00486223662884927	0.00030060120240481	0	0.00286532951289398	0.00158982511923688	0.0027906976744186	0.00652173913043478	0.00102880658436214	3	4	2.5	2	0	0	7	1	1	0	2	1	3	1	2
"bacOTU_1077"	0.000484261501210654	0.00423370025402202	0.00045034902049088	0.00056369785794814	0	0	0.00222222222222222	0.00317124735729387	0.00321702548874041	0.00122674299734206	0	0	0	0	0	0.000208681135225376	0	0.000810372771474878	0.000200400801603206	0	0.00191021967526266	0.00158982511923688	0.000930232558139535	0.00217391304347826	0.00102880658436214	1	1	1	1	0	0	5	1	0	12	0	0	0	0	0
"bacOTU_1082"	0.000484261501210654	0.000846740050804403	0	0.00028184892897407	0	0	0	0	0	0.000408914332447352	0	0.001230012300123	0	0	0.000306231817485837	0.000626043405676127	0.000794912559618442	0.000810372771474878	0.000100200400801603	0.0033112582781457	0.00477554918815664	0.0127186009538951	0.0130232558139535	0.0173913043478261	0.0133744855967078	12	7	5	17	9	0	3	1	2	0	3	1	3	0	2
"bacOTU_1098"	0.000484261501210654	0	0	0.00028184892897407	0	0	0	0	0	0	0.000428816466552316	0.00615006150061501	0	0	0.00091869545245751	0.00187813021702838	0	0.00891410048622366	0	0	0.00191021967526266	0.00476947535771065	0.00186046511627907	0	0.00102880658436214	2	3	2	1	0	0	2	0	0	4	5	2	13	8	4
"bacOTU_1106"	0.000484261501210654	0	0.00045034902049088	0.00084554678692221	0.000769822940723634	0	0	0	0	0	0.00171526586620926	0	0	0	0	0	0.00556438791732909	0	0	0.0033112582781457	0.000955109837631328	0.00317965023847377	0.00372093023255814	0	0.00102880658436214	1	3	2.5	0	0	0	0	0	2	0	0	23	0	0	3
"bacOTU_1110"	0.000484261501210654	0.00254022015241321	0	0.00056369785794814	0.0023094688221709	0.000408496732026144	0	0	0.00123731749566939	0	0	0	0	0	0.00107181136120043	0.00125208681135225	0.00119236883942766	0	0	0.0011037527593819	0.00764087870105062	0.014308426073132	0.00372093023255814	0.00869565217391304	0.00720164609053498	5	9	3.5	5	3	0	1	0	1	12	18	0	1	0	2
"bacOTU_1120"	0.000484261501210654	0	0	0	0	0	0	0	0	0	0.000428816466552316	0	0	0	0	0.000626043405676127	0	0	0	0.0011037527593819	0.00764087870105062	0.0174880763116057	0.0186046511627907	0.0456521739130435	0.0390946502057613	11	15	11.5	23	15	0	1	0	2	1	2	1	0	0	1
"bacOTU_1128"	0.000484261501210654	0	0	0.00056369785794814	0	0	0.00148148148148148	0.00105708245243129	0.000247463499133878	0	0	0.001230012300123	0.000590202636238442	0	0.000306231817485837	0.000834724540901503	0.000397456279809221	0.00162074554294976	0.000400801603206413	0	0.00573065902578797	0.0158982511923688	0.0176744186046512	0.0369565217391304	0.0102880658436214	13	12	7.5	20	7.5	0	2	0	3	2	7	1	1	5	1
"bacOTU_113"	0.000484261501210654	0.0321761219305673	0.00157622157171808	0.00310033821871477	0	0.00285947712418301	0.0274074074074074	0.0454545454545455	0.00197970799307102	0.00797382948272337	0.00385934819897084	0.030750307503075	0.00668896321070234	0.00303292894280763	0.0058184045322309	0.00646911519198664	0.00635930047694754	0.0194489465153971	0.00531062124248497	0.033112582781457	0.0764087870105062	0.0572337042925278	0.0623255813953488	0.0804347826086956	0.0596707818930041	80	46	34.5	38	23	1.5	22	4	51	19	64	41	47	134	73
"bacOTU_1137"	0.000484261501210654	0.000846740050804403	0	0	0	0	0	0.00211416490486258	0	0.000204457166223676	0.00128644939965695	0	0	0.000649913344887348	0.000459347726228755	0.000626043405676127	0	0.00405186385737439	0.000400801603206413	0.0022075055187638	0.00286532951289398	0.00317965023847377	0.000930232558139535	0.00217391304347826	0.00411522633744856	1	0	0	0	1	0	1	0	0	3	8	4	1	4	1
"bacOTU_1146"	0.000484261501210654	0.00423370025402202	0.000675523530736321	0.00197294250281849	0	0	0.00296296296296296	0	0.000247463499133878	0	0.00214408233276158	0	0	0.000216637781629116	0.000306231817485837	0.000208681135225376	0.000397456279809221	0	0.000100200400801603	0.0011037527593819	0.00382043935052531	0.00317965023847377	0	0.00652173913043478	0	0	2	0.5	2	0	0	2	0	3	5	0	1	3	2	1
"bacOTU_1160"	0.000484261501210654	0	0.000900698040981761	0	0	0	0.000740740740740741	0	0.000247463499133878	0	0	0	0	0	0.000153115908742918	0	0	0	0	0.0033112582781457	0.00573065902578797	0.0365659777424483	0.027906976744186	0.0630434782608696	0.0288065843621399	10	29	16	31	10	0	1	0	1	0	1	0	0	1	0
"bacOTU_1166"	0.000484261501210654	0.00169348010160881	0.000900698040981761	0.00112739571589628	0	0.000408496732026144	0.00148148148148148	0	0	0.000408914332447352	0.000428816466552316	0	0.000983671060397403	0	0.000459347726228755	0.00125208681135225	0	0.00486223662884927	0	0.00441501103752759	0.00573065902578797	0.014308426073132	0.00930232558139535	0.0326086956521739	0.01440329218107	5	13	8.5	7	9.5	0	1	1	1	0	4	2	0	3	6
"bacOTU_1169"	0.000484261501210654	0	0.00022517451024544	0.00028184892897407	0	0	0.00296296296296296	0.00211416490486258	0.00148478099480327	0.00102228583111838	0.00128644939965695	0.002460024600246	0	0	0	0	0.00119236883942766	0	0	0	0.00668576886341929	0.0286168521462639	0.00465116279069767	0.00434782608695652	0.00617283950617284	4	14	3.5	7	0.5	0	3	0	1	3	1	0	1	0	1
"bacOTU_1170"	0.000484261501210654	0.00254022015241321	0	0.00056369785794814	0.000769822940723634	0	0	0	0.000247463499133878	0	0.000428816466552316	0	0	0	0.000459347726228755	0.00333889816360601	0.000397456279809221	0.000810372771474878	0.000601202404809619	0.00441501103752759	0	0.0158982511923688	0.00186046511627907	0.0108695652173913	0.0123456790123457	1	9	2	12	5	0.5	0	0	0	0	11	0	1	0	1
"bacOTU_1172"	0.000484261501210654	0	0.00022517451024544	0.00140924464487035	0	0	0.000740740740740741	0.00211416490486258	0	0.000613371498671028	0.00128644939965695	0	0	0	0.000153115908742918	0	0	0.000810372771474878	0.00030060120240481	0.00441501103752759	0.00382043935052531	0.0174880763116057	0.012093023255814	0.0282608695652174	0.0174897119341564	7	5	7	18	12	0.5	2	1	0	0	6	2	0	6	0
"bacOTU_1180"	0.000484261501210654	0.00338696020321761	0.00022517451024544	0	0.000769822940723634	0.000408496732026144	0	0	0.000247463499133878	0.000204457166223676	0.000428816466552316	0	0	0.000649913344887348	0.000153115908742918	0.000417362270450751	0.000397456279809221	0	0	0.0011037527593819	0.00955109837631328	0.0238473767885533	0.0148837209302326	0.102173913043478	0.0267489711934156	8	22	11	29	13	0.5	3	0	0	0	2	0	2	0	1
"bacOTU_1183"	0.000484261501210654	0.00169348010160881	0	0.00084554678692221	0	0	0	0.00528541226215645	0	0	0.000428816466552316	0.002460024600246	0.000393468424158961	0	0	0.000417362270450751	0.000397456279809221	0	0	0.0022075055187638	0.00955109837631328	0.0111287758346582	0.00744186046511628	0.0260869565217391	0.0216049382716049	12	24	5.5	11	9	0.5	1	0	1	1	3	2	0	7	0
"bacOTU_1186"	0.000484261501210654	0	0	0.00140924464487035	0	0	0.00518518518518519	0	0	0.000613371498671028	0.00343053173241852	0.003690036900369	0	0	0	0	0.000397456279809221	0	0	0	0.000955109837631328	0.014308426073132	0	0	0	0	8	0.5	0	0.5	0	5	0	6	1	0	1	0	0	2
"bacOTU_119"	0.000484261501210654	0.0245554614733277	0.0022517451024544	0.00450958286358512	0.00307929176289453	0.00122549019607843	0.0118518518518519	0.0116279069767442	0.000989853996535511	0.00204457166223676	0.00728987993138937	0.0725707257072571	0.00216407633287429	0.00194974003466205	0.00765579543714592	0.00646911519198664	0.00874403815580286	0.0729335494327391	0.00150300601202405	0.0695364238410596	0.00477554918815664	0.0111287758346582	0.00372093023255814	0.0108695652173913	0.0051440329218107	2	3	4	8	6	1.5	30	0	18	2	43	26	90	28	46
"bacOTU_1191"	0.000484261501210654	0.00423370025402202	0.000675523530736321	0	0	0.000408496732026144	0.000740740740740741	0.00105708245243129	0	0	0	0	0.000196734212079481	0.000866551126516464	0.000459347726228755	0.000626043405676127	0.00158982511923688	0.000810372771474878	0	0.0022075055187638	0.00382043935052531	0.00794912559618442	0.00930232558139535	0.0195652173913043	0.0051440329218107	7	7	4	7	4	0	2	0	0	1	3	0	0	0	1
"bacOTU_120"	0.000484261501210654	0.000846740050804403	0	0	0	0	0.0274074074074074	0.00634249471458774	0	0	0.000428816466552316	0.0996309963099631	0.00196734212079481	0.00259965337954939	0.00183739090491502	0.00605175292153589	0.000397456279809221	0.191247974068071	0.000801603206412826	0.0529801324503311	0.00191021967526266	0	0	0.00434782608695652	0	1	0	0	2	0	0.5	0	0	24	0	47	2	238	11	44
"bacOTU_1201"	0.000484261501210654	0	0.000675523530736321	0.00140924464487035	0.0023094688221709	0.000816993464052288	0	0.00105708245243129	0	0.000613371498671028	0	0.002460024600246	0	0.000866551126516464	0.000459347726228755	0.00187813021702838	0	0.00486223662884927	0.000100200400801603	0.0011037527593819	0	0	0	0	0	1	0	0	0	0	0.5	1	4	2	0	19	0	3	4	2
"bacOTU_123"	0.000484261501210654	0.0160880609652837	0.00743075883809953	0.0028184892897407	0.0069284064665127	0.0388071895424837	0.0385185185185185	0.0200845665961945	0.00519673348181143	0.0124718871396442	0.00300171526586621	0.00861008610086101	0.000590202636238442	0.00411611785095321	0.000306231817485837	0	0	0.00405186385737439	0.000100200400801603	0.0022075055187638	0.00191021967526266	0.0174880763116057	0.00465116279069767	0.00869565217391304	0.00308641975308642	6	21	2.5	10	2	1.5	17	16	72	30	9	4	7	3	6
"bacOTU_1232"	0.000484261501210654	0.000846740050804403	0	0.00366403607666291	0	0.000408496732026144	0	0.00105708245243129	0	0	0.000428816466552316	0.002460024600246	0	0	0.000306231817485837	0.000417362270450751	0.000397456279809221	0.00324149108589951	0.000100200400801603	0.0022075055187638	0.00191021967526266	0.00794912559618442	0.0102325581395349	0.00217391304347826	0.00102880658436214	1	3	7	3	1	0	7	0	2	0	9	2	5	7	0
"bacOTU_1239"	0.000484261501210654	0.000846740050804403	0	0.00028184892897407	0	0	0.000740740740740741	0	0.000247463499133878	0.000613371498671028	0.000857632933104631	0.001230012300123	0	0.000433275563258232	0.000153115908742918	0	0	0.000810372771474878	0	0	0.00573065902578797	0.00794912559618442	0.0102325581395349	0.0304347826086957	0.0174897119341564	12	7	11.5	23	5.5	0	1	0	0	1	0	1	0	1	5
"bacOTU_1245"	0.000484261501210654	0.00254022015241321	0.000675523530736321	0.00028184892897407	0	0	0	0	0.000247463499133878	0	0.000428816466552316	0	0	0	0.000153115908742918	0.00208681135225376	0	0.00324149108589951	0.000501002004008016	0.0033112582781457	0.00286532951289398	0.00476947535771065	0.00465116279069767	0.0239130434782609	0.00411522633744856	4	4	3.5	9	2	0	1	0	0	0	8	0	4	6	3
"bacOTU_1250"	0.000484261501210654	0.000846740050804403	0.00022517451024544	0.00169109357384442	0	0	0	0.00211416490486258	0.000247463499133878	0.000204457166223676	0.000857632933104631	0.001230012300123	0	0.000866551126516464	0	0	0.000397456279809221	0	0	0.0011037527593819	0.0105062082139446	0.00794912559618442	0.0027906976744186	0.00217391304347826	0.00411522633744856	6	4	0.5	1	3.5	0.5	11	0	4	3	0	1	0	0	1
"bacOTU_126"	0.000484261501210654	0.0245554614733277	0.0033776176536816	0.00394588500563698	0.00307929176289453	0	0.0207407407407407	0.00317124735729387	0.000494926998267755	0	0.00214408233276158	0.014760147601476	0.00688569742278182	0.00909878682842288	0.0174552135966927	0.0154424040066778	0.00119236883942766	0.0226904376012966	0.0110220440881764	0.0507726269315673	0	0	0	0.00217391304347826	0	0	0	0.5	0	0	1.5	19	0	19	2	78	6	18	221	39
"bacOTU_1267"	0.000484261501210654	0	0.00022517451024544	0	0.000769822940723634	0.000408496732026144	0.00148148148148148	0.00211416490486258	0	0.000408914332447352	0.00128644939965695	0	0	0	0	0	0	0	0	0.0132450331125828	0.00477554918815664	0.0174880763116057	0.00744186046511628	0.00434782608695652	0.00308641975308642	6	6	3	7	3	0	4	0	1	0	0	5	0	0	21
"bacOTU_127"	0.000484261501210654	0.0313293818797629	0.00180139608196352	0.00930101465614431	0	0.00122549019607843	0.0207407407407407	0.0221987315010571	0.00272209849047266	0.00245348599468411	0.023156089193825	0.018450184501845	0.000196734212079481	0.000216637781629116	0.000612463634971674	0.000834724540901503	0.0480922098569157	0	0.000100200400801603	0.0750551876379691	0.0286532951289398	0.014308426073132	0.00465116279069767	0.0260869565217391	0.00925925925925926	29	18	5.5	8	2.5	1	30	3	19	14	8	82	0	2	31
"bacOTU_1276"	0.000484261501210654	0.00423370025402202	0	0.00056369785794814	0.000769822940723634	0	0.00148148148148148	0	0.000989853996535511	0	0.000857632933104631	0.001230012300123	0.000393468424158961	0.000216637781629116	0.000306231817485837	0.000834724540901503	0.000794912559618442	0.000810372771474878	0.00030060120240481	0	0.00477554918815664	0.0111287758346582	0.00744186046511628	0.0173913043478261	0.00823045267489712	6	9	3.5	10	4	0	4	0	6	3	9	4	2	2	1
"bacOTU_1277"	0.000484261501210654	0.000846740050804403	0.00045034902049088	0.00112739571589628	0	0.000408496732026144	0.000740740740740741	0.00105708245243129	0	0	0.000857632933104631	0	0.000196734212079481	0	0	0.000208681135225376	0	0	0.000200400801603206	0.0022075055187638	0.00859598853868195	0.0254372019077901	0.0148837209302326	0.0326086956521739	0.0102880658436214	7	15	7.5	16	9	0	4	1	1	1	6	3	0	0	2
"bacOTU_1280"	0.000484261501210654	0.000846740050804403	0	0.00084554678692221	0	0.000408496732026144	0.000740740740740741	0	0.000494926998267755	0	0.000428816466552316	0	0	0	0.000153115908742918	0.000417362270450751	0	0	0	0	0.00764087870105062	0.0286168521462639	0.0111627906976744	0.0391304347826087	0.0205761316872428	6	11	7	17	8	0	1	1	1	0	1	0	1	0	2
