"TAD1"	"TAD2"	"TAD3"	"TAD4"	"TAD5"	"TAD6"	"TAD7"	"TAD8"	"TAD9"	"TAD10"	"TAH1"	"TAH2"	"TAH3"	"TAH4"	"TAH5"	"TAH6"	"TAH7"	"TAH8"	"TAH9"	"TAH10"	"TABS1"	"TABS2"	"TABS3"	"TABS4"	"TABS5"	"TAE0BS1"	"TAE0BS2"	"TAE0BS3"	"TAE0BS4"	"TAE0BS5"	"TAE0D1"	"TAE0D4"	"TAE0D5"	"TAE0D7"	"TAE0D9"	"TAE0H6"	"TAE0H7"	"TAE0H8"	"TAE0H9"	"TAE0H10"
"bacOTU_195"	0	0.00700525394045534	0.000474158368895211	0.0023696682464455	0	0	0.0031201248049922	0.0123152709359606	0.000522739153162572	0.000426257459505541	0.00547445255474453	0.00248138957816377	0.000422654268808115	0	0.000966183574879227	0.00485008818342152	0.00328407224958949	0	0.000208942749686586	0.0072992700729927	0.0451127819548872	0.0636363636363636	0.0672897196261682	0.0638297872340425	0.0645161290322581	24	20	28	27	20.5	0	4	0	3	2	11	4	1	4	9
"bacOTU_196"	0	0.031523642732049	0.000474158368895211	0.00118483412322275	0	0.000873362445414847	0.0015600624024961	0.00492610837438424	0.000522739153162572	0.000426257459505541	0	0	0.000422654268808115	0.000455788514129444	0.000322061191626409	0.000440917107583774	0.000821018062397373	0.00171821305841924	0.000208942749686586	0.0024330900243309	0	0	0	0.00425531914893617	0	0	0	1	0	0	0	1	0	0	0	3	0	2	0	1
"bacOTU_199"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0.0015600624024961	0	0	0.000426257459505541	0	0	0	0	0.000322061191626409	0.000881834215167548	0	0.00171821305841924	0.000208942749686586	0.0072992700729927	0.018796992481203	0.0787878787878788	0.0616822429906542	0.204255319148936	0.0604838709677419	10	24	40	35	13	0	0	0	1	0	1	0	1	2	2
"bacOTU_201"	0	0	0	0	0	0	0	0	0	0	0	0.0124069478908189	0.00169061707523246	0.00136736554238833	0.000966183574879227	0.000881834215167548	0.00410509031198686	0.0120274914089347	0.000208942749686586	0.0145985401459854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	8	1	3
"bacOTU_202"	0	0.00350262697022767	0.00616405879563774	0	0	0.00611353711790393	0.0234009360374415	0.0172413793103448	0.000522739153162572	0.000426257459505541	0.00547445255474453	0.00248138957816377	0	0	0	0.000440917107583774	0	0.00171821305841924	0.000208942749686586	0	0.0037593984962406	0.00606060606060606	0.00186915887850467	0.00851063829787234	0	2	2	0	1	0.5	0	2	0	14	2	1	0	2	1	0
"bacOTU_210"	0	0.00700525394045534	0.00189663347558084	0.00296208530805687	0.00166666666666667	0.00262008733624454	0.0093603744149766	0.0123152709359606	0.003659174072138	0.00341005967604433	0.00273722627737226	0.00496277915632754	0.000422654268808115	0.000911577028258888	0.000322061191626409	0.00132275132275132	0.00164203612479475	0.00171821305841924	0.000208942749686586	0.0072992700729927	0.0225563909774436	0.0363636363636364	0.00747663551401869	0.025531914893617	0.00604838709677419	14	10	7	9	3	0	5	1	5	13	11	3	0	4	4
"bacOTU_211"	0	0.00875656742556918	0.00142247510668563	0.00177725118483412	0.00166666666666667	0.0174672489082969	0.0046801872074883	0.0123152709359606	0.00156821745948772	0.00170502983802217	0.00821167883211679	0.0124069478908189	0.000422654268808115	0.000455788514129444	0	0.000440917107583774	0.0090311986863711	0.00171821305841924	0.000417885499373172	0.0048661800486618	0.0018796992481203	0.0121212121212121	0	0.00425531914893617	0	0	3	1	0	0	0	3	0	3	2	2	12	1	2	2
"bacOTU_213"	0	0.0175131348511384	0.00237079184447606	0.00355450236966825	0.00166666666666667	0.00262008733624454	0.0078003120124805	0.0123152709359606	0.00261369576581286	0.00341005967604433	0.00364963503649635	0.00992555831265509	0.000422654268808115	0.000911577028258888	0.000644122383252818	0.0141093474426808	0.0090311986863711	0.00343642611683849	0	0.0267639902676399	0.0864661654135338	0.0818181818181818	0.0317757009345794	0.106382978723404	0.0342741935483871	44	29	20	21	5.5	0	9	1	5	4	24	12	1	2	8
"bacOTU_216"	0	0	0	0.000592417061611374	0	0	0	0.00246305418719212	0	0	0.00182481751824818	0.00248138957816377	0	0	0.000322061191626409	0.000440917107583774	0	0.00171821305841924	0	0.0024330900243309	0.0225563909774436	0.0454545454545455	0.0299065420560748	0.0765957446808511	0.0423387096774194	6	18	12	21	12.5	1	4	0	0	1	2	0	3	1	3
"bacOTU_218"	0	0.0122591943957968	0.000948316737790422	0.00296208530805687	0	0.000873362445414847	0.0078003120124805	0.00246305418719212	0.00209095661265029	0.00170502983802217	0.00273722627737226	0.00744416873449132	0.00126796280642434	0.00227894257064722	0.000966183574879227	0.00264550264550265	0.00328407224958949	0.00515463917525773	0.000208942749686586	0.0145985401459854	0.0526315789473684	0.0454545454545455	0.0280373831775701	0.0978723404255319	0.0463709677419355	21	12	18	16	11.5	0	6	1	4	0	2	4	4	3	2
"bacOTU_219"	0	0.00525394045534151	0.000948316737790422	0.00118483412322275	0	0	0.0046801872074883	0.00985221674876847	0	0.000852514919011083	0.000912408759124088	0	0	0	0	0	0	0	0.000208942749686586	0.0048661800486618	0.0150375939849624	0.00909090909090909	0.011214953271028	0.0212765957446809	0.00806451612903226	4	6	3	4	3.5	0	3	0	6	3	0	3	0	0	2
"bacOTU_220"	0	0.00875656742556918	0.00568990042674253	0.00414691943127962	0.00333333333333333	0.00262008733624454	0.0093603744149766	0.00985221674876847	0.00679560899111343	0.00255754475703325	0.00547445255474453	0.00992555831265509	0.00084530853761623	0.00136736554238833	0.000322061191626409	0.00132275132275132	0.00738916256157635	0.00171821305841924	0.00104471374843293	0.0097323600973236	0.0451127819548872	0.0636363636363636	0.0130841121495327	0.0382978723404255	0.0161290322580645	25	16	7	12	5.5	0	6	0	8	13	6	15	0	4	7
"bacOTU_222"	0	0.00525394045534151	0	0.00177725118483412	0.00166666666666667	0	0	0.00246305418719212	0.00156821745948772	0.00127877237851662	0.000912408759124088	0.00496277915632754	0	0	0.000322061191626409	0.000440917107583774	0	0.00343642611683849	0.000835770998746344	0	0.0037593984962406	0.00606060606060606	0.00186915887850467	0.00425531914893617	0	2	1	1	0	0.5	0	3	1	1	3	0	1	1	18	0
"bacOTU_225"	0	0.00350262697022767	0.000948316737790422	0.00118483412322275	0.00166666666666667	0.00262008733624454	0.0046801872074883	0.00985221674876847	0.00156821745948772	0.000426257459505541	0.00182481751824818	0.0148883374689826	0	0	0	0.000440917107583774	0.00328407224958949	0	0.000208942749686586	0.0024330900243309	0.0244360902255639	0.0151515151515152	0.00186915887850467	0.0170212765957447	0.00403225806451613	7	6	3	10	1.5	0	1	1	5	5	0	7	1	1	2
"bacOTU_226"	0	0.00175131348511384	0.00758653390232338	0.00177725118483412	0	0.00174672489082969	0.0046801872074883	0	0	0.00127877237851662	0	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.00303030303030303	0	0	0	0	1	0	0	0	0	4	0	1	1	0	0	0	2	0
"bacOTU_227"	0	0	0	0	0	0	0	0	0	0	0	0.00248138957816377	0.00211327134404058	0.00182315405651778	0.00547504025764895	0.00132275132275132	0	0.00859106529209622	0.000208942749686586	0.0097323600973236	0.0545112781954887	0.0151515151515152	0.0242990654205607	0.0340425531914894	0.0120967741935484	28	8	12	6	3	0	1	0	0	0	3	0	4	1	2
"bacOTU_230"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0	0.00492610837438424	0.000522739153162572	0.000852514919011083	0.000912408759124088	0.00248138957816377	0	0	0	0	0.000821018062397373	0	0	0.0097323600973236	0.018796992481203	0.0333333333333333	0.00747663551401869	0.00425531914893617	0.0120967741935484	12	14	3	1	3.5	0	2	0	1	1	0	2	0	0	6
"bacOTU_232"	0	0.00175131348511384	0.00237079184447606	0.00296208530805687	0.00333333333333333	0.00436681222707424	0.0046801872074883	0.00492610837438424	0.00104547830632514	0.00426257459505541	0.000912408759124088	0	0	0	0	0	0	0	0	0	0.0018796992481203	0.00303030303030303	0	0.00425531914893617	0	0	0	0	0	0	0	19	2	10	2	0	0	0	0	1
"bacOTU_233"	0	0.00350262697022767	0.00142247510668563	0.00118483412322275	0	0.000873362445414847	0.0046801872074883	0.0147783251231527	0.00156821745948772	0.00426257459505541	0.00821167883211679	0.0173697270471464	0	0	0	0	0.00656814449917898	0	0	0.0218978102189781	0.0526315789473684	0.0303030303030303	0.00747663551401869	0.00851063829787234	0.0120967741935484	27	5	4	6	3	0	1	0	5	3	0	12	0	0	14
"bacOTU_234"	0	0.010507880910683	0.00142247510668563	0	0	0.14410480349345	0	0	0.000522739153162572	0.00213128729752771	0	0.0124069478908189	0	0	0	0	0	0.00687285223367698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"bacOTU_235"	0	0	0	0	0	0	0	0	0	0	0.00273722627737226	0.00248138957816377	0.00126796280642434	0.00136736554238833	0.00161030595813205	0.00308641975308642	0	0.00171821305841924	0.000626828249059758	0.0170316301703163	0.0037593984962406	0	0.00373831775700935	0.0127659574468085	0.00403225806451613	1	2	1	5	0.5	0	0	0	0	1	6	0	1	6	12
"bacOTU_238"	0	0.00175131348511384	0	0	0	0	0.0015600624024961	0	0	0	0.000912408759124088	0.00248138957816377	0	0	0	0	0	0.00171821305841924	0	0	0.0413533834586466	0.0515151515151515	0.0168224299065421	0.161702127659574	0.0342741935483871	22	16	12	42	12	0	1	0	2	0	1	0	2	0	3
"bacOTU_240"	0	0.00175131348511384	0	0.00118483412322275	0	0	0.0031201248049922	0.0123152709359606	0.00104547830632514	0.000852514919011083	0	0.00248138957816377	0	0	0.000322061191626409	0	0	0	0	0.0024330900243309	0.0093984962406015	0.00303030303030303	0.00373831775700935	0.00425531914893617	0.00806451612903226	4	2	3	1	1.5	0	5	0	2	3	0	0	0	0	1
"bacOTU_243"	0	0.00350262697022767	0.000948316737790422	0.00177725118483412	0.00166666666666667	0.000873362445414847	0.0062402496099844	0.0172413793103448	0.00104547830632514	0.00127877237851662	0.00456204379562044	0.0124069478908189	0.00169061707523246	0.00227894257064722	0.00257648953301127	0.00352733686067019	0.00246305418719212	0.013745704467354	0.00188048474717927	0.0194647201946472	0.0733082706766917	0.0878787878787879	0.0392523364485981	0.119148936170213	0.0443548387096774	37	34	32	40	10.5	1	4	1	5	4	19	6	11	31	16
"bacOTU_244"	0	0	0	0	0	0	0	0	0	0.00767263427109974	0.000912408759124088	0.00248138957816377	0	0	0	0	0.000821018062397373	0.00859106529209622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0
"bacOTU_247"	0	0.00175131348511384	0	0.000592417061611374	0	0	0.0015600624024961	0	0	0	0.000912408759124088	0	0.000422654268808115	0.000911577028258888	0	0.000440917107583774	0	0	0	0.0024330900243309	0.0056390977443609	0.0757575757575758	0.0355140186915888	0.182978723404255	0.0423387096774194	5	23	22	28	9	0	0	0	1	0	0	0	1	0	3
"bacOTU_248"	0	0.00525394045534151	0.000474158368895211	0.00118483412322275	0	0	0.0062402496099844	0.00246305418719212	0.00104547830632514	0.000426257459505541	0.00364963503649635	0.00248138957816377	0.000422654268808115	0.000455788514129444	0.000966183574879227	0.00308641975308642	0.000821018062397373	0.00343642611683849	0.000208942749686586	0.0024330900243309	0.0075187969924812	0.00909090909090909	0.011214953271028	0.0382978723404255	0.00604838709677419	5	3	5	5	2	0	1	0	3	0	5	1	1	5	1
"bacOTU_250"	0	0.00175131348511384	0	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0	0	0.00182481751824818	0.00744416873449132	0	0.000455788514129444	0.000644122383252818	0.0017636684303351	0.00492610837438424	0.00687285223367698	0.000626828249059758	0.0024330900243309	0	0	0	0.00425531914893617	0	0	0	0	0	0	0	6	0	3	2	6	11	10	1	6
"bacOTU_251"	0	0	0	0	0	0	0	0	0	0.000426257459505541	0.0072992700729927	0.00496277915632754	0	0	0	0	0.00410509031198686	0.00171821305841924	0	0.0170316301703163	0.0018796992481203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5
"bacOTU_252"	0	0.00175131348511384	0	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0	0	0.000912408759124088	0	0	0	0	0.000881834215167548	0.000821018062397373	0	0.000417885499373172	0.0048661800486618	0.0150375939849624	0.0636363636363636	0.0467289719626168	0.102127659574468	0.0584677419354839	13	25	35	36	20.5	0	2	1	0	1	2	1	0	2	2
"bacOTU_253"	0	0.00350262697022767	0.000474158368895211	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0.00104547830632514	0	0.000912408759124088	0	0.00084530853761623	0.00136736554238833	0.00128824476650564	0.00705467372134039	0	0.00171821305841924	0.000208942749686586	0.0048661800486618	0.0075187969924812	0	0.00373831775700935	0.0127659574468085	0.00604838709677419	3	3	1	4	0.5	0	2	0	1	2	28	0	1	3	3
"bacOTU_254"	0	0.00875656742556918	0.000474158368895211	0.00296208530805687	0.00166666666666667	0.000873362445414847	0.0031201248049922	0.00492610837438424	0.00156821745948772	0.00170502983802217	0.00547445255474453	0.00992555831265509	0.000422654268808115	0.000455788514129444	0.00128824476650564	0.000440917107583774	0.00164203612479475	0.00515463917525773	0.000417885499373172	0.0024330900243309	0.0037593984962406	0.0212121212121212	0.00373831775700935	0.00425531914893617	0.00201612903225806	2	6	3	3	1	0	7	0	2	3	5	4	6	4	3
"bacOTU_255"	0	0.00350262697022767	0.000948316737790422	0.00118483412322275	0	0	0.0046801872074883	0.00492610837438424	0.000522739153162572	0.000426257459505541	0.00273722627737226	0.00248138957816377	0.000422654268808115	0.000911577028258888	0	0.000440917107583774	0	0.00171821305841924	0	0	0.0018796992481203	0.00303030303030303	0	0.00425531914893617	0	1	0	0	0	0	0	2	2	6	2	3	1	1	2	4
"bacOTU_256"	0	0.010507880910683	0	0	0	0	0	0	0	0	0.000912408759124088	0.00248138957816377	0	0.000911577028258888	0.00161030595813205	0.00264550264550265	0	0.00171821305841924	0	0	0	0.00303030303030303	0.00560747663551402	0.0127659574468085	0.00806451612903226	1	0	2	3	1	0	1	0	0	0	3	0	1	2	1
"bacOTU_257"	0	0	0	0	0	0	0.0015600624024961	0.00246305418719212	0	0	0.0282846715328467	0	0	0	0	0	0.00164203612479475	0	0.000208942749686586	0.0097323600973236	0.0093984962406015	0.00909090909090909	0.00186915887850467	0.00851063829787234	0.00201612903225806	6	1	2	1	0	0	0	0	1	1	0	0	0	0	2
"bacOTU_258"	0	0.0262697022767075	0.000948316737790422	0	0	0.00611353711790393	0.0031201248049922	0.00492610837438424	0.00261369576581286	0.000852514919011083	0	0.00496277915632754	0	0	0	0	0	0.00171821305841924	0	0	0.0018796992481203	0	0	0	0	0	0	0	0	0	0	3	2	1	5	0	0	2	0	0
"bacOTU_259"	0	0.00700525394045534	0.000474158368895211	0.00414691943127962	0	0	0.0078003120124805	0.00246305418719212	0.000522739153162572	0	0.00182481751824818	0.00248138957816377	0.000422654268808115	0.000455788514129444	0.00193236714975845	0.000440917107583774	0	0.00687285223367698	0.0014625992478061	0.0121654501216545	0.0018796992481203	0.00606060606060606	0	0.00851063829787234	0	2	3	1	5	0	0	7	0	7	3	5	0	4	10	5
"bacOTU_260"	0	0.00175131348511384	0	0	0	0	0.0015600624024961	0	0	0.000426257459505541	0.00182481751824818	0	0	0	0	0	0.00246305418719212	0	0	0.0510948905109489	0.0018796992481203	0.00606060606060606	0.00186915887850467	0	0.00201612903225806	1	1	1	1	0.5	0	1	0	0	0	0	2	0	1	12
"bacOTU_262"	0	0.00175131348511384	0	0	0	0	0	0	0	0	0	0.00248138957816377	0.000422654268808115	0	0.000644122383252818	0	0	0.00343642611683849	0.000208942749686586	0.0024330900243309	0.0300751879699248	0.0757575757575758	0.0429906542056075	0.0893617021276596	0.0423387096774194	11	20	21	16	8.5	0	0	0	0	0	1	0	2	0	2
"bacOTU_263"	0	0.00175131348511384	0.000474158368895211	0.00177725118483412	0	0.000873362445414847	0.0046801872074883	0.0147783251231527	0.00104547830632514	0.00127877237851662	0.00182481751824818	0.00248138957816377	0.000422654268808115	0.000455788514129444	0.000644122383252818	0.000440917107583774	0.00164203612479475	0.00171821305841924	0.000208942749686586	0.0072992700729927	0.0300751879699248	0.0575757575757576	0.0373831775700935	0.131914893617021	0.0625	18	16	28	51	16	0	2	0	3	3	8	1	1	2	4
"bacOTU_264"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0.00104547830632514	0.000426257459505541	0.00182481751824818	0.00744416873449132	0.000422654268808115	0.000455788514129444	0.000966183574879227	0.000881834215167548	0.00492610837438424	0.00171821305841924	0.000208942749686586	0.0072992700729927	0.0037593984962406	0.00303030303030303	0.00373831775700935	0.00425531914893617	0.00806451612903226	5	6	2	2	1.5	0	0	0	3	1	6	10	4	1	3
"bacOTU_265"	0	0	0	0	0	0	0	0	0	0	0	0.00496277915632754	0.00084530853761623	0.00182315405651778	0.00161030595813205	0.00440917107583774	0	0.00171821305841924	0.000417885499373172	0.0194647201946472	0.0037593984962406	0.0121212121212121	0.00373831775700935	0.0212765957446809	0.00201612903225806	1	4	0	3	0.5	0	0	0	1	0	20	0	4	13	13
"bacOTU_266"	0	0.00175131348511384	0	0	0	0	0	0	0.00156821745948772	0.000426257459505541	0	0.00248138957816377	0	0	0	0	0.013136288998358	0	0	0	0.0131578947368421	0.00606060606060606	0	0	0	5	2	1	0	0	0	0	0	0	2	0	18	0	0	0
"bacOTU_269"	0	0.00525394045534151	0.000948316737790422	0.0023696682464455	0.00166666666666667	0.000873362445414847	0.0046801872074883	0.00492610837438424	0.00209095661265029	0.000852514919011083	0.00364963503649635	0.00744416873449132	0.00126796280642434	0.000911577028258888	0.00128824476650564	0.00573192239858906	0.00164203612479475	0.00515463917525773	0.000626828249059758	0.0048661800486618	0.037593984962406	0.0696969696969697	0.0336448598130841	0.0851063829787234	0.0645161290322581	29	22	22	24	14	0	9	0	5	5	17	1	5	7	6
"bacOTU_270"	0	0.00175131348511384	0	0	0	0	0.0046801872074883	0.00246305418719212	0	0	0.00547445255474453	0.00744416873449132	0	0	0	0	0.00492610837438424	0	0	0.0072992700729927	0.0018796992481203	0	0	0	0	0	0	1	1	0.5	0	0	0	2	0	0	11	0	0	5
"bacOTU_272"	0	0.00175131348511384	0.000948316737790422	0.000592417061611374	0	0.00174672489082969	0.0015600624024961	0.00246305418719212	0.00104547830632514	0.00213128729752771	0	0.00248138957816377	0.000422654268808115	0.00136736554238833	0.000644122383252818	0.000881834215167548	0.00164203612479475	0	0.000835770998746344	0.0024330900243309	0.0093984962406015	0	0.00560747663551402	0.0170212765957447	0.00201612903225806	9	3	2	3	0.5	0	2	1	0	3	2	4	0	6	2
"bacOTU_273"	0	0	0	0	0	0	0	0	0	0	0	0	0.000422654268808115	0.000911577028258888	0.0035426731078905	0.0017636684303351	0	0	0.000835770998746344	0.0048661800486618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	6	2
"bacOTU_275"	0	0.00350262697022767	0.000474158368895211	0.000592417061611374	0	0.000873362445414847	0.0031201248049922	0.00492610837438424	0.00104547830632514	0.000426257459505541	0.00456204379562044	0.00744416873449132	0.00084530853761623	0.00136736554238833	0.000644122383252818	0.00132275132275132	0.00410509031198686	0.00171821305841924	0	0.0097323600973236	0.0958646616541353	0.193939393939394	0.104672897196262	0.268085106382979	0.0403225806451613	115	23	50	31	49	1	7	0	2	1	6	5	2	3	6
"bacOTU_276"	0	0.00700525394045534	0.00142247510668563	0.0023696682464455	0.00166666666666667	0.00262008733624454	0.0109204368174727	0.0246305418719212	0.00156821745948772	0.010230179028133	0.0383211678832117	0.11166253101737	0	0.00227894257064722	0	0	0.0500821018062397	0.00171821305841924	0	0.0462287104622871	0.0075187969924812	0.00606060606060606	0	0.0170212765957447	0	2	2	1	6	0.5	0	3	0	7	4	0	71	2	2	27
"bacOTU_277"	0	0	0.000474158368895211	0.00118483412322275	0	0.000873362445414847	0.0062402496099844	0	0	0	0.000912408759124088	0.00496277915632754	0	0	0	0.000440917107583774	0.00492610837438424	0	0	0.0024330900243309	0.0056390977443609	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	7	0	0	0
"bacOTU_279"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0.00166666666666667	0	0.0015600624024961	0.00246305418719212	0	0.00127877237851662	0.00364963503649635	0.00496277915632754	0.000422654268808115	0.00319051959890611	0.000644122383252818	0.00132275132275132	0.00164203612479475	0.00343642611683849	0.000417885499373172	0.0048661800486618	0.0018796992481203	0.00606060606060606	0.00373831775700935	0.00851063829787234	0.00604838709677419	1	3	1	3	1	0	0	0	1	0	5	0	3	2	1
"bacOTU_280"	0	0	0	0	0	0	0	0	0	0	0	0.00744416873449132	0.00169061707523246	0.000455788514129444	0.00225442834138486	0.00132275132275132	0	0.00859106529209622	0.000417885499373172	0.0145985401459854	0.0018796992481203	0	0	0.00425531914893617	0	0	1	2	1	0	0	0	0	0	0	2	0	6	17	6
"bacOTU_281"	0	0.00525394045534151	0.000474158368895211	0.00118483412322275	0	0.000873362445414847	0.0031201248049922	0.00246305418719212	0.000522739153162572	0	0.000912408759124088	0	0.000422654268808115	0	0	0.000881834215167548	0.000821018062397373	0	0.000208942749686586	0	0.0639097744360902	0.124242424242424	0.0953271028037383	0.314893617021277	0.193548387096774	35	48	55	54	39	0	2	0	2	1	1	1	0	0	1
"bacOTU_282"	0	0.00525394045534151	0.000474158368895211	0.000592417061611374	0	0.0209606986899563	0.0015600624024961	0.00492610837438424	0.00784108729743858	0.000426257459505541	0.000912408759124088	0.0148883374689826	0	0.000455788514129444	0.00161030595813205	0.00529100529100529	0	0.0257731958762887	0.000835770998746344	0.0048661800486618	0	0	0	0	0	1	0	0	0	0	0	1	0	1	19	24	0	12	5	4
"bacOTU_283"	0	0.00175131348511384	0.000948316737790422	0.000592417061611374	0	0.000873362445414847	0.0031201248049922	0.00738916256157635	0.000522739153162572	0.000852514919011083	0.00182481751824818	0.116625310173697	0.000422654268808115	0.000911577028258888	0.000322061191626409	0.000440917107583774	0.00164203612479475	0.0463917525773196	0.00250731299623903	0.0048661800486618	0.0037593984962406	0	0	0.00425531914893617	0.00201612903225806	0	0	0	1	0.5	0	2	1	4	1	7	3	36	30	2
"bacOTU_284"	0	0.00350262697022767	0	0	0	0	0.0015600624024961	0.00985221674876847	0.000522739153162572	0	0.000912408759124088	0	0	0	0	0.000881834215167548	0.000821018062397373	0	0	0.0048661800486618	0.0225563909774436	0.0151515151515152	0.0205607476635514	0.0851063829787234	0.0262096774193548	5	10	12	16	7.5	0	1	0	1	1	0	0	0	0	1
"bacOTU_285"	0	0.00175131348511384	0.000474158368895211	0	0	0.00174672489082969	0.0015600624024961	0	0.000522739153162572	0	0.000912408759124088	0.00496277915632754	0	0	0.000644122383252818	0	0.000821018062397373	0	0.000208942749686586	0.0048661800486618	0	0.00303030303030303	0	0	0	1	1	0	0	0	0	0	1	1	1	1	2	1	1	2
"bacOTU_287"	0	0	0	0	0	0	0.0015600624024961	0	0.000522739153162572	0	0.000912408759124088	0	0	0	0	0	0	0	0	0	0.0263157894736842	0.0575757575757576	0.0616822429906542	0.127659574468085	0.0725806451612903	11	18	24	22	9	0	1	0	1	0	0	1	0	0	1
"bacOTU_289"	0	0.00350262697022767	0.000474158368895211	0.00118483412322275	0	0.00174672489082969	0.0031201248049922	0.00985221674876847	0.000522739153162572	0.000426257459505541	0.00273722627737226	0.00496277915632754	0.00084530853761623	0.000455788514129444	0.000644122383252818	0.000881834215167548	0	0.00515463917525773	0.000208942749686586	0.0048661800486618	0.0075187969924812	0.0181818181818182	0.0130841121495327	0.0170212765957447	0.0141129032258065	6	8	7	5	2.5	0	1	0	2	1	2	1	1	5	2
"bacOTU_290"	0	0.00350262697022767	0.000474158368895211	0.00118483412322275	0	0.00524017467248908	0.0046801872074883	0.0123152709359606	0.00104547830632514	0.00213128729752771	0.00364963503649635	0.0148883374689826	0.000422654268808115	0	0	0	0.00328407224958949	0	0	0.0097323600973236	0.0319548872180451	0.0333333333333333	0.0149532710280374	0.00851063829787234	0.00604838709677419	16	16	6	2	2	0	4	1	5	4	2	6	0	0	8
"bacOTU_291"	0	0	0	0	0	0.000873362445414847	0.0015600624024961	0.00492610837438424	0.000522739153162572	0	0.000912408759124088	0.00496277915632754	0.000422654268808115	0.000911577028258888	0.00161030595813205	0.0017636684303351	0	0.00687285223367698	0.000626828249059758	0.0121654501216545	0.0131578947368421	0.0151515151515152	0.011214953271028	0.025531914893617	0.0141129032258065	9	8	6	7	5.5	0	1	0	2	1	11	1	4	20	8
"bacOTU_292"	0	0.00175131348511384	0.000474158368895211	0.000592417061611374	0	0	0.0015600624024961	0.00246305418719212	0.00209095661265029	0	0.00182481751824818	0.00248138957816377	0.00084530853761623	0	0.000322061191626409	0.000881834215167548	0.000821018062397373	0.00171821305841924	0.000417885499373172	0.0048661800486618	0.0225563909774436	0.0303030303030303	0.0317757009345794	0.0468085106382979	0.0241935483870968	17	13	16	14	6.5	0	1	0	2	4	1	1	1	0	2
"bacOTU_293"	0	0.00525394045534151	0.000474158368895211	0.00118483412322275	0	0	0.0015600624024961	0.00246305418719212	0.00156821745948772	0.000426257459505541	0.000912408759124088	0.00248138957816377	0	0.000455788514129444	0.000966183574879227	0.00485008818342152	0.000821018062397373	0.00171821305841924	0.00104471374843293	0.0072992700729927	0.0112781954887218	0.0121212121212121	0.011214953271028	0.0127659574468085	0.00806451612903226	4	6	6	3	1	0	2	0	1	3	12	1	0	7	1
"bacOTU_295"	0	0	0.000948316737790422	0	0	0.00262008733624454	0	0.00246305418719212	0.000522739153162572	0.000426257459505541	0	0	0.00084530853761623	0.00136736554238833	0.000322061191626409	0.00132275132275132	0	0	0	0	0.0018796992481203	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	2	0
"bacOTU_297"	0	0	0.000948316737790422	0	0	0	0	0	0.000522739153162572	0.00383631713554987	0.000912408759124088	0	0	0.000455788514129444	0	0	0.00164203612479475	0	0	0.0024330900243309	0.0018796992481203	0	0	0.0127659574468085	0.00403225806451613	0	0	2	0	0.5	0	0	0	0	0	0	2	0	0	1
"bacOTU_298"	0	0	0	0.00118483412322275	0	0	0	0	0.000522739153162572	0.000426257459505541	0.000912408759124088	0.00248138957816377	0.000422654268808115	0.000455788514129444	0	0.00132275132275132	0.00164203612479475	0.0120274914089347	0	0.0097323600973236	0.0037593984962406	0.00303030303030303	0	0.0340425531914894	0.108870967741935	0	1	0	6	22	0	2	0	0	1	4	1	4	0	3
"bacOTU_299"	0	0.00350262697022767	0.000474158368895211	0.00177725118483412	0	0.000873362445414847	0.0031201248049922	0.00246305418719212	0.00104547830632514	0.00170502983802217	0.000912408759124088	0.00496277915632754	0	0	0	0	0.0114942528735632	0	0	0.0267639902676399	0.161654135338346	0.103030303030303	0.0560747663551402	0.102127659574468	0.0544354838709677	85	34	43	17	12.5	0	4	0	4	4	1	16	0	0	10
"bacOTU_301"	0	0.00175131348511384	0.000948316737790422	0.00118483412322275	0.00166666666666667	0.000873362445414847	0.0031201248049922	0.00492610837438424	0.00104547830632514	0	0	0.00248138957816377	0	0	0	0.00132275132275132	0.000821018062397373	0	0	0.0048661800486618	0.0056390977443609	0	0.00373831775700935	0.00425531914893617	0.00403225806451613	3	1	3	2	0.5	0	3	0	2	1	0	1	0	1	1
"bacOTU_302"	0	0.00350262697022767	0.000474158368895211	0.000592417061611374	0	0.000873362445414847	0	0.00246305418719212	0.00313643491897543	0.00170502983802217	0	0	0	0	0	0	0	0	0	0	0.0037593984962406	0.00606060606060606	0.00186915887850467	0	0	1	1	1	0	0.5	0	2	0	1	4	1	0	0	0	0
