Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Variovorax	Bacteria_Flavobacterium	Bacteria_Rhizobium	Bacteria_Lentzea	Bacteria_Pseudoxanthomonas	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Actinoplanes	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Herbaspirillum	Bacteria_Massilia	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Microbacterium	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Sphingopyxis	Bacteria_Aeromicrobium	Bacteria_Caulobacter	Bacteria_Steroidobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Agromyces	Bacteria_Rhodanobacter	Bacteria_Galbitalea	Bacteria_Pantoea	Bacteria_Shinella	Bacteria_Bosea	Bacteria_Solirubrobacter	Bacteria_Cellulomonas	Bacteria_Lysobacter	Bacteria_Bradyrhizobium	Bacteria_Rudaibacter	Bacteria_Glycomyces	Bacteria_Burkholderia	Bacteria_Altererythrobacter	Bacteria_Bacillus	Bacteria_Amycolatopsis	Bacteria_Rhodopseudomonas	Bacteria_Phycicoccus	Bacteria_Sphingobium	Bacteria_Gaiella	Bacteria_Blastococcus	Bacteria_Ideonella	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Gibberella	Fungi_Holtermanniella	Fungi_Bipolaris
Bacteria_Actinoplanes	0.521428571428571	0.0892857142857143	0.385714285714286	0.364285714285714	0.585714285714286	0.507142857142857	0.432142857142857	0.417857142857143	0.589285714285714	0.632142857142857	1	0.828571428571429	0.503571428571428	0.364285714285714	0.721428571428571	0.757142857142857	0.732142857142857	0.567857142857143	0.35	0.792857142857143	0.128571428571429	0.232142857142857	0.764285714285714	0.692857142857143	0.592857142857143	0.625	0.85	0.792857142857143	0.446428571428571	0.7	0.742857142857143	0.792857142857143	0.239285714285714	0.8	0.271428571428571	0.692857142857143	0.692857142857143	0.617857142857143	0.753571428571428	0.692857142857143	0.378571428571429	0.485714285714286	0.575	0.55	0.757142857142857	0.332142857142857	0.771428571428571	0.128571428571429	0.742857142857143	0.55	0.432142857142857	0.485714285714286	0.3	0.267857142857143	0.666666932873275	0.525
Bacteria_Streptomyces	0.7	0.1	0.664285714285714	0.482142857142857	0.692857142857143	0.657142857142857	0.45	0.546428571428571	0.746428571428571	0.710714285714286	0.828571428571429	1	0.610714285714286	0.639285714285714	0.746428571428571	0.892857142857143	0.889285714285714	0.753571428571428	0.525	0.939285714285714	0.357142857142857	0.417857142857143	0.95	0.785714285714286	0.760714285714286	0.571428571428571	0.810714285714286	0.775	0.728571428571428	0.9	0.710714285714286	0.707142857142857	0.0214285714285714	0.735714285714286	0.478571428571428	0.910714285714286	0.782142857142857	0.782142857142857	0.946428571428571	0.464285714285714	0.671428571428571	0.746428571428571	0.589285714285714	0.810714285714286	0.882142857142857	0.478571428571428	0.939285714285714	0.3	0.928571428571428	0.739285714285714	0.267857142857143	0.617857142857143	0.603571428571428	0.460714285714286	0.466488121930093	0.642857142857143
Bacteria_Chryseobacterium	0.892857142857143	0.503571428571428	0.825	0.714285714285714	0.842857142857143	0.960714285714286	0.75	0.796428571428571	0.925	0.585714285714286	0.503571428571428	0.610714285714286	1	0.839285714285714	0.817857142857143	0.785714285714286	0.671428571428571	0.785714285714286	0.839285714285714	0.660714285714286	0.646428571428571	0.853571428571429	0.642857142857143	0.853571428571429	0.735714285714286	0.571428571428571	0.507142857142857	0.353571428571428	0.578571428571428	0.675	0.553571428571428	0.221428571428571	0.35	0.764285714285714	0.775	0.603571428571428	0.532142857142857	0.921428571428571	0.696428571428571	-0.0178571428571429	0.760714285714286	0.742857142857143	0.642857142857143	0.814285714285714	0.814285714285714	0.753571428571428	0.567857142857143	0.825	0.675	0.539285714285714	0.0678571428571429	0.814285714285714	0.667857142857143	0.796428571428571	0.59696181120556	0.939285714285714
Bacteria_Herbaspirillum	0.814285714285714	0.657142857142857	0.867857142857143	0.817857142857143	0.739285714285714	0.889285714285714	0.667857142857143	0.871428571428571	0.867857142857143	0.482142857142857	0.364285714285714	0.639285714285714	0.839285714285714	1	0.628571428571428	0.739285714285714	0.582142857142857	0.778571428571428	0.767857142857143	0.717857142857143	0.821428571428571	0.853571428571429	0.628571428571428	0.714285714285714	0.746428571428571	0.403571428571428	0.464285714285714	0.239285714285714	0.757142857142857	0.639285714285714	0.553571428571428	0.260714285714286	0.214285714285714	0.635714285714286	0.882142857142857	0.6	0.471428571428571	0.842857142857143	0.675	0.0571428571428571	0.803571428571428	0.860714285714286	0.632142857142857	0.775	0.75	0.778571428571428	0.510714285714286	0.832142857142857	0.653571428571428	0.507142857142857	0.05	0.725	0.621428571428571	0.678571428571428	0.277033175858868	0.760714285714286
Bacteria_Massilia	0.864285714285714	0.0928571428571428	0.764285714285714	0.621428571428571	0.939285714285714	0.839285714285714	0.814285714285714	0.689285714285714	0.821428571428571	0.785714285714286	0.721428571428571	0.746428571428571	0.817857142857143	0.628571428571428	1	0.839285714285714	0.882142857142857	0.742857142857143	0.689285714285714	0.785714285714286	0.442857142857143	0.525	0.760714285714286	0.9	0.707142857142857	0.732142857142857	0.742857142857143	0.682142857142857	0.589285714285714	0.8	0.564285714285714	0.485714285714286	0.132142857142857	0.910714285714286	0.7	0.735714285714286	0.692857142857143	0.792857142857143	0.807142857142857	0.317857142857143	0.635714285714286	0.635714285714286	0.707142857142857	0.767857142857143	0.796428571428571	0.757142857142857	0.792857142857143	0.435714285714286	0.821428571428571	0.696428571428571	0.367857142857143	0.625	0.564285714285714	0.671428571428571	0.71671163560907	0.775
Bacteria_Devosia	0.771428571428571	0.235714285714286	0.796428571428571	0.532142857142857	0.785714285714286	0.778571428571428	0.514285714285714	0.639285714285714	0.803571428571428	0.667857142857143	0.757142857142857	0.892857142857143	0.785714285714286	0.739285714285714	0.839285714285714	1	0.889285714285714	0.860714285714286	0.625	0.928571428571428	0.367857142857143	0.592857142857143	0.907142857142857	0.932142857142857	0.707142857142857	0.589285714285714	0.65	0.582142857142857	0.603571428571428	0.789285714285714	0.825	0.525	0.132142857142857	0.85	0.621428571428571	0.775	0.628571428571428	0.825	0.9	0.289285714285714	0.65	0.775	0.621428571428571	0.810714285714286	0.903571428571428	0.592857142857143	0.825	0.496428571428571	0.860714285714286	0.6	0.0892857142857143	0.6	0.585714285714286	0.55	0.627346095009436	0.775
Bacteria_Kribbella	0.825	-0.0571428571428571	0.735714285714286	0.446428571428571	0.810714285714286	0.717857142857143	0.589285714285714	0.528571428571428	0.767857142857143	0.814285714285714	0.732142857142857	0.889285714285714	0.671428571428571	0.582142857142857	0.882142857142857	0.889285714285714	1	0.828571428571429	0.625	0.839285714285714	0.325	0.432142857142857	0.889285714285714	0.875	0.675	0.614285714285714	0.703571428571428	0.725	0.692857142857143	0.889285714285714	0.65	0.492857142857143	-0.00714285714285714	0.742857142857143	0.521428571428571	0.903571428571428	0.792857142857143	0.767857142857143	0.892857142857143	0.296428571428571	0.714285714285714	0.746428571428571	0.628571428571428	0.85	0.853571428571429	0.639285714285714	0.935714285714286	0.325	0.932142857142857	0.821428571428571	0.267857142857143	0.639285714285714	0.667857142857143	0.639285714285714	0.53083131116183	0.692857142857143
Bacteria_Mycobacterium	0.817857142857143	0.325	0.735714285714286	0.542857142857143	0.732142857142857	0.8	0.571428571428571	0.632142857142857	0.835714285714286	0.778571428571428	0.567857142857143	0.753571428571428	0.785714285714286	0.778571428571428	0.742857142857143	0.860714285714286	0.828571428571429	1	0.739285714285714	0.767857142857143	0.485714285714286	0.617857142857143	0.771428571428571	0.853571428571429	0.678571428571428	0.475	0.567857142857143	0.417857142857143	0.735714285714286	0.739285714285714	0.7	0.328571428571429	0.246428571428571	0.685714285714286	0.607142857142857	0.792857142857143	0.725	0.8	0.753571428571428	0.135714285714286	0.75	0.871428571428571	0.635714285714286	0.85	0.860714285714286	0.767857142857143	0.710714285714286	0.603571428571428	0.832142857142857	0.735714285714286	0.0964285714285714	0.725	0.757142857142857	0.703571428571428	0.462913500306108	0.8
Bacteria_Microbacterium	0.903571428571428	0.317857142857143	0.835714285714286	0.692857142857143	0.682142857142857	0.889285714285714	0.664285714285714	0.767857142857143	0.921428571428571	0.55	0.35	0.525	0.839285714285714	0.767857142857143	0.689285714285714	0.625	0.625	0.739285714285714	1	0.517857142857143	0.782142857142857	0.860714285714286	0.528571428571428	0.682142857142857	0.496428571428571	0.317857142857143	0.360714285714286	0.228571428571429	0.528571428571428	0.660714285714286	0.417857142857143	0.05	0.175	0.528571428571428	0.717857142857143	0.607142857142857	0.535714285714286	0.839285714285714	0.617857142857143	-0.0964285714285714	0.757142857142857	0.8	0.514285714285714	0.842857142857143	0.667857142857143	0.725	0.514285714285714	0.775	0.621428571428571	0.625	-0.0928571428571428	0.835714285714286	0.760714285714286	0.928571428571428	0.375335270518466	0.878571428571428
Bacteria_Mesorhizobium	0.696428571428571	0.217857142857143	0.732142857142857	0.575	0.735714285714286	0.707142857142857	0.510714285714286	0.642857142857143	0.742857142857143	0.646428571428571	0.792857142857143	0.939285714285714	0.660714285714286	0.717857142857143	0.785714285714286	0.928571428571428	0.839285714285714	0.767857142857143	0.517857142857143	1	0.4	0.446428571428571	0.9	0.810714285714286	0.717857142857143	0.532142857142857	0.782142857142857	0.65	0.689285714285714	0.810714285714286	0.789285714285714	0.660714285714286	-0.0392857142857143	0.839285714285714	0.610714285714286	0.792857142857143	0.657142857142857	0.739285714285714	0.892857142857143	0.442857142857143	0.6	0.717857142857143	0.592857142857143	0.746428571428571	0.853571428571429	0.585714285714286	0.825	0.335714285714286	0.860714285714286	0.6	0.225	0.510714285714286	0.553571428571428	0.4	0.564790216589692	0.653571428571428
Bacteria_Stenotrophomonas	0.714285714285714	0.571428571428571	0.725	0.867857142857143	0.560714285714286	0.760714285714286	0.717857142857143	0.85	0.735714285714286	0.292857142857143	0.128571428571429	0.357142857142857	0.646428571428571	0.821428571428571	0.442857142857143	0.367857142857143	0.325	0.485714285714286	0.782142857142857	0.4	1	0.8	0.292857142857143	0.403571428571428	0.5	0.171428571428571	0.307142857142857	0.075	0.639285714285714	0.428571428571428	0.242857142857143	0.0714285714285714	0.160714285714286	0.375	0.807142857142857	0.375	0.303571428571428	0.660714285714286	0.375	-0.00714285714285714	0.732142857142857	0.660714285714286	0.564285714285714	0.585714285714286	0.414285714285714	0.725	0.271428571428571	0.757142857142857	0.389285714285714	0.410714285714286	0.0785714285714286	0.664285714285714	0.478571428571428	0.742857142857143	0.0625558784197443	0.575
Bacteria_Sphingopyxis	0.778571428571428	0.639285714285714	0.807142857142857	0.714285714285714	0.6	0.85	0.564285714285714	0.782142857142857	0.835714285714286	0.278571428571429	0.232142857142857	0.417857142857143	0.853571428571429	0.853571428571429	0.525	0.592857142857143	0.432142857142857	0.617857142857143	0.860714285714286	0.446428571428571	0.8	1	0.446428571428571	0.632142857142857	0.535714285714286	0.310714285714286	0.192857142857143	0.0285714285714286	0.457142857142857	0.482142857142857	0.475	-0.0107142857142857	0.332142857142857	0.457142857142857	0.739285714285714	0.403571428571428	0.278571428571429	0.817857142857143	0.507142857142857	-0.175	0.735714285714286	0.753571428571428	0.532142857142857	0.703571428571428	0.628571428571428	0.6	0.342857142857143	0.960714285714286	0.460714285714286	0.35	-0.2	0.771428571428571	0.542857142857143	0.814285714285714	0.309204770474736	0.803571428571428
Bacteria_Aeromicrobium	0.682142857142857	0.0964285714285714	0.682142857142857	0.35	0.671428571428571	0.632142857142857	0.410714285714286	0.435714285714286	0.735714285714286	0.775	0.764285714285714	0.95	0.642857142857143	0.628571428571428	0.760714285714286	0.907142857142857	0.889285714285714	0.771428571428571	0.528571428571428	0.9	0.292857142857143	0.446428571428571	1	0.785714285714286	0.771428571428571	0.671428571428571	0.75	0.728571428571428	0.689285714285714	0.914285714285714	0.689285714285714	0.642857142857143	0.0464285714285714	0.710714285714286	0.446428571428571	0.910714285714286	0.803571428571428	0.739285714285714	0.917857142857143	0.375	0.675	0.696428571428571	0.521428571428571	0.85	0.921428571428571	0.496428571428571	0.939285714285714	0.35	0.946428571428571	0.767857142857143	0.217857142857143	0.617857142857143	0.589285714285714	0.471428571428571	0.512958203041903	0.639285714285714
Bacteria_Caulobacter	0.832142857142857	0.25	0.753571428571428	0.632142857142857	0.903571428571428	0.853571428571429	0.65	0.717857142857143	0.828571428571429	0.689285714285714	0.692857142857143	0.785714285714286	0.853571428571429	0.714285714285714	0.9	0.932142857142857	0.875	0.853571428571429	0.682142857142857	0.810714285714286	0.403571428571428	0.632142857142857	0.785714285714286	1	0.739285714285714	0.675	0.642857142857143	0.567857142857143	0.564285714285714	0.75	0.714285714285714	0.464285714285714	0.267857142857143	0.871428571428571	0.675	0.721428571428571	0.610714285714286	0.867857142857143	0.860714285714286	0.253571428571429	0.632142857142857	0.789285714285714	0.767857142857143	0.760714285714286	0.857142857142857	0.65	0.782142857142857	0.578571428571428	0.828571428571429	0.607142857142857	0.175	0.621428571428571	0.628571428571428	0.682142857142857	0.718498946421063	0.860714285714286
Bacteria_Steroidobacter	0.685714285714286	0.45	0.571428571428571	0.607142857142857	0.8	0.732142857142857	0.657142857142857	0.621428571428571	0.746428571428571	0.732142857142857	0.592857142857143	0.760714285714286	0.735714285714286	0.746428571428571	0.707142857142857	0.707142857142857	0.675	0.678571428571428	0.496428571428571	0.717857142857143	0.5	0.535714285714286	0.771428571428571	0.739285714285714	1	0.817857142857143	0.8	0.678571428571428	0.807142857142857	0.807142857142857	0.421428571428571	0.653571428571428	0.375	0.703571428571428	0.625	0.778571428571428	0.753571428571428	0.796428571428571	0.785714285714286	0.392857142857143	0.714285714285714	0.692857142857143	0.742857142857143	0.717857142857143	0.835714285714286	0.614285714285714	0.760714285714286	0.567857142857143	0.825	0.710714285714286	0.507142857142857	0.682142857142857	0.55	0.517857142857143	0.443253081374188	0.660714285714286
Bacteria_Arthrobacter	0.5	0.203571428571429	0.357142857142857	0.332142857142857	0.725	0.514285714285714	0.571428571428571	0.353571428571428	0.532142857142857	0.75	0.625	0.571428571428571	0.571428571428571	0.403571428571428	0.732142857142857	0.589285714285714	0.614285714285714	0.475	0.317857142857143	0.532142857142857	0.171428571428571	0.310714285714286	0.671428571428571	0.675	0.817857142857143	1	0.753571428571428	0.732142857142857	0.471428571428571	0.689285714285714	0.328571428571429	0.685714285714286	0.446428571428571	0.703571428571428	0.410714285714286	0.621428571428571	0.692857142857143	0.553571428571428	0.65	0.539285714285714	0.4	0.403571428571428	0.660714285714286	0.507142857142857	0.696428571428571	0.446428571428571	0.703571428571428	0.346428571428571	0.717857142857143	0.625	0.628571428571428	0.446428571428571	0.289285714285714	0.371428571428571	0.655943068001319	0.496428571428571
Bacteria_Umezawaea	0.557142857142857	0.142857142857143	0.378571428571429	0.507142857142857	0.7	0.557142857142857	0.607142857142857	0.5	0.617857142857143	0.785714285714286	0.85	0.810714285714286	0.507142857142857	0.464285714285714	0.742857142857143	0.65	0.703571428571428	0.567857142857143	0.360714285714286	0.782142857142857	0.307142857142857	0.192857142857143	0.75	0.642857142857143	0.8	0.753571428571428	1	0.860714285714286	0.678571428571428	0.796428571428571	0.492857142857143	0.871428571428571	0.196428571428571	0.782142857142857	0.417857142857143	0.778571428571428	0.828571428571429	0.610714285714286	0.760714285714286	0.732142857142857	0.460714285714286	0.514285714285714	0.685714285714286	0.575	0.739285714285714	0.514285714285714	0.803571428571428	0.153571428571429	0.821428571428571	0.717857142857143	0.678571428571428	0.492857142857143	0.425	0.317857142857143	0.589812567957589	0.507142857142857
Bacteria_Chondromyces	0.453571428571428	-0.164285714285714	0.314285714285714	0.260714285714286	0.617857142857143	0.378571428571429	0.457142857142857	0.278571428571429	0.446428571428571	0.746428571428571	0.792857142857143	0.775	0.353571428571428	0.239285714285714	0.682142857142857	0.582142857142857	0.725	0.417857142857143	0.228571428571429	0.65	0.075	0.0285714285714286	0.728571428571428	0.567857142857143	0.678571428571428	0.732142857142857	0.860714285714286	1	0.532142857142857	0.767857142857143	0.3	0.839285714285714	0.164285714285714	0.660714285714286	0.271428571428571	0.767857142857143	0.785714285714286	0.517857142857143	0.764285714285714	0.689285714285714	0.385714285714286	0.360714285714286	0.471428571428571	0.532142857142857	0.607142857142857	0.292857142857143	0.853571428571429	-0.0464285714285714	0.75	0.714285714285714	0.692857142857143	0.403571428571428	0.375	0.232142857142857	0.452189635434152	0.375
Bacteria_Sorangium	0.721428571428571	0.35	0.628571428571428	0.6	0.667857142857143	0.667857142857143	0.671428571428571	0.596428571428571	0.703571428571428	0.714285714285714	0.446428571428571	0.728571428571428	0.578571428571428	0.757142857142857	0.589285714285714	0.603571428571428	0.692857142857143	0.735714285714286	0.528571428571428	0.689285714285714	0.639285714285714	0.457142857142857	0.689285714285714	0.564285714285714	0.807142857142857	0.471428571428571	0.678571428571428	0.532142857142857	1	0.757142857142857	0.407142857142857	0.435714285714286	0.0928571428571428	0.5	0.607142857142857	0.810714285714286	0.760714285714286	0.678571428571428	0.646428571428571	0.253571428571429	0.867857142857143	0.735714285714286	0.639285714285714	0.757142857142857	0.721428571428571	0.775	0.692857142857143	0.460714285714286	0.778571428571428	0.796428571428571	0.45	0.707142857142857	0.607142857142857	0.560714285714286	0.0965147838476055	0.492857142857143
