Promicromonospora	Nocardioides	Massilia	Umezawaea	Galbitalea	Sphingomonas	Caulobacter	Kribbella	Arthrobacter	Shinella	g__Cladosporium	Chondromyces	g__Mycosphaerella	Bradyrhizobium	Phycicoccus	Chryseobacterium	Agromyces	Dactylosporangium	Piscinibacter	Lysobacter	Saccharibacteria_genera_incertae_sedis	Phenylobacterium	Terrabacter	Kinneretia	Knoellia	Geobacter	Arenimonas	Kaistia	g__Ophiosphaerella	g__Exophiala	Roseiflexus	Iamia	g__Didymella	Thiomonas	g__Bipolaris	Gp6	Rhodoligotrophos	Reyranella	Actinokineospora	Skermanella	Cellvibrio	Nitrospira	Pseudolabrys	Rhizocola	Geodermatophilus	Algoriphagus	g__Knufia	Haliangium	Methylosinus	Aciditerrimonas	Microlunatus	Variibacter	Tahibacter	g__Claussenomyces	Gp7	Flavitalea	Pedobacter	Terrimonas	Opitutus	Nakamurella	Acidiphilium	Gp22	g__Guehomyces
g__Knufia	0.83030303030303	0.927272727272727	0.866666666666667	0.915151515151515	0.903030303030303	0.806060606060606	0.903030303030303	0.963636363636364	0.83030303030303	0.83030303030303	0.745454545454545	0.939393939393939	0.842424242424242	0.903030303030303	0.939393939393939	0.781818181818182	0.963636363636364	0.951515151515151	0.915151515151515	0.842424242424242	0.866666666666667	0.866666666666667	0.975757575757576	0.866666666666667	0.878787878787879	0.890909090909091	0.842424242424242	0.878787878787879	0.878787878787879	0.951515151515151	0.903030303030303	0.878787878787879	0.781818181818182	0.915151515151515	0.905779260083296	0.903030303030303	0.915151515151515	0.878787878787879	0.903030303030303	0.927272727272727	0.878787878787879	0.890909090909091	0.854545454545454	0.9422535927041	0.806060606060606	0.890909090909091	1	0.83030303030303	0.781818181818182	0.83030303030303	0.854545454545454	0.939393939393939	0.890909090909091	0.875383982899293	0.806060606060606	0.818181818181818	0.966569814451303	0.781818181818182	0.954411703577701	0.960490759014502	0.911858315520097	0.984806980761705	0.709090909090909
Haliangium	0.793939393939394	0.76969696969697	0.806060606060606	0.842424242424242	0.793939393939394	0.76969696969697	0.733333333333333	0.818181818181818	0.76969696969697	0.733333333333333	0.721212121212121	0.866666666666667	0.793939393939394	0.721212121212121	0.806060606060606	0.757575757575757	0.818181818181818	0.76969696969697	0.76969696969697	0.781818181818182	0.793939393939394	0.721212121212121	0.818181818181818	0.806060606060606	0.854545454545454	0.890909090909091	0.781818181818182	0.781818181818182	0.745454545454545	0.721212121212121	0.854545454545454	0.793939393939394	0.842424242424242	0.854545454545454	0.820672483968087	0.781818181818182	0.842424242424242	0.733333333333333	0.793939393939394	0.660606060606061	0.878787878787879	0.806060606060606	0.721212121212121	0.711249486105676	0.745454545454545	0.709090909090909	0.83030303030303	1	0.466666666666667	0.915151515151515	0.6	0.648484848484848	0.76969696969697	0.717328541542476	0.733333333333333	0.757575757575757	0.796356262220885	0.745454545454545	0.747723818726479	0.85106776115209	0.632221765427267	0.875383982899293	0.733333333333333
Methylosinus	0.636363636363636	0.745454545454545	0.745454545454545	0.696969696969697	0.757575757575757	0.696969696969697	0.903030303030303	0.733333333333333	0.806060606060606	0.806060606060606	0.648484848484848	0.696969696969697	0.781818181818182	0.806060606060606	0.76969696969697	0.745454545454545	0.733333333333333	0.745454545454545	0.793939393939394	0.793939393939394	0.842424242424242	0.781818181818182	0.818181818181818	0.745454545454545	0.660606060606061	0.684848484848485	0.781818181818182	0.866666666666667	0.878787878787879	0.915151515151515	0.672727272727273	0.721212121212121	0.709090909090909	0.636363636363636	0.778119095910483	0.781818181818182	0.696969696969697	0.696969696969697	0.757575757575757	0.696969696969697	0.624242424242424	0.660606060606061	0.733333333333333	0.85106776115209	0.515151515151515	0.696969696969697	0.781818181818182	0.466666666666667	1	0.575757575757576	0.660606060606061	0.878787878787879	0.878787878787879	0.735565707852878	0.624242424242424	0.672727272727273	0.85106776115209	0.660606060606061	0.863225872025692	0.693012319795274	0.693012319795274	0.729486652416078	0.454545454545455
Aciditerrimonas	0.903030303030303	0.757575757575757	0.939393939393939	0.927272727272727	0.878787878787879	0.927272727272727	0.83030303030303	0.890909090909091	0.721212121212121	0.878787878787879	0.721212121212121	0.951515151515151	0.806060606060606	0.854545454545454	0.866666666666667	0.890909090909091	0.890909090909091	0.854545454545454	0.890909090909091	0.915151515151515	0.878787878787879	0.878787878787879	0.806060606060606	0.939393939393939	0.890909090909091	0.951515151515151	0.866666666666667	0.890909090909091	0.757575757575757	0.757575757575757	0.915151515151515	0.903030303030303	0.83030303030303	0.878787878787879	0.820672483968087	0.927272727272727	0.927272727272727	0.866666666666667	0.878787878787879	0.721212121212121	0.951515151515151	0.842424242424242	0.842424242424242	0.747723818726479	0.781818181818182	0.721212121212121	0.83030303030303	0.915151515151515	0.575757575757576	1	0.709090909090909	0.696969696969697	0.854545454545454	0.863225872025692	0.878787878787879	0.890909090909091	0.869304927462492	0.903030303030303	0.832830594841688	0.85106776115209	0.680854208921672	0.875383982899293	0.818181818181818
Microlunatus	0.806060606060606	0.818181818181818	0.818181818181818	0.83030303030303	0.781818181818182	0.781818181818182	0.733333333333333	0.890909090909091	0.612121212121212	0.76969696969697	0.733333333333333	0.866666666666667	0.672727272727273	0.854545454545454	0.83030303030303	0.721212121212121	0.890909090909091	0.915151515151515	0.83030303030303	0.745454545454545	0.648484848484848	0.854545454545454	0.793939393939394	0.818181818181818	0.76969696969697	0.745454545454545	0.696969696969697	0.709090909090909	0.709090909090909	0.793939393939394	0.76969696969697	0.878787878787879	0.563636363636364	0.842424242424242	0.814593428531287	0.818181818181818	0.83030303030303	0.818181818181818	0.781818181818182	0.963636363636364	0.721212121212121	0.76969696969697	0.757575757575757	0.85106776115209	0.781818181818182	0.927272727272727	0.854545454545454	0.6	0.660606060606061	0.709090909090909	1	0.818181818181818	0.721212121212121	0.814593428531287	0.76969696969697	0.842424242424242	0.838909650278489	0.793939393939394	0.863225872025692	0.869304927462492	0.966569814451303	0.857146816588891	0.793939393939394
Variibacter	0.696969696969697	0.927272727272727	0.76969696969697	0.806060606060606	0.854545454545454	0.709090909090909	0.890909090909091	0.890909090909091	0.745454545454545	0.745454545454545	0.672727272727273	0.842424242424242	0.733333333333333	0.854545454545454	0.903030303030303	0.672727272727273	0.890909090909091	0.878787878787879	0.866666666666667	0.757575757575757	0.806060606060606	0.793939393939394	0.951515151515151	0.76969696969697	0.83030303030303	0.83030303030303	0.733333333333333	0.842424242424242	0.842424242424242	0.939393939393939	0.76969696969697	0.806060606060606	0.636363636363636	0.83030303030303	0.814593428531287	0.854545454545454	0.806060606060606	0.818181818181818	0.854545454545454	0.890909090909091	0.793939393939394	0.806060606060606	0.83030303030303	0.924016426393698	0.745454545454545	0.806060606060606	0.939393939393939	0.648484848484848	0.878787878787879	0.696969696969697	0.818181818181818	1	0.854545454545454	0.832830594841688	0.721212121212121	0.745454545454545	0.948332648140901	0.696969696969697	0.936174537267299	0.875383982899293	0.899700204646495	0.887542093772894	0.575757575757576
Tahibacter	0.890909090909091	0.842424242424242	0.939393939393939	0.927272727272727	0.939393939393939	0.915151515151515	0.987878787878788	0.903030303030303	0.903030303030303	0.939393939393939	0.745454545454545	0.903030303030303	0.866666666666667	0.927272727272727	0.927272727272727	0.903030303030303	0.903030303030303	0.878787878787879	0.951515151515151	0.963636363636364	0.975757575757576	0.903030303030303	0.915151515151515	0.939393939393939	0.878787878787879	0.903030303030303	0.963636363636364	0.987878787878788	0.939393939393939	0.927272727272727	0.915151515151515	0.890909090909091	0.878787878787879	0.866666666666667	0.917937370956898	0.939393939393939	0.927272727272727	0.878787878787879	0.939393939393939	0.745454545454545	0.866666666666667	0.866666666666667	0.903030303030303	0.881463038336094	0.745454545454545	0.76969696969697	0.890909090909091	0.76969696969697	0.878787878787879	0.854545454545454	0.721212121212121	0.854545454545454	1	0.899700204646495	0.866666666666667	0.866666666666667	0.930095481830499	0.878787878787879	0.905779260083296	0.863225872025692	0.717328541542476	0.899700204646495	0.684848484848485
g__Claussenomyces	0.911858315520097	0.790277206784084	0.911858315520097	0.960490759014502	0.972648869888103	0.899700204646495	0.924016426393698	0.960490759014502	0.674775153484872	0.881463038336094	0.553194044748859	0.924016426393698	0.693012319795274	0.972648869888103	0.948332648140901	0.820672483968087	0.960490759014502	0.948332648140901	0.984806980761705	0.893621149209695	0.869304927462492	0.924016426393698	0.863225872025692	0.911858315520097	0.863225872025692	0.887542093772894	0.887542093772894	0.887542093772894	0.741644763289679	0.84498870571529	0.9422535927041	0.85106776115209	0.680854208921672	0.887542093772894	0.789634146341464	0.972648869888103	0.960490759014502	0.996965091635306	0.972648869888103	0.84498870571529	0.936174537267299	0.948332648140901	0.984806980761705	0.862804878048781	0.808514373094486	0.717328541542476	0.875383982899293	0.717328541542476	0.735565707852878	0.863225872025692	0.814593428531287	0.832830594841688	0.899700204646495	1	0.960490759014502	0.838909650278489	0.88719512195122	0.863225872025692	0.875	0.838414634146342	0.789634146341464	0.875	0.674775153484872
Gp7	0.963636363636364	0.757575757575757	0.915151515151515	0.963636363636364	0.927272727272727	0.939393939393939	0.854545454545454	0.915151515151515	0.672727272727273	0.854545454545454	0.587878787878788	0.915151515151515	0.648484848484848	0.903030303030303	0.890909090909091	0.806060606060606	0.915151515151515	0.878787878787879	0.939393939393939	0.890909090909091	0.842424242424242	0.866666666666667	0.781818181818182	0.915151515151515	0.866666666666667	0.866666666666667	0.890909090909091	0.854545454545454	0.721212121212121	0.733333333333333	0.951515151515151	0.866666666666667	0.684848484848485	0.903030303030303	0.772040040473682	0.927272727272727	0.963636363636364	0.963636363636364	0.927272727272727	0.757575757575757	0.903030303030303	0.890909090909091	0.939393939393939	0.735565707852878	0.878787878787879	0.696969696969697	0.806060606060606	0.733333333333333	0.624242424242424	0.878787878787879	0.76969696969697	0.721212121212121	0.866666666666667	0.960490759014502	1	0.890909090909091	0.808514373094486	0.927272727272727	0.772040040473682	0.838909650278489	0.717328541542476	0.85106776115209	0.781818181818182
Flavitalea	0.939393939393939	0.842424242424242	0.951515151515151	0.915151515151515	0.842424242424242	0.963636363636364	0.818181818181818	0.878787878787879	0.76969696969697	0.878787878787879	0.866666666666667	0.939393939393939	0.76969696969697	0.842424242424242	0.854545454545454	0.866666666666667	0.878787878787879	0.842424242424242	0.878787878787879	0.915151515151515	0.83030303030303	0.866666666666667	0.793939393939394	0.951515151515151	0.903030303030303	0.890909090909091	0.854545454545454	0.878787878787879	0.842424242424242	0.757575757575757	0.866666666666667	0.987878787878788	0.76969696969697	0.915151515151515	0.887542093772894	0.890909090909091	0.915151515151515	0.83030303030303	0.842424242424242	0.76969696969697	0.818181818181818	0.757575757575757	0.806060606060606	0.741644763289679	0.878787878787879	0.854545454545454	0.818181818181818	0.757575757575757	0.672727272727273	0.890909090909091	0.842424242424242	0.745454545454545	0.866666666666667	0.838909650278489	0.890909090909091	1	0.863225872025692	0.987878787878788	0.826751539404888	0.905779260083296	0.784198151347283	0.881463038336094	0.939393939393939
Pedobacter	0.826751539404888	0.911858315520097	0.911858315520097	0.905779260083296	0.911858315520097	0.857146816588891	0.9422535927041	0.948332648140901	0.820672483968087	0.887542093772894	0.778119095910483	0.948332648140901	0.869304927462492	0.924016426393698	0.9422535927041	0.85106776115209	0.948332648140901	0.936174537267299	0.936174537267299	0.899700204646495	0.911858315520097	0.911858315520097	0.960490759014502	0.911858315520097	0.893621149209695	0.930095481830499	0.857146816588891	0.9422535927041	0.899700204646495	0.960490759014502	0.875383982899293	0.917937370956898	0.802435317657685	0.887542093772894	0.902439024390244	0.948332648140901	0.905779260083296	0.875383982899293	0.911858315520097	0.887542093772894	0.893621149209695	0.857146816588891	0.869304927462492	0.939024390243903	0.765960985036881	0.857146816588891	0.966569814451303	0.796356262220885	0.85106776115209	0.869304927462492	0.838909650278489	0.948332648140901	0.930095481830499	0.88719512195122	0.808514373094486	0.863225872025692	1	0.832830594841688	0.987804878048781	0.923780487804878	0.875	0.948170731707317	0.717328541542476
Terrimonas	0.963636363636364	0.781818181818182	0.963636363636364	0.927272727272727	0.854545454545454	0.987878787878788	0.83030303030303	0.866666666666667	0.757575757575757	0.903030303030303	0.806060606060606	0.927272727272727	0.757575757575757	0.854545454545454	0.842424242424242	0.890909090909091	0.866666666666667	0.83030303030303	0.890909090909091	0.939393939393939	0.854545454545454	0.878787878787879	0.757575757575757	0.963636363636364	0.878787878787879	0.878787878787879	0.890909090909091	0.890909090909091	0.818181818181818	0.733333333333333	0.890909090909091	0.963636363636364	0.781818181818182	0.890909090909091	0.857146816588891	0.903030303030303	0.927272727272727	0.854545454545454	0.854545454545454	0.721212121212121	0.83030303030303	0.76969696969697	0.83030303030303	0.711249486105676	0.854545454545454	0.793939393939394	0.781818181818182	0.745454545454545	0.660606060606061	0.903030303030303	0.793939393939394	0.696969696969697	0.878787878787879	0.863225872025692	0.927272727272727	0.987878787878788	0.832830594841688	1	0.796356262220885	0.863225872025692	0.717328541542476	0.85106776115209	0.915151515151515
Opitutus	0.802435317657685	0.863225872025692	0.899700204646495	0.881463038336094	0.887542093772894	0.832830594841688	0.930095481830499	0.936174537267299	0.796356262220885	0.899700204646495	0.75380287416328	0.924016426393698	0.881463038336094	0.936174537267299	0.917937370956898	0.863225872025692	0.936174537267299	0.948332648140901	0.924016426393698	0.887542093772894	0.887542093772894	0.936174537267299	0.936174537267299	0.899700204646495	0.832830594841688	0.881463038336094	0.84498870571529	0.917937370956898	0.875383982899293	0.972648869888103	0.85106776115209	0.893621149209695	0.790277206784084	0.838909650278489	0.890243902439025	0.936174537267299	0.881463038336094	0.863225872025692	0.887542093772894	0.911858315520097	0.857146816588891	0.84498870571529	0.84498870571529	0.963414634146342	0.693012319795274	0.869304927462492	0.954411703577701	0.747723818726479	0.863225872025692	0.832830594841688	0.863225872025692	0.936174537267299	0.905779260083296	0.875	0.772040040473682	0.826751539404888	0.987804878048781	0.796356262220885	1	0.88719512195122	0.88719512195122	0.923780487804878	0.680854208921672
Nakamurella	0.881463038336094	0.954411703577701	0.881463038336094	0.924016426393698	0.869304927462492	0.85106776115209	0.838909650278489	0.9422535927041	0.832830594841688	0.802435317657685	0.838909650278489	0.954411703577701	0.802435317657685	0.84498870571529	0.911858315520097	0.765960985036881	0.9422535927041	0.905779260083296	0.881463038336094	0.838909650278489	0.826751539404888	0.820672483968087	0.930095481830499	0.881463038336094	0.924016426393698	0.899700204646495	0.826751539404888	0.85106776115209	0.881463038336094	0.863225872025692	0.899700204646495	0.936174537267299	0.772040040473682	0.966569814451303	0.923780487804878	0.869304927462492	0.924016426393698	0.84498870571529	0.869304927462492	0.887542093772894	0.85106776115209	0.838909650278489	0.814593428531287	0.850609756097561	0.911858315520097	0.924016426393698	0.960490759014502	0.85106776115209	0.693012319795274	0.85106776115209	0.869304927462492	0.875383982899293	0.863225872025692	0.838414634146342	0.838909650278489	0.905779260083296	0.923780487804878	0.863225872025692	0.88719512195122	1	0.902439024390244	0.987804878048781	0.85106776115209
Acidiphilium	0.735565707852878	0.881463038336094	0.759881929600081	0.802435317657685	0.772040040473682	0.705170430668875	0.741644763289679	0.893621149209695	0.638300820864068	0.705170430668875	0.717328541542476	0.857146816588891	0.680854208921672	0.820672483968087	0.838909650278489	0.644379876300868	0.893621149209695	0.905779260083296	0.808514373094486	0.693012319795274	0.65653798717447	0.796356262220885	0.857146816588891	0.759881929600081	0.778119095910483	0.75380287416328	0.65653798717447	0.705170430668875	0.735565707852878	0.838909650278489	0.75380287416328	0.838909650278489	0.553194044748859	0.84498870571529	0.801829268292683	0.796356262220885	0.802435317657685	0.796356262220885	0.772040040473682	0.984806980761705	0.729486652416078	0.765960985036881	0.741644763289679	0.875	0.790277206784084	0.924016426393698	0.911858315520097	0.632221765427267	0.693012319795274	0.680854208921672	0.966569814451303	0.899700204646495	0.717328541542476	0.789634146341464	0.717328541542476	0.784198151347283	0.875	0.717328541542476	0.88719512195122	0.902439024390244	1	0.890243902439025	0.729486652416078
Gp22	0.893621149209695	0.930095481830499	0.905779260083296	0.948332648140901	0.905779260083296	0.863225872025692	0.887542093772894	0.966569814451303	0.857146816588891	0.85106776115209	0.802435317657685	0.966569814451303	0.85106776115209	0.893621149209695	0.936174537267299	0.814593428531287	0.966569814451303	0.9422535927041	0.917937370956898	0.875383982899293	0.875383982899293	0.869304927462492	0.954411703577701	0.905779260083296	0.911858315520097	0.911858315520097	0.875383982899293	0.887542093772894	0.893621149209695	0.911858315520097	0.936174537267299	0.924016426393698	0.820672483968087	0.954411703577701	0.935975609756098	0.905779260083296	0.948332648140901	0.881463038336094	0.905779260083296	0.899700204646495	0.887542093772894	0.887542093772894	0.85106776115209	0.899390243902439	0.863225872025692	0.911858315520097	0.984806980761705	0.875383982899293	0.729486652416078	0.875383982899293	0.857146816588891	0.887542093772894	0.899700204646495	0.875	0.85106776115209	0.881463038336094	0.948170731707317	0.85106776115209	0.923780487804878	0.987804878048781	0.890243902439025	1	0.802435317657685
g__Guehomyces	0.866666666666667	0.733333333333333	0.842424242424242	0.806060606060606	0.660606060606061	0.866666666666667	0.612121212121212	0.757575757575757	0.672727272727273	0.745454545454545	0.866666666666667	0.854545454545454	0.696969696969697	0.672727272727273	0.684848484848485	0.757575757575757	0.757575757575757	0.721212121212121	0.709090909090909	0.781818181818182	0.672727272727273	0.733333333333333	0.636363636363636	0.842424242424242	0.781818181818182	0.757575757575757	0.721212121212121	0.709090909090909	0.721212121212121	0.587878787878788	0.76969696969697	0.915151515151515	0.696969696969697	0.83030303030303	0.790277206784084	0.733333333333333	0.806060606060606	0.684848484848485	0.660606060606061	0.696969696969697	0.684848484848485	0.6	0.612121212121212	0.571431211059261	0.842424242424242	0.842424242424242	0.709090909090909	0.733333333333333	0.454545454545455	0.818181818181818	0.793939393939394	0.575757575757576	0.684848484848485	0.674775153484872	0.781818181818182	0.939393939393939	0.717328541542476	0.915151515151515	0.680854208921672	0.85106776115209	0.729486652416078	0.802435317657685	1
