OTU_5	OTU_38	bacOTU_31	bacOTU_41	bacOTU_206	bacOTU_89	OTU_20	OTU_31	bacOTU_23	bacOTU_65	bacOTU_208	bacOTU_209	bacOTU_203	bacOTU_57	OTU_45	bacOTU_834	bacOTU_806	bacOTU_243	bacOTU_176	bacOTU_178	bacOTU_173	OTU_678	bacOTU_93	bacOTU_207	OTU_22	OTU_111	bacOTU_106	bacOTU_358	bacOTU_204	bacOTU_250	bacOTU_331	bacOTU_153	bacOTU_143	bacOTU_179	OTU_130	bacOTU_589	bacOTU_336	bacOTU_108	bacOTU_194	bacOTU_271	bacOTU_519	bacOTU_952	bacOTU_736	bacOTU_279	bacOTU_149	bacOTU_802	bacOTU_348	bacOTU_313	bacOTU_187	bacOTU_298	OTU_125	bacOTU_359	bacOTU_940	bacOTU_506	bacOTU_653	bacOTU_486	OTU_56	bacOTU_37	bacOTU_332	bacOTU_366	bacOTU_864	bacOTU_399	OTU_23	bacOTU_798	bacOTU_762	bacOTU_630	bacOTU_357	bacOTU_540	bacOTU_531	bacOTU_107	bacOTU_508	OTU_52	bacOTU_819	bacOTU_239	bacOTU_436	OTU_236	OTU_537	OTU_59	OTU_420
bacOTU_93	0.866666666666667	0.883333333333333	0.983333333333333	0.966666666666667	0.866666666666667	0.9	0.8	0.883333333333333	0.883333333333333	0.983333333333333	0.8	0.916666666666667	0.883333333333333	0.933333333333333	0.878668779193509	1	0.816666666666667	0.933333333333333	0.966666666666667	0.816666666666667	0.9	0.928878423718853	1	0.866666666666667	0.833333333333333	0.861932231018395	0.85	0.912141875543738	0.95	0.816666666666667	0.75	0.887037053281066	0.933333333333333	0.833333333333333	0.883333333333333	0.9	0.95	0.95	0.966666666666667	0.85	0.933333333333333	0.783333333333333	0.766666666666667	0.816666666666667	0.887037053281066	0.9	0.833333333333333	0.95	0.883333333333333	0.8	0.85	0.9	0.95	0.816666666666667	0.933333333333333	0.866666666666667	0.887037053281066	0.933333333333333	0.866666666666667	0.866666666666667	0.883333333333333	0.912141875543738	0.833333333333333	0.912141875543738	0.912141875543738	0.828459134668166	0.836827408755723	0.820090860580609	0.719671571529922	0.803354312405494	0.836827408755723	0.870300505105952	0.836827408755723	0.887037053281066	0.887037053281066	0.883333333333333	0.8	0.861932231018395	0.861932231018395
bacOTU_207	0.833333333333333	0.733333333333333	0.883333333333333	0.933333333333333	0.833333333333333	0.8	0.75	0.733333333333333	0.85	0.883333333333333	0.866666666666667	0.966666666666667	0.733333333333333	0.766666666666667	0.853563956930838	0.866666666666667	0.9	0.916666666666667	0.933333333333333	0.716666666666667	0.75	0.820090860580609	0.866666666666667	1	0.7	0.602515734304121	0.966666666666667	0.753144667880151	0.916666666666667	0.9	0.85	0.778249490142822	0.766666666666667	0.65	0.816666666666667	0.733333333333333	0.833333333333333	0.833333333333333	0.866666666666667	0.816666666666667	0.883333333333333	0.866666666666667	0.866666666666667	0.65	0.828459134668166	0.966666666666667	0.866666666666667	0.933333333333333	0.916666666666667	0.933333333333333	0.983333333333333	0.866666666666667	0.95	0.7	0.8	0.966666666666667	0.577410912041449	0.866666666666667	0.866666666666667	0.966666666666667	0.95	0.803354312405494	0.65	0.753144667880151	0.803354312405494	0.677830201092136	0.928878423718853	0.861932231018395	0.895405327368624	0.912141875543738	0.928878423718853	0.878668779193509	0.928878423718853	0.895405327368624	0.895405327368624	0.733333333333333	0.8	0.903773601456181	0.669461927004578
OTU_22	0.8	0.95	0.85	0.833333333333333	0.8	0.933333333333333	0.883333333333333	0.95	0.916666666666667	0.85	0.816666666666667	0.766666666666667	0.916666666666667	0.9	0.861932231018395	0.833333333333333	0.866666666666667	0.716666666666667	0.833333333333333	0.95	0.9	0.912141875543738	0.833333333333333	0.7	1	0.878668779193509	0.65	0.895405327368624	0.816666666666667	0.866666666666667	0.8	0.920510149631295	0.866666666666667	0.916666666666667	0.95	0.683333333333333	0.85	0.85	0.833333333333333	0.75	0.816666666666667	0.7	0.8	0.816666666666667	0.920510149631295	0.666666666666667	0.833333333333333	0.733333333333333	0.75	0.6	0.683333333333333	0.8	0.85	0.85	0.866666666666667	0.666666666666667	0.853563956930838	0.75	0.933333333333333	0.733333333333333	0.65	0.895405327368624	0.9	0.928878423718853	0.895405327368624	0.979088068244196	0.853563956930838	0.820090860580609	0.769881216055265	0.803354312405494	0.853563956930838	0.903773601456181	0.853563956930838	0.920510149631295	0.920510149631295	0.916666666666667	0.8	0.828459134668166	0.895405327368624
OTU_111	0.828459134668166	0.945614971893967	0.887037053281066	0.836827408755723	0.828459134668166	0.928878423718853	0.828459134668166	0.945614971893967	0.878668779193509	0.887037053281066	0.778249490142822	0.753144667880151	0.962351520069081	0.945614971893967	0.865546218487395	0.861932231018395	0.753144667880151	0.686198475179693	0.769881216055265	0.78661776423038	0.84519568284328	0.932773109243698	0.861932231018395	0.602515734304121	0.878668779193509	1	0.627620556566792	0.966386554621849	0.820090860580609	0.753144667880151	0.702935023354807	0.903361344537815	0.962351520069081	0.928878423718853	0.887037053281066	0.803354312405494	0.878668779193509	0.878668779193509	0.803354312405494	0.761512941967708	0.811722586493051	0.69456674926725	0.702935023354807	0.861932231018395	0.852941176470588	0.619252282479235	0.744776393792594	0.702935023354807	0.728039845617479	0.594147460216563	0.585779186129006	0.811722586493051	0.794986038317937	0.878668779193509	0.870300505105952	0.627620556566792	0.96218487394958	0.719671571529922	0.836827408755723	0.677830201092136	0.602515734304121	0.915966386554622	0.962351520069081	0.949579831932773	0.915966386554622	0.852941176470588	0.735294117647059	0.752100840336135	0.592436974789916	0.701680672268908	0.735294117647059	0.802521008403361	0.735294117647059	0.819327731092437	0.819327731092437	0.962351520069081	0.794986038317937	0.798319327731092	0.932773109243698
bacOTU_106	0.85	0.733333333333333	0.866666666666667	0.933333333333333	0.85	0.783333333333333	0.783333333333333	0.733333333333333	0.85	0.866666666666667	0.9	0.966666666666667	0.733333333333333	0.783333333333333	0.895405327368624	0.85	0.866666666666667	0.9	0.9	0.666666666666667	0.766666666666667	0.811722586493051	0.85	0.966666666666667	0.65	0.627620556566792	1	0.761512941967708	0.9	0.866666666666667	0.816666666666667	0.736408119705036	0.783333333333333	0.65	0.766666666666667	0.783333333333333	0.8	0.8	0.8	0.783333333333333	0.816666666666667	0.883333333333333	0.8	0.683333333333333	0.753144667880151	0.966666666666667	0.816666666666667	0.933333333333333	0.85	0.983333333333333	0.933333333333333	0.883333333333333	0.916666666666667	0.666666666666667	0.833333333333333	0.95	0.602515734304121	0.883333333333333	0.833333333333333	0.916666666666667	0.933333333333333	0.778249490142822	0.7	0.761512941967708	0.778249490142822	0.610884008391678	0.887037053281066	0.78661776423038	0.820090860580609	0.853563956930838	0.887037053281066	0.820090860580609	0.887037053281066	0.853563956930838	0.853563956930838	0.733333333333333	0.75	0.912141875543738	0.677830201092136
bacOTU_358	0.861932231018395	0.962351520069081	0.953983245981524	0.920510149631295	0.861932231018395	0.979088068244196	0.861932231018395	0.962351520069081	0.945614971893967	0.953983245981524	0.878668779193509	0.870300505105952	0.99582461641931	0.962351520069081	0.932773109243698	0.912141875543738	0.870300505105952	0.753144667880151	0.853563956930838	0.78661776423038	0.84519568284328	0.983193277310925	0.912141875543738	0.753144667880151	0.895405327368624	0.966386554621849	0.761512941967708	1	0.887037053281066	0.870300505105952	0.78661776423038	0.96218487394958	0.99582461641931	0.928878423718853	0.953983245981524	0.836827408755723	0.945614971893967	0.945614971893967	0.853563956930838	0.794986038317937	0.912141875543738	0.811722586493051	0.820090860580609	0.861932231018395	0.911764705882353	0.736408119705036	0.811722586493051	0.78661776423038	0.861932231018395	0.711303297442365	0.719671571529922	0.895405327368624	0.895405327368624	0.928878423718853	0.887037053281066	0.744776393792594	0.903361344537815	0.769881216055265	0.920510149631295	0.828459134668166	0.702935023354807	0.949579831932773	0.962351520069081	0.966386554621849	0.949579831932773	0.844537815126051	0.861344537815126	0.878151260504202	0.752100840336135	0.844537815126051	0.861344537815126	0.878151260504202	0.861344537815126	0.911764705882353	0.911764705882353	0.99582461641931	0.878668779193509	0.899159663865546	0.932773109243698
bacOTU_204	0.966666666666667	0.883333333333333	0.966666666666667	0.983333333333333	0.966666666666667	0.916666666666667	0.85	0.883333333333333	0.933333333333333	0.966666666666667	0.883333333333333	0.966666666666667	0.866666666666667	0.916666666666667	0.920510149631295	0.95	0.9	0.95	0.95	0.833333333333333	0.866666666666667	0.93724669780641	0.95	0.916666666666667	0.816666666666667	0.820090860580609	0.9	0.887037053281066	1	0.9	0.9	0.861932231018395	0.9	0.816666666666667	0.9	0.783333333333333	0.9	0.9	0.95	0.933333333333333	0.916666666666667	0.866666666666667	0.883333333333333	0.8	0.928878423718853	0.916666666666667	0.933333333333333	0.933333333333333	0.9	0.883333333333333	0.933333333333333	0.883333333333333	0.966666666666667	0.816666666666667	0.916666666666667	0.95	0.794986038317937	0.9	0.916666666666667	0.916666666666667	0.933333333333333	0.953983245981524	0.8	0.903773601456181	0.953983245981524	0.828459134668166	0.912141875543738	0.861932231018395	0.811722586493051	0.878668779193509	0.912141875543738	0.945614971893967	0.912141875543738	0.928878423718853	0.928878423718853	0.866666666666667	0.883333333333333	0.93724669780641	0.836827408755723
bacOTU_250	0.883333333333333	0.883333333333333	0.883333333333333	0.916666666666667	0.883333333333333	0.933333333333333	0.883333333333333	0.883333333333333	0.966666666666667	0.883333333333333	0.966666666666667	0.933333333333333	0.883333333333333	0.85	0.93724669780641	0.816666666666667	1	0.783333333333333	0.866666666666667	0.816666666666667	0.783333333333333	0.920510149631295	0.816666666666667	0.9	0.866666666666667	0.753144667880151	0.866666666666667	0.870300505105952	0.9	1	0.95	0.895405327368624	0.85	0.816666666666667	0.95	0.65	0.85	0.85	0.816666666666667	0.816666666666667	0.883333333333333	0.9	0.966666666666667	0.75	0.928878423718853	0.816666666666667	0.916666666666667	0.8	0.9	0.833333333333333	0.883333333333333	0.866666666666667	0.933333333333333	0.85	0.816666666666667	0.866666666666667	0.652725378829464	0.75	0.983333333333333	0.933333333333333	0.8	0.903773601456181	0.816666666666667	0.870300505105952	0.903773601456181	0.820090860580609	0.99582461641931	0.945614971893967	0.962351520069081	0.979088068244196	0.99582461641931	0.962351520069081	0.99582461641931	0.979088068244196	0.979088068244196	0.883333333333333	0.916666666666667	0.970719794156639	0.803354312405494
bacOTU_331	0.933333333333333	0.816666666666667	0.816666666666667	0.866666666666667	0.933333333333333	0.866666666666667	0.833333333333333	0.816666666666667	0.916666666666667	0.816666666666667	0.916666666666667	0.883333333333333	0.8	0.783333333333333	0.887037053281066	0.75	0.95	0.783333333333333	0.816666666666667	0.816666666666667	0.733333333333333	0.853563956930838	0.75	0.85	0.8	0.702935023354807	0.816666666666667	0.78661776423038	0.9	0.95	1	0.811722586493051	0.766666666666667	0.733333333333333	0.883333333333333	0.55	0.766666666666667	0.766666666666667	0.8	0.9	0.8	0.833333333333333	0.95	0.666666666666667	0.912141875543738	0.766666666666667	0.966666666666667	0.75	0.816666666666667	0.833333333333333	0.883333333333333	0.8	0.883333333333333	0.75	0.766666666666667	0.866666666666667	0.602515734304121	0.7	0.933333333333333	0.866666666666667	0.8	0.887037053281066	0.733333333333333	0.803354312405494	0.887037053281066	0.803354312405494	0.945614971893967	0.861932231018395	0.895405327368624	0.912141875543738	0.945614971893967	0.962351520069081	0.945614971893967	0.928878423718853	0.928878423718853	0.8	0.883333333333333	0.920510149631295	0.719671571529922
bacOTU_153	0.811722586493051	0.912141875543738	0.928878423718853	0.895405327368624	0.811722586493051	0.953983245981524	0.78661776423038	0.912141875543738	0.920510149631295	0.928878423718853	0.853563956930838	0.84519568284328	0.970719794156639	0.887037053281066	0.894957983193277	0.887037053281066	0.895405327368624	0.728039845617479	0.878668779193509	0.811722586493051	0.794986038317937	0.945378151260504	0.887037053281066	0.778249490142822	0.920510149631295	0.903361344537815	0.736408119705036	0.96218487394958	0.861932231018395	0.895405327368624	0.811722586493051	1	0.945614971893967	0.853563956930838	0.979088068244196	0.811722586493051	0.970719794156639	0.970719794156639	0.878668779193509	0.820090860580609	0.93724669780641	0.736408119705036	0.84519568284328	0.736408119705036	0.949579831932773	0.711303297442365	0.861932231018395	0.761512941967708	0.887037053281066	0.686198475179693	0.744776393792594	0.920510149631295	0.920510149631295	0.878668779193509	0.811722586493051	0.719671571529922	0.840336134453782	0.719671571529922	0.945614971893967	0.853563956930838	0.677830201092136	0.911764705882353	0.912141875543738	0.903361344537815	0.911764705882353	0.869747899159664	0.899159663865546	0.915966386554622	0.815126050420168	0.882352941176471	0.899159663865546	0.915966386554622	0.899159663865546	0.949579831932773	0.949579831932773	0.970719794156639	0.853563956930838	0.861344537815126	0.844537815126051
bacOTU_143	0.866666666666667	0.95	0.966666666666667	0.933333333333333	0.866666666666667	0.966666666666667	0.85	0.95	0.933333333333333	0.966666666666667	0.866666666666667	0.883333333333333	0.983333333333333	0.966666666666667	0.928878423718853	0.933333333333333	0.85	0.783333333333333	0.866666666666667	0.766666666666667	0.85	0.979088068244196	0.933333333333333	0.766666666666667	0.866666666666667	0.962351520069081	0.783333333333333	0.99582461641931	0.9	0.85	0.766666666666667	0.945614971893967	1	0.916666666666667	0.933333333333333	0.866666666666667	0.95	0.95	0.866666666666667	0.8	0.916666666666667	0.816666666666667	0.8	0.866666666666667	0.895405327368624	0.766666666666667	0.8	0.816666666666667	0.866666666666667	0.733333333333333	0.733333333333333	0.9	0.9	0.916666666666667	0.9	0.766666666666667	0.912141875543738	0.8	0.9	0.833333333333333	0.733333333333333	0.945614971893967	0.95	0.962351520069081	0.945614971893967	0.820090860580609	0.84519568284328	0.861932231018395	0.728039845617479	0.828459134668166	0.84519568284328	0.861932231018395	0.84519568284328	0.895405327368624	0.895405327368624	0.983333333333333	0.866666666666667	0.895405327368624	0.928878423718853
bacOTU_179	0.816666666666667	0.983333333333333	0.866666666666667	0.833333333333333	0.816666666666667	0.95	0.933333333333333	0.983333333333333	0.916666666666667	0.866666666666667	0.816666666666667	0.783333333333333	0.933333333333333	0.966666666666667	0.861932231018395	0.833333333333333	0.816666666666667	0.7	0.75	0.833333333333333	0.883333333333333	0.945614971893967	0.833333333333333	0.65	0.916666666666667	0.928878423718853	0.65	0.928878423718853	0.816666666666667	0.816666666666667	0.733333333333333	0.853563956930838	0.916666666666667	1	0.9	0.666666666666667	0.8	0.8	0.766666666666667	0.666666666666667	0.8	0.816666666666667	0.783333333333333	0.966666666666667	0.853563956930838	0.666666666666667	0.716666666666667	0.716666666666667	0.75	0.583333333333333	0.633333333333333	0.716666666666667	0.783333333333333	0.95	0.9	0.683333333333333	0.878668779193509	0.75	0.866666666666667	0.716666666666667	0.65	0.928878423718853	0.916666666666667	0.979088068244196	0.928878423718853	0.887037053281066	0.78661776423038	0.803354312405494	0.702935023354807	0.769881216055265	0.78661776423038	0.820090860580609	0.78661776423038	0.836827408755723	0.836827408755723	0.933333333333333	0.866666666666667	0.861932231018395	0.99582461641931
OTU_130	0.866666666666667	0.95	0.933333333333333	0.916666666666667	0.866666666666667	0.983333333333333	0.866666666666667	0.95	0.966666666666667	0.933333333333333	0.9	0.883333333333333	0.966666666666667	0.916666666666667	0.920510149631295	0.883333333333333	0.95	0.766666666666667	0.883333333333333	0.866666666666667	0.833333333333333	0.970719794156639	0.883333333333333	0.816666666666667	0.95	0.887037053281066	0.766666666666667	0.953983245981524	0.9	0.95	0.883333333333333	0.979088068244196	0.933333333333333	0.9	1	0.733333333333333	0.933333333333333	0.933333333333333	0.883333333333333	0.833333333333333	0.933333333333333	0.816666666666667	0.916666666666667	0.8	0.979088068244196	0.75	0.9	0.783333333333333	0.9	0.716666666666667	0.8	0.883333333333333	0.933333333333333	0.916666666666667	0.85	0.783333333333333	0.811722586493051	0.75	0.983333333333333	0.883333333333333	0.733333333333333	0.953983245981524	0.9	0.93724669780641	0.953983245981524	0.912141875543738	0.945614971893967	0.945614971893967	0.878668779193509	0.928878423718853	0.945614971893967	0.962351520069081	0.945614971893967	0.979088068244196	0.979088068244196	0.966666666666667	0.916666666666667	0.920510149631295	0.887037053281066
bacOTU_589	0.7	0.733333333333333	0.866666666666667	0.85	0.7	0.75	0.633333333333333	0.733333333333333	0.733333333333333	0.866666666666667	0.7	0.783333333333333	0.8	0.8	0.803354312405494	0.9	0.65	0.783333333333333	0.866666666666667	0.633333333333333	0.783333333333333	0.78661776423038	0.9	0.733333333333333	0.683333333333333	0.803354312405494	0.783333333333333	0.836827408755723	0.783333333333333	0.65	0.55	0.811722586493051	0.866666666666667	0.666666666666667	0.733333333333333	1	0.9	0.9	0.816666666666667	0.716666666666667	0.8	0.6	0.533333333333333	0.65	0.69456674926725	0.783333333333333	0.666666666666667	0.85	0.733333333333333	0.75	0.666666666666667	0.916666666666667	0.833333333333333	0.633333333333333	0.816666666666667	0.683333333333333	0.853563956930838	0.833333333333333	0.716666666666667	0.716666666666667	0.716666666666667	0.719671571529922	0.816666666666667	0.769881216055265	0.719671571529922	0.63598883065435	0.677830201092136	0.644357104741907	0.527201267516106	0.627620556566792	0.677830201092136	0.677830201092136	0.677830201092136	0.744776393792594	0.744776393792594	0.8	0.566666666666667	0.702935023354807	0.702935023354807
bacOTU_336	0.816666666666667	0.866666666666667	0.966666666666667	0.933333333333333	0.816666666666667	0.916666666666667	0.733333333333333	0.866666666666667	0.883333333333333	0.966666666666667	0.816666666666667	0.883333333333333	0.933333333333333	0.883333333333333	0.878668779193509	0.95	0.85	0.816666666666667	0.933333333333333	0.766666666666667	0.8	0.928878423718853	0.95	0.833333333333333	0.85	0.878668779193509	0.8	0.945614971893967	0.9	0.85	0.766666666666667	0.970719794156639	0.95	0.8	0.933333333333333	0.9	1	1	0.933333333333333	0.85	0.966666666666667	0.733333333333333	0.8	0.716666666666667	0.920510149631295	0.8	0.85	0.85	0.916666666666667	0.75	0.8	0.95	0.95	0.833333333333333	0.833333333333333	0.783333333333333	0.853563956930838	0.8	0.9	0.883333333333333	0.766666666666667	0.895405327368624	0.866666666666667	0.878668779193509	0.895405327368624	0.811722586493051	0.870300505105952	0.887037053281066	0.769881216055265	0.853563956930838	0.870300505105952	0.887037053281066	0.870300505105952	0.920510149631295	0.920510149631295	0.933333333333333	0.816666666666667	0.84519568284328	0.811722586493051
bacOTU_108	0.816666666666667	0.866666666666667	0.966666666666667	0.933333333333333	0.816666666666667	0.916666666666667	0.733333333333333	0.866666666666667	0.883333333333333	0.966666666666667	0.816666666666667	0.883333333333333	0.933333333333333	0.883333333333333	0.878668779193509	0.95	0.85	0.816666666666667	0.933333333333333	0.766666666666667	0.8	0.928878423718853	0.95	0.833333333333333	0.85	0.878668779193509	0.8	0.945614971893967	0.9	0.85	0.766666666666667	0.970719794156639	0.95	0.8	0.933333333333333	0.9	1	1	0.933333333333333	0.85	0.966666666666667	0.733333333333333	0.8	0.716666666666667	0.920510149631295	0.8	0.85	0.85	0.916666666666667	0.75	0.8	0.95	0.95	0.833333333333333	0.833333333333333	0.783333333333333	0.853563956930838	0.8	0.9	0.883333333333333	0.766666666666667	0.895405327368624	0.866666666666667	0.878668779193509	0.895405327368624	0.811722586493051	0.870300505105952	0.887037053281066	0.769881216055265	0.853563956930838	0.870300505105952	0.887037053281066	0.870300505105952	0.920510149631295	0.920510149631295	0.933333333333333	0.816666666666667	0.84519568284328	0.811722586493051
bacOTU_194	0.866666666666667	0.833333333333333	0.95	0.933333333333333	0.866666666666667	0.866666666666667	0.733333333333333	0.833333333333333	0.85	0.95	0.75	0.883333333333333	0.833333333333333	0.866666666666667	0.820090860580609	0.966666666666667	0.816666666666667	0.933333333333333	0.966666666666667	0.85	0.85	0.887037053281066	0.966666666666667	0.866666666666667	0.833333333333333	0.803354312405494	0.8	0.853563956930838	0.95	0.816666666666667	0.8	0.878668779193509	0.866666666666667	0.766666666666667	0.883333333333333	0.816666666666667	0.933333333333333	0.933333333333333	1	0.916666666666667	0.933333333333333	0.716666666666667	0.8	0.716666666666667	0.928878423718853	0.866666666666667	0.9	0.916666666666667	0.883333333333333	0.766666666666667	0.883333333333333	0.866666666666667	0.95	0.766666666666667	0.866666666666667	0.866666666666667	0.828459134668166	0.883333333333333	0.866666666666667	0.866666666666667	0.883333333333333	0.903773601456181	0.75	0.853563956930838	0.903773601456181	0.861932231018395	0.84519568284328	0.828459134668166	0.744776393792594	0.811722586493051	0.84519568284328	0.912141875543738	0.84519568284328	0.895405327368624	0.895405327368624	0.833333333333333	0.8	0.820090860580609	0.78661776423038
bacOTU_271	0.933333333333333	0.766666666666667	0.866666666666667	0.883333333333333	0.933333333333333	0.816666666666667	0.7	0.766666666666667	0.833333333333333	0.866666666666667	0.783333333333333	0.85	0.783333333333333	0.783333333333333	0.828459134668166	0.85	0.816666666666667	0.866666666666667	0.883333333333333	0.8	0.75	0.828459134668166	0.85	0.816666666666667	0.75	0.761512941967708	0.783333333333333	0.794986038317937	0.933333333333333	0.816666666666667	0.9	0.820090860580609	0.8	0.666666666666667	0.833333333333333	0.716666666666667	0.85	0.85	0.916666666666667	1	0.833333333333333	0.683333333333333	0.816666666666667	0.6	0.903773601456181	0.783333333333333	0.966666666666667	0.816666666666667	0.8	0.816666666666667	0.866666666666667	0.85	0.9	0.666666666666667	0.783333333333333	0.85	0.736408119705036	0.766666666666667	0.85	0.816666666666667	0.833333333333333	0.878668779193509	0.716666666666667	0.778249490142822	0.878668779193509	0.794986038317937	0.836827408755723	0.769881216055265	0.719671571529922	0.78661776423038	0.836827408755723	0.920510149631295	0.836827408755723	0.870300505105952	0.870300505105952	0.783333333333333	0.783333333333333	0.811722586493051	0.677830201092136
bacOTU_519	0.816666666666667	0.85	0.966666666666667	0.933333333333333	0.816666666666667	0.916666666666667	0.733333333333333	0.85	0.883333333333333	0.966666666666667	0.816666666666667	0.916666666666667	0.9	0.866666666666667	0.84519568284328	0.933333333333333	0.883333333333333	0.833333333333333	0.916666666666667	0.733333333333333	0.75	0.928878423718853	0.933333333333333	0.883333333333333	0.816666666666667	0.811722586493051	0.816666666666667	0.912141875543738	0.916666666666667	0.883333333333333	0.8	0.93724669780641	0.916666666666667	0.8	0.933333333333333	0.8	0.966666666666667	0.966666666666667	0.933333333333333	0.833333333333333	1	0.816666666666667	0.883333333333333	0.733333333333333	0.93724669780641	0.833333333333333	0.85	0.85	0.983333333333333	0.75	0.866666666666667	0.883333333333333	0.95	0.883333333333333	0.8	0.85	0.761512941967708	0.783333333333333	0.9	0.95	0.816666666666667	0.912141875543738	0.783333333333333	0.861932231018395	0.912141875543738	0.78661776423038	0.903773601456181	0.953983245981524	0.853563956930838	0.920510149631295	0.903773601456181	0.903773601456181	0.903773601456181	0.920510149631295	0.920510149631295	0.9	0.9	0.878668779193509	0.811722586493051
bacOTU_952	0.85	0.833333333333333	0.85	0.883333333333333	0.85	0.866666666666667	0.883333333333333	0.833333333333333	0.9	0.85	0.916666666666667	0.933333333333333	0.8	0.85	0.878668779193509	0.783333333333333	0.9	0.783333333333333	0.766666666666667	0.65	0.733333333333333	0.878668779193509	0.783333333333333	0.866666666666667	0.7	0.69456674926725	0.883333333333333	0.811722586493051	0.866666666666667	0.9	0.833333333333333	0.736408119705036	0.816666666666667	0.816666666666667	0.816666666666667	0.6	0.733333333333333	0.733333333333333	0.716666666666667	0.683333333333333	0.816666666666667	1	0.9	0.85	0.78661776423038	0.85	0.75	0.8	0.866666666666667	0.833333333333333	0.85	0.733333333333333	0.833333333333333	0.866666666666667	0.816666666666667	0.9	0.594147460216563	0.766666666666667	0.85	0.9	0.833333333333333	0.861932231018395	0.733333333333333	0.84519568284328	0.861932231018395	0.652725378829464	0.887037053281066	0.870300505105952	0.870300505105952	0.903773601456181	0.887037053281066	0.820090860580609	0.887037053281066	0.836827408755723	0.836827408755723	0.8	0.916666666666667	0.962351520069081	0.828459134668166
bacOTU_736	0.866666666666667	0.833333333333333	0.85	0.866666666666667	0.866666666666667	0.9	0.816666666666667	0.833333333333333	0.916666666666667	0.85	0.9	0.9	0.833333333333333	0.8	0.853563956930838	0.766666666666667	0.966666666666667	0.75	0.8	0.75	0.683333333333333	0.887037053281066	0.766666666666667	0.866666666666667	0.8	0.702935023354807	0.8	0.820090860580609	0.883333333333333	0.966666666666667	0.95	0.84519568284328	0.8	0.783333333333333	0.916666666666667	0.533333333333333	0.8	0.8	0.8	0.816666666666667	0.883333333333333	0.9	1	0.716666666666667	0.928878423718853	0.766666666666667	0.9	0.733333333333333	0.916666666666667	0.766666666666667	0.883333333333333	0.766666666666667	0.883333333333333	0.866666666666667	0.733333333333333	0.866666666666667	0.577410912041449	0.666666666666667	0.933333333333333	0.933333333333333	0.783333333333333	0.903773601456181	0.716666666666667	0.820090860580609	0.903773601456181	0.778249490142822	0.962351520069081	0.962351520069081	0.962351520069081	0.979088068244196	0.962351520069081	0.945614971893967	0.962351520069081	0.928878423718853	0.928878423718853	0.833333333333333	0.966666666666667	0.93724669780641	0.769881216055265
bacOTU_279	0.8	0.933333333333333	0.833333333333333	0.816666666666667	0.8	0.883333333333333	0.933333333333333	0.933333333333333	0.866666666666667	0.833333333333333	0.783333333333333	0.783333333333333	0.85	0.95	0.828459134668166	0.816666666666667	0.75	0.733333333333333	0.716666666666667	0.766666666666667	0.883333333333333	0.895405327368624	0.816666666666667	0.65	0.816666666666667	0.861932231018395	0.683333333333333	0.861932231018395	0.8	0.75	0.666666666666667	0.736408119705036	0.866666666666667	0.966666666666667	0.8	0.65	0.716666666666667	0.716666666666667	0.716666666666667	0.6	0.733333333333333	0.85	0.716666666666667	1	0.753144667880151	0.716666666666667	0.633333333333333	0.75	0.7	0.616666666666667	0.633333333333333	0.65	0.733333333333333	0.9	0.916666666666667	0.716666666666667	0.836827408755723	0.8	0.783333333333333	0.683333333333333	0.7	0.878668779193509	0.85	0.945614971893967	0.878668779193509	0.794986038317937	0.719671571529922	0.719671571529922	0.63598883065435	0.702935023354807	0.719671571529922	0.736408119705036	0.719671571529922	0.753144667880151	0.753144667880151	0.85	0.816666666666667	0.84519568284328	0.979088068244196
bacOTU_149	0.895405327368624	0.912141875543738	0.928878423718853	0.912141875543738	0.895405327368624	0.953983245981524	0.820090860580609	0.912141875543738	0.93724669780641	0.928878423718853	0.853563956930838	0.878668779193509	0.920510149631295	0.887037053281066	0.878151260504202	0.887037053281066	0.928878423718853	0.811722586493051	0.895405327368624	0.878668779193509	0.811722586493051	0.945378151260504	0.887037053281066	0.828459134668166	0.920510149631295	0.852941176470588	0.753144667880151	0.911764705882353	0.928878423718853	0.928878423718853	0.912141875543738	0.949579831932773	0.895405327368624	0.853563956930838	0.979088068244196	0.69456674926725	0.920510149631295	0.920510149631295	0.928878423718853	0.903773601456181	0.93724669780641	0.78661776423038	0.928878423718853	0.753144667880151	1	0.761512941967708	0.945614971893967	0.794986038317937	0.903773601456181	0.719671571529922	0.84519568284328	0.853563956930838	0.93724669780641	0.878668779193509	0.828459134668166	0.820090860580609	0.789915966386555	0.753144667880151	0.962351520069081	0.887037053281066	0.778249490142822	0.96218487394958	0.828459134668166	0.903361344537815	0.96218487394958	0.920168067226891	0.932773109243698	0.932773109243698	0.865546218487395	0.915966386554622	0.932773109243698	0.983193277310925	0.932773109243698	0.966386554621849	0.966386554621849	0.920510149631295	0.920510149631295	0.894957983193277	0.844537815126051
