Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago
Gp6	0.00289713230060788	0.00111040401386504	0.000580187228758013	0.0114681925285307	0.0106701597849081	0.00667007118738677	0.000406947220049863	0.0049797309247699	6.39025448309949e-05	0.00457949951254156	4.5381081886602e-05	0.102350932760852	0.000129956065644528	0.0853037902367692	0.315170353874775	0.00148502748267143	0.000221672610367529	0.0557780040636246	0.00694313217480643	0.00914668367365871	0.188904042642857	0.00148502748267143	0.348238606539682	0.000618785006736784	0.00303805473225217	0.0151600926109995	0.00205764520921946	0.32370899981819	0.00589947917816691	0.00262951141274441	0.182548722220751	0.00318615599050587	0.00165384375944881	0.151702066178414	0.0267067335111415	0.00667007118738677	0.00148502748267143	0.00667007118738677	0.0670951932047528	0.00724983323021421	2.78963481476785e-05	0.00262951141274441	0.0853037902367692	0.0141769013084548	0.614786320451451	0.000535710019872797	0.0114681925285307	0.000264609329083089	0.0316170693100201	0.00351359537777537	0.00184888810855302	0.00785120180703154	0.0035175827756176	0.111255410880881	0.000204713377952181	0.0870588590957592	0.0141769013084548	0.027790267984901	0.0557780040636246	0.000239953979766976	0.0035175827756176	0.000580187228758013	0.00156138816996482	7.8762015460858e-05	0.00642188435491219	0.00367882558066406	0.00372468415444441	0.124990618248849	0.00382907231003841	0.00815528116372047	0.00520610778419288	0.230129484246766	0.00438826312027971	0.0013141714068705	0.00251093273377094	0.0299448066900548	0.0445493205767006	0.00251093273377094	0	0.0061694292040827	0.000358049618055549	0.0134155599750566	0.00144822502670173	0.0493805607467188	0.00400577344799628	4.11051215817933e-05	0.000406947220049863	4.72444286241595e-05	0.0501273560127181	0.000925992216032467	0.000210988615276312	0.0102532049946585	0.0159056602809921	0.00290135625054444	0.00553634331282685	0.0108137022372896	0.00700191174589832	0.00381929159422115	0.0907693179128723	0.0336810146594871	0.24748691860225
Catellatospora	0.00104083834621246	0.0334214866260904	0.00667007118738677	0.00289713230060788	0.143688857854164	0.0733703557921478	0.00262951141274441	0.0334214866260904	0.030763744437831	0.00478248547614094	0.00694313217480643	0.0237648001622949	0.00318615599050587	0.000870583719852118	0.020292529477274	0.000813990936641598	0.030763744437831	0.0506581112660738	0.0035175827756176	0.0123424453230094	0.133850039107052	0.000142692908583169	0.0693780585852597	0.00262951141274441	9.95227980548239e-05	0.064145616503525	0.00785120180703154	0.287312337092271	0.000435078716498605	6.39025448309949e-05	0.0156953846781498	7.24149009623784e-05	4.04259444016751e-05	0.0983868596707905	0.00111040401386504	0.000264609329083089	0.020292529477274	0.00949904174056454	0.00382907231003841	0.00156138816996482	0.00382907231003841	0.000290773277123092	0.256920851526342	0.00949904174056454	0.028282654750661	0.000982200498394705	0.00541924856404425	0.0184985518802278	0.0162476596606231	0.0027509990979022	0.0926696370715018	0.00111040401386504	0.000435078716498605	0.00667606873211118	0.00755449817065484	0.2181878089859	1.30032415241449e-05	0.0269136842875208	0.0193104582208691	0.00262951141274441	0.000406947220049863	0.000660611392263069	0.00124310931168237	0.00880123407167532	0.0209433223795031	0.000204713377952181	0.000347779184025321	0.043361845255125	0.000156769178068079	0.0316170693100201	1.06449290200983e-05	0.030763744437831	0.151702066178414	0.00318615599050587	0.000129956065644528	0.0667079114192474	0.00143231124814548	0.000118231333908105	0.0061694292040827	0	0.0108141867619206	0.000177545486056652	0.00248008081165155	0.0110474328433542	0.00124310931168237	0.0120319820416014	0.00239915696331727	0.0237504173685461	0.011033133460648	0.0151206236549054	0.00913736195881542	0.00037452115514758	0.00307949970340246	0.0435244491824382	0.0331261633721978	0.00230179491826026	0.0102003477886598	0.00286450362859831	0.37110418282288	0.0102532049946585	0.0151206236549054
g__Claussenomyces	0.00106112024809513	0.00667007118738677	0.00148502748267143	0.0134155599750566	0.0439522339900194	0.0132416189419785	0.000945078955586832	0.00626409926662874	0.00244154913414182	0.00589947917816691	0.000465645609735888	0.0337782522880602	0.000301276267082967	0.0199391687142976	0.19208206992581	0.00244154913414182	0.00100133116590656	0.056346862274611	0.000781106418901833	0.0102336529266154	0.141025243610606	0.00231623670649366	0.0772973663255095	0.000633495370387909	0.00143231124814548	0.0576186208410184	0.000142692908583169	0.175096499897203	0.00143231124814548	0.000465645609735888	0.0800293997528734	0.0059838134315799	0.00308921749986388	0.0852500171668536	0.0282760144495015	0.0059838134315799	0.00251093273377094	0.00372468415444441	0.00626409926662874	0.000477969439996942	0.00244154913414182	0.00199173301627724	0.0701181151158272	0.00303805473225217	0.323552853505073	0.00113253329955595	0.00694313217480643	0.00119835634976261	0.0151294311897945	0.000347779184025321	0.00388649719570871	0.0167901634177636	0.000813990936641598	0.0387585985768506	7.53237010490358e-05	0.096477170528134	0.00308921749986388	0.12603810232665	0.0421542593241776	0.000945078955586832	0.000660611392263069	0.000445182293962137	0.000592236598571304	0.000465645609735888	0.0125159628883215	0.000445182293962137	0.00120099990723655	0.0644859129230873	0.00205764520921946	0.00151603899532727	0.00465038952364104	0.0731358907033906	0.0138770148089282	0.000514934629002886	0.000726741168094007	0.0431611867118355	0.0374722883947103	0.00445040835803033	0.000358049618055549	0.0108141867619206	0	0.00441859083896407	0.000757825415570746	0.0346822933177482	0.00124310931168237	6.39025448309949e-05	0.000618785006736784	0.00193222536493738	0.00196081409486395	0.0081591867557816	0.000134968855977377	0.00267430063907046	0.0660965855744528	0.00276795902387439	0.00446734667561089	0.00499800079877006	0.00482863489888904	0.0039451309591677	0.224101912650884	0.028282654750661	0.0590673948404451
Sulfuriferula	0.000193785972179277	0.0084469620526587	0.00565358425461202	0.00294527492802776	0.053744779445213	0.0468530415333951	0.00505304025866932	0.0153567770889571	0.0175477575577849	0.014627927900464	0.0094941970541402	0.0278015419854086	0.00113253329955595	0.00100133116590656	0.0184800946675902	0.00100133116590656	0.0170118238611476	0.0346822933177482	0.00445040835803033	0.0162428756799253	0.0926130337725219	0.00188933761085013	0.0427534288701953	0.00677143960331921	0.00119835634976261	0.0428794529278833	0.00399961041098405	0.212974661795184	0.00159450292481118	0.000500366108482196	0.0022720341333066	0.00127135803308378	0.00113253329955595	0.0800293997528734	0.00565358425461202	0.0022062764007421	0.0167901634177636	0.00963080197709058	0.00484993232536065	0.00388649719570871	0.0199391687142976	0.00178369637841546	0.211435522978318	0.0123189997051986	0.0571096135125741	0.00796674587347331	0.00239500835740588	0.00505304025866932	0.0132416189419785	0.00373737884690147	0.091565029439949	0.00165384375944881	0.000761820738647834	0.0209881255306421	0.00425715941137243	0.214621449127115	5.38123193407312e-05	0.05842323905946	0.0140559717221979	0.00407167965846045	0.00117253728017774	0.000726741168094007	6.65006434024584e-05	0.0179047169369581	0.0707467386658309	0.00267430063907046	0.00295592189956754	0.0218955788621098	0.00124310931168237	0.0082584099361117	0.000229479496357672	0.0184985518802278	0.127439782508007	0.00445040835803033	0.000477969439996942	0.128480038964876	0.00104921089185496	0.000418342711042847	0.0134155599750566	0.000177545486056652	0.00441859083896407	0	0.0172091394388399	0.00445040835803033	0.00156138816996482	0.0163525103624924	0.0123189997051986	0.0314553121207276	0.00117253728017774	0.00987694278952357	0.00100508049447652	0.000273672743228348	0.00479921851683022	0.0624026499931877	0.0317388372404247	0.0174544015134214	0.000870583719852118	0.0151294311897945	0.390245581789879	0.00626409926662874	0.000285875384313312
Povalibacter	0.000535710019872797	0.00748687032300665	0.0005563638148802	0.0022720341333066	0.0507055194739297	0.0184800946675902	0.000210988615276312	0.00414104632001341	0.00420945126497755	0.00153222011593187	0.00259812622376631	0.0184800946675902	0.00319637825936989	0.00378376218521032	0.0839989009350447	0.00524243118990335	0.00545890258056107	0.0286567090284918	0.000465645609735888	0.00780303954380244	0.085755283101865	0.000187874169920726	0.0703608799059783	0.000618785006736784	0.00128497605065756	0.0179047169369581	0.000500366108482196	0.140980616617265	0.0013141714068705	8.93866252894554e-05	0.117190909638684	0.00395013132704839	0.0022720341333066	0.0338886623584576	0.0259428445729783	0.00420945126497755	0.00367949294326349	0.00195365133651856	0.00792320980549052	6.60540357225881e-05	0.000435078716498605	0.0022720341333066	0.0545983424173373	0.00251093273377094	0.0867188137897033	0.000660611392263069	0.00259812622376631	0.00594303605679664	0.00336181939136292	0.00107797364127477	0.0103724442891448	0.0138759481161885	0.000406947220049863	0.0352364555704904	0.00031962614132326	0.0267067335111415	0.000813990936641598	0.0150874339668675	0.0244648427497504	0.000709570694760257	0.000465645609735888	0.000535710019872797	0.00433087008762049	0.000639158587854422	0.00263313450163278	0.000134616154664391	3.04768307906124e-05	0.0481055646525513	0.000596776567987656	0.00433087008762049	0.00144822502670173	0.0773141199509494	0.0124843521544191	0.000518703863160205	0.000596776567987656	0.0254366652452774	0.0135705245084028	0.000813990936641598	0.00144822502670173	0.00248008081165155	0.000757825415570746	0.0172091394388399	8.03458066078199e-119	0.0367128545779391	0.000841384367222468	0.000142692908583169	0.000147516313889455	0.00217693544901623	0.0172091394388399	0.00923118018247019	0.00310103818885265	0.00299547685791228	0.0214980031380943	0.0100734671833728	0.00216828711429609	0.00030725846022384	0.0174503879337896	0.000982200498394705	0.161618904177589	0.0237112705756938	0.0855309761218012
Pedomicrobium	0.00124310931168237	0.0392147767492437	0.00457949951254156	0.0110474328433542	0.0733703557921478	0.0230431402423762	0.000761820738647834	0.00205764520921946	0.0907693179128723	0.0424297604779603	0.0733703557921478	0.000118231333908105	0.0749934658881162	0.00815528116372047	0.00457949951254156	0.0244648427497504	0.0907693179128723	9.95227980548239e-05	0.00724983323021421	0.0870588590957592	0.000187874169920726	0.046921650633767	0.0103894316909803	0.0749934658881162	0.0907693179128723	0.0362513285769308	0.00367882558066406	0.00478248547614094	0.0209433223795031	0.0216174646625424	0.00124310931168237	0.00565606878059174	0.0766514660104878	0.00418685670911299	0.00382907231003841	0.119753806704913	0.124320398548663	0.00111040401386504	0.0544980759584066	0.0597976715819041	0.0983868596707905	0.0766514660104878	0.0061694292040827	0.000982200498394705	0.0146358741532333	0.0259428445729783	0.000264609329083089	0.020292529477274	0.00205764520921946	0.00457949951254156	0.159869247865604	0.000142692908583169	0.0132543576489425	0.0032081627721808	0.00589947917816691	0.0168133184087857	0.0141769013084548	0.0174383386491307	5.51052037556601e-06	0.00438826312027971	0.061242848244381	0.00724983323021421	0.0457702103836947	0.020292529477274	0.0352473556462596	0.0168133184087857	0.0111853852591673	0.000210988615276312	0.0519448790519983	0.0733703557921478	0.0334214866260904	0.00304816131758438	0.131370902583534	0.0718086547910918	0.0481055646525513	0.009231482200366	0.0230148217900146	0.0022720341333066	0.0493805607467188	0.0110474328433542	0.0346822933177482	0.00445040835803033	0.0367128545779391	0	0.028282654750661	0.0476342995590037	0.0597976715819041	0.0808582557147187	0.0628254410222942	0.023350591492833	0.0082584099361117	0.0237648001622949	0.00105533547931289	0.028282654750661	0.0966119389752878	0.130379899322658	0.0520193590692928	0.0251409970827086	0.0353715641343472	0.096336223801347	0.00447560556495248
Variibacter	0.00382907231003841	0.00318615599050587	0.00478248547614094	0.0190926265934916	0.124320398548663	0.0544980759584066	0.00251093273377094	0.00880123407167532	0.00367882558066406	0.00815528116372047	0.000221672610367529	0.0519448790519983	0.000142692908583169	0.00165384375944881	0.0435244491824382	0.00037452115514758	0.000535710019872797	0.110784629139701	0.00418685670911299	0.000709570694760257	0.192200973847654	0.000118231333908105	0.142777674908855	2.78963481476785e-05	7.8762015460858e-05	0.0686311936642255	0.000264609329083089	0.39895982811894	0.000660611392263069	0.000347779184025321	0.102350932760852	0.000239953979766976	7.24149009623784e-05	0.0853037902367692	0.00949904174056454	9.95227980548239e-05	0.00111040401386504	0.00667007118738677	0.0137162459646182	8.97478268573934e-05	0.00174513797782845	2.49509763311339e-05	0.260487923876145	0.00724983323021421	0.211435522978318	0.000239953979766976	0.00418685670911299	0.00037452115514758	0.00565606878059174	0.00113253329955595	0.00949904174056454	0.00251093273377094	4.75264565380302e-06	0.0240521998571635	0.00216828711429609	0.162551016303804	0.000435078716498605	0.0520701363881049	0.0209257682854868	0.00457949951254156	7.465160658649e-06	0.00037452115514758	0.000347779184025321	0.00262951141274441	0.00457949951254156	0.00174513797782845	1.86138314480935e-05	0.110181548584723	0.000761820738647834	0.00289713230060788	0.000204713377952181	0.120420047423888	0.0267067335111415	0.000156769178068079	1.30032415241449e-05	0.0790484749613984	0.0179047169369581	0.000761820738647834	0.00400577344799628	0.00124310931168237	0.00124310931168237	0.00156138816996482	0.000841384367222468	0.028282654750661	0	0.000925992216032467	0.000108929785270815	0.018149812109298	0.000221672610367529	0.0223250740450403	0.0016920242747119	3.5786027973048e-05	0.0111853852591673	0.0259428445729783	0.0251409970827086	0.00105533547931289	0.000239953979766976	0.000170841510907253	0.220082044145656	0.00144650464716747	0.00736280405708581
Inquilinus	0.00171356756624733	0.00248008081165155	0.000580187228758013	0.00875572030473679	0.0348084804234947	0.00945564437846442	0.000347779184025321	0.00402393331249457	0.000925992216032467	0.00314172237525604	0.000210988615276312	0.0805099799225393	0.000359907322006311	0.0241031174085282	0.156921771235138	0.00117253728017774	0.000302088812912518	0.0387256223175627	0.00271695006257243	0.0143378304037517	0.132378081284206	0.00184888810855302	0.205504330110132	0.000660611392263069	0.00336181939136292	0.018149812109298	0.000639158587854422	0.198580560772609	0.00156138816996482	0.00117253728017774	0.195416615288648	0.00840392288945488	0.00420945126497755	0.0658043230997057	0.0247775020063223	0.00731590517073275	0.00346493715470727	0.00290135625054444	0.0334214866260904	0.00135943347196896	0.0005563638148802	0.00433087008762049	0.0769784556580892	0.00367949294326349	0.501709443122459	0.000465645609735888	0.00402393331249457	0.000813990936641598	0.0136677453890564	0.00171695848701108	0.00688794478232977	0.0102003477886598	0.00135943347196896	0.118227587741645	7.53237010490358e-05	0.0831287321030848	0.00875572030473679	0.0237563785443364	0.0431604962747762	0.000156769178068079	0.000813990936641598	0.000239953979766976	0.00216828711429609	3.71616410984397e-05	0.00731590517073275	0.00111040401386504	0.00119630319734031	0.0660852797396945	0.00314172237525604	0.00367949294326349	0.008222927164667	0.274921161968414	0.011033133460648	0.00104083834621246	0.00156138816996482	0.0337584594512047	0.0469122217736345	0.00144822502670173	4.11051215817933e-05	0.0120319820416014	6.39025448309949e-05	0.0163525103624924	0.000142692908583169	0.0476342995590037	0.000925992216032467	8.03458066078199e-119	4.11051215817933e-05	7.8762015460858e-05	0.014633043018103	0.00112428275538906	0.000130579423284582	0.00500959502206962	0.0229830028102208	0.00125995457146278	0.000630519054191439	0.0061694292040827	0.00295592189956754	0.00124310931168237	0.128366127827753	0.0247528317667182	0.124809828884072
Halobacteriovorax	0.0049797309247699	0.0049797309247699	0.00117253728017774	0.00565606878059174	0.100402036753142	0.0128003496676357	0.00111040401386504	0.00847229744709026	0.00382907231003841	0.000264609329083089	3.10669011206555e-05	0.102350932760852	0.000709570694760257	0.0146358741532333	0.20823621096236	0.000925992216032467	0.000435078716498605	0.143688857854164	0.00303805473225217	0.00165384375944881	0.159869247865604	0.000618785006736784	0.3355904087689	5.69709396671992e-05	0.000925992216032467	0.0190926265934916	0.000406947220049863	0.476842295896173	0.000319897157499864	0.000618785006736784	0.192200973847654	0.00104083834621246	0.000709570694760257	0.053248000640912	0.00667007118738677	0.00289713230060788	0.00251093273377094	0.00251093273377094	0.0325154764454017	0.000535710019872797	0.000500366108482196	0.000761820738647834	0.143688857854164	0.00565606878059174	0.408237496407323	0.000221672610367529	0.00565606878059174	0.00117253728017774	0.0156953846781498	0.000358049618055549	0.00985384697098016	0.00565606878059174	6.39025448309949e-05	0.0643077654524521	0.00124310931168237	0.124320398548663	0.00216828711429609	0.0222086941351654	0.0557780040636246	0.000221672610367529	0.000129956065644528	0.00017172120944226	0.0027509990979022	7.24149009623784e-05	0.00262951141274441	0.000187874169920726	0.000112136439854611	0.0747537643380813	0.000982200498394705	0.00216828711429609	0.00195365133651856	0.295715039844784	0.0216174646625424	0.000660611392263069	9.95227980548239e-05	0.0506374769468007	0.0254769060304482	0.000813990936641598	0.000406947220049863	0.00239915696331727	0.000618785006736784	0.0123189997051986	0.000147516313889455	0.0597976715819041	0.000108929785270815	4.11051215817933e-05	0	0.00356768318520838	0.008222927164667	0.0141325618715188	0.00294527492802776	0.00037452115514758	0.0286460178080945	0.00672204511759376	0.00603384560246107	0.00322284854084969	0.00481041977144878	6.85872041819111e-05	0.335624887222137	0.0119293903507498	0.103392564356831
Luteolibacter	0.00251093273377094	0.0110474328433542	0.00216828711429609	0.00550507213337736	0.0324788294112841	0.0396351015172708	0.0022062764007421	0.0084469620526587	0.00174513797782845	0.0148193647583263	0.00174513797782845	0.100324563511387	0.00195365133651856	0.0571096135125741	0.24748691860225	0.0022062764007421	0.00418685670911299	0.0337782522880602	0.00528145875404649	0.0972658937627398	0.147604821819616	0.0114414333295128	0.231763162920929	0.0156658029635381	0.0193104582208691	0.0324788294112841	0.016458158113994	0.251257888817285	0.0162428756799253	0.00267430063907046	0.172109637493131	0.0175477575577849	0.0148193647583263	0.101213057773003	0.0544980759584066	0.0282760144495015	0.0230148217900146	0.0218955788621098	0.0733197609955865	0.0159056602809921	0.00216828711429609	0.020292529477274	0.0870457721536527	0.0120495234246641	0.68585911479247	0.0022062764007421	0.0082584099361117	0.00418685670911299	0.0352357496385836	0.0158081240683396	0.0352357496385836	0.0334214866260904	0.0343381419966138	0.30199562915687	0.000406947220049863	0.183912631523173	0.0371908684994306	0.0106701597849081	0.055210815741478	0.000813990936641598	0.020292529477274	0.00244154913414182	0.00575080504300916	0.000925992216032467	0.0531511465576164	0.00878897576506145	0.0123424453230094	0.109885761005095	0.00407167965846045	0.0590139510408789	0.0266955078474376	0.215280085011259	0.0209257682854868	0.0193104582208691	0.0230148217900146	0.0364844890392357	0.0374722883947103	0.00815125745609986	4.72444286241595e-05	0.0237504173685461	0.00193222536493738	0.0314553121207276	0.00217693544901623	0.0808582557147187	0.018149812109298	7.8762015460858e-05	0.00356768318520838	0	0.0790072566687116	0.000201723091973443	0.000118231333908105	0.0544980759584066	0.0250691086245741	0.00214120216383734	0.000216805584471268	0.034606962435082	0.0076571491874752	0.0212059425726085	0.126520076739372	0.0354314770875553	0.249237490290033
Gp3	0.0118497112152757	0.0407927036113839	0.0553430640214907	0.0367128545779391	0.36606156608585	0.179502782202696	0.0488744347961554	0.0822682448361135	0.0407927036113839	0.0681703139915218	0.00545890258056107	0.0697233765003157	0.001073788916653	0.00433087008762049	0.0704090948477541	0.00621813715089273	0.0115914076514499	0.251754664184656	0.0193104582208691	0.0334214866260904	0.372779988923821	0.00569706551837432	0.0875161570787743	0.00180845517517429	0.00153222011593187	0.259314419333078	0.00524243118990335	0.507128102322549	0.00378376218521032	0.00205764520921946	0.100051313043607	0.0085547851635436	0.00263313450163278	0.257230577686031	0.0316170693100201	0.00239929083598514	0.0216006700971903	0.0566924380692618	0.0085547851635436	0.000684982952950819	0.0476342995590037	0.00135943347196896	0.59570327747465	0.0507055194739297	0.221605117129469	0.00888931748499735	0.0338886623584576	0.00875572030473679	0.0290923170036378	0.0035175827756176	0.0778729446342248	0.0316170693100201	0.00124310931168237	0.0630471715590612	0.0193104582208691	0.504537131425253	0.000982200498394705	0.343414189141278	0.060902215529523	0.0572355619070406	0.00031962614132326	0.00452944745047598	0.000481191676470025	0.0320495878736468	0.0316170693100201	0.0118497112152757	0.00171695848701108	0.179502782202696	0.00290135625054444	0.00762811947248929	0.002020654246175	0.0690639046784065	0.163723998103844	0.00433087008762049	0.000956646742011353	0.201841861023629	0.038609397263434	0.0199391687142976	0.0501273560127181	0.011033133460648	0.00196081409486395	0.00117253728017774	0.0172091394388399	0.0628254410222942	0.000221672610367529	0.014633043018103	0.008222927164667	0.0790072566687116	8.03458066078199e-119	0.102369648672132	0.00495142138198369	0.000618785006736784	0.0628254410222942	0.086113314240859	0.0523252033226987	0.0155394683317789	0.000153641990506529	0.0108141867619206	0.642105818305969	0.00105961717169822	0.00138825101753454
g__Trichoderma	0.0012105076971649	0.00672204511759376	0.00184888810855302	0.0103724442891448	0.0151206236549054	0.0688666491913993	0.00139912477464872	0.002020654246175	0.00235119385784364	0.0520193590692928	0.00959908627496124	0.0362513285769308	0.00299547685791228	0.0381923031863887	0.0316170693100201	0.00524243118990335	0.0146099933677198	0.00762811947248929	0.00251093273377094	0.0720983562066413	0.0839989009350447	0.00748687032300665	0.126396516137727	0.0299448066900548	0.0247775020063223	0.0392147767492437	0.0146099933677198	0.117190909638684	0.0545983424173373	0.00493168346362758	0.0372489796300892	0.0111720396579569	0.0262761918993319	0.102958966477603	0.0153567770889571	0.0469562112256994	0.021215950940969	0.0148193647583263	0.0457938962131887	0.0320495878736468	0.00433087008762049	0.0325154764454017	0.0681703139915218	0.011033133460648	0.337495361051444	0.016458158113994	0.00609330560076358	0.00780303954380244	0.0187107590366353	0.0399104178065556	0.0586071643368254	0.018149812109298	0.0320495878736468	0.09579454662522	0.000518703863160205	0.078754614145968	0.0325154764454017	0.00253046842242477	0.0170641768842127	0.00128497605065756	0.0286567090284918	0.00621813715089273	0.0044135777529687	0.0085547851635436	0.100954888771959	0.0146099933677198	0.0186274392363451	0.072983588750365	0.00811365156577759	0.092255050985919	0.0209328458433503	0.0800293997528734	0.0259428445729783	0.0262761918993319	0.0316170693100201	0.0103894316909803	0.0686311936642255	0.00285391530822837	0.000925992216032467	0.0151206236549054	0.0081591867557816	0.00987694278952357	0.00923118018247019	0.023350591492833	0.0223250740450403	0.00112428275538906	0.0141325618715188	0.000201723091973443	0.102369648672132	8.03458066078199e-119	9.79345704114384e-05	0.0343381419966138	0.00351359537777537	0.0442133182444664	0.000925992216032467	0.0493805607467188	0.012154284632297	0.0597976715819041	0.140961150288361	0.117422438343013	0.0762313356655981
Pedobacter	0.000177545486056652	0.00165384375944881	0.000781106418901833	0.00340372122143216	0.018149812109298	0.0259396402547305	0.000552012908173346	0.00104083834621246	0.000592236598571304	0.0193104582208691	0.000580187228758013	0.0193104582208691	0.000102405340846464	0.0110474328433542	0.0603524505256768	0.000870583719852118	0.0013141714068705	0.010397009435638	0.00100133116590656	0.0262491687027596	0.0597594274865377	0.00308921749986388	0.0860732961652768	0.00340372122143216	0.00575080504300916	0.0278015419854086	0.00100133116590656	0.152868117432629	0.00892454144518109	0.000726741168094007	0.0247562783513744	0.00367882558066406	0.00589947917816691	0.0618415441614408	0.0148193647583263	0.0129705533480557	0.00505304025866932	0.00615030733949511	0.0205639799453602	0.00372468415444441	0.00267430063907046	0.00505304025866932	0.0603524505256768	0.00323781754750221	0.375889508721782	0.00289713230060788	0.00117253728017774	0.000290763415262796	0.0085971076695937	0.00303805473225217	0.0193104582208691	0.00589947917816691	0.00382907231003841	0.0680150160375461	4.04259444016751e-05	0.101213057773003	0.00615030733949511	0.0162340536137566	0.00694313217480643	0.000500366108482196	0.00372468415444441	0.000633495370387909	0.000134633703502922	0.00139631465217796	0.0286274664348953	0.0043838830609333	0.00276920892142369	0.0381443134281782	0.00151603899532727	0.0116230348316563	0.00541924856404425	0.0470853583001902	0.016458158113994	0.00399961041098405	0.00478248547614094	0.0196812557064317	0.0261155105036886	0.00174513797782845	0.000210988615276312	0.00913736195881542	0.000134968855977377	0.00100508049447652	0.00310103818885265	0.0082584099361117	0.0016920242747119	0.000130579423284582	0.00294527492802776	0.000118231333908105	0.00495142138198369	9.79345704114384e-05	0	0.00667007118738677	0.00479921851683022	0.00667007118738677	0.0013141714068705	0.0232254141218469	0.00039027670386965	0.0148193647583263	0.133937201172936	0.0152784562025884	0.0162340536137566
Chelativorans	0.00174513797782845	0.00457949951254156	0.00303805473225217	0.0106701597849081	0.115204901928527	0.0299448066900548	0.00382907231003841	0.0118962920175195	0.00949904174056454	0.00367882558066406	0.0013141714068705	0.0627382140675164	0.000870583719852118	0.0035175827756176	0.0493805607467188	0.000925992216032467	0.0013141714068705	0.154382537180264	0.0035175827756176	0.00148502748267143	0.188904042642857	0.000465645609735888	0.079272876417294	0.000239953979766976	0.000290773277123092	0.0571119209628237	0.000406947220049863	0.303017508253253	0.000142692908583169	0.000535710019872797	0.0686311936642255	0.000239953979766976	0.000221672610367529	0.0718086547910918	0.0035175827756176	0.000660611392263069	0.00318615599050587	0.00195365133651856	0.0118962920175195	0.00037452115514758	0.00642188435491219	0.00017172120944226	0.295155138486117	0.0146358741532333	0.108572903985957	0.000982200498394705	0.0049797309247699	0.00139912477464872	0.00289713230060788	0.000465645609735888	0.0132543576489425	0.0013141714068705	4.75264565380302e-06	0.0237287811500117	0.0049797309247699	0.143688857854164	5.10851071794644e-05	0.097091931430411	0.0328958653303111	0.00457949951254156	6.39025448309949e-05	9.95227980548239e-05	0.000580187228758013	0.00289713230060788	0.00949904174056454	0.000982200498394705	9.95227980548239e-05	0.0764877564283591	0.00174513797782845	0.00124310931168237	0.000129956065644528	0.0875223290104217	0.0259428445729783	0.000535710019872797	1.71655752145734e-06	0.124990618248849	0.00418685670911299	0.000660611392263069	0.0102532049946585	0.00037452115514758	0.00267430063907046	0.000273672743228348	0.00299547685791228	0.0237648001622949	3.5786027973048e-05	0.00500959502206962	0.00037452115514758	0.0544980759584066	0.000618785006736784	0.0343381419966138	0.00667007118738677	0	0.0262491687027596	0.0579422438543316	0.0438580953384105	0.00405723210369286	0.00156138816996482	0.000175836054516822	0.450625591699543	0.00318615599050587	0.00405723210369286
