TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	TABS1	TABS2	TABS3	TABS4	TABS5	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAE0H10
OTU_339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0
OTU_208	0	1	0	0	0	0	1	35	8	0	1	2	0	0	0	0	0	11	1	0	53	10	34	46	45	60	17	87	47	57	0	0	0	1	15	0	0	17	0	0
OTU_274	0	5	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	22	21	12	28	5	31	23	20	33	6	0	0	1	0	3	3	4	0	7	0
OTU_253	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	22	0	0	0	3	45	3	4	43	0	60	6	15	44	0	0	0	0	0	3	40	0	0	0	1
OTU_186	0	35	3	2	28	6	0	32	60	31	12	0	0	0	0	2	2	0	0	5	40	5	85	16	51	32	2	116	22	59	2	9	26	0	65	1	3	0	0	13
OTU_369	0	0	11	23	3	0	0	0	0	0	0	0	2	2	3	36	0	5	17	4	1	12	2	5	0	0	6	3	8	1	0	21	6	2	0	42	0	5	45	3
OTU_226	0	1	0	0	0	1	0	2	1	0	5	0	0	0	0	0	0	0	0	1	15	8	14	40	75	18	8	20	31	73	0	1	0	0	3	0	2	0	0	0
OTU_259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	95	0	23	1	4	87	0	22	0	0	0	0	0	0	0	0	0	0
OTU_629	0	0	0	0	0	0	0	0	0	1	4	4	0	0	0	5	0	5	0	7	0	0	0	4	0	1	0	0	3	1	0	1	0	0	0	1	1	7	0	5
OTU_166	0	1	2	0	0	4	2	1	0	3	13	105	0	0	0	7	5	151	3	39	0	0	0	1	3	0	0	0	0	0	7	1	0	1	1	11	9	158	15	44
OTU_170	0	2	1	6	6	2	0	2	0	0	0	0	0	0	0	4	1	3	4	1	122	20	9	48	119	144	10	10	64	114	0	1	6	3	1	11	4	0	0	9
OTU_802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	8	4	2	0	0	0	0	0	0	0	0	0	0
OTU_364	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	15	8	28	14	50	19	6	40	14	43	0	2	0	0	0	0	0	1	0	0
OTU_510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
OTU_763	0	0	0	0	0	0	0	0	0	0	1	4	0	1	3	4	0	6	0	8	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	13	0	14	0	2
OTU_99	0	0	0	1	0	0	0	0	0	0	93	1	0	0	0	0	0	0	0	1	738	1	0	1	1	798	0	0	0	2	0	3	0	0	0	0	0	0	0	0
OTU_864	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	5	7	1	8	0	2	5	4	9	0	0	0	0	0	0	0	0	0	0
OTU_385	0	5	0	0	0	0	0	15	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	57	0	0	0	0	0
OTU_294	0	0	0	0	4	0	0	3	0	37	2	0	0	0	1	9	0	0	8	3	35	9	0	43	0	29	9	7	48	0	0	0	0	0	3	21	0	0	7	1
OTU_523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	15	3	13	1	7	19	2	6	0	0	0	0	0	0	0	0	0	0
OTU_514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0
OTU_302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	12	23	33	0	0	0	38	32	0	0	0	0	0	0	0	0	0	0	60	0	16
OTU_872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	11	0	0	19	3	26	1	0	0	0	0	0	0	0	0	0	0	0
OTU_1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	1	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0
OTU_644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_303	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	18	1	16	22	13	8	0	21	28	21	12	1	0	0	0	0	0	0	0	0	7	3
OTU_370	0	0	0	0	0	0	0	0	0	2	2	39	0	1	7	2	0	8	66	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	14	165	3
OTU_483	0	1	7	5	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	16	0	2	0	0	0	6	0	9	0	0	0	0	0	0
OTU_242	0	0	0	0	0	0	0	0	0	0	4	338	0	0	0	0	0	8	0	0	1	0	0	56	94	2	0	0	68	122	0	0	0	0	0	0	0	4	0	0
OTU_1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	6	2	0	0	1	3	0	0	0	0	2	0	0	0	0	0
OTU_371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	1	78	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	1	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0
OTU_1180	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	2	0	1	11	0	1	0	0	1	0	0	0	2	2	0	0	0	0	0	0	8	0	2	25	0
OTU_392	0	0	0	0	0	0	0	0	5	0	0	1	0	0	3	1	0	1	5	11	14	0	3	69	0	12	7	3	66	0	0	0	0	0	2	1	5	0	5	13
OTU_353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	77	0	3	0	0	69	0	0	0	0	0	0	0	0	0	0	0
OTU_222	0	0	0	0	0	0	1	0	21	74	0	1	0	2	313	74	0	1	58	56	0	115	0	0	0	1	179	2	0	0	0	0	0	0	29	104	0	3	190	89
OTU_121	0	13	3	2	3	31	0	13	2	69	458	3	0	0	10	0	3	0	0	19	16	40	53	81	21	18	51	55	97	20	0	7	8	1	5	0	0	0	0	22
OTU_487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	27	3	0	2	20	27	2	0	3	0	0	0	0	0	0	0	0	0	0
OTU_127	0	0	0	2	0	0	1	0	0	26	0	4	206	2	0	92	0	0	2	312	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	131	0	0	0	349
OTU_411	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	72
OTU_633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	13	3	16	5	2	14	5	23	0	0	0	0	0	0	0	0	0	0
OTU_260	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	42	4	17	17	24	41	12	17	22	31	2	1	0	0	1	0	0	0	0	1
OTU_252	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	98	0	0	2	8	0	0	0	3	3	0	0	0	0	0	0	0	0	2	0	108	1	0
OTU_898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	3	6	4	5	3	7	12	3	2	0	0	0	0	0	0	0	1	0	0
OTU_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	30	13	45	8	16	33	10	27	0	0	0	0	0	0	0	0	0	0
OTU_405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0
OTU_239	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	35	4	20	2	70	40	0	49	6	74	0	0	0	0	0	0	2	0	0	1
OTU_342	0	1	0	1	4	0	0	2	2	1	1	2	3	26	8	22	0	2	42	9	9	1	13	3	3	8	1	19	11	11	0	0	0	0	4	49	1	3	30	31
OTU_488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
OTU_221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	21	23	132	23	2	15	14	158	18	0	0	0	0	0	0	0	0	0	3
OTU_232	0	0	2	0	0	1	0	9	16	0	2	4	0	5	2	80	2	9	22	6	9	46	25	3	5	17	57	26	9	5	0	0	5	1	37	177	0	15	41	17
OTU_202	0	0	0	0	2	0	0	0	2	240	0	19	0	15	0	21	8	0	0	19	17	13	2	6	0	17	15	7	11	0	0	0	3	0	0	28	2	1	0	21
OTU_863	0	5	0	0	1	0	2	1	9	0	0	0	0	0	0	2	0	6	0	0	3	9	2	9	11	11	15	3	9	16	3	2	3	0	9	4	0	4	0	13
OTU_722	0	0	0	0	0	0	0	0	0	0	1	2	0	0	26	0	0	2	5	0	0	2	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	7	0
OTU_150	0	0	2	0	0	0	0	0	1	7	4	0	0	0	0	1	0	0	0	0	105	8	15	135	109	134	8	21	120	104	0	0	0	0	2	3	0	1	0	1
OTU_198	0	0	0	0	0	0	0	0	0	0	0	0	2	1	64	24	0	0	339	12	1	6	0	2	0	1	13	0	4	0	0	0	0	0	0	65	0	0	599	8
OTU_394	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	10	0	0	16	0	22	1	2	3	0	32	5	2	3	0	0	0	1	0	0	17	0	0	7
OTU_624	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_156	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	2	0	7	0	0	288	13	16	32	32	347	23	19	28	76	0	0	0	0	0	2	0	13	2	2
OTU_890	0	0	0	0	0	0	0	2	0	0	0	0	0	32	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU_628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	18	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	1
OTU_149	0	1	0	18	1	0	1	3	20	149	0	0	0	0	0	78	0	0	2	320	1	0	2	1	0	1	0	7	1	0	0	27	0	1	26	121	0	0	0	362
OTU_175	0	0	0	2	0	0	0	0	0	0	8	0	0	0	1	3	0	0	0	1	11	225	71	7	12	8	261	85	5	11	0	0	0	0	4	2	2	2	0	2
OTU_892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	2	0	7	1	0	1	4	0	1	0	0	0	0	1	0	0	0
OTU_527	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	28	1	2	5	2	53	0	2	0	0	0	0	0	0	0	0	0	0
OTU_112	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	460	15	63	12	54	571	14	56	12	77	0	0	0	0	0	0	0	0	0	2
OTU_520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	6	20	1	7	15	8	11	0	0	0	0	0	0	0	0	0	0
OTU_478	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	15	15	8	5	8	29	12	17	8	0	1	0	0	0	0	0	0	0
OTU_214	0	5	8	3	3	0	0	2	7	0	13	1	0	0	3	6	1	0	0	2	10	40	20	77	5	8	32	12	87	11	0	3	4	0	5	13	1	0	0	2
OTU_174	0	0	0	0	0	0	0	0	0	0	0	3	1	26	2	0	4	11	0	6	4	39	5	306	2	7	27	9	326	1	0	0	0	0	0	0	9	10	0	8
OTU_958	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	14	1
OTU_584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	1	5	4	10	3	2	4	4	7	0	0	0	0	0	0	0	1	0	3
OTU_658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	8	20	6	4	5	3	14	11	0	0	0	0	0	0	0	0	0	0
OTU_291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	110
OTU_363	0	1	0	0	0	0	0	4	0	0	33	21	0	0	0	0	92	0	1	39	13	1	4	6	11	16	1	0	6	13	0	0	0	1	0	0	96	0	0	54
OTU_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	15	9	18	10	3	20	7	18	0	0	0	0	0	0	0	0	0	0
OTU_361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	21	8	31	8	1	15	14	54	0	0	0	0	0	0	0	0	0	0
OTU_768	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	27	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	26	0	0	0
OTU_696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	4	17	0	2	5	5	13	0	0	0	0	0	0	0	2	0	0
OTU_435	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	5	30	18	50	16	14	48	23	40	22	14	0	1	0	0	0	0	0	0	0	0
OTU_582	0	0	0	0	0	0	0	0	5	0	3	1	0	0	4	0	1	0	1	2	10	0	0	48	0	10	0	1	65	2	0	0	0	0	3	3	1	0	0	3
OTU_452	0	0	0	0	0	0	0	2	1	1	5	12	0	0	0	0	18	0	0	3	0	10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	20	0	0	1
OTU_496	0	0	0	0	0	0	2	0	0	0	3	9	0	0	0	0	29	0	0	5	0	0	0	17	0	0	0	1	12	0	0	0	0	1	0	0	46	0	0	0
OTU_244	0	2	0	0	0	0	0	0	0	0	0	2	0	0	59	1	0	0	140	3	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	264	5
OTU_844	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	6	5	2	0	10	4	2	5	1	9	12	0	0	0	1	0	0	2	0	0	7
OTU_1012	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	2	1	0	2	0	0	0	0	0	13	0	0	5	0	0	0	0
OTU_786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	9	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	18	14
OTU_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	148	0	0	0	66	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	285	0
OTU_326	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	8	2	18	28	6	16	3	27	24	9	0	0	0	0	0	0	0	0	0	0
OTU_609	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	11	0	2	7	5	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	11	0	10	15	1
OTU_508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	18	0	0	2	0	22	0	0	4	0	0	0	0	0	0	0	0	0	16
OTU_348	0	0	0	0	5	0	0	1	0	1	0	0	0	1	9	17	0	1	4	1	3	4	18	5	2	3	2	23	6	5	0	0	7	0	0	57	0	3	8	1
OTU_871	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	1	8	27	1	6	5	4	0	0	1	0	0	0	0	0	0	0
OTU_140	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	2	135	22	48	82	96	165	36	80	99	168	0	2	0	1	0	2	4	0	0	1
OTU_209	0	0	0	0	1	0	1	0	0	0	2	0	0	0	6	1	0	13	14	2	7	33	36	31	59	6	24	43	39	68	0	1	1	0	0	1	0	9	13	0
OTU_168	0	0	0	1	0	0	0	1	1	0	6	3	0	0	0	0	1	0	1	29	72	34	63	58	106	57	33	60	51	126	13	1	0	0	0	0	4	0	0	21
OTU_176	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	1	0	0	0	240	2	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_945	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	5	7	2	4	2	5	3	3	0	0	0	0	0	0	0	0	0	0
OTU_237	0	4	12	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	12	6	67	15	63	20	15	95	15	92	0	0	1	1	1	0	0	0	0	0
OTU_1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	1	0	0	0	7	6	0	0	0	0	0	0	0	1	0	0
OTU_747	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	16	2	0	2	2	18	5	2	0	0	0	0	0	0	0	4	0	0	5
OTU_265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0
OTU_223	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	42	9	6	42	89	42	6	5	50	96	0	0	0	0	0	0	6	0	0	0
OTU_184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	192	0	0	2	3	221	2	0	0	0	0	0	0	0	0	0	0
OTU_640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	14	4	5	3	2	12	4	10	0	0	0	0	0	0	0	0	0	0
OTU_955	0	0	1	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	0	0	3	0	0	0	0	6	0	0	0	0	0
OTU_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	168	0	0	4	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	13	219
OTU_599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	20	0	4	0	0	27	0	0	0	0	0	0	0	0	0	0	0
OTU_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	11	18	223	3	3	16	33	257	3	0	0	0	0	0	0	3	0	0	0
OTU_254	0	288	7	1	0	6	0	0	2	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0
OTU_157	0	0	0	5	2	0	1	17	4	0	3	0	0	0	5	9	0	0	7	3	17	55	3	208	17	19	73	2	208	13	0	4	10	0	4	6	0	0	3	11
OTU_623	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	4	37	8	9	10	5	48	11	5	0	0	0	0	0	0	0	0	0	0
OTU_516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	14	7	10	5	5	21	8	9	0	0	0	0	0	0	0	0	0	1
OTU_412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	53	0	0	1	0	57	0	0	0	0	0	0	0	0	0	0
OTU_187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	28	41	44	20	106	25	36	47	11	0	0	0	0	0	0	0	0	0	3
OTU_528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	26	8	11	0	1	18	21	10	0	0	0	0	0	0	0	0	0	0
OTU_1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	5	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0
OTU_199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	11	138	46	0	7	6	160	51	0	0	0	0	0	0	0	0	0	0
OTU_734	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	2	0	4	2	4	2	0	1	0	0	0	0	0	0	15	0
OTU_858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	3	1	29	0	0	0	0	0	0	0	0	0	0
OTU_229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	3	0	0	1	181	5	0	0	0	0	0	0	0	0	0	0	0
OTU_465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	13	23	13	14	11	10	39	13	28	0	0	0	0	0	0	2	0	0	0
OTU_477	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	27	0	0	4	0	27	0	2	3	10	0	1	0	0	0	1	0	10	0	0
OTU_448	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	0	9	0	8	3	3	5	1	9	2	2	0	0	0	0	0	0	0	18	0	0
OTU_289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34	2	57	1	2	30	5	69	2	0	0	0	0	0	0	0	0	0	0
OTU_773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	2	3	14	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_135	0	1	0	0	0	0	0	21	0	1	2	7	0	0	6	0	1	4	3	1	195	29	88	20	58	174	31	115	29	49	1	0	0	0	0	0	1	3	0	0
OTU_576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	5	6	0	1	23	8	8	0	0	0	0	0	0	0	0	0	0
OTU_799	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	3	0	5	5	0	2	7	0	4	0	0	0	0	0	0	0	0	0	0	0
OTU_258	0	0	0	0	0	0	0	0	0	0	49	217	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24
OTU_541	0	0	0	6	4	0	0	0	2	0	4	0	0	0	0	0	2	0	0	2	16	32	2	0	0	17	26	2	2	0	0	8	0	1	0	0	2	0	0	3
OTU_818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	4	1	0	8	6	7	0	0	0	0	0	0	0	0	0	0
OTU_754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	4	11	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	4	11	40	10	8	2	13	43	4	0	0	0	0	0	0	0	2	0	1
OTU_733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	1	11	3	0	0	1	14	0	0	0	0	0	0	6	0	0	9	0
OTU_247	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	67	2	8	30	19	96	9	3	41	0	0	0	0	18	0	0	0	0	0
OTU_714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0
OTU_328	0	4	1	1	0	0	2	1	0	1	35	14	0	0	0	2	4	18	1	6	4	0	16	11	23	6	0	39	19	34	6	0	0	3	0	1	18	29	0	4
OTU_416	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	13	16	26	8	20	13	14	16	18	13	0	1	0	0	0	0	0	0	0	7
OTU_879	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	13	1	0	0	1	6	0	6	0	0	0	0	0	0	0	0	0	0
OTU_566	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	10	6	11	10	6	22	7	16	0	0	0	0	0	0	0	0	0	0
OTU_521	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	14	13	23	7	9	8	19	24	25	0	0	0	0	0	0	0	0	0	1
OTU_636	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	5	0	18	26	2	1	0	13	0	0	0	0	0	0	0	0	0	0
OTU_428	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	16	0	35	6	12	2	3	4	1	15	5	4	3	1	8	0	0	0	0	0	14	0	48	6	12
OTU_522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	42	0	0	0	0	0	0	0	0	0	1	0	0
OTU_631	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	6	8	7	12	2	3	13	4	10	0	0	0	0	1	6	0	0	0	0
OTU_307	0	0	11	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	105	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	278	0
OTU_279	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	39	0	21	9	17	48	0	36	5	27	0	0	0	0	0	1	0	0	0	1
OTU_1023	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0
OTU_398	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	58	0	0	1	1	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_639	0	0	0	0	1	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	27	0	7	0	0	37	0	3	0	0	0	0	3	0	5	0	0	0	0	0
OTU_869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	15	2	0	11	4	21	0	0	0	0	0	0	0	0	0	0
OTU_316	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	13	0	1	0	1	12	1	7	3	22	9	6	10	16	36	0	0	0	0	0	42	0	2	2	2
OTU_463	0	0	0	0	0	30	12	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2
OTU_1157	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	2	6	0	0	1	3	14	0	0	0	0	0	0	0	0	0	0	0	1
OTU_695	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	6	1	0	0	0	1	0	8	0	0	13	2	8	0	0	0	0	0	0	0	12	4	0
OTU_1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	13	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0
OTU_868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	11	2	14	9	22	7	7	22	13	14	0	0	0	0	1	0	0	0	0	0
