Promicromonospora	Nocardioides	Massilia	Umezawaea	Galbitalea	Sphingomonas	Caulobacter	Kribbella	Arthrobacter	Shinella	g__Cladosporium	Chondromyces	g__Mycosphaerella	Bradyrhizobium	Phycicoccus	Chryseobacterium	Agromyces	Dactylosporangium	Piscinibacter	Lysobacter	Saccharibacteria_genera_incertae_sedis	Phenylobacterium	Terrabacter	Kinneretia	Knoellia	Geobacter	Arenimonas	Kaistia	g__Ophiosphaerella	g__Exophiala	Roseiflexus	Iamia	g__Didymella	Thiomonas	g__Bipolaris	Gp6	Rhodoligotrophos	Reyranella	Actinokineospora	Skermanella	Cellvibrio	Nitrospira	Pseudolabrys	Rhizocola	Geodermatophilus	Algoriphagus	g__Knufia	Haliangium	Methylosinus	Aciditerrimonas	Microlunatus	Variibacter	Tahibacter	g__Claussenomyces	Gp7	Flavitalea	Pedobacter	Terrimonas	Opitutus	Nakamurella	Acidiphilium	Gp22	g__Guehomyces
Geodermatophilus	0.00163680331598672	0.00054214422483387	0.00754700778106786	0.00117353818015547	0.00381492008255072	0.0048620611019646	0.0216659233675324	0.00163680331598672	0.0425401276844894	0.0425401276844894	0.0250966758822518	0.00117353818015547	0.107593187782415	0.0158005962505716	0.00222003122591684	0.066688	0.00163680331598672	0.00754700778106786	0.0048620611019646	0.0185731550894602	0.0288827975067328	0.0330412225454377	0.00609992331369691	0.00754700778106786	0.000204472406148833	0.00222003122591684	0.0216659233675324	0.0185731550894602	0.0216659233675324	0.0425401276844894	0.00294022702327952	0.00163680331598672	0.0897240283170912	2.27985492064171e-05	0.00978703990340832	0.00754700778106786	0.00117353818015547	0.00381492008255072	0.00381492008255072	0.0111434467996942	0.0048620611019646	0.00754700778106786	0.0048620611019646	0.0392043863325568	1.0635035875251e-62	0.0361640352154969	0.0206028235613592	0.0412383748220047	0.222566176383523	0.0277145453423666	0.0277145453423666	0.0412383748220047	0.0412383748220047	0.0206028235613592	0.00696480933272788	0.00696480933272788	0.0334947849514287	0.0102764117493146	0.0680704390464713	0.00363409046784478	0.0253518006812005	0.00918867853204506	0.0123941024872159
Algoriphagus	0.0048620611019646	0.00163680331598672	0.00294022702327952	0.00381492008255072	0.0158005962505716	0.00754700778106786	0.01333014631544	0.00163680331598672	0.0048620611019646	0.00609992331369691	0.00054214422483387	0.00117353818015547	0.00294022702327952	0.00609992331369691	0.00609992331369691	0.00922195272221601	0.00163680331598672	0.00117353818015547	0.00754700778106786	0.00754700778106786	0.0185731550894602	0.00381492008255072	0.00294022702327952	0.00294022702327952	0.00922195272221601	0.01333014631544	0.0111434467996942	0.0111434467996942	0.00163680331598672	0.00222003122591684	0.00754700778106786	0.000343612197763281	0.01333014631544	0.00222003122591684	0.000179530217788986	0.00922195272221601	0.00381492008255072	0.0185731550894602	0.0158005962505716	0.000343612197763281	0.0330412225454377	0.0216659233675324	0.0375883775714094	0.00208579650533431	0.0111434467996942	1.0635035875251e-62	0.00553869990510938	0.058591389079912	0.0652399829506255	0.0525890110607777	0.00231865228439081	0.0206028235613592	0.0318824398791883	0.0549641063443999	0.0652399829506255	0.0102764117493146	0.0102764117493146	0.0239288638050739	0.00852549299153956	0.00266236869083673	0.00266236869083673	0.00363409046784478	0.0123941024872159
g__Knufia	0.00294022702327952	0.000112034506393977	0.00117353818015547	0.000204472406148833	0.000343612197763281	0.0048620611019646	0.000343612197763281	7.3209748095298e-06	0.00294022702327952	0.00294022702327952	0.01333014631544	5.4840529985137e-05	0.00222003122591684	0.000343612197763281	5.4840529985137e-05	0.00754700778106786	7.3209748095298e-06	2.27985492064171e-05	0.000204472406148833	0.00222003122591684	0.00117353818015547	0.00117353818015547	1.46754618740424e-06	0.00117353818015547	0.000813862111732211	0.00054214422483387	0.00222003122591684	0.000813862111732211	0.000813862111732211	2.27985492064171e-05	0.000343612197763281	0.000813862111732211	0.00754700778106786	0.000204472406148833	0.000307322880588941	0.000343612197763281	0.000204472406148833	0.000813862111732211	0.000343612197763281	0.000112034506393977	0.000813862111732211	0.00054214422483387	0.00163680331598672	4.5358698227112e-05	0.0048620611019646	0.00054214422483387	1.0635035875251e-62	0.0146767652280985	0.0277145453423666	0.0146767652280985	0.0102764117493146	0.00149785529177092	0.00553869990510938	0.00760170763427457	0.0206028235613592	0.0175417875145346	0.000537689887687722	0.0277145453423666	0.000940440154764705	0.000703541242590395	0.00363409046784478	7.65805871601001e-05	0.058591389079912
Haliangium	0.00609992331369691	0.00922195272221601	0.0048620611019646	0.00222003122591684	0.00609992331369691	0.00922195272221601	0.0158005962505716	0.00381492008255072	0.00922195272221601	0.0158005962505716	0.0185731550894602	0.00117353818015547	0.00609992331369691	0.0185731550894602	0.0048620611019646	0.0111434467996942	0.00381492008255072	0.00922195272221601	0.00922195272221601	0.00754700778106786	0.00609992331369691	0.0185731550894602	0.00381492008255072	0.0048620611019646	0.00163680331598672	0.00054214422483387	0.00754700778106786	0.00754700778106786	0.01333014631544	0.0185731550894602	0.00163680331598672	0.00609992331369691	0.00222003122591684	0.00163680331598672	0.00362170563836657	0.00754700778106786	0.00222003122591684	0.0158005962505716	0.00609992331369691	0.0375883775714094	0.000813862111732211	0.0048620611019646	0.0185731550894602	0.0210909259855488	0.01333014631544	0.0216659233675324	0.00294022702327952	1.0635035875251e-62	0.28042971527951	0.00324916903966054	0.136619943872778	0.0970171046027975	0.0318824398791883	0.0549641063443999	0.0466066320161955	0.0361640352154969	0.0239288638050739	0.0412383748220047	0.0412383748220047	0.0110044178595763	0.110184670323746	0.00760170763427457	0.0466066320161955
Methylosinus	0.0479117261299755	0.01333014631544	0.01333014631544	0.0250966758822518	0.0111434467996942	0.0250966758822518	0.000343612197763281	0.0158005962505716	0.0048620611019646	0.0048620611019646	0.0425401276844894	0.0250966758822518	0.00754700778106786	0.0048620611019646	0.00922195272221601	0.01333014631544	0.0158005962505716	0.01333014631544	0.00609992331369691	0.00609992331369691	0.00222003122591684	0.00754700778106786	0.00381492008255072	0.01333014631544	0.0375883775714094	0.0288827975067328	0.00754700778106786	0.00117353818015547	0.000813862111732211	0.000204472406148833	0.0330412225454377	0.0185731550894602	0.0216659233675324	0.0479117261299755	0.00803313849599635	0.00754700778106786	0.0250966758822518	0.0250966758822518	0.0111434467996942	0.0250966758822518	0.0537177672171674	0.0375883775714094	0.0158005962505716	0.00179113003019505	0.127552869703234	0.0250966758822518	0.00754700778106786	0.173938597165066	1.0635035875251e-62	0.158666395402357	0.088075480565631	0.00696480933272788	0.00696480933272788	0.0466066320161955	0.115924125437746	0.0800526049602328	0.0110044178595763	0.088075480565631	0.00918867853204506	0.0680704390464713	0.0680704390464713	0.0488457171835387	0.296278007588038
Aciditerrimonas	0.000343612197763281	0.0111434467996942	5.4840529985137e-05	0.000112034506393977	0.000813862111732211	0.000112034506393977	0.00294022702327952	0.00054214422483387	0.0185731550894602	0.000813862111732211	0.0185731550894602	2.27985492064171e-05	0.0048620611019646	0.00163680331598672	0.00117353818015547	0.00054214422483387	0.00054214422483387	0.00163680331598672	0.00054214422483387	0.000204472406148833	0.000813862111732211	0.000813862111732211	0.0048620611019646	5.4840529985137e-05	0.00054214422483387	2.27985492064171e-05	0.00117353818015547	0.00054214422483387	0.0111434467996942	0.0111434467996942	0.000204472406148833	0.000343612197763281	0.00294022702327952	0.000813862111732211	0.00362170563836657	0.000112034506393977	0.000112034506393977	0.00117353818015547	0.000813862111732211	0.0185731550894602	2.27985492064171e-05	0.00222003122591684	0.00222003122591684	0.0128997310068978	0.00754700778106786	0.0185731550894602	0.00294022702327952	0.000204472406148833	0.0815528147726023	1.0635035875251e-62	0.058591389079912	0.0652399829506255	0.0102764117493146	0.00918867853204506	0.00696480933272788	0.00553869990510938	0.00852549299153956	0.00430453346027947	0.0146767652280985	0.0110044178595763	0.0755592921389943	0.00760170763427457	0.0175417875145346
Microlunatus	0.0048620611019646	0.00381492008255072	0.00381492008255072	0.00294022702327952	0.00754700778106786	0.00754700778106786	0.0158005962505716	0.00054214422483387	0.0599721424772553	0.00922195272221601	0.0158005962505716	0.00117353818015547	0.0330412225454377	0.00163680331598672	0.00294022702327952	0.0185731550894602	0.00054214422483387	0.000204472406148833	0.00294022702327952	0.01333014631544	0.0425401276844894	0.00163680331598672	0.00609992331369691	0.00381492008255072	0.00922195272221601	0.01333014631544	0.0250966758822518	0.0216659233675324	0.0216659233675324	0.00609992331369691	0.00922195272221601	0.000813862111732211	0.0897240283170912	0.00222003122591684	0.00410613152183106	0.00381492008255072	0.00294022702327952	0.00381492008255072	0.00754700778106786	7.3209748095298e-06	0.0185731550894602	0.00922195272221601	0.0111434467996942	0.00179113003019505	0.00754700778106786	0.000112034506393977	0.00163680331598672	0.066688	0.0375883775714094	0.0216659233675324	1.0635035875251e-62	0.0175417875145346	0.0525890110607777	0.0187200432174319	0.0318824398791883	0.0123941024872159	0.0132557510382421	0.0239288638050739	0.00918867853204506	0.00852549299153956	0.000537689887687722	0.0102764117493146	0.0239288638050739
Variibacter	0.0250966758822518	0.000112034506393977	0.00922195272221601	0.0048620611019646	0.00163680331598672	0.0216659233675324	0.00054214422483387	0.00054214422483387	0.01333014631544	0.01333014631544	0.0330412225454377	0.00222003122591684	0.0158005962505716	0.00163680331598672	0.000343612197763281	0.0330412225454377	0.00054214422483387	0.000813862111732211	0.00117353818015547	0.0111434467996942	0.0048620611019646	0.00609992331369691	2.27985492064171e-05	0.00922195272221601	0.00294022702327952	0.00294022702327952	0.0158005962505716	0.00222003122591684	0.00222003122591684	5.4840529985137e-05	0.00922195272221601	0.0048620611019646	0.0479117261299755	0.00294022702327952	0.00410613152183106	0.00163680331598672	0.0048620611019646	0.00381492008255072	0.00163680331598672	0.00054214422483387	0.00609992331369691	0.0048620611019646	0.00294022702327952	0.000132952658160091	0.01333014631544	0.0048620611019646	5.4840529985137e-05	0.0425401276844894	0.000813862111732211	0.0250966758822518	0.00381492008255072	1.0635035875251e-62	0.0102764117493146	0.0146767652280985	0.0525890110607777	0.0412383748220047	0.00113606590531025	0.0652399829506255	0.00175170624236935	0.00760170763427457	0.00479685659314402	0.00607899541057237	0.158666395402357
Tahibacter	0.00054214422483387	0.00222003122591684	5.4840529985137e-05	0.000112034506393977	5.4840529985137e-05	0.000204472406148833	9.3074599889559e-08	0.000343612197763281	0.000343612197763281	5.4840529985137e-05	0.01333014631544	0.000343612197763281	0.00117353818015547	0.000112034506393977	0.000112034506393977	0.000343612197763281	0.000343612197763281	0.000813862111732211	2.27985492064171e-05	7.3209748095298e-06	1.46754618740424e-06	0.000343612197763281	0.000204472406148833	5.4840529985137e-05	0.000813862111732211	0.000343612197763281	7.3209748095298e-06	9.3074599889559e-08	5.4840529985137e-05	0.000112034506393977	0.000204472406148833	0.00054214422483387	0.000813862111732211	0.00117353818015547	0.000179530217788986	5.4840529985137e-05	0.000112034506393977	0.000813862111732211	5.4840529985137e-05	0.01333014631544	0.00117353818015547	0.00117353818015547	0.000343612197763281	0.000746860837227494	0.01333014631544	0.00922195272221601	0.00054214422483387	0.00922195272221601	0.000813862111732211	0.00163680331598672	0.0185731550894602	0.00163680331598672	1.0635035875251e-62	0.00479685659314402	0.00852549299153956	0.00852549299153956	0.00231865228439081	0.00696480933272788	0.00430453346027947	0.00918867853204506	0.0549641063443999	0.00479685659314402	0.0725760500612489
g__Claussenomyces	0.000237143637005064	0.00651422358724081	0.000237143637005064	1.01632358829995e-05	2.36893490063847e-06	0.000391673595629485	0.000132952658160091	1.01632358829995e-05	0.0323118085420257	0.000746860837227494	0.0971687909583606	0.000132952658160091	0.0262928781788051	2.36893490063847e-06	2.92858832377611e-05	0.00362170563836657	1.01632358829995e-05	2.92858832377611e-05	2.28883448548244e-07	0.000491873019082001	0.00108698503512782	0.000132952658160091	0.00129381476051045	0.000237143637005064	0.00129381476051045	0.000609665957324319	0.000609665957324319	0.000609665957324319	0.0140751783369318	0.00208579650533431	4.5358698227112e-05	0.00179113003019505	0.0302111706883683	0.000609665957324319	0.00658898202342457	2.36893490063847e-06	1.01632358829995e-05	3.69809322020989e-10	2.36893490063847e-06	0.00208579650533431	6.71887325840297e-05	2.92858832377611e-05	2.28883448548244e-07	0.0013091217414463	0.0046352809644627	0.019528343138303	0.000905325828257939	0.019528343138303	0.015323456377805	0.00129381476051045	0.00410613152183106	0.0027778892723006	0.000391673595629485	0	0.000703541242590395	0.0132557510382421	0.00613392280026422	0.00918867853204506	0.00767873852885086	0.0133957050824259	0.0256179110626691	0.00767873852885086	0.0800526049602328
Gp7	7.3209748095298e-06	0.0111434467996942	0.000204472406148833	7.3209748095298e-06	0.000112034506393977	5.4840529985137e-05	0.00163680331598672	0.000204472406148833	0.0330412225454377	0.00163680331598672	0.073877706888658	0.000204472406148833	0.0425401276844894	0.000343612197763281	0.00054214422483387	0.0048620611019646	0.000204472406148833	0.000813862111732211	5.4840529985137e-05	0.00054214422483387	0.00222003122591684	0.00117353818015547	0.00754700778106786	0.000204472406148833	0.00117353818015547	0.00117353818015547	0.00054214422483387	0.00163680331598672	0.0185731550894602	0.0158005962505716	2.27985492064171e-05	0.00117353818015547	0.0288827975067328	0.000343612197763281	0.0088795368296157	0.000112034506393977	7.3209748095298e-06	7.3209748095298e-06	0.000112034506393977	0.0111434467996942	0.000343612197763281	0.00054214422483387	5.4840529985137e-05	0.015323456377805	0.000813862111732211	0.0250966758822518	0.0048620611019646	0.0158005962505716	0.0537177672171674	0.000813862111732211	0.00922195272221601	0.0185731550894602	0.00117353818015547	1.01632358829995e-05	1.0635035875251e-62	0.00553869990510938	0.0206028235613592	0.00231865228439081	0.0318824398791883	0.0132557510382421	0.0549641063443999	0.0110044178595763	0.0277145453423666
Flavitalea	5.4840529985137e-05	0.00222003122591684	2.27985492064171e-05	0.000204472406148833	0.00222003122591684	7.3209748095298e-06	0.00381492008255072	0.000813862111732211	0.00922195272221601	0.000813862111732211	0.00117353818015547	5.4840529985137e-05	0.00922195272221601	0.00222003122591684	0.00163680331598672	0.00117353818015547	0.000813862111732211	0.00222003122591684	0.000813862111732211	0.000204472406148833	0.00294022702327952	0.00117353818015547	0.00609992331369691	2.27985492064171e-05	0.000343612197763281	0.00054214422483387	0.00163680331598672	0.000813862111732211	0.00222003122591684	0.0111434467996942	0.00117353818015547	9.3074599889559e-08	0.00922195272221601	0.000204472406148833	0.000609665957324319	0.00054214422483387	0.000204472406148833	0.00294022702327952	0.00222003122591684	0.00922195272221601	0.00381492008255072	0.0111434467996942	0.0048620611019646	0.0140751783369318	0.000813862111732211	0.00163680331598672	0.00381492008255072	0.0111434467996942	0.0330412225454377	0.00054214422483387	0.00222003122591684	0.01333014631544	0.00117353818015547	0.00241398836881561	0.00054214422483387	1.0635035875251e-62	0.00918867853204506	3.53407950301478e-05	0.0157030160582187	0.00430453346027947	0.0277145453423666	0.00696480933272788	0.00149785529177092
Pedobacter	0.00317971408601042	0.000237143637005064	0.000237143637005064	0.000307322880588941	0.000237143637005064	0.00152783983733756	4.5358698227112e-05	2.92858832377611e-05	0.00362170563836657	0.000609665957324319	0.00803313849599635	2.92858832377611e-05	0.00108698503512782	0.000132952658160091	4.5358698227112e-05	0.00179113003019505	2.92858832377611e-05	6.71887325840297e-05	6.71887325840297e-05	0.000391673595629485	0.000237143637005064	0.000237143637005064	1.01632358829995e-05	0.000237143637005064	0.000491873019082001	9.59608405688684e-05	0.00152783983733756	4.5358698227112e-05	0.000391673595629485	1.01632358829995e-05	0.000905325828257939	0.000179530217788986	0.0052114617667064	0.000609665957324319	0.000351811041856083	2.92858832377611e-05	0.000307322880588941	0.000905325828257939	0.000237143637005064	0.000609665957324319	0.000491873019082001	0.00152783983733756	0.00108698503512782	5.61649087339153e-05	0.00978703990340832	0.00152783983733756	5.24811566864849e-06	0.00583699730293219	0.00179113003019505	0.00108698503512782	0.00241398836881561	2.92858832377611e-05	9.59608405688684e-05	0.000616957033833134	0.0046352809644627	0.00129381476051045	0	0.0146767652280985	3.53407950301478e-05	0.00268810258725176	0.00767873852885086	0.001148296997317	0.0549641063443999
Terrimonas	7.3209748095298e-06	0.00754700778106786	7.3209748095298e-06	0.000112034506393977	0.00163680331598672	9.3074599889559e-08	0.00294022702327952	0.00117353818015547	0.0111434467996942	0.000343612197763281	0.0048620611019646	0.000112034506393977	0.0111434467996942	0.00163680331598672	0.00222003122591684	0.00054214422483387	0.00117353818015547	0.00294022702327952	0.00054214422483387	5.4840529985137e-05	0.00163680331598672	0.000813862111732211	0.0111434467996942	7.3209748095298e-06	0.000813862111732211	0.000813862111732211	0.00054214422483387	0.00054214422483387	0.00381492008255072	0.0158005962505716	0.00054214422483387	7.3209748095298e-06	0.00754700778106786	0.00054214422483387	0.00152783983733756	0.000343612197763281	0.000112034506393977	0.00163680331598672	0.00163680331598672	0.0185731550894602	0.00294022702327952	0.00922195272221601	0.00294022702327952	0.0210909259855488	0.00163680331598672	0.00609992331369691	0.00754700778106786	0.01333014631544	0.0375883775714094	0.000343612197763281	0.00609992331369691	0.0250966758822518	0.000813862111732211	0.00129381476051045	0.000112034506393977	9.3074599889559e-08	0.0027778892723006	1.0635035875251e-62	0.0239288638050739	0.00918867853204506	0.0549641063443999	0.0110044178595763	0.00324916903966054
Opitutus	0.0052114617667064	0.00129381476051045	0.000391673595629485	0.000746860837227494	0.000609665957324319	0.0027778892723006	9.59608405688684e-05	6.71887325840297e-05	0.00583699730293219	0.000391673595629485	0.0117947862899837	0.000132952658160091	0.000746860837227494	6.71887325840297e-05	0.000179530217788986	0.00129381476051045	6.71887325840297e-05	2.92858832377611e-05	0.000132952658160091	0.000609665957324319	0.000609665957324319	6.71887325840297e-05	6.71887325840297e-05	0.000391673595629485	0.0027778892723006	0.000746860837227494	0.00208579650533431	0.000179530217788986	0.000905325828257939	2.36893490063847e-06	0.00179113003019505	0.000491873019082001	0.00651422358724081	0.00241398836881561	0.000555027038120379	6.71887325840297e-05	0.000746860837227494	0.00129381476051045	0.000609665957324319	0.000237143637005064	0.00152783983733756	0.00208579650533431	0.00208579650533431	7.49915237786548e-06	0.0262928781788051	0.00108698503512782	1.78826747529002e-05	0.0128997310068978	0.00129381476051045	0.0027778892723006	0.00129381476051045	6.71887325840297e-05	0.000307322880588941	0.000916093587875358	0.0088795368296157	0.00317971408601042	9.53570642158408e-08	0.00583699730293219	0	0.00613392280026422	0.00613392280026422	0.00268810258725176	0.0755592921389943
Nakamurella	0.000746860837227494	1.78826747529002e-05	0.000746860837227494	0.000132952658160091	0.00108698503512782	0.00179113003019505	0.00241398836881561	4.5358698227112e-05	0.0027778892723006	0.0052114617667064	0.00241398836881561	1.78826747529002e-05	0.0052114617667064	0.00208579650533431	0.000237143637005064	0.00978703990340832	4.5358698227112e-05	0.000307322880588941	0.000746860837227494	0.00241398836881561	0.00317971408601042	0.00362170563836657	9.59608405688684e-05	0.000746860837227494	0.000132952658160091	0.000391673595629485	0.00317971408601042	0.00179113003019505	0.000746860837227494	0.00129381476051045	0.000391673595629485	6.71887325840297e-05	0.0088795368296157	5.24811566864849e-06	0.000134572508104011	0.00108698503512782	0.000132952658160091	0.00208579650533431	0.00108698503512782	0.000609665957324319	0.00179113003019505	0.00241398836881561	0.00410613152183106	0.00181221110936176	0.000237143637005064	0.000132952658160091	1.01632358829995e-05	0.00179113003019505	0.0262928781788051	0.00179113003019505	0.00108698503512782	0.000905325828257939	0.00129381476051045	0.0024422555716901	0.00241398836881561	0.000307322880588941	0.000134572508104011	0.00129381476051045	0.000616957033833134	0	0.00440266389522756	3.53407950301478e-05	0.0110044178595763
Acidiphilium	0.015323456377805	0.000746860837227494	0.0107580051327163	0.0052114617667064	0.0088795368296157	0.0227377366153768	0.0140751783369318	0.000491873019082001	0.047024452528598	0.0227377366153768	0.019528343138303	0.00152783983733756	0.0302111706883683	0.00362170563836657	0.00241398836881561	0.0443115143214362	0.000491873019082001	0.000307322880588941	0.0046352809644627	0.0262928781788051	0.0392043863325568	0.00583699730293219	0.00152783983733756	0.0107580051327163	0.00803313849599635	0.0117947862899837	0.0392043863325568	0.0227377366153768	0.015323456377805	0.00241398836881561	0.0117947862899837	0.00241398836881561	0.0971687909583606	0.00208579650533431	0.0052715710469341	0.00583699730293219	0.0052114617667064	0.00583699730293219	0.0088795368296157	2.28883448548244e-07	0.016646879953377	0.00978703990340832	0.0140751783369318	0.000916093587875358	0.00651422358724081	0.000132952658160091	0.000237143637005064	0.0498460995096796	0.0262928781788051	0.0302111706883683	5.24811566864849e-06	0.000391673595629485	0.019528343138303	0.00658898202342457	0.019528343138303	0.00724548640305255	0.000916093587875358	0.019528343138303	0.000616957033833134	0.000351811041856083	0	0.00566071183248091	0.0488457171835387
Gp22	0.000491873019082001	9.59608405688684e-05	0.000307322880588941	2.92858832377611e-05	0.000307322880588941	0.00129381476051045	0.000609665957324319	5.24811566864849e-06	0.00152783983733756	0.00179113003019505	0.0052114617667064	5.24811566864849e-06	0.00179113003019505	0.000491873019082001	6.71887325840297e-05	0.00410613152183106	5.24811566864849e-06	4.5358698227112e-05	0.000179530217788986	0.000905325828257939	0.000905325828257939	0.00108698503512782	1.78826747529002e-05	0.000307322880588941	0.000237143637005064	0.000237143637005064	0.000905325828257939	0.000609665957324319	0.000491873019082001	0.000237143637005064	6.71887325840297e-05	0.000132952658160091	0.00362170563836657	1.78826747529002e-05	6.80136702845689e-05	0.000307322880588941	2.92858832377611e-05	0.000746860837227494	0.000307322880588941	0.000391673595629485	0.000609665957324319	0.000609665957324319	0.00179113003019505	0.000396384630373957	0.00129381476051045	0.000237143637005064	2.28883448548244e-07	0.000905325828257939	0.016646879953377	0.000905325828257939	0.00152783983733756	0.000609665957324319	0.000391673595629485	0.000916093587875358	0.00179113003019505	0.000746860837227494	2.96488473362879e-05	0.00179113003019505	0.000134572508104011	9.53570642158408e-08	0.000555027038120379	0	0.0218299624343518
g__Guehomyces	0.00117353818015547	0.0158005962505716	0.00222003122591684	0.0048620611019646	0.0375883775714094	0.00117353818015547	0.0599721424772553	0.0111434467996942	0.0330412225454377	0.01333014631544	0.00117353818015547	0.00163680331598672	0.0250966758822518	0.0330412225454377	0.0288827975067328	0.0111434467996942	0.0111434467996942	0.0185731550894602	0.0216659233675324	0.00754700778106786	0.0330412225454377	0.0158005962505716	0.0479117261299755	0.00222003122591684	0.00754700778106786	0.0111434467996942	0.0185731550894602	0.0216659233675324	0.0185731550894602	0.073877706888658	0.00922195272221601	0.000204472406148833	0.0250966758822518	0.00294022702327952	0.00651422358724081	0.0158005962505716	0.0048620611019646	0.0288827975067328	0.0375883775714094	0.0250966758822518	0.0288827975067328	0.066688	0.0599721424772553	0.0844118612625703	0.00222003122591684	0.00222003122591684	0.0216659233675324	0.0158005962505716	0.186904810349332	0.00381492008255072	0.00609992331369691	0.0815528147726023	0.0288827975067328	0.0323118085420257	0.00754700778106786	5.4840529985137e-05	0.019528343138303	0.000204472406148833	0.0302111706883683	0.00179113003019505	0.016646879953377	0.0052114617667064	1.0635035875251e-62
