TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH10	species	ID
bacOTU_534	0.0661553080565915	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0527041783998643	0.374946638994588	0.459706495030298	0.0841839295514568	0.227333377165516	bac	bacOTU_534
bacOTU_54	7.99279227484758	4.9278165577436	0.384628288957936	0.54613879974993	0.105308356799729	1.34954790038052	5.28557469284843	0.588687506860198	21.8145042078895	bac	bacOTU_54
bacOTU_540	0.132210616113183	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.187523319497294	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_540
bacOTU_541	0.132210616113183	0.189627559913215	1e-04	0.0497398908863573	0.0264020891999321	0.0375846638994588	0.689509742545447	1e-04	0.113716688582758	bac	bacOTU_541
bacOTU_542	0.132210616113183	0.758210239652861	0.192364144478968	0.149019672659072	0.263120891999321	0.787277941888635	0.689509742545447	0.420519647757284	0.795416820079305	bac	bacOTU_542
bacOTU_555	0.198265924169775	1e-04	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0750693277989176	1e-04	0.0841839295514568	0.340950065748273	bac	bacOTU_555
bacOTU_568	0.264321232226366	0.189627559913215	0.0962320722394839	0.0497398908863573	0.105308356799729	0.262492647296212	0.689509742545447	0.0841839295514568	0.227333377165516	bac	bacOTU_568
bacOTU_589	0.264321232226366	0.189627559913215	0.192364144478968	0.149019672659072	0.131610445999661	0.187523319497294	0.919312990060596	0.25235178865437	1.59073364015861	bac	bacOTU_589
bacOTU_59	7.92673696679099	12.6984465141854	0.769156577915871	0.446859017977216	0.86806894359776	0.674823950190259	46.1905527505449	3.86796075936701	23.6323712252136	bac	bacOTU_59
bacOTU_592	1e-04	1.70584803921894	0.673024505676387	0.248299454431786	0.36832924879905	0.487400630692965	1e-04	1.59769466147768	0.454566754331031	bac	bacOTU_592
bacOTU_612	0.132210616113183	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0375846638994588	0.229903247515149	0.0841839295514568	0.227333377165516	bac	bacOTU_612
bacOTU_613	0.132210616113183	0.189627559913215	0.192364144478968	1e-04	0.0527041783998643	0.0375846638994588	1.83852598012119	1e-04	0.909033508662062	bac	bacOTU_613
bacOTU_618	0.198265924169775	0.379155119826431	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.112553991698376	0.459706495030298	0.0841839295514568	0.113716688582758	bac	bacOTU_618
bacOTU_62	0.660653080565915	3.41159607843788	0.769156577915871	0.645418581522645	0.289422981199253	0.150038655597835	2.52793572266664	1.09319108416894	0.681800131496547	bac	bacOTU_62
bacOTU_625	0.396431848339549	0.758210239652861	0.384628288957936	0.149019672659072	0.157912535199593	0.187523319497294	1e-04	0.588687506860198	0.227333377165516	bac	bacOTU_625
bacOTU_630	0.132210616113183	0.379155119826431	1e-04	0.0497398908863573	0.0527041783998643	1e-04	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_630
bacOTU_639	1.45331677724501	0.758210239652861	0.0962320722394839	1e-04	0.236818802799389	0.262492647296212	3.90675520775753	0.0841839295514568	7.2715680692965	bac	bacOTU_639
bacOTU_649	0.0661553080565915	0.379155119826431	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	1e-04	0.0841839295514568	0.113716688582758	bac	bacOTU_649
bacOTU_653	0.132210616113183	0.379155119826431	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.0375846638994588	0.459706495030298	0.168267859102914	0.340950065748273	bac	bacOTU_653
bacOTU_665	0.264321232226366	0.379155119826431	0.192364144478968	1e-04	0.105308356799729	0.0375846638994588	0.229903247515149	0.168267859102914	0.227333377165516	bac	bacOTU_665
bacOTU_676	0.0661553080565915	1e-04	0.0962320722394839	1e-04	0.0527041783998643	0.0375846638994588	0.229903247515149	0.168267859102914	0.113716688582758	bac	bacOTU_676
bacOTU_683	1e-04	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0790062675997964	0.0375846638994588	1e-04	0.168267859102914	0.227333377165516	bac	bacOTU_683
bacOTU_692	0.198265924169775	0.568682679739646	0.0962320722394839	1e-04	0.131610445999661	0.0375846638994588	0.689509742545447	0.0841839295514568	0.113716688582758	bac	bacOTU_692
bacOTU_700	0.396431848339549	0.758210239652861	0.0962320722394839	0.0497398908863573	0.105308356799729	0.0375846638994588	0.689509742545447	0.168267859102914	0.340950065748273	bac	bacOTU_700
bacOTU_705	0.264321232226366	10.4241157952268	0.0962320722394839	0.0497398908863573	0.105308356799729	0.225007983396753	0.229903247515149	5.29738756174178	0.340950065748273	bac	bacOTU_705
bacOTU_706	0.0661553080565915	1.32679291939251	0.384628288957936	0.54613879974993	0.289422981199253	0.187523319497294	0.229903247515149	0.840939295514568	0.454566754331031	bac	bacOTU_706
bacOTU_709	0.0661553080565915	0.379155119826431	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	0.689509742545447	0.0841839295514568	0.113716688582758	bac	bacOTU_709
bacOTU_71	0.264321232226366	17.2471079521026	1.15368486687381	2.28353498077244	1.28890237079667	2.24917983396753	0.459706495030298	13.0331090804758	4.77200092047583	bac	bacOTU_71
bacOTU_73	0.396431848339549	1.89537559913215	1e-04	0.0993797817727146	0.131610445999661	0.787277941888635	0.919312990060596	0.168267859102914	2.49966714882067	bac	bacOTU_73
bacOTU_734	0.132210616113183	0.568682679739646	0.192364144478968	0.0497398908863573	0.210516713599457	0.0375846638994588	0.459706495030298	0.168267859102914	0.227333377165516	bac	bacOTU_734
bacOTU_736	0.198265924169775	0.568682679739646	1e-04	0.0497398908863573	0.0527041783998643	0.29997731119567	0.459706495030298	0.25235178865437	0.227333377165516	bac	bacOTU_736
bacOTU_74	0.0661553080565915	2.65348583878502	13.7469863302462	0.149019672659072	0.0790062675997964	0.262492647296212	1e-04	2.35445002744079	0.681800131496547	bac	bacOTU_74
bacOTU_751	0.132210616113183	0.189627559913215	0.192364144478968	0.0497398908863573	0.0790062675997964	0.187523319497294	1e-04	0.0841839295514568	0.113716688582758	bac	bacOTU_751
bacOTU_762	0.132210616113183	0.379155119826431	1e-04	0.0497398908863573	1e-04	0.0750693277989176	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_762
bacOTU_768	0.132210616113183	0.379155119826431	0.0962320722394839	1.0425377086135	0.0527041783998643	0.0750693277989176	0.459706495030298	0.168267859102914	0.227333377165516	bac	bacOTU_768
bacOTU_780	0.264321232226366	0.189627559913215	0.0962320722394839	0.0497398908863573	1e-04	1e-04	0.459706495030298	0.0841839295514568	0.227333377165516	bac	bacOTU_780
bacOTU_781	0.132210616113183	0.189627559913215	0.0962320722394839	1e-04	0.0527041783998643	0.0375846638994588	0.229903247515149	0.0841839295514568	0.340950065748273	bac	bacOTU_781
bacOTU_783	0.132210616113183	0.568682679739646	0.192364144478968	0.0993797817727146	0.0264020891999321	0.0750693277989176	0.229903247515149	0.168267859102914	0.227333377165516	bac	bacOTU_783
bacOTU_795	0.0661553080565915	0.758210239652861	1e-04	0.297939345318144	0.0790062675997964	0.112553991698376	1e-04	0.25235178865437	0.113716688582758	bac	bacOTU_795
bacOTU_798	0.132210616113183	0.189627559913215	1e-04	0.0497398908863573	1e-04	0.0375846638994588	0.459706495030298	0.0841839295514568	0.113716688582758	bac	bacOTU_798
bacOTU_802	0.0661553080565915	0.379155119826431	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0750693277989176	0.919312990060596	0.168267859102914	0.227333377165516	bac	bacOTU_802
bacOTU_805	0.0661553080565915	0.189627559913215	1e-04	0.0497398908863573	0.0264020891999321	0.0750693277989176	0.459706495030298	1e-04	0.113716688582758	bac	bacOTU_805
bacOTU_806	0.330376540282958	1.13726535947929	0.0962320722394839	0.0993797817727146	0.236818802799389	0.374946638994588	1.14911623757575	0.420519647757284	2.84051721456895	bac	bacOTU_806
bacOTU_819	0.0661553080565915	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.0750693277989176	0.229903247515149	0.0841839295514568	0.227333377165516	bac	bacOTU_819
bacOTU_834	0.264321232226366	1.13726535947929	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0750693277989176	2.06832922763634	0.168267859102914	0.340950065748273	bac	bacOTU_834
bacOTU_864	0.0661553080565915	0.379155119826431	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0750693277989176	0.229903247515149	0.168267859102914	0.113716688582758	bac	bacOTU_864
bacOTU_87	0.264321232226366	3.22206851852466	0.288496216718452	0.248299454431786	0.578745962398507	1.01218592528539	2.98754221769694	5.80189113905052	0.795416820079305	bac	bacOTU_87
bacOTU_897	0.0661553080565915	1e-04	1e-04	0.794338254181717	0.0790062675997964	0.0750693277989176	0.229903247515149	0.0841839295514568	0.113716688582758	bac	bacOTU_897
bacOTU_907	1e-04	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0790062675997964	0.150038655597835	1e-04	0.25235178865437	0.113716688582758	bac	bacOTU_907
bacOTU_916	1e-04	0.758210239652861	0.0962320722394839	0.595778690636288	0.105308356799729	0.0750693277989176	0.229903247515149	0.504603577308741	1e-04	bac	bacOTU_916
bacOTU_917	0.132210616113183	0.379155119826431	0.192364144478968	0.0993797817727146	0.131610445999661	0.187523319497294	0.229903247515149	0.25235178865437	0.454566754331031	bac	bacOTU_917
bacOTU_920	0.0661553080565915	0.189627559913215	0.0962320722394839	0.0993797817727146	0.0527041783998643	0.0375846638994588	1e-04	0.0841839295514568	1e-04	bac	bacOTU_920
bacOTU_94	0.330376540282958	0.568682679739646	0.192364144478968	0.0497398908863573	0.157912535199593	0.562369958491882	2.52793572266664	0.336435718205827	1.02265019724482	bac	bacOTU_94
bacOTU_940	0.132210616113183	0.379155119826431	0.0962320722394839	0.0497398908863573	0.0527041783998643	0.112553991698376	0.459706495030298	0.168267859102914	0.340950065748273	bac	bacOTU_940
bacOTU_946	1e-04	0.379155119826431	0.0962320722394839	0.0993797817727146	0.0527041783998643	0.0375846638994588	1e-04	0.168267859102914	0.227333377165516	bac	bacOTU_946
bacOTU_952	0.132210616113183	0.379155119826431	0.0962320722394839	0.149019672659072	0.0527041783998643	0.225007983396753	0.689509742545447	0.168267859102914	0.454566754331031	bac	bacOTU_952
bacOTU_958	0.132210616113183	0.189627559913215	0.0962320722394839	1e-04	0.105308356799729	0.0750693277989176	0.229903247515149	0.0841839295514568	0.227333377165516	bac	bacOTU_958
bacOTU_963	0.0661553080565915	0.189627559913215	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	0.229903247515149	1e-04	0.113716688582758	bac	bacOTU_963
bacOTU_981	0.132210616113183	1.51632047930572	1e-04	0.0993797817727146	0.0264020891999321	0.374946638994588	1e-04	0.336435718205827	0.227333377165516	bac	bacOTU_981
OTU_36	0.988434326204671	1.59967291403195	15.7961757685151	6.65497990249411	0.0102425716549664	0.467095832140214	2.66123159405219	0.280251402558666	2.90744139017624	fungi	OTU_36
OTU_3	14.52726071257	7.03822082174059	38.9274838713407	14.8657158136263	0.644153300090365	2.98887332569737	30.0075267367409	4.07910442125418	27.164215078363	fungi	OTU_3
OTU_31	1.76917331448507	1.79961952828595	0.0188601849982365	0.124306992286236	0.0203851433099328	0.109981372268286	6.15871883194936	0.280251402558666	1.15544275393197	fungi	OTU_31
OTU_7	0.708631914219787	0.120067968552397	0.0376203699964729	0.0131744202406564	0.0761692874122478	6.41717214046788	1e-04	0.112160561023467	2.38672352924915	fungi	OTU_7
OTU_15	0.663502492931902	1.29975299265096	1.76355738983423	4.7526517574786	1.1157828820463	1.98345876944256	3.39621079621899	0.0225121122046933	1.4049533956262	fungi	OTU_15
OTU_9	0.546165997583403	3.4791710880195	0.769267584927695	0.549225650107569	0.273949434684092	1.25274764385846	230.606160707437	4.78508595570202	2.72844462548255	fungi	OTU_9
OTU_4	0.243798874954576	5.49863189198484	25.8141145575734	3.69362371798544	1.79026389710157	2.05488166141694	2.48382282111538	21.3140187066633	0.509969572157773	fungi	OTU_4
OTU_20	0.306980064757615	1.03982239412077	1e-04	0.660358222153149	0.0203851433099328	0.159427989789014	7.85677423005885	1.01985110531355	0.99271842239226	fungi	OTU_20
OTU_45	0.257337701340942	0.999833071269971	1e-04	0.0197116303609846	1e-04	0.0550406861341428	1.4193701834945	1.3448267322816	0.314700374310115	fungi	OTU_45
OTU_5	6.36334840159172	206.285021925846	0.975629619908296	1.72592347176665	0.760792874122478	2.64824107166568	32.7953788828908	142.451485173031	4.67028831518981	fungi	OTU_5
OTU_12	0.762787219765248	8.59780441292175	20.5049822030725	4.68074244615499	21.1473619006049	6.15345684702399	2.63588748363265	12.4500283297071	3.09728644363924	fungi	OTU_12
OTU_422	0.58226953461371	0.399993228507988	3.15181107970373	3.53673067509756	0.431159295336071	1.43405190810113	1.67281128768995	1e-04	1.90939882339932	fungi	OTU_422
OTU_8	0.0542553055454614	0.0400893228507988	0.0188601849982365	0.0720093113236103	1e-04	0.1154754408817	0.329573435454081	0.0113060561023467	0.0814621657698573	fungi	OTU_8
OTU_17	0.46493303926521	1.43971562262876	0.168941664984128	1.50365832767549	0.11166828820463	0.2693093620573	0.963176195942698	3.92221963582133	1.45377069508812	fungi	OTU_17
OTU_35	0.591295418871287	0.619934504187382	0.375303699964729	0.0720093113236103	0.00517128582748319	0.0110881372268286	0.456293987551804	0.224221122046933	1.84430909078343	fungi	OTU_35
OTU_27	3.47055249703832	2.99929921380991	1e-04	1e-04	0.0102425716549664	0.0330644116804857	14.1674577245255	0.0113060561023467	16.5871335282816	fungi	OTU_27
OTU_77	0.0362035370303076	1.55968359118115	0.0563805549947094	0.215827933970831	1.66348175141449	1.78017823074623	0.0254441104195447	3.10417754035002	5.88529665735301	fungi	OTU_77
OTU_34	0.185130627280326	1.13979570124777	0.168941664984128	0.176604673248862	0.623868156780432	3.45586915783758	1.34333785223587	1.33362067617925	1.19883590900923	fungi	OTU_34
OTU_65	0.658989550803114	4.07901093078148	4.20238143960497	0.0850837315642667	0.0254564291374159	0.0385584802939	2.17969349608084	2.44302023031157	0.596755882312287	fungi	OTU_65
OTU_79	0.0587682476742499	0.0400893228507988	0.0563805549947094	0.0458604708422974	0.0406702866198655	0.0110881372268286	0.0507882208390894	0.0113060561023467	0.0597655882312287	fungi	OTU_79
OTU_14	0.162565916636384	2.25949674107013	14.839406333605	6.4196403381623	1.10564031039134	0.840692497852385	2.73726392531083	5.042825246056	0.938476978545688	fungi	OTU_14
OTU_83	0.392725965204595	1.31974765407636	3.35817311468433	0.490390759024615	0.0761692874122478	0.0495466175207285	1.21661730013814	0.291457458661013	0.146551898385743	fungi	OTU_83
OTU_130	0.270876527727307	0.619934504187382	1e-04	0.0066372101203282	0.0609554299297983	0.0770169605877999	1.16592907929906	0.123366617125813	0.320124518694772	fungi	OTU_130
OTU_69	0.0768200161894037	1.25976366980016	0.63794628994004	0.065472101203282	0.522442440230768	0.0550406861341428	0.0507882208390894	0.10095450492112	0.1519760427704	fungi	OTU_69
OTU_11	1.82784156215932	37.1101916055413	0.919349064913587	2.07239560814404	1.12592545370127	3.30203523666198	3.42155490663853	44.7458820166702	2.46808569501901	fungi	OTU_11
OTU_38	10.0549350629407	12.9766352650842	0.0563805549947094	0.882623366244308	0.162381146479462	0.318755979578028	37.129221764633	3.59724400885328	4.65401588203584	fungi	OTU_38
OTU_129	0.103897668962134	0.0600839842761983	0.525385179950621	0.0197116303609846	0.263806863029126	0.280297499284128	0.126820552097723	0.930202656494773	0.162824331539715	fungi	OTU_129
OTU_22	0.469445981393999	0.799886457015977	0.0376203699964729	0.0523976809626256	0.0558841441023151	0.0440525489073143	1.47005840433359	0.224221122046933	1.33986366301032	fungi	OTU_22
OTU_28	0.0723070740606152	0.260030598530192	0.0751407399929459	0.032786050601641	0.0102425716549664	0.2693093620573	1.08989674804042	1e-04	0.0814621657698573	fungi	OTU_28
OTU_88	0.0407164791590961	0.160057291403195	0.58166573494533	0.0458604708422974	0.0355990007923823	1.02749083070847	0.0254441104195447	0.0785423927164266	0.0923104545391717	fungi	OTU_88
OTU_143	0.207695337924269	1.53968892975576	0.0376203699964729	0.0131744202406564	0.0153138574824496	1e-04	0.912487975103609	2.0171900984224	0.103158743308486	fungi	OTU_143
OTU_420	0.049742363416673	0.0600839842761983	1e-04	0.0131744202406564	1e-04	0.0110881372268286	0.076132331258634	0.0113060561023467	0.0326448663079429	fungi	OTU_420
OTU_103	0.0813329583181921	0.240035937104793	0.0751407399929459	0.104695361925251	0.0305277149648991	0.0165822058402428	7.09645091747251	0.0785423927164266	0.0814621657698573	fungi	OTU_103
OTU_39	5.41563055454614	3.5791443951465	1e-04	0.0066372101203282	0.00517128582748319	0.00559406861341428	24.0009725673088	1e-04	16.3918643304339	fungi	OTU_39
OTU_24	1.69245329829567	49.7668122878192	0.0188601849982365	0.0720093113236103	0.0457415724473487	0.0440525489073143	1.74884361894858	35.4224433395178	0.808297513313916	fungi	OTU_24
OTU_110	0.0226647106439423	0.300019921380991	6.77252678436336	0.235439564331815	0.197880147271844	1.52745107452917	0.481638097971349	0.26904534645632	0.1519760427704	fungi	OTU_110
OTU_23	0.225747106439423	0.140062629977796	0.0188601849982365	0.065472101203282	0.0508128582748319	0.0550406861341428	0.253541104195447	0.190602953739893	0.412334973233944	fungi	OTU_23
OTU_44	0.108410611090923	0.160057291403195	1e-04	0.0393232607219692	0.0153138574824496	0.142945783948771	0.0507882208390894	0.0449242244093866	0.141127754001086	fungi	OTU_44
OTU_125	0.0181517685151538	0.619934504187382	0.0376203699964729	1e-04	0.0102425716549664	0.0770169605877999	0.583014539649528	0.213015065944586	0.124855320847115	fungi	OTU_125
OTU_362	0.0993847268333459	0.34000924423179	0.0376203699964729	1e-04	1e-04	0.00559406861341428	1.08989674804042	0.03371816830704	0.103158743308486	fungi	OTU_362
OTU_678	0.347596543916711	0.579945181336583	1e-04	0.0066372101203282	1e-04	0.0220762744536571	2.25572582733948	0.179396897637547	2.36502695171052	fungi	OTU_678
OTU_179	0.0226647106439423	0.499966535634985	1e-04	0.0589348910829538	0.0508128582748319	0.0275703430670714	0.202852883356357	1.58015391043088	0.162824331539715	fungi	OTU_179
OTU_18	1e-04	0.0600839842761983	0.0188601849982365	0.0262488404813128	0.101525716549664	1e-04	0.735079202166796	0.13457267322816	0.0272207219232858	fungi	OTU_18
OTU_32	0.140001205992442	9.31761222423613	0.243982404977074	0.18314188336919	2.14525390502539	5.00519650682041	0.0254441104195447	23.9362358346125	0.374365962541344	fungi	OTU_32
OTU_467	0.0226647106439423	0.0400893228507988	1e-04	0.0262488404813128	0.0355990007923823	0.0275703430670714	0.0507882208390894	0.03371816830704	0.0868863101545145	fungi	OTU_467
OTU_92	0.0316905949015192	0.0800786457015977	0.450344439957675	0.189679093489518	0.152238574824496	0.236344950376814	0.253541104195447	0.0225121122046933	0.0380690106926001	fungi	OTU_92
OTU_134	0.911714310015267	1.65965689830815	0.112661109989419	0.0131744202406564	1e-04	0.0220762744536571	1.79953183978767	0.06733633661408	0.244186497309572	fungi	OTU_134
OTU_56	0.514575402681883	0.300019921380991	0.0188601849982365	0.0197116303609846	1e-04	1e-04	0.43094987713226	0.0225121122046933	0.0597655882312287	fungi	OTU_56
OTU_43	0.0677941319318268	0.859870441292175	0.168941664984128	0.032786050601641	0.770935445777445	0.642906027769471	0.177508772936813	0.30266351476336	0.189945053463	fungi	OTU_43
OTU_386	0.0136388263863654	0.100073307126997	0.131421294987655	0.0131744202406564	1e-04	0.0385584802939	1e-04	0.0561302805117333	0.0489172994619144	fungi	OTU_386
OTU_126	1e-04	0.36000390565719	0.0188601849982365	0.124306992286236	0.268878148856609	1.0000204876414	1e-04	0.448342244093866	1.61107088224318	fungi	OTU_126
OTU_181	0.194156511537903	1.25976366980016	0.788027769925932	0.274662825053785	0.0558841441023151	0.0165822058402428	0.0507882208390894	0.683669422243146	0.206217486616972	fungi	OTU_181
OTU_133	0.00461294212878845	0.0200946614253994	1e-04	0.0785465214439384	0.00517128582748319	0.0495466175207285	1e-04	0.0113060561023467	0.0163724331539715	fungi	OTU_133
OTU_53	0.825968409568287	1.89959283541294	0.206462034980601	0.0850837315642667	0.00517128582748319	0.126463578108528	0.278885214614991	0.862966319880693	2.85862409071432	fungi	OTU_53
OTU_50	0.37918713881823	0.240035937104793	0.0188601849982365	0.0981581518049231	0.0254564291374159	1e-04	0.202852883356357	0.280251402558666	1.09577716570075	fungi	OTU_50
OTU_396	0.356622428174288	0.459977212784187	0.0188601849982365	0.0131744202406564	0.0102425716549664	0.0275703430670714	1e-04	0.291457458661013	0.070613877000543	fungi	OTU_396
OTU_537	0.0542553055454614	0.0800786457015977	1e-04	0.032786050601641	0.00517128582748319	0.0715228919743857	0.076132331258634	0.03371816830704	0.070613877000543	fungi	OTU_537
OTU_236	0.0948717847045575	0.0600839842761983	1e-04	0.0197116303609846	0.0153138574824496	0.0275703430670714	0.177508772936813	0.0561302805117333	0.195369197847658	fungi	OTU_236
OTU_41	1.15090024284105	2.21950741821934	49.3581467303601	0.457704708422974	0.0508128582748319	2.0768579358706	0.177508772936813	0.762111814959573	1.85515737955275	fungi	OTU_41
OTU_67	0.302467122628826	71.4410252729521	0.0563805549947094	0.640746591792164	0.0355990007923823	0.0660288233609714	0.354917545873626	0.762111814959573	0.1140070320778	fungi	OTU_67
OTU_55	0.0542553055454614	1.05981705554617	1e-04	1e-04	0.0102425716549664	0.0825110292012142	7.22317146957023	0.06733633661408	0.244186497309572	fungi	OTU_55
OTU_13	0.0136388263863654	1.55968359118115	176.777323238382	10.655752496135	4.41211866991037	34.0303609914881	1e-04	7.99001800097317	6.92673237920719	fungi	OTU_13
OTU_62	0.0677941319318268	0.999833071269971	0.412824069961202	0.111232572045579	0.781078017432411	2.13179862200474	0.177508772936813	1.41206306889568	0.618452459850916	fungi	OTU_62
OTU_46	0.090358842575769	1.01982773269537	0.412824069961202	0.0458604708422974	0.0660267157572815	1.27472391831211	0.583014539649528	0.0225121122046933	1.05780815500815	fungi	OTU_46
OTU_138	0.00461294212878845	0.200046614253994	3.37693329968256	0.176604673248862	0.197880147271844	0.0770169605877999	1e-04	0.0225121122046933	0.0434931550772573	fungi	OTU_138
OTU_30	2.66724879811397	0.140062629977796	0.206462034980601	0.0197116303609846	4.90403339517624	1.47800445700844	0.354917545873626	0.1681908415352	5.59239286058153	fungi	OTU_30
OTU_63	0.0407164791590961	2.79935259955592	15.4209720685504	1.79129557296993	11.1011446763607	0.373696665712171	0.076132331258634	5.28935848030762	0.726935347544059	fungi	OTU_63
OTU_292	0.0181517685151538	0.36000390565719	24.7260238276757	13.0614458204158	9.61525792890813	0.1539339211756	1e-04	0.190602953739893	0.406910828849287	fungi	OTU_292
OTU_42	0.26185064346973	0.619934504187382	0.356543514966493	1.19640945202006	4.87867696603883	17.2349932402806	0.988520306362243	0.190602953739893	3.58545943825838	fungi	OTU_42
OTU_51	0.0362035370303076	8.53782042864555	1.61347590984834	0.882623366244308	2.50024391294921	0.131957646721943	0.076132331258634	0.0785423927164266	0.130279465231772	fungi	OTU_51
OTU_82	0.0362035370303076	0.140062629977796	0.0188601849982365	0.0131744202406564	0.243521719719193	0.593459410248742	0.126820552097723	2.45422628641392	0.0489172994619144	fungi	OTU_82
OTU_40	9.9646762203649	45.2880081285297	7.80433695926637	1.09181409009481	3.64128322413293	3.60420901039977	0.304229325034536	3.76533485038848	0.862538957160488	fungi	OTU_40
OTU_119	0.00461294212878845	0.140062629977796	0.0188601849982365	1e-04	0.00517128582748319	0.0605347547475571	0.076132331258634	0.0785423927164266	0.0326448663079429	fungi	OTU_119
OTU_29	0.149027090250019	36.3303998099507	77.9299084826743	0.542688439987241	0.131953431514563	0.00559406861341428	1e-04	7.68745448620981	0.0109482887693143	fungi	OTU_29
OTU_48	0.243798874954576	0.140062629977796	0.0188601849982365	0.0197116303609846	1.57726989234727	0.357214459871928	0.0507882208390894	1e-04	0.325548663079429	fungi	OTU_48
OTU_75	0.207695337924269	1e-04	0.0376203699964729	0.0523976809626256	0.00517128582748319	0.620929753315814	1e-04	0.840554207675999	0.0651897326158859	fungi	OTU_75
OTU_123	0.221234164310634	0.120067968552397	1e-04	0.137381412526892	0.00517128582748319	0.0220762744536571	1e-04	0.123366617125813	0.0760380213852002	fungi	OTU_123
OTU_145	1e-04	0.36000390565719	0.0188601849982365	0.0262488404813128	0.162381146479462	0.0660288233609714	1e-04	0.0449242244093866	0.0489172994619144	fungi	OTU_145
OTU_90	0.0181517685151538	0.100073307126997	0.0939009249911823	1.15718619129809	0.0305277149648991	0.0330644116804857	0.278885214614991	0.179396897637547	0.0543414438465716	fungi	OTU_90
OTU_52	0.049742363416673	0.300019921380991	1e-04	1e-04	0.0254564291374159	0.0385584802939	0.152164662517268	0.123366617125813	0.0543414438465716	fungi	OTU_52
OTU_194	0.0316905949015192	4.05901626935608	0.0751407399929459	0.124306992286236	0.0913831448946974	0.137451715335357	0.101476441678179	1.71462658365904	0.352669385002715	fungi	OTU_194
OTU_102	0.00461294212878845	0.559950519911184	0.562905549947094	0.170067463128533	0.116739574032113	0.917609458440185	1e-04	1.81548108858016	0.748631925082687	fungi	OTU_102
OTU_128	0.0091258842575769	0.34000924423179	0.63794628994004	1.74553510212763	0.0102425716549664	2.5768181796913	1e-04	1e-04	0.320124518694772	fungi	OTU_128
OTU_98	0.0226647106439423	1.89959283541294	0.0376203699964729	0.170067463128533	0.375375151233756	0.472589900753628	1e-04	3.12658965255472	0.482848850234487	fungi	OTU_98
OTU_91	1e-04	0.439982551358787	0.0751407399929459	0.0393232607219692	0.314519721303958	0.0715228919743857	0.0507882208390894	0.156984785432853	0.1140070320778	fungi	OTU_91
OTU_173	1e-04	1.41972096120336	0.0939009249911823	0.0523976809626256	0.0102425716549664	0.730811125584099	1e-04	0.123366617125813	0.504545427773116	fungi	OTU_173
OTU_329	0.0136388263863654	0.819881118441376	1e-04	0.261588404813128	0.081240573239731	0.203380538696328	1e-04	0.515578580707946	0.0489172994619144	fungi	OTU_329
OTU_54	0.0136388263863654	0.0200946614253994	0.844308324920641	1.32715365442663	12.4754631356086	5.09859567324845	1e-04	1e-04	0.423183262003258	fungi	OTU_54
OTU_105	0.0452294212878845	9.47756951563933	1e-04	0.0131744202406564	0.0305277149648991	0.4231432832329	0.126820552097723	0.43713618799152	1.23138077531717	fungi	OTU_105
OTU_120	0.0813329583181921	0.0200946614253994	0.0188601849982365	0.0131744202406564	0.213094004754294	0.0660288233609714	0.0507882208390894	0.0225121122046933	0.0489172994619144	fungi	OTU_120
OTU_59	0.0226647106439423	0.100073307126997	1e-04	0.0066372101203282	1e-04	0.0440525489073143	0.101476441678179	0.0449242244093866	0.0217965775386286	fungi	OTU_59
OTU_115	0.0407164791590961	1.69964622115895	0.619186104941803	1.62132810984139	0.218165290581777	0.302273773737785	1e-04	4.41528610432458	0.179096764693686	fungi	OTU_115
OTU_153	1e-04	0.100073307126997	1e-04	0.0393232607219692	0.121810859859597	0.00559406861341428	0.0507882208390894	2.4990505108233	0.0326448663079429	fungi	OTU_153
OTU_801	0.0136388263863654	0.160057291403195	9.00498879915351	8.94954065472931	0.0710980015847646	0.0165822058402428	0.38026165629317	0.156984785432853	0.255034786078886	fungi	OTU_801
OTU_111	2.72140410365944	0.140062629977796	1e-04	0.0066372101203282	1e-04	0.00559406861341428	0.152164662517268	0.0785423927164266	0.0163724331539715	fungi	OTU_111
OTU_427	0.00461294212878845	0.0400893228507988	0.0376203699964729	0.0131744202406564	0.0203851433099328	0.00559406861341428	1e-04	0.10095450492112	1e-04	fungi	OTU_427
OTU_763	0.00461294212878845	0.0800786457015977	1e-04	0.0066372101203282	0.0153138574824496	0.0220762744536571	1e-04	0.06733633661408	0.0434931550772573	fungi	OTU_763
