Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago
g__Pseudogymnoascus	0.816176470588235	0.708333333333333	0.821078431372549	0.732843137254902	0.522058823529412	0.725490196078431	0.870098039215686	0.78921568627451	0.637254901960784	0.745098039215686	0.730392156862745	0.700980392156863	0.676470588235294	0.747549019607843	0.688725490196079	0.833333333333333	0.735294117647059	0.752450980392157	0.720588235294118	0.651960784313726	0.723039215686275	0.693627450980392	0.611795458458493	0.71078431372549	0.67156862745098	0.654411764705882	0.821078431372549	0.583333333333333	0.83578431372549	0.740196078431373	0.647058823529412	0.862745098039216	0.740196078431373	0.715686274509804	0.852941176470588	0.686274509803922	0.58578431372549	0.882352941176471	0.495098039215686	0.661764705882353	0.644607843137255	0.713235294117647	0.566176470588235	0.816176470588235	0.524509803921569	0.830882352941177	0.884803921568628	0.801470588235294	0.808823529411765	0.852238051049942	0.595588235294118	1	0.825980392156863	0.681441067995363	0.772058823529412	0.53921568627451	0.772058823529412	0.642237503259303	0.860821743650446	0.816176470588235	0.70343137254902	0.882352941176471	0.678921568627451	0.82843137254902	0.713235294117647	0.754901960784314	0.816677038847858	0.770379148560935	0.67156862745098	0.632352941176471	0.740196078431373	0.564745628294423	0.57843137254902	0.661764705882353	0.776960784313726	0.637598352223603	0.754138707044194	0.877450980392157	0.723039215686275	0.823529411764706	0.671980506439379	0.806867104447284	0.685586395920741	0.889705882352941	0.786764705882353	0.706548569896735	0.74264705882353	0.615573383636074	0.620233735877936	0.665857291002158	0.740650047243403	0.816176470588235	0.823098307564639	0.73737529633202	0.516091397084724	0.555284231371965	0.69421787932262	0.858064580104456	0.557428814812384	0.698410586819256	0.70062273082833
Hyphomicrobium	0.813725490196079	0.806372549019608	0.816176470588235	0.718137254901961	0.563725490196079	0.700980392156863	0.843137254901961	0.745098039215686	0.759803921568628	0.818627450980392	0.848039215686275	0.605392156862745	0.848039215686275	0.794117647058824	0.553921568627451	0.811274509803922	0.830882352941177	0.534313725490196	0.784313725490196	0.892156862745098	0.495098039215686	0.906862745098039	0.481573935172147	0.931372549019608	0.894607843137255	0.654411764705882	0.921568627450981	0.357843137254902	0.884803921568628	0.862745098039216	0.568627450980392	0.862745098039216	0.889705882352941	0.590686274509804	0.725490196078431	0.855392156862745	0.848039215686275	0.823529411764706	0.71078431372549	0.904411764705882	0.823529411764706	0.901960784313726	0.473039215686275	0.757352941176471	0.507352941176471	0.840686274509804	0.794117647058824	0.843137254901961	0.752450980392157	0.874310403451236	0.745098039215686	0.825980392156863	1	0.716515240612772	0.806372549019608	0.568627450980392	0.911764705882353	0.570582905788223	0.654813121238373	0.821078431372549	0.946078431372549	0.887254901960784	0.852941176470588	0.821078431372549	0.79656862745098	0.872549019607843	0.931943768054613	0.597513583517993	0.821078431372549	0.875	0.899509803921569	0.505558313538676	0.656862745098039	0.924019607843137	0.970588235294118	0.522354642194975	0.722256420242325	0.882352941176471	0.769607843137255	0.857843137254902	0.836296907649008	0.838749391249152	0.86068220207316	0.688725490196079	0.95343137254902	0.815058646948938	0.909313725490196	0.61312090003593	0.818757854121172	0.619000666820525	0.76517488324484	0.95343137254902	0.683048744784984	0.643662047968753	0.596260934495943	0.842754386551257	0.776833506169185	0.896896699788015	0.380805302703291	0.723807335430866	0.713892100730382
g__Phaeoacremonium	0.62381921298105	0.412121528254549	0.54239702654778	0.474753979357064	0.33445728888743	0.363268216394587	0.692714909193816	0.589997689385692	0.409616230210448	0.460974840114511	0.478511926423215	0.843032791839852	0.516091397084724	0.692714909193816	0.692714909193816	0.491038416643718	0.380805302703291	0.646366895377955	0.719020538656872	0.640103650267704	0.612545371782597	0.719020538656872	0.626609556484119	0.603776828628245	0.686451664083565	0.295625169203871	0.685199015061514	0.533628483393428	0.553670867746233	0.677683120929213	0.736557624965577	0.755347360296331	0.645114246355905	0.521101993172925	0.700230803326118	0.58498709329749	0.592502987429792	0.62381921298105	0.755347360296331	0.676430471907162	0.569955305032887	0.677683120929213	0.572460603076987	0.722778485723023	0.741568221053778	0.549912920680082	0.640103650267704	0.464732787180661	0.597513583517993	0.631722310527313	0.447195700871957	0.681441067995363	0.716515240612772	1	0.587492391341591	0.598766232540044	0.71025199550252	0.497778262552265	0.730742275867904	0.602524179606195	0.651377491466156	0.534881132415478	0.58373444427544	0.465985436202712	0.606282126672345	0.731547028877375	0.700660261080889	0.589628681177977	0.648872193422056	0.455964244026309	0.720273187678923	0.775773641422938	0.37704735563714	0.653882789510257	0.642608948311804	0.614596670934699	0.439949466260093	0.660146034620508	0.487280469577567	0.732799677899426	0.601640295740298	0.654283821617574	0.610661785977926	0.774137095627086	0.643861597333854	0.47958061829639	0.551165569702132	0.336542540429729	0.553313775117254	0.506048931001315	0.545236518014645	0.645114246355905	0.621586634187653	0.437357357552818	0.331626120358515	0.696930468634641	0.381899940456784	0.545454545454545	0.391165172855314	0.292045289020394	0.640194386715719
Iamia	0.924019607843137	0.825980392156863	0.955882352941177	0.772058823529412	0.757352941176471	0.786764705882353	0.955882352941177	0.919117647058824	0.838235294117647	0.799019607843137	0.816176470588235	0.713235294117647	0.808823529411765	0.700980392156863	0.573529411764706	0.852941176470588	0.811274509803922	0.764705882352941	0.901960784313726	0.718137254901961	0.637254901960784	0.767156862745098	0.597053399218529	0.764705882352941	0.725490196078431	0.735294117647059	0.924019607843137	0.595588235294118	0.779411764705882	0.845588235294118	0.634803921568628	0.786764705882353	0.708333333333333	0.681372549019608	0.693627450980392	0.693627450980392	0.730392156862745	0.887254901960784	0.66421568627451	0.752450980392157	0.78921568627451	0.708333333333333	0.70343137254902	0.875	0.436274509803922	0.852941176470588	0.852941176470588	0.86764705882353	0.833333333333333	0.848559325649727	0.762254901960784	0.772058823529412	0.806372549019608	0.587492391341591	1	0.66421568627451	0.732843137254902	0.721853722671613	0.757817432444409	0.911764705882353	0.75	0.904411764705882	0.769607843137255	0.879901960784314	0.637254901960784	0.825980392156863	0.838749391249152	0.696472856259967	0.74264705882353	0.75	0.696078431372549	0.620233735877936	0.764705882352941	0.767156862745098	0.776960784313726	0.762863254428633	0.697731584240888	0.884803921568628	0.879901960784314	0.725490196078431	0.906192690253104	0.759043674244481	0.868080616417628	0.740196078431373	0.794117647058824	0.906305757197382	0.818627450980392	0.860821743650446	0.660925014772513	0.85205071867128	0.919681350053895	0.75	0.73218894225153	0.753405194078368	0.858064580104456	0.685505754658311	0.734909158217197	0.786663585847589	0.588745040363641	0.637458390151394	0.581198401709865
Pseudorhodoferax	0.644607843137255	0.688725490196079	0.732843137254902	0.455882352941177	0.774509803921569	0.693627450980392	0.764705882352941	0.781862745098039	0.607843137254902	0.522058823529412	0.387254901960784	0.678921568627451	0.387254901960784	0.372549019607843	0.41421568627451	0.303921568627451	0.480392156862745	0.71078431372549	0.610294117647059	0.625	0.696078431372549	0.531862745098039	0.466831875932183	0.468137254901961	0.352941176470588	0.666666666666667	0.713235294117647	0.732843137254902	0.384803921568628	0.416666666666667	0.509803921568628	0.455882352941177	0.306372549019608	0.649509803921569	0.330882352941177	0.274509803921569	0.627450980392157	0.745098039215686	0.45343137254902	0.463235294117647	0.580882352941177	0.355392156862745	0.857843137254902	0.61764705882353	0.580882352941177	0.41421568627451	0.639705882352941	0.563725490196079	0.708333333333333	0.506437863429678	0.656862745098039	0.53921568627451	0.568627450980392	0.598766232540044	0.66421568627451	1	0.441176470588235	0.605083267533558	0.622930834436505	0.644607843137255	0.411764705882353	0.507352941176471	0.377450980392157	0.536764705882353	0.568627450980392	0.490196078431373	0.528510215830971	0.621313914936949	0.313725490196078	0.629901960784314	0.409313725490196	0.552414937720309	0.727941176470588	0.58578431372549	0.438725490196078	0.577471199165189	0.398528585023354	0.590686274509804	0.517156862745098	0.392156862745098	0.505211621629606	0.394849859623139	0.635030564566873	0.67156862745098	0.436274509803922	0.522821280342435	0.473039215686275	0.418148453824504	0.229350844678521	0.528986625629492	0.499080412629247	0.45343137254902	0.498773004285438	0.401980512716118	0.444690402827857	0.538085162258675	0.258944502056395	0.489785767621667	0.702736101370219	0.142221792225012	0.3848117271595
Dissulfuribacter	0.865196078431373	0.659313725490196	0.732843137254902	0.811274509803922	0.46078431372549	0.563725490196079	0.762254901960784	0.622549019607843	0.637254901960784	0.75	0.723039215686275	0.651960784313726	0.799019607843137	0.879901960784314	0.629901960784314	0.776960784313726	0.661764705882353	0.553921568627451	0.791666666666667	0.705882352941177	0.465686274509804	0.899509803921569	0.616709478205148	0.825980392156863	0.901960784313726	0.566176470588235	0.784313725490196	0.370098039215686	0.882352941176471	0.931372549019608	0.666666666666667	0.830882352941177	0.892156862745098	0.531862745098039	0.737745098039216	0.850490196078431	0.715686274509804	0.727941176470588	0.813725490196079	0.91421568627451	0.740196078431373	0.875	0.370098039215686	0.700980392156863	0.654411764705882	0.779411764705882	0.772058823529412	0.686274509803922	0.71078431372549	0.825260731448362	0.549019607843137	0.772058823529412	0.911764705882353	0.71025199550252	0.732843137254902	0.441176470588235	1	0.533428670062479	0.638871977837439	0.754901960784314	0.91421568627451	0.852941176470588	0.882352941176471	0.715686274509804	0.700980392156863	0.892156862745098	0.897608997652601	0.603776828628245	0.904411764705882	0.759803921568628	0.958333333333333	0.635030564566873	0.490196078431373	0.845588235294118	0.933823529411765	0.460974840114511	0.826486973248433	0.852941176470588	0.683823529411765	0.938725490196079	0.776211059445487	0.913550141053535	0.836020820924932	0.683823529411765	0.857843137254902	0.716413122356026	0.794117647058824	0.605763449235499	0.828622406580463	0.617767597763113	0.73819756364326	0.91421568627451	0.685505754658311	0.584474733213005	0.615050669826698	0.832926347057948	0.757104401250602	0.776642393671186	0.224224174947004	0.741585059458992	0.785546698201461
Acholeplasma	0.721853722671613	0.615698763455199	0.764315706358178	0.740430840534485	0.613044889474789	0.538736418023299	0.772277328299409	0.793508320142692	0.573236779768634	0.687353360926279	0.562621283846992	0.626314259376841	0.509543804238786	0.650199125200534	0.591813897631506	0.655506873161354	0.477697316473861	0.724507596652023	0.729815344612844	0.578544527729455	0.721853722671613	0.602429393553148	0.356493946464143	0.472389568513041	0.477697316473861	0.719199848691203	0.613044889474789	0.445850828708937	0.509543804238786	0.647545251220123	0.679391738985047	0.671430117043816	0.490966686375913	0.735123092573665	0.636929755298482	0.448504702689348	0.490966686375913	0.676737865004637	0.483005064434682	0.483005064434682	0.613044889474789	0.46973569453263	0.695314982867509	0.751046336456127	0.445850828708937	0.586506149670685	0.782892824221051	0.581198401709865	0.647545251220123	0.533755826591279	0.358272987355396	0.642237503259303	0.570582905788223	0.497778262552265	0.721853722671613	0.605083267533558	0.533428670062479	1	0.711674435455039	0.812085438005565	0.490966686375913	0.62366038539643	0.509543804238786	0.602429393553148	0.414004340944013	0.644891377239713	0.632009386710072	0.702586212539709	0.62100651141602	0.408696592983193	0.522813174140837	0.506019285725946	0.477697316473861	0.46442794657181	0.501582182297555	0.689022772143189	0.610765373711414	0.790854446162282	0.631622007337661	0.634275881318072	0.471351538407722	0.561638593652018	0.679587906159648	0.668776243063406	0.573236779768634	0.644874182072907	0.650199125200534	0.703707930580542	0.312423516780663	0.786399364888079	0.674497412707388	0.504236056277965	0.774177152396013	0.50201385602363	0.750058253927527	0.502816088669575	0.50468414249184	0.554744712217646	0.495065574472961	0.415236505032876	0.485632183908046
Nocardia	0.798283411846781	0.571428678833487	0.756591190644337	0.719803936642182	0.462293158627091	0.576333646033774	0.827713215048505	0.841201874849296	0.523605248630684	0.565297469833127	0.571428678833487	0.916002624653679	0.523605248630684	0.748007498043834	0.801962137246996	0.669528022839235	0.530962699431115	0.892704030452314	0.774984817645415	0.483139269228313	0.874310403451236	0.566523711633199	0.746159842501875	0.538320150231546	0.485591752828456	0.56039250263284	0.766401125044912	0.716125211241966	0.608215932835642	0.681790440839954	0.75168622344405	0.763948641444768	0.519926523230469	0.770079850445128	0.801962137246996	0.465971884027307	0.437768322625654	0.809319588047427	0.500306654429319	0.575107404233702	0.497854170829175	0.524831490430756	0.696505342440816	0.848559325649727	0.630288285236936	0.669528022839235	0.87676288705138	0.670754264639307	0.841201874849296	0.764417177914111	0.450030740626372	0.860821743650446	0.654813121238373	0.730742275867904	0.757817432444409	0.622930834436505	0.638871977837439	0.711674435455039	1	0.71244648584175	0.518700281430397	0.719803936642182	0.553035051832409	0.664623055638948	0.622930834436505	0.653586879438301	0.756441717791411	0.81910819430476	0.608215932835642	0.445125773426085	0.58001237143399	0.787180547516905	0.512569072430037	0.481913027428241	0.548130084632121	0.817228068380571	0.606134969325153	0.760269916044553	0.566523711633199	0.660944330238732	0.593865030674847	0.684662576687117	0.642206073640359	0.951563636855763	0.654813121238373	0.591619235947267	0.566523711633199	0.567484662576687	0.557072127278813	0.670584055760875	0.730674846625767	0.616799625436145	0.840812738502936	0.611360440900669	0.547116643938833	0.438845245095831	0.582982458780153	0.65491053025897	0.587852705629583	0.5692360724403	0.730262946828865
Methylophilus	0.887254901960784	0.774509803921569	0.928921568627451	0.830882352941177	0.70343137254902	0.799019607843137	0.938725490196079	0.855392156862745	0.745098039215686	0.899509803921569	0.801470588235294	0.649509803921569	0.747549019607843	0.70343137254902	0.485294117647059	0.825980392156863	0.757352941176471	0.727941176470588	0.857843137254902	0.735294117647059	0.708333333333333	0.759803921568628	0.459460846312202	0.732843137254902	0.708333333333333	0.794117647058824	0.860294117647059	0.512254901960784	0.825980392156863	0.823529411764706	0.678921568627451	0.79656862745098	0.713235294117647	0.767156862745098	0.732843137254902	0.647058823529412	0.708333333333333	0.884803921568628	0.647058823529412	0.723039215686275	0.784313725490196	0.698529411764706	0.74264705882353	0.882352941176471	0.411764705882353	0.813725490196079	0.892156862745098	0.79656862745098	0.735294117647059	0.832618182248793	0.632352941176471	0.816176470588235	0.821078431372549	0.602524179606195	0.911764705882353	0.644607843137255	0.754901960784314	0.812085438005565	0.71244648584175	1	0.747549019607843	0.884803921568628	0.740196078431373	0.892156862745098	0.637254901960784	0.887254901960784	0.794604686446565	0.784158287803488	0.764705882352941	0.740196078431373	0.715686274509804	0.50925752071091	0.644607843137255	0.747549019607843	0.784313725490196	0.650124842444106	0.749233739843906	0.909313725490196	0.875	0.784313725490196	0.830165698648649	0.761496157844625	0.840953097154578	0.757352941176471	0.754901960784314	0.887809721336211	0.877450980392157	0.836296907649008	0.563512559237012	0.817524785063761	0.853464292850014	0.754901960784314	0.717446883011566	0.805194094489647	0.805453321178343	0.675677715165002	0.662158083829924	0.796684778023991	0.494796363709869	0.551109444871922	0.54139029200371
Gemmatimonas	0.757352941176471	0.725490196078431	0.698529411764706	0.654411764705882	0.468137254901961	0.551470588235294	0.745098039215686	0.588235294117647	0.735294117647059	0.715686274509804	0.82843137254902	0.517156862745098	0.901960784313726	0.776960784313726	0.522058823529412	0.794117647058824	0.781862745098039	0.431372549019608	0.718137254901961	0.803921568627451	0.301470588235294	0.943627450980392	0.410320648845656	0.933823529411765	0.963235294117647	0.524509803921569	0.811274509803922	0.242647058823529	0.862745098039216	0.879901960784314	0.477941176470588	0.806372549019608	0.933823529411765	0.401960784313726	0.649509803921569	0.924019607843137	0.83578431372549	0.666666666666667	0.78921568627451	0.936274509803922	0.838235294117647	0.938725490196079	0.301470588235294	0.649509803921569	0.443627450980392	0.825980392156863	0.67156862745098	0.762254901960784	0.634803921568628	0.782342268445846	0.666666666666667	0.70343137254902	0.946078431372549	0.651377491466156	0.75	0.411764705882353	0.91421568627451	0.490966686375913	0.518700281430397	0.747549019607843	1	0.833333333333333	0.899509803921569	0.752450980392157	0.75	0.848039215686275	0.889025305052098	0.443437753805806	0.865196078431373	0.821078431372549	0.933823529411765	0.442671791610694	0.549019607843137	0.943627450980392	0.963235294117647	0.430911263585303	0.657265604838517	0.821078431372549	0.769607843137255	0.860294117647059	0.843654358449439	0.821582006048146	0.855749925843514	0.556372549019608	0.946078431372549	0.836020820924932	0.892156862745098	0.657265604838517	0.868080616417628	0.628865219279816	0.766401125044912	0.909313725490196	0.636365557191766	0.615301459648291	0.646366895377955	0.904179633384439	0.828622406580463	0.825495705531148	0.294372520181821	0.733966034875509	0.671430117043816
Reyranella	0.911764705882353	0.801470588235294	0.921568627450981	0.825980392156863	0.612745098039216	0.799019607843137	0.899509803921569	0.811274509803922	0.779411764705882	0.872549019607843	0.860294117647059	0.612745098039216	0.82843137254902	0.752450980392157	0.563725490196079	0.926470588235294	0.862745098039216	0.637254901960784	0.825980392156863	0.705882352941177	0.558823529411765	0.786764705882353	0.584768349851893	0.82843137254902	0.78921568627451	0.725490196078431	0.899509803921569	0.495098039215686	0.941176470588235	0.875	0.553921568627451	0.855392156862745	0.818627450980392	0.656862745098039	0.791666666666667	0.791666666666667	0.688725490196079	0.906862745098039	0.620098039215686	0.799019607843137	0.759803921568628	0.791666666666667	0.507352941176471	0.803921568627451	0.441176470588235	0.933823529411765	0.852941176470588	0.879901960784314	0.848039215686275	0.933170009854685	0.720588235294118	0.882352941176471	0.887254901960784	0.534881132415478	0.904411764705882	0.507352941176471	0.852941176470588	0.62366038539643	0.719803936642182	0.884803921568628	0.833333333333333	1	0.801470588235294	0.936274509803922	0.715686274509804	0.857843137254902	0.901287723052817	0.682693717017414	0.786764705882353	0.799019607843137	0.799019607843137	0.52652048751467	0.698529411764706	0.781862745098039	0.894607843137255	0.628829809069251	0.832618182248793	0.91421568627451	0.848039215686275	0.843137254901961	0.85714301825023	0.839975633049224	0.850817649613869	0.727941176470588	0.862745098039216	0.875479030762097	0.884803921568628	0.788473477446206	0.755871332193191	0.73737529633202	0.844880600249511	0.899509803921569	0.729731932378202	0.774367368054362	0.769126499538884	0.67813472503833	0.819990923178584	0.926960276317222	0.450953647938108	0.820314980154981	0.650199125200534
Actinokineospora	0.816176470588235	0.784313725490196	0.708333333333333	0.730392156862745	0.573529411764706	0.526960784313726	0.718137254901961	0.642156862745098	0.821078431372549	0.629901960784314	0.840686274509804	0.526960784313726	0.958333333333333	0.735294117647059	0.497549019607843	0.781862745098039	0.794117647058824	0.482843137254902	0.735294117647059	0.725490196078431	0.330882352941177	0.899509803921569	0.434890747578929	0.870098039215686	0.897058823529412	0.541666666666667	0.762254901960784	0.218137254901961	0.747549019607843	0.875	0.590686274509804	0.779411764705882	0.889705882352941	0.367647058823529	0.629901960784314	0.833333333333333	0.845588235294118	0.610294117647059	0.740196078431373	0.875	0.830882352941177	0.894607843137255	0.313725490196078	0.602941176470588	0.348039215686275	0.730392156862745	0.698529411764706	0.811274509803922	0.598039215686275	0.730840112842828	0.649509803921569	0.678921568627451	0.852941176470588	0.58373444427544	0.769607843137255	0.377450980392157	0.882352941176471	0.509543804238786	0.553035051832409	0.740196078431373	0.899509803921569	0.801470588235294	1	0.71078431372549	0.666666666666667	0.772058823529412	0.803188379047068	0.433416561629404	0.894607843137255	0.774509803921569	0.919117647058824	0.524054349399847	0.593137254901961	0.884803921568628	0.887254901960784	0.433416561629404	0.671980506439379	0.767156862745098	0.808823529411765	0.818627450980392	0.847333083849655	0.908645173853248	0.758337470308013	0.58578431372549	0.865196078431373	0.794096472972944	0.781862745098039	0.741876289043475	0.854516856786103	0.757104401250602	0.891477788652242	0.848039215686275	0.66830668554502	0.578309387925949	0.656388087554357	0.78624315946473	0.884110514163977	0.66640927973076	0.241761261255708	0.726347010292027	0.737776966554075
Afipia	0.808823529411765	0.784313725490196	0.901960784313726	0.781862745098039	0.598039215686275	0.845588235294118	0.889705882352941	0.79656862745098	0.79656862745098	0.870098039215686	0.894607843137255	0.53921568627451	0.781862745098039	0.602941176470588	0.394607843137255	0.833333333333333	0.894607843137255	0.612745098039216	0.759803921568628	0.666666666666667	0.563725490196079	0.715686274509804	0.449632806818892	0.82843137254902	0.688725490196079	0.745098039215686	0.875	0.446078431372549	0.865196078431373	0.781862745098039	0.397058823529412	0.762254901960784	0.735294117647059	0.639705882352941	0.735294117647059	0.66421568627451	0.688725490196079	0.884803921568628	0.46078431372549	0.745098039215686	0.79656862745098	0.71078431372549	0.561274509803922	0.779411764705882	0.254901960784314	0.892156862745098	0.803921568627451	0.870098039215686	0.745098039215686	0.916002624653679	0.769607843137255	0.82843137254902	0.821078431372549	0.465985436202712	0.879901960784314	0.536764705882353	0.715686274509804	0.602429393553148	0.664623055638948	0.892156862745098	0.752450980392157	0.936274509803922	0.71078431372549	1	0.799019607843137	0.821078431372549	0.841201874849296	0.640103650267704	0.720588235294118	0.772058823529412	0.686274509803922	0.362522302878953	0.74264705882353	0.747549019607843	0.806372549019608	0.653882789510257	0.669528022839235	0.818627450980392	0.904411764705882	0.715686274509804	0.855916776450158	0.667075539239092	0.844652304326812	0.656862745098039	0.784313725490196	0.921102585886319	0.906862745098039	0.831391940448721	0.619000666820525	0.717646191413437	0.814224555247715	0.779411764705882	0.656021636178384	0.858216063958337	0.721525836700973	0.611795458458493	0.707781638954146	0.904412593920317	0.474753979357064	0.700950261680417	0.440543080748117
Methylotenera	0.615196078431373	0.681372549019608	0.661764705882353	0.61764705882353	0.411764705882353	0.637254901960784	0.725490196078431	0.605392156862745	0.718137254901961	0.607843137254902	0.791666666666667	0.580882352941177	0.720588235294118	0.517156862745098	0.377450980392157	0.53921568627451	0.757352941176471	0.495098039215686	0.566176470588235	0.637254901960784	0.436274509803922	0.764705882352941	0.358723441505783	0.879901960784314	0.676470588235294	0.556372549019608	0.767156862745098	0.316176470588235	0.666666666666667	0.659313725490196	0.254901960784314	0.686274509803922	0.718137254901961	0.397058823529412	0.625	0.607843137254902	0.730392156862745	0.681372549019608	0.42156862745098	0.776960784313726	0.808823529411765	0.723039215686275	0.394607843137255	0.54656862745098	0.345588235294118	0.708333333333333	0.610294117647059	0.737745098039216	0.622549019607843	0.792152202846421	0.732843137254902	0.713235294117647	0.79656862745098	0.606282126672345	0.637254901960784	0.568627450980392	0.700980392156863	0.414004340944013	0.622930834436505	0.637254901960784	0.75	0.715686274509804	0.666666666666667	0.799019607843137	1	0.669117647058824	0.822808247848218	0.433416561629404	0.674019607843137	0.715686274509804	0.740196078431373	0.381018338740124	0.659313725490196	0.781862745098039	0.737745098039216	0.587492391341591	0.413243486624217	0.627450980392157	0.735294117647059	0.654411764705882	0.692826617040601	0.54077263383169	0.784231920513653	0.610294117647059	0.754901960784314	0.727510743872728	0.784313725490196	0.571428678833487	0.620233735877936	0.499392968251619	0.629062043436864	0.71078431372549	0.631451537445111	0.617767597763113	0.403352985100197	0.675677715165002	0.605436907188999	0.777895042693237	0.409616230210448	0.606982291817463	0.435235332787296
Rhizomicrobium	0.848039215686275	0.590686274509804	0.806372549019608	0.823529411764706	0.45343137254902	0.627450980392157	0.845588235294118	0.70343137254902	0.602941176470588	0.86764705882353	0.762254901960784	0.681372549019608	0.727941176470588	0.83578431372549	0.551470588235294	0.803921568627451	0.661764705882353	0.610294117647059	0.901960784313726	0.708333333333333	0.583333333333333	0.833333333333333	0.594596389345202	0.784313725490196	0.840686274509804	0.590686274509804	0.82843137254902	0.424019607843137	0.892156862745098	0.941176470588235	0.66421568627451	0.830882352941177	0.821078431372549	0.676470588235294	0.794117647058824	0.757352941176471	0.674019607843137	0.808823529411765	0.794117647058824	0.877450980392157	0.747549019607843	0.806372549019608	0.561274509803922	0.865196078431373	0.556372549019608	0.825980392156863	0.818627450980392	0.659313725490196	0.688725490196079	0.877989128851452	0.561274509803922	0.754901960784314	0.872549019607843	0.731547028877375	0.825980392156863	0.490196078431373	0.892156862745098	0.644891377239713	0.653586879438301	0.887254901960784	0.848039215686275	0.857843137254902	0.772058823529412	0.821078431372549	0.669117647058824	1	0.887799063252026	0.692714909193816	0.897058823529412	0.696078431372549	0.83578431372549	0.58817394038524	0.512254901960784	0.786764705882353	0.877450980392157	0.600018881562094	0.757817432444409	0.862745098039216	0.767156862745098	0.879901960784314	0.85714301825023	0.783568510245918	0.891508928508445	0.67156862745098	0.803921568627451	0.823690130350818	0.882352941176471	0.716125211241966	0.696684017437443	0.681887188748506	0.757817432444409	0.82843137254902	0.621623497951802	0.7460067797339	0.727789081811225	0.798528208831366	0.615301459648291	0.807958619222444	0.255540400498261	0.591744242650497	0.594467771611917
Rhizocola	0.844880600249511	0.71857769484211	0.830165698648649	0.795830928246637	0.464745642227235	0.627835801636792	0.859595501850374	0.777437301245559	0.7320663546429	0.793378444646493	0.848559325649727	0.717351453042038	0.810545829847499	0.841201874849296	0.638871977837439	0.836296907649008	0.787247235646134	0.599632240235139	0.862047985450517	0.766401125044912	0.537093908431475	0.886572821451954	0.604795127695095	0.898835239452673	0.859595501850374	0.599632240235139	0.898835239452673	0.405886035823786	0.864500469050661	0.928265042654398	0.543225117431834	0.900061481252745	0.87063167805102	0.616799625436145	0.803188379047068	0.827713215048505	0.744328772643619	0.826486973248433	0.692826617040601	0.918455108253823	0.805640862647212	0.871857919851092	0.462293158627091	0.800735895446924	0.546903842832049	0.897608997652601	0.816677038847858	0.809319588047427	0.832618182248793	0.912269938650307	0.700184067841032	0.816677038847858	0.931943768054613	0.700660261080889	0.838749391249152	0.528510215830971	0.897608997652601	0.632009386710072	0.756441717791411	0.794604686446565	0.889025305052098	0.901287723052817	0.803188379047068	0.841201874849296	0.822808247848218	0.887799063252026	1	0.593493083402148	0.881667854251667	0.736971321843188	0.877989128851452	0.612594266210256	0.663396813838876	0.831391940448721	0.912323899253464	0.684365836404589	0.72638036809816	0.865726710850733	0.766401125044912	0.865726710850733	0.820245398773006	0.778527607361963	0.92536898219072	0.700184067841032	0.933170009854685	0.820493830875771	0.896382755852529	0.693865030674847	0.805071014505926	0.663798016558143	0.78159509202454	0.900061481252745	0.737555033774505	0.662564191248555	0.684992545045985	0.811310537151956	0.765588604599122	0.904967278176031	0.376651893479082	0.792864529470418	0.679808415957052
