Promicromonospora	Flavobacterium	Variovorax	Rhizobium	Pseudomonas	Phyllobacterium	Lentzea	Pseudoxanthomonas	Actinoplanes	Sphingomonas	Nocardioides	Streptomyces	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mesorhizobium	Mycobacterium	Caulobacter	Umezawaea	Microbacterium	Aeromicrobium	Stenotrophomonas	Galbitalea	Arthrobacter	Steroidobacter	Chondromyces	Sphingopyxis	Shinella	Pantoea	Agromyces	Sorangium	Rhodanobacter	Bradyrhizobium	Solirubrobacter	Rudaibacter	Bosea	Lysobacter	Kineosporia	Cellulomonas	Burkholderia	Phycicoccus	g__Acremonium	g__Lachnella	g__Scytalidium	g__Magnaporthiopsis	g__Podospora	g__Ophiosphaerella	g__Gibberella	g__Cladosporium	g__Pyrenochaetopsis	g__Mycosphaerella	g__Sarocladium	g__Mortierella	g__Bipolaris
Umezawaea	-0.272058823529412	0.487745098039216	0.205882352941176	0.0882352941176471	-0.071078431372549	-0.397058823529412	0.149509803921569	-0.0980392156862745	0.732843137254902	0.132352941176471	0.448529411764706	0.595588235294118	0.0465686274509804	0.649509803921569	-0.151960784313726	0.365196078431373	0.492647058823529	0.593137254901961	0.137254901960784	0.551470588235294	1	-0.262254901960784	0.448529411764706	-0.311274509803922	0.801470588235294	0.497549019607843	0.365196078431373	0.723039215686275	-0.512254901960784	0.70343137254902	0.117647058823529	0.318627450980392	0.149509803921569	0.149509803921569	0.627450980392157	0.419117647058824	0.674019607843137	-0.176470588235294	0.252450980392157	0.83578431372549	0.375	0.0465686274509804	0.553921568627451	-0.142156862745098	-0.139705882352941	0.0686274509803922	-0.183823529411765	0.132352941176471	0.0367647058823529	-0.0663392665798366	0.534313725490196	-0.0980392156862745	0.583333333333333	0.0245098039215686	0.669117647058824	0.397058823529412
Microbacterium	0.669117647058824	0.071078431372549	0.0931372549019608	0.524509803921569	0.355392156862745	0.357843137254902	0.330882352941177	0.299019607843137	-0.166666666666667	0.764705882352941	-0.0857843137254902	-0.416666666666667	0.563725490196079	0.110294117647059	0.053921568627451	-0.279411764705882	-0.0686274509803922	-0.411764705882353	0.230392156862745	-0.0367647058823529	-0.262254901960784	1	-0.254901960784314	0.622549019607843	-0.399509803921569	-0.198529411764706	-0.0465686274509804	-0.0980392156862745	0.723039215686275	-0.232843137254902	0.306372549019608	0.144607843137255	-0.0392156862745098	0.0318627450980392	-0.174019607843137	0.0931372549019608	-0.375	0.286764705882353	0.558823529411765	-0.392156862745098	0.17156862745098	0.370098039215686	-0.122549019607843	0.637254901960784	0.475490196078431	0.566176470588235	0.247549019607843	0.0980392156862745	0.301470588235294	0.810813258198003	0	0.845588235294118	0.0147058823529412	0.602941176470588	-0.281862745098039	0.311274509803922
Aeromicrobium	0.193627450980392	0.0343137254901961	-0.237745098039216	-0.0245098039215686	-0.394607843137255	0.161764705882353	-0.291666666666667	-0.46078431372549	0.561274509803922	0.00490196078431373	0.735294117647059	0.821078431372549	-0.127450980392157	0.409313725490196	0.0318627450980392	0.747549019607843	0.821078431372549	0.708333333333333	0.404411764705882	0.426470588235294	0.448529411764706	-0.254901960784314	1	-0.409313725490196	0.522058823529412	0.394607843137255	0.139705882352941	0.502450980392157	-0.284313725490196	0.264705882352941	-0.186274509803922	0.784313725490196	0.438725490196078	0.230392156862745	0.772058823529412	0.752450980392157	0.531862745098039	-0.183823529411765	0.053921568627451	0.482843137254902	0.629901960784314	0.230392156862745	0.875	0.230392156862745	0.409313725490196	0.325980392156863	0.384803921568628	-0.181372549019608	0.411764705882353	0.0442261777198911	0.120098039215686	-0.348039215686275	0.149509803921569	-0.191176470588235	0.764705882352941	0.0882352941176471
Stenotrophomonas	0.406862745098039	0.274509803921569	0.473039215686275	0.291666666666667	0.490196078431373	0.428921568627451	0.497549019607843	0.561274509803922	-0.438725490196078	0.485294117647059	-0.345588235294118	-0.365196078431373	0.399509803921569	-0.196078431372549	0.519607843137255	-0.42156862745098	-0.345588235294118	-0.213235294117647	-0.21078431372549	-0.208333333333333	-0.311274509803922	0.622549019607843	-0.409313725490196	1	-0.404411764705882	-0.21078431372549	0.017156862745098	-0.28921568627451	0.698529411764706	-0.323529411764706	0.259803921568627	-0.0882352941176471	0.188725490196078	-0.200980392156863	-0.379901960784314	-0.174019607843137	-0.406862745098039	0.517156862745098	0.367647058823529	-0.42156862745098	-0.127450980392157	0.28921568627451	-0.272058823529412	0.360294117647059	0.338235294117647	0.264705882352941	0.196078431372549	0.291666666666667	0.193627450980392	0.493858984538783	-0.139705882352941	0.507352941176471	-0.237745098039216	0.259803921568627	-0.426470588235294	-0.0980392156862745
Galbitalea	-0.495098039215686	0.215686274509804	0.294117647058824	-0.205882352941176	0.00490196078431373	-0.409313725490196	0.139705882352941	-0.00490196078431373	0.82843137254902	-0.112745098039216	0.600490196078431	0.627450980392157	-0.230392156862745	0.433823529411765	-0.134803921568627	0.536764705882353	0.323529411764706	0.549019607843137	0.122549019607843	0.436274509803922	0.801470588235294	-0.399509803921569	0.522058823529412	-0.404411764705882	1	0.654411764705882	0.526960784313726	0.651960784313726	-0.448529411764706	0.806372549019608	0.286764705882353	0.176470588235294	0.0367647058823529	0.348039215686275	0.588235294117647	0.367647058823529	0.941176470588235	-0.00735294117647059	-0.110294117647059	0.946078431372549	0.318627450980392	-0.071078431372549	0.495098039215686	-0.269607843137255	-0.301470588235294	-0.117647058823529	-0.0318627450980392	0.404411764705882	-0.20343137254902	-0.292384174925946	0.779411764705882	-0.149509803921569	0.651960784313726	0.0882352941176471	0.71078431372549	0.25
Arthrobacter	-0.107843137254902	0.196078431372549	0.0563725490196079	-0.348039215686275	0.0563725490196079	-0.227941176470588	0.387254901960784	-0.0612745098039216	0.612745098039216	-0.0980392156862745	0.737745098039216	0.308823529411765	-0.134803921568627	0.367647058823529	-0.257352941176471	0.404411764705882	0.227941176470588	0.107843137254902	0.0735294117647059	0.120098039215686	0.497549019607843	-0.198529411764706	0.394607843137255	-0.21078431372549	0.654411764705882	1	0.727941176470588	0.659313725490196	-0.0759803921568628	0.686274509803922	0.46078431372549	0.291666666666667	0.240196078431373	0.137254901960784	0.299019607843137	0.355392156862745	0.71078431372549	0.134803921568627	0.0318627450980392	0.649509803921569	0.409313725490196	-0.213235294117647	0.33578431372549	-0.134803921568627	-0.237745098039216	-0.149509803921569	0.0416666666666667	0.316176470588235	-0.134803921568627	-0.257986036699364	0.61764705882353	-0.159313725490196	0.450980392156863	0.129901960784314	0.61764705882353	0.159313725490196
Steroidobacter	-0.198529411764706	0.154411764705882	0.20343137254902	-0.323529411764706	0.401960784313726	-0.225490196078431	0.553921568627451	0.115196078431373	0.406862745098039	0.0441176470588235	0.502450980392157	0.181372549019608	-0.0735294117647059	0.0637254901960784	-0.125	0.220588235294118	-0.0563725490196079	0.0343137254901961	0.0808823529411765	-0.0882352941176471	0.365196078431373	-0.0465686274509804	0.139705882352941	0.017156862745098	0.526960784313726	0.727941176470588	1	0.492647058823529	0.0906862745098039	0.571078431372549	0.762254901960784	0.0612745098039216	0.350490196078431	0.0661764705882353	0.205882352941176	0.191176470588235	0.553921568627451	0.333333333333333	0.0416666666666667	0.497549019607843	0.42156862745098	-0.17156862745098	0.0367647058823529	-0.144607843137255	-0.161764705882353	0.122549019607843	0.196078431372549	0.696078431372549	-0.301470588235294	-0.1081084344264	0.553921568627451	0.0857843137254902	0.313725490196078	0.303921568627451	0.232843137254902	0.071078431372549
Chondromyces	-0.0367647058823529	0.404411764705882	-0.0563725490196079	-0.0392156862745098	-0.262254901960784	-0.284313725490196	0.365196078431373	-0.257352941176471	0.725490196078431	0.0980392156862745	0.691176470588235	0.566176470588235	0.0441176470588235	0.629901960784314	-0.433823529411765	0.428921568627451	0.600490196078431	0.42156862745098	0.264705882352941	0.330882352941177	0.723039215686275	-0.0980392156862745	0.502450980392157	-0.28921568627451	0.651960784313726	0.659313725490196	0.492647058823529	1	-0.333333333333333	0.544117647058824	0.321078431372549	0.553921568627451	0.399509803921569	0.227941176470588	0.524509803921569	0.629901960784314	0.61764705882353	-0.0367647058823529	0.196078431372549	0.637254901960784	0.649509803921569	-0.137254901960784	0.610294117647059	0.0980392156862745	0.0245098039215686	0.181372549019608	0.0759803921568628	0.154411764705882	0.0294117647058824	-0.0565112270865275	0.507352941176471	-0.0759803921568628	0.379901960784314	0.149509803921569	0.698529411764706	0.176470588235294
Sphingopyxis	0.553921568627451	0.0196078431372549	0.262254901960784	0.431372549019608	0.534313725490196	0.612745098039216	0.227941176470588	0.541666666666667	-0.365196078431373	0.45343137254902	-0.242647058823529	-0.42156862745098	0.607843137254902	-0.144607843137255	0.428921568627451	-0.0833333333333333	-0.196078431372549	-0.406862745098039	0.107843137254902	-0.0294117647058824	-0.512254901960784	0.723039215686275	-0.284313725490196	0.698529411764706	-0.448529411764706	-0.0759803921568628	0.0906862745098039	-0.333333333333333	1	-0.262254901960784	0.480392156862745	-0.137254901960784	-0.0318627450980392	0.156862745098039	-0.272058823529412	-0.230392156862745	-0.433823529411765	0.399509803921569	0.438725490196078	-0.424019607843137	-0.105392156862745	0.252450980392157	-0.272058823529412	0.544117647058824	0.448529411764706	0.318627450980392	0.394607843137255	0.159313725490196	0.399509803921569	0.565112270865275	-0.137254901960784	0.593137254901961	-0.00490196078431373	0.463235294117647	-0.316176470588235	0.200980392156863
Shinella	-0.401960784313726	0.348039215686275	0.392156862745098	-0.0294117647058824	0.102941176470588	-0.21078431372549	0.325980392156863	0.257352941176471	0.696078431372549	-0.0612745098039216	0.384803921568628	0.379901960784314	-0.0245098039215686	0.58578431372549	-0.161764705882353	0.519607843137255	0.20343137254902	0.330882352941177	-0.0441176470588235	0.45343137254902	0.70343137254902	-0.232843137254902	0.264705882352941	-0.323529411764706	0.806372549019608	0.686274509803922	0.571078431372549	0.544117647058824	-0.262254901960784	1	0.318627450980392	0.0588235294117647	-0.115196078431373	0.218137254901961	0.450980392156863	0.0416666666666667	0.737745098039216	0.218137254901961	0.0735294117647059	0.843137254901961	0.0490196078431373	-0.301470588235294	0.198529411764706	-0.294117647058824	-0.424019607843137	-0.269607843137255	-0.225490196078431	0.360294117647059	-0.28921568627451	-0.304669224292583	0.825980392156863	-0.110294117647059	0.779411764705882	0.00245098039215686	0.556372549019608	0.401960784313726
Pantoea	-0.0563725490196079	0.107843137254902	0.379901960784314	0.0588235294117647	0.598039215686275	-0.115196078431373	0.509803921568628	0.392156862745098	0.208333333333333	0.25	0.191176470588235	-0.0906862745098039	0.32843137254902	-0.017156862745098	0.0147058823529412	0.0588235294117647	-0.186274509803922	-0.235294117647059	0.176470588235294	0.00735294117647059	0.117647058823529	0.306372549019608	-0.186274509803922	0.259803921568627	0.286764705882353	0.46078431372549	0.762254901960784	0.321078431372549	0.480392156862745	0.318627450980392	1	-0.213235294117647	0.0612745098039216	0.242647058823529	0.00245098039215686	-0.0122549019607843	0.245098039215686	0.365196078431373	0.252450980392157	0.252450980392157	0.218137254901961	-0.0637254901960784	-0.159313725490196	0.117647058823529	-0.0147058823529412	0.159313725490196	0.259803921568627	0.634803921568628	-0.0955882352941177	0.142506572652982	0.45343137254902	0.46078431372549	0.343137254901961	0.602941176470588	-0.00980392156862745	0.191176470588235
Agromyces	0.566176470588235	0.186274509803922	-0.330882352941177	0.0931372549019608	-0.473039215686275	0.240196078431373	-0.0269607843137255	-0.465686274509804	0.372549019607843	0.340686274509804	0.666666666666667	0.566176470588235	0.0196078431372549	0.480392156862745	-0.139705882352941	0.411764705882353	0.784313725490196	0.487745098039216	0.299019607843137	0.230392156862745	0.318627450980392	0.144607843137255	0.784313725490196	-0.0882352941176471	0.176470588235294	0.291666666666667	0.0612745098039216	0.553921568627451	-0.137254901960784	0.0588235294117647	-0.213235294117647	1	0.566176470588235	-0.0735294117647059	0.610294117647059	0.83578431372549	0.225490196078431	-0.0465686274509804	0.325980392156863	0.16421568627451	0.764705882352941	0.254901960784314	0.79656862745098	0.5	0.588235294117647	0.534313725490196	0.294117647058824	-0.286764705882353	0.409313725490196	0.321868293405874	-0.0343137254901961	-0.122549019607843	-0.0857843137254902	-0.156862745098039	0.571078431372549	0.0367647058823529
Sorangium	0.389705882352941	0.0612745098039216	-0.225490196078431	-0.110294117647059	0.0367647058823529	0.193627450980392	0.284313725490196	-0.28921568627451	0.0980392156862745	-0.0563725490196079	0.473039215686275	0.5	-0.0931372549019608	-0.0931372549019608	0.181372549019608	0.151960784313726	0.350490196078431	0.325980392156863	0.367647058823529	-0.264705882352941	0.149509803921569	-0.0392156862745098	0.438725490196078	0.188725490196078	0.0367647058823529	0.240196078431373	0.350490196078431	0.399509803921569	-0.0318627450980392	-0.115196078431373	0.0612745098039216	0.566176470588235	1	-0.0759803921568628	0.122549019607843	0.566176470588235	0.127450980392157	0.169117647058824	-0.00980392156862745	-0.0147058823529412	0.610294117647059	0.16421568627451	0.323529411764706	0.198529411764706	0.384803921568628	0.340686274509804	0.580882352941177	0.193627450980392	0.279411764705882	0.061425246833182	-0.20343137254902	-0.166666666666667	-0.441176470588235	-0.0294117647058824	0.0882352941176471	-0.333333333333333
Rhodanobacter	-0.0147058823529412	-0.0759803921568628	-0.0784313725490196	0.25	0.225490196078431	0.0931372549019608	-0.186274509803922	0.200980392156863	0.411764705882353	-0.0661764705882353	0.139705882352941	0.205882352941176	0.188725490196078	0.147058823529412	-0.00980392156862745	0.377450980392157	0.25	0.198529411764706	0.571078431372549	0.348039215686275	0.149509803921569	0.0318627450980392	0.230392156862745	-0.200980392156863	0.348039215686275	0.137254901960784	0.0661764705882353	0.227941176470588	0.156862745098039	0.218137254901961	0.242647058823529	-0.0735294117647059	-0.0759803921568628	1	0.198529411764706	0.0441176470588235	0.389705882352941	-0.156862745098039	-0.159313725490196	0.318627450980392	0.16421568627451	0.129901960784314	0.154411764705882	0.257352941176471	0.0637254901960784	0.102941176470588	0.323529411764706	0.198529411764706	0.262254901960784	0.017199069113291	0.235294117647059	0.318627450980392	0.482843137254902	0.534313725490196	0.370098039215686	0.487745098039216
Bradyrhizobium	0.0563725490196079	0.313725490196078	0.0857843137254902	0.218137254901961	-0.29656862745098	0.0514705882352941	-0.230392156862745	-0.156862745098039	0.558823529411765	0.279411764705882	0.480392156862745	0.696078431372549	0.107843137254902	0.583333333333333	0.0416666666666667	0.730392156862745	0.803921568627451	0.801470588235294	0.188725490196078	0.725490196078431	0.627450980392157	-0.174019607843137	0.772058823529412	-0.379901960784314	0.588235294117647	0.299019607843137	0.205882352941176	0.524509803921569	-0.272058823529412	0.450980392156863	0.00245098039215686	0.610294117647059	0.122549019607843	0.198529411764706	1	0.580882352941177	0.504901960784314	-0.193627450980392	0.377450980392157	0.642156862745098	0.492647058823529	0.28921568627451	0.806372549019608	0.191176470588235	0.348039215686275	0.360294117647059	0.0147058823529412	-0.186274509803922	0.259803921568627	0.0859953455664548	0.232843137254902	-0.169117647058824	0.404411764705882	-0.205882352941176	0.779411764705882	0.345588235294118
Solirubrobacter	0.382352941176471	0.0465686274509804	-0.286764705882353	-0.102941176470588	-0.299019607843137	-0.105392156862745	0.0563725490196079	-0.526960784313726	0.514705882352941	0.245098039215686	0.840686274509804	0.595588235294118	-0.159313725490196	0.291666666666667	-0.174019607843137	0.33578431372549	0.683823529411765	0.441176470588235	0.46078431372549	0.137254901960784	0.419117647058824	0.0931372549019608	0.752450980392157	-0.174019607843137	0.367647058823529	0.355392156862745	0.191176470588235	0.629901960784314	-0.230392156862745	0.0416666666666667	-0.0122549019607843	0.83578431372549	0.566176470588235	0.0441176470588235	0.580882352941177	1	0.450980392156863	-0.191176470588235	0.169117647058824	0.333333333333333	0.86764705882353	0.465686274509804	0.818627450980392	0.28921568627451	0.42156862745098	0.522058823529412	0.33578431372549	-0.0294117647058824	0.259803921568627	0.285013145305965	0.129901960784314	0.0269607843137255	-0.0686274509803922	0.132352941176471	0.551470588235294	0.0269607843137255
Rudaibacter	-0.404411764705882	0.0588235294117647	0.139705882352941	-0.379901960784314	0.0367647058823529	-0.431372549019608	0.178921568627451	-0.0563725490196079	0.82843137254902	-0.183823529411765	0.720588235294118	0.563725490196079	-0.424019607843137	0.284313725490196	-0.208333333333333	0.480392156862745	0.264705882352941	0.46078431372549	0.174019607843137	0.230392156862745	0.674019607843137	-0.375	0.531862745098039	-0.406862745098039	0.941176470588235	0.71078431372549	0.553921568627451	0.61764705882353	-0.433823529411765	0.737745098039216	0.245098039215686	0.225490196078431	0.127450980392157	0.389705882352941	0.504901960784314	0.450980392156863	1	-0.0245098039215686	-0.267156862745098	0.884803921568628	0.411764705882353	0.00735294117647059	0.46078431372549	-0.279411764705882	-0.348039215686275	-0.132352941176471	0.0245098039215686	0.463235294117647	-0.303921568627451	-0.339067362519165	0.752450980392157	-0.102941176470588	0.524509803921569	0.151960784313726	0.676470588235294	0.193627450980392
Bosea	0.112745098039216	0.330882352941177	0.517156862745098	0.0931372549019608	0.291666666666667	0.492647058823529	0.568627450980392	0.497549019607843	-0.254901960784314	0.00245098039215686	-0.0441176470588235	-0.0955882352941177	0.225490196078431	0.0514705882352941	0.325980392156863	-0.0686274509803922	-0.267156862745098	-0.0808823529411765	-0.0416666666666667	-0.0735294117647059	-0.176470588235294	0.286764705882353	-0.183823529411765	0.517156862745098	-0.00735294117647059	0.134803921568627	0.333333333333333	-0.0367647058823529	0.399509803921569	0.218137254901961	0.365196078431373	-0.0465686274509804	0.169117647058824	-0.156862745098039	-0.193627450980392	-0.191176470588235	-0.0245098039215686	1	-0.0196078431372549	-0.102941176470588	-0.132352941176471	-0.286764705882353	-0.294117647058824	-0.0245098039215686	0.127450980392157	0.0196078431372549	0.0490196078431373	0.524509803921569	-0.181372549019608	0.0417691678465638	0.345588235294118	0.102941176470588	0.107843137254902	0.0392156862745098	-0.193627450980392	-0.191176470588235
Lysobacter	0.504901960784314	0.458333333333333	0.29656862745098	0.676470588235294	0.0882352941176471	0.274509803921569	0.151960784313726	0.245098039215686	0.0686274509803922	0.794117647058824	-0.0612745098039216	0.0245098039215686	0.730392156862745	0.5	0.196078431372549	0.166666666666667	0.406862745098039	0.105392156862745	-0.0441176470588235	0.502450980392157	0.252450980392157	0.558823529411765	0.053921568627451	0.367647058823529	-0.110294117647059	0.0318627450980392	0.0416666666666667	0.196078431372549	0.438725490196078	0.0735294117647059	0.252450980392157	0.325980392156863	-0.00980392156862745	-0.159313725490196	0.377450980392157	0.169117647058824	-0.267156862745098	-0.0196078431372549	1	0.0392156862745098	0.154411764705882	0.352941176470588	0.301470588235294	0.563725490196079	0.485294117647059	0.443627450980392	0.0220588235294118	-0.279411764705882	0.531862745098039	0.64127957693842	-0.0661764705882353	0.367647058823529	0.20343137254902	0.0955882352941177	0.144607843137255	0.458333333333333
Kineosporia	-0.433823529411765	0.308823529411765	0.345588235294118	-0.147058823529412	-0.0245098039215686	-0.397058823529412	0.151960784313726	0.0980392156862745	0.857843137254902	-0.0955882352941177	0.541666666666667	0.632352941176471	-0.186274509803922	0.502450980392157	-0.120098039215686	0.580882352941177	0.401960784313726	0.573529411764706	0.0588235294117647	0.53921568627451	0.83578431372549	-0.392156862745098	0.482843137254902	-0.42156862745098	0.946078431372549	0.649509803921569	0.497549019607843	0.637254901960784	-0.424019607843137	0.843137254901961	0.252450980392157	0.16421568627451	-0.0147058823529412	0.318627450980392	0.642156862745098	0.333333333333333	0.884803921568628	-0.102941176470588	0.0392156862745098	1	0.25	0.0367647058823529	0.526960784313726	-0.259803921568627	-0.343137254901961	-0.149509803921569	-0.151960784313726	0.32843137254902	-0.181372549019608	-0.235872947839419	0.737745098039216	-0.132352941176471	0.698529411764706	0.0490196078431373	0.71078431372549	0.431372549019608
Cellulomonas	0.397058823529412	0.0147058823529412	-0.428921568627451	-0.102941176470588	-0.134803921568627	-0.122549019607843	0.0612745098039216	-0.502450980392157	0.475490196078431	0.333333333333333	0.779411764705882	0.438725490196078	-0.0612745098039216	0.220588235294118	-0.323529411764706	0.196078431372549	0.53921568627451	0.274509803921569	0.553921568627451	0.00735294117647059	0.375	0.17156862745098	0.629901960784314	-0.127450980392157	0.318627450980392	0.409313725490196	0.42156862745098	0.649509803921569	-0.105392156862745	0.0490196078431373	0.218137254901961	0.764705882352941	0.610294117647059	0.16421568627451	0.492647058823529	0.86764705882353	0.411764705882353	-0.132352941176471	0.154411764705882	0.25	1	0.29656862745098	0.629901960784314	0.433823529411765	0.463235294117647	0.674019607843137	0.419117647058824	0.112745098039216	0.230392156862745	0.331696332899183	0.0931372549019608	0.17156862745098	-0.0220588235294118	0.318627450980392	0.473039215686275	0.107843137254902
Burkholderia	0.487745098039216	-0.0465686274509804	0.0980392156862745	0.237745098039216	0.225490196078431	0.110294117647059	-0.105392156862745	0.110294117647059	0.0906862745098039	0.426470588235294	0.144607843137255	0.166666666666667	0.0686274509803922	-0.122549019607843	0.409313725490196	0.0318627450980392	0.284313725490196	0.242647058823529	0.284313725490196	0.156862745098039	0.0465686274509804	0.370098039215686	0.230392156862745	0.28921568627451	-0.071078431372549	-0.213235294117647	-0.17156862745098	-0.137254901960784	0.252450980392157	-0.301470588235294	-0.0637254901960784	0.254901960784314	0.16421568627451	0.129901960784314	0.28921568627451	0.465686274509804	0.00735294117647059	-0.286764705882353	0.352941176470588	0.0367647058823529	0.29656862745098	1	0.394607843137255	0.360294117647059	0.41421568627451	0.470588235294118	0.240196078431373	-0.0196078431372549	0.392156862745098	0.582311339978566	-0.205882352941176	0.477941176470588	-0.139705882352941	0.303921568627451	0.0220588235294118	0.32843137254902
Phycicoccus	0.225490196078431	0.29656862745098	-0.0882352941176471	0.053921568627451	-0.512254901960784	0.0392156862745098	-0.16421568627451	-0.370098039215686	0.590686274509804	0.205882352941176	0.659313725490196	0.754901960784314	-0.00980392156862745	0.563725490196079	-0.0441176470588235	0.607843137254902	0.882352941176471	0.727941176470588	0.254901960784314	0.571078431372549	0.553921568627451	-0.122549019607843	0.875	-0.272058823529412	0.495098039215686	0.33578431372549	0.0367647058823529	0.610294117647059	-0.272058823529412	0.198529411764706	-0.159313725490196	0.79656862745098	0.323529411764706	0.154411764705882	0.806372549019608	0.818627450980392	0.46078431372549	-0.294117647058824	0.301470588235294	0.526960784313726	0.629901960784314	0.394607843137255	1	0.311274509803922	0.426470588235294	0.406862745098039	0.161764705882353	-0.240196078431373	0.419117647058824	0.238329957712746	0.147058823529412	-0.186274509803922	0.21078431372549	-0.110294117647059	0.806372549019608	0.237745098039216
g__Acremonium	0.767156862745098	-0.00245098039215686	-0.169117647058824	0.575980392156863	0	0.470588235294118	-0.161764705882353	0.0759803921568628	0.0686274509803922	0.651960784313726	0.0490196078431373	0.0857843137254902	0.522058823529412	0.183823529411765	0.0784313725490196	0.110294117647059	0.411764705882353	0.017156862745098	0.357843137254902	0.188725490196078	-0.142156862745098	0.637254901960784	0.230392156862745	0.360294117647059	-0.269607843137255	-0.134803921568627	-0.144607843137255	0.0980392156862745	0.544117647058824	-0.294117647058824	0.117647058823529	0.5	0.198529411764706	0.257352941176471	0.191176470588235	0.28921568627451	-0.279411764705882	-0.0245098039215686	0.563725490196079	-0.259803921568627	0.433823529411765	0.360294117647059	0.311274509803922	1	0.740196078431373	0.627450980392157	0.514705882352941	-0.242647058823529	0.686274509803922	0.73218894225153	-0.308823529411765	0.485294117647059	-0.0686274509803922	0.308823529411765	0.0612745098039216	0.343137254901961
g__Lachnella	0.75	0.186274509803922	-0.149509803921569	0.541666666666667	-0.105392156862745	0.676470588235294	-0.220588235294118	-0.142156862745098	-0.240196078431373	0.529411764705882	0.0833333333333333	0.181372549019608	0.566176470588235	0.183823529411765	0.345588235294118	0.154411764705882	0.514705882352941	0.264705882352941	0.436274509803922	0.281862745098039	-0.139705882352941	0.475490196078431	0.409313725490196	0.338235294117647	-0.301470588235294	-0.237745098039216	-0.161764705882353	0.0245098039215686	0.448529411764706	-0.424019607843137	-0.0147058823529412	0.588235294117647	0.384803921568628	0.0637254901960784	0.348039215686275	0.42156862745098	-0.348039215686275	0.127450980392157	0.485294117647059	-0.343137254901961	0.463235294117647	0.41421568627451	0.426470588235294	0.740196078431373	1	0.806372549019608	0.46078431372549	-0.29656862745098	0.759803921568628	0.660935655925039	-0.426470588235294	0.20343137254902	-0.188725490196078	0.0759803921568628	0.139705882352941	0.0563725490196079
g__Scytalidium	0.566176470588235	0.218137254901961	-0.205882352941176	0.325980392156863	-0.00980392156862745	0.301470588235294	-0.0147058823529412	-0.205882352941176	-0.0147058823529412	0.661764705882353	0.220588235294118	0.0906862745098039	0.406862745098039	0.215686274509804	0.00245098039215686	-0.0196078431372549	0.382352941176471	0.169117647058824	0.470588235294118	0.176470588235294	0.0686274509803922	0.566176470588235	0.325980392156863	0.264705882352941	-0.117647058823529	-0.149509803921569	0.122549019607843	0.181372549019608	0.318627450980392	-0.269607843137255	0.159313725490196	0.534313725490196	0.340686274509804	0.102941176470588	0.360294117647059	0.522058823529412	-0.132352941176471	0.0196078431372549	0.443627450980392	-0.149509803921569	0.674019607843137	0.470588235294118	0.406862745098039	0.627450980392157	0.806372549019608	1	0.352941176470588	0.0294117647058824	0.463235294117647	0.78624315946473	-0.151960784313726	0.475490196078431	-0.00980392156862745	0.406862745098039	0.151960784313726	0.257352941176471
g__Magnaporthiopsis	0.399509803921569	-0.446078431372549	-0.20343137254902	0.154411764705882	0.32843137254902	0.318627450980392	-0.0392156862745098	-0.115196078431373	0.137254901960784	0.129901960784314	0.311274509803922	0.33578431372549	0.100490196078431	-0.286764705882353	0.301470588235294	0.323529411764706	0.20343137254902	0.0416666666666667	0.526960784313726	-0.213235294117647	-0.183823529411765	0.247549019607843	0.384803921568628	0.196078431372549	-0.0318627450980392	0.0416666666666667	0.196078431372549	0.0759803921568628	0.394607843137255	-0.225490196078431	0.259803921568627	0.294117647058824	0.580882352941177	0.323529411764706	0.0147058823529412	0.33578431372549	0.0245098039215686	0.0490196078431373	0.0220588235294118	-0.151960784313726	0.419117647058824	0.240196078431373	0.161764705882353	0.514705882352941	0.46078431372549	0.352941176470588	1	0.17156862745098	0.517156862745098	0.277642115685983	-0.198529411764706	0.183823529411765	-0.308823529411765	0.313725490196078	-0.0686274509803922	-0.16421568627451
g__Podospora	-0.299019607843137	0.0759803921568628	0.436274509803922	-0.321078431372549	0.575980392156863	-0.191176470588235	0.647058823529412	0.424019607843137	0.237745098039216	-0.0980392156862745	0.205882352941176	0.017156862745098	-0.193627450980392	-0.205882352941176	0.0612745098039216	-0.117647058823529	-0.41421568627451	-0.0857843137254902	0.105392156862745	-0.254901960784314	0.132352941176471	0.0980392156862745	-0.181372549019608	0.291666666666667	0.404411764705882	0.316176470588235	0.696078431372549	0.154411764705882	0.159313725490196	0.360294117647059	0.634803921568628	-0.286764705882353	0.193627450980392	0.198529411764706	-0.186274509803922	-0.0294117647058824	0.463235294117647	0.524509803921569	-0.279411764705882	0.32843137254902	0.112745098039216	-0.0196078431372549	-0.240196078431373	-0.242647058823529	-0.29656862745098	0.0294117647058824	0.17156862745098	1	-0.463235294117647	-0.00982803949330912	0.615196078431373	0.367647058823529	0.252450980392157	0.536764705882353	-0.137254901960784	0.0392156862745098
