Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago	Mucilaginibacter
Gp6	0.000225698556484369	4.85755334493471e-05	1.70628083552245e-05	0.00181343191554826	0.0016294297517689	0.000818701045408342	9.42738375990652e-06	0.000525730789939475	4.27441771444782e-07	0.000460298412542638	2.31711655563698e-07	0.0421293326577055	1.48935156613795e-06	0.0325371669917594	0.198068931868772	7.73803618060897e-05	3.71678490515902e-06	0.0178228445091595	0.000869865321967388	0.00130725178033784	0.0983311879496131	7.73803618060897e-05	0.226584147514849	1.90947257374294e-05	0.000243315331064655	0.00272814063463493	0.000129763581946097	0.205246662827868	0.000679919907958634	0.000193651643172682	0.0940176797007162	0.0002620675462425	9.23718755277427e-05	0.0726918417890812	0.00618869746669551	0.000818701045408342	7.73803618060897e-05	0.000818701045408342	0.0231938433767333	0.000923646534614136	9.32988232363828e-08	0.000193651643172682	0.0325371669917594	0.00247028949220901	0.492020962904892	1.521727012972e-05	0.00181343191554826	4.9145946739401e-06	0.0079195205707627	0.000299027727022711	0.000109735338171724	0.00103947461159762	0.000303210145162489	0.0472630845822393	3.21790259657274e-06	0.0335113521388893	0.00247028949220901	0.00653458564478855	0.0177374231184413	4.28011558112778e-06	0.000303210145162489	1.70628083552245e-05	8.45969510148163e-05	6.25178985597892e-07	0.000770053379280218	0.000325721658435161	0.000332937765332612	0.0556089809707367	0.000349610950046986	0.00110173575409102	0.000561238152431941	0.128636480937936	0.000430216119060645	6.44925588968109e-05	0.000179116588092182	0.00729553719203441	0.0129317191658431	0.000179116588092182	0	0.0061694292040827	0.000358049618055549	0.0134155599750566	0.00144822502670173	0.0493805607467188	0.00400577344799628	4.11051215817933e-05	0.000406947220049863	4.72444286241595e-05	0.0501273560127181	0.000925992216032467	0.000210988615276312	0.0102532049946585	0.0159056602809921	0.00290135625054444	0.00553634331282685	0.0108137022372896	0.00700191174589832	0.00381929159422115	0.0907693179128723	0.0336810146594871	0.24748691860225	0.0193292329669279
Catellatospora	4.40702791406345e-05	0.00857557342459417	0.000818701045408342	0.000225698556484369	0.0675481801337168	0.0263119019523056	0.000193651643172682	0.00857557342459417	0.0076069102745941	0.000492110824356531	0.000869865321967388	0.00521447933995862	0.0002620675462425	3.26104938539924e-05	0.00417478638766571	2.94016793168203e-05	0.0076069102745941	0.0155317656191702	0.000303210145162489	0.0020141439758998	0.0611133713020348	1.7498572958917e-06	0.0242939221868785	0.000193651643172682	8.96481837550699e-07	0.0217465796864236	0.00103947461159762	0.17425156925857	1.06611261857741e-05	4.27441771444782e-07	0.00286506386532915	5.18287251035083e-07	1.86581281853885e-07	0.0398329676232378	4.85755334493471e-05	4.9145946739401e-06	0.00417478638766571	0.00138239120269041	0.000349610950046986	8.45969510148163e-05	0.000349610950046986	5.62745160630644e-06	0.149472369651657	0.00138239120269041	0.00672792962173472	3.99231105590534e-05	0.00059871519810121	0.00363634895773983	0.003007537803846	0.000206048176041547	0.0365681455312163	4.85755334493471e-05	1.06611261857741e-05	0.000819586052151709	0.000980147711372141	0.119499784613816	2.46438245162167e-08	0.00624505490256922	0.00386846844730441	0.000193651643172682	9.42738375990652e-06	2.13281002451934e-05	5.87601279992557e-05	0.00123550880078635	0.00436797854042077	3.21790259657274e-06	7.11811857839421e-06	0.0124313624590947	2.04831077698761e-06	0.0079195205707627	1.82755749063004e-08	0.00758799740937477	0.0726918417890812	0.0002620675462425	1.48935156613795e-06	0.0229409771623293	7.26215335180117e-05	1.26271591843885e-06	0.000723824670499067	0	0.0108141867619206	0.000177545486056652	0.00248008081165155	0.0110474328433542	0.00124310931168237	0.0120319820416014	0.00239915696331727	0.0237504173685461	0.011033133460648	0.0151206236549054	0.00913736195881542	0.00037452115514758	0.00307949970340246	0.0435244491824382	0.0331261633721978	0.00230179491826026	0.0102003477886598	0.00286450362859831	0.37110418282288	0.0102532049946585	0.0151206236549054	0.26349693436058
g__Claussenomyces	4.53549055874775e-05	0.000809594555054365	7.59805689185477e-05	0.00227032553424035	0.0126986186854553	0.00221313657946646	3.71920703815108e-05	0.000738163631681303	0.000169533500063058	0.000672035552558425	1.17246196295736e-05	0.00869347527672417	5.84415501364953e-06	0.00405025148973426	0.100310952994478	0.000169533500063058	4.1102579184704e-05	0.0180405197161373	2.72908307339838e-05	0.00152854494883827	0.0657080159583239	0.000156533187455569	0.0282768760156663	1.97181613614609e-05	7.26215335180117e-05	0.0186588718574158	1.68872638888596e-06	0.0886023425901233	7.26215335180117e-05	1.17246196295736e-05	0.0296260451303669	0.000693508633608748	0.000248928250713669	0.0324121135502606	0.00668410936886543	0.000693508633608748	0.000176365613145112	0.000332937765332612	0.000738163631681303	1.2447453866587e-05	0.000169533500063058	0.000122434959328347	0.0246093478269395	0.000239803136646525	0.20495287777211	4.99728740205402e-05	0.000860321783464829	5.49815387349202e-05	0.00270541891063884	7.14921156178922e-06	0.000357280444546422	0.00313042021180244	2.87655403295418e-05	0.0106182140627372	5.45823920645187e-07	0.0385822637813291	0.000248928250713669	0.0561396470497099	0.0119535756986598	3.71920703815108e-05	2.08393591346014e-05	1.1037741602807e-05	1.76284472484435e-05	1.17246196295736e-05	0.00204859941055002	1.1037741602807e-05	5.5216539770831e-05	0.0219180213288638	0.000127639107805363	7.94695134451375e-05	0.000470015957874355	0.0261234552746559	0.00238833171260016	1.4007140409889e-05	2.45325781158155e-05	0.0123642124163581	0.0100937060445149	0.000439384798424935	7.59208889121131e-06	0.0016581753034945	0	0.00441859083896407	0.000757825415570746	0.0346822933177482	0.00124310931168237	6.39025448309949e-05	0.000618785006736784	0.00193222536493738	0.00196081409486395	0.0081591867557816	0.000134968855977377	0.00267430063907046	0.0660965855744528	0.00276795902387439	0.00446734667561089	0.00499800079877006	0.00482863489888904	0.0039451309591677	0.224101912650884	0.028282654750661	0.0590673948404451	0.0466149307185788
Sulfuriferula	2.89490749966813e-06	0.0011550773304115	0.000630741075606463	0.000230959463140995	0.0168520141212493	0.0138981686635516	0.000536624988897257	0.00277277901569066	0.00336243987628992	0.00257470169272673	0.00136877320294472	0.00654653478055518	4.99728740205402e-05	4.1102579184704e-05	0.00360825393543116	4.1102579184704e-05	0.00320626414934852	0.00904136841630127	0.000439384798424935	0.00298311186121616	0.036433988135616	0.000112559868365475	0.0122006942276395	0.00083463928495943	5.49815387349202e-05	0.0122423945315841	0.000369997404574645	0.115523914652246	8.68533031285108e-05	1.32077693706265e-05	0.00015035335796078	6.04072233779604e-05	4.99728740205402e-05	0.0296260451303669	0.000630741075606463	0.000144379514741986	0.00313042021180244	0.00140736401689747	0.000502403246011718	0.000357280444546422	0.00405025148973426	0.000103362918338947	0.114299312641105	0.0019960350246974	0.0183476571037387	0.00105903542692637	0.000162924648794768	0.000536624988897257	0.00221313657946646	0.000334322495736203	0.0359114574771171	9.07564660525722e-05	2.58806145394948e-05	0.00437825869486483	0.000410433830429753	0.116757721758135	3.02356844456283e-07	0.0189690634815042	0.00242822004244346	0.000383089468993709	5.24267543319524e-05	2.45325781158155e-05	4.50751295303174e-07	0.00344281558225924	0.0250003358108084	0.000198261976029192	0.000231926179812222	0.0046362173511711	5.76405576632653e-05	0.00112229673490749	3.86814937004236e-06	0.00362258566677141	0.0571561031248286	0.000439384798424935	1.2447453866587e-05	0.0576828108048326	4.44481760206116e-05	9.76599372267247e-06	0.00227032553424035	2.49243852510202e-06	0.000433780500868647	0	0.0172091394388399	0.00445040835803033	0.00156138816996482	0.0163525103624924	0.0123189997051986	0.0314553121207276	0.00117253728017774	0.00987694278952357	0.00100508049447652	0.000273672743228348	0.00479921851683022	0.0624026499931877	0.0317388372404247	0.0174544015134214	0.000870583719852118	0.0151294311897945	0.390245581789879	0.00626409926662874	0.000285875384313312	0.217106457120032
Povalibacter	1.49840431920713e-05	0.000961691414288546	1.58783875818652e-05	0.000152957886689826	0.0155621287749976	0.00360817375276239	3.35888230339547e-06	0.000390652552507843	0.00040442643257053	8.06935097844165e-05	0.000186705926849472	0.00360817375276239	0.000263193420554136	0.000339399671596457	0.031766005769438	0.000565855281835498	0.000603826437060501	0.00684666708333785	1.18208264466213e-05	0.00102046885405243	0.0327284990157107	2.6899852587513e-06	0.0247956007231872	1.88379691010614e-05	6.12834731852066e-05	0.00344183489362616	1.33229484881413e-05	0.0656589324392738	6.42128439829222e-05	7.15491604881036e-07	0.0506834353235575	0.000364275210003838	0.000152957886689826	0.00873246980773009	0.00590762633882422	0.00040442643257053	0.000327503585942204	0.000119359744082927	0.00105095150797911	4.46251345015478e-07	1.04650125636284e-05	0.000152957886689826	0.0172706061064607	0.000179499364811924	0.0332180428295898	2.10603964447341e-05	0.000186705926849472	0.000686132457125819	0.000283337286496139	4.61714016697624e-05	0.00156292036802767	0.00238257918490006	9.24363263829725e-06	0.00922040228707413	6.27849789310573e-06	0.00616463382556627	2.91067062109369e-05	0.00269185388189239	0.00544082214458081	2.350106118592e-05	1.18208264466213e-05	1.49840431920713e-05	0.000418602493418836	1.99229365846261e-05	0.000194153306508353	1.55476406056086e-06	1.03967783967975e-07	0.014443232192547	1.78035016269227e-05	0.000418602493418836	7.37190130648842e-05	0.028284728654519	0.00204175525201035	1.41328009092925e-05	1.78035016269227e-05	0.00575316682827411	0.00230260181736779	2.91067062109369e-05	7.37190130648842e-05	0.000172527360810542	2.55987849406841e-05	0.00325573128514061	8.03458066078199e-119	0.0367128545779391	0.000841384367222468	0.000142692908583169	0.000147516313889455	0.00217693544901623	0.0172091394388399	0.00923118018247019	0.00310103818885265	0.00299547685791228	0.0214980031380943	0.0100734671833728	0.00216828711429609	0.00030725846022384	0.0174503879337896	0.000982200498394705	0.161618904177589	0.0237112705756938	0.0855309761218012	0.203525925807536
Pedomicrobium	5.87601279992557e-05	0.0108078897524504	0.000460298412542638	0.00171941119897264	0.0263119019523056	0.00499139592987034	2.64641407093272e-05	0.000129763581946097	0.035526524116891	0.0120850762092863	0.0263119019523056	1.26271591843885e-06	0.0271397758044596	0.00110173575409102	0.000460298412542638	0.00544554125241379	0.035526524116891	8.96481837550699e-07	0.000923646534614136	0.0335113521388893	2.77727033795856e-06	0.0139708299345223	0.0015682598115482	0.0271397758044596	0.035526524116891	0.00964034773549731	0.000325721658435161	0.000492110824356531	0.00436797854042077	0.00456834626692479	5.87601279992557e-05	0.000638246691161088	0.027987612204855	0.00040178888017887	0.000349610950046986	0.0523285418908112	0.0551444817999355	4.85755334493471e-05	0.0172267385253585	0.0197085659158017	0.0398329676232378	0.027987612204855	0.000723824670499067	3.99231105590534e-05	0.00259660313572526	0.0059324373230873	4.9145946739401e-06	0.00417478638766571	0.000129763581946097	0.000454485663703928	0.0781167127530595	1.7498572958917e-06	0.00223270171767582	0.000265022142049718	0.000679919907958634	0.00315573053211054	0.00247028949220901	0.0033317530409008	4.38781707216814e-09	0.000430216119060645	0.020370586624519	0.000923646534614136	0.0134789952898069	0.00417478638766571	0.0092743376584506	0.00315573053211054	0.00174950897643386	3.32306567153515e-06	0.0160814859673801	0.0263119019523056	0.00857557342459417	0.000244260686185023	0.0595782421081178	0.0255036803158819	0.0144767180850721	0.00132163538926533	0.00495601223741274	0.000152775345373964	0.0149969368546501	0.00171941119897264	0.00904136841630127	0.000439384798424935	0.0098195630661529	0	0.028282654750661	0.0476342995590037	0.0597976715819041	0.0808582557147187	0.0628254410222942	0.023350591492833	0.0082584099361117	0.0237648001622949	0.00105533547931289	0.028282654750661	0.0966119389752878	0.130379899322658	0.0520193590692928	0.0251409970827086	0.0353715641343472	0.096336223801347	0.00447560556495248	0.576649176411804
Variibacter	0.000349610950046986	0.0002620675462425	0.000492110824356531	0.00380915992772716	0.0551444817999355	0.0172267385253585	0.000179116588092182	0.00123550880078635	0.000325721658435161	0.00110173575409102	3.71678490515902e-06	0.0160814859673801	1.7498572958917e-06	9.23718755277427e-05	0.01253638966857	8.31712531832754e-06	1.521727012972e-05	0.0470210969967303	0.00040178888017887	2.37789242859457e-05	0.100540179430096	1.26271591843885e-06	0.0667919375086441	9.32988232363828e-08	6.25178985597892e-07	0.0239449582902576	4.9145946739401e-06	0.273059897379955	2.13281002451934e-05	7.32003455339806e-06	0.0421293326577055	4.28011558112778e-06	5.18287251035083e-07	0.0325371669917594	0.00138239120269041	8.96481837550699e-07	4.85755334493471e-05	0.000818701045408342	0.00234904091982681	7.50399890111985e-07	0.000100739403001067	7.28779910675261e-08	0.152429892154134	0.000923646534614136	0.114541775611076	4.28011558112778e-06	0.00040178888017887	8.31712531832754e-06	0.000638246691161088	4.99728740205402e-05	0.00138239120269041	0.000179116588092182	3.28499476628525e-09	0.00528397603551018	0.000140875554629218	0.0799888724598652	1.06611261857741e-05	0.0161481276928016	0.00433585651453799	0.000460298412542638	9.65394243481922e-09	8.31712531832754e-06	7.32003455339806e-06	0.000193651643172682	0.000460298412542638	0.000100739403001067	4.64827006061644e-08	0.0466128138873252	2.64641407093272e-05	0.000225698556484369	3.21790259657274e-06	0.0527485451881762	0.00618869746669551	2.04831077698761e-06	2.46438245162167e-08	0.0291413040136402	0.00344281558225924	2.64641407093272e-05	0.000374943967328615	5.87601279992557e-05	5.76405576632653e-05	8.30923874244497e-05	3.06725404773408e-05	0.00672792962173472	0	0.000925992216032467	0.000108929785270815	0.018149812109298	0.000221672610367529	0.0223250740450403	0.0016920242747119	3.5786027973048e-05	0.0111853852591673	0.0259428445729783	0.0251409970827086	0.00105533547931289	0.000239953979766976	0.000170841510907253	0.220082044145656	0.00144650464716747	0.00736280405708581	0.0430853805141622
Inquilinus	9.63189260760202e-05	0.000172527360810542	1.68176000928983e-05	0.00121486839367619	0.00908357758922144	0.00136068514645729	7.16042549418616e-06	0.000377271785485834	3.58044149143285e-05	0.000253579375661691	3.35888230339547e-06	0.0299062712488184	7.63950436008936e-06	0.00530268582987621	0.0760816926534686	5.31620735985452e-05	5.87338784525565e-06	0.0106022723843334	0.000201847884247298	0.00250600819897365	0.0600881377655268	0.000109642947708851	0.109950544154353	2.10603964447341e-05	0.000283337286496139	0.00352420695218905	1.99229365846261e-05	0.10501704857479	8.43839537655154e-05	5.31620735985452e-05	0.102724189287032	0.00114694341151289	0.00040442643257053	0.0225510021414153	0.00553835594476271	0.000933369217099951	0.000293882295128349	0.000226480451129456	0.0085610274657287	6.72593728940718e-05	1.58783875818652e-05	0.000418602493418836	0.0281314026451328	0.000327503585942204	0.373256164741741	1.18208264466213e-05	0.000377271785485834	2.91067062109369e-05	0.00232275485742225	9.67392217765219e-05	0.000852507948421684	0.00152061371939753	6.72593728940718e-05	0.0514112072179554	5.41091385345491e-07	0.0312929758718736	0.00121486839367619	0.00518985500507041	0.0123630522997113	1.9772038275251e-06	2.91067062109369e-05	4.16463898869483e-06	0.00014097492141109	1.55772319431587e-07	0.000933369217099951	4.82686587179184e-05	5.46887421574969e-05	0.0226826487472209	0.000253579375661691	0.000327503585942204	0.00111417454581229	0.163818685699127	0.0016956831425696	4.37610484198586e-05	8.43839537655154e-05	0.00868010154718601	0.0139167694693023	7.37190130648842e-05	1.94791205492686e-07	0.00193745762105787	4.26912898182546e-07	0.00302840470615077	1.6945868335166e-06	0.0142424962561035	3.58044149143285e-05	8.03458066078199e-119	4.11051215817933e-05	7.8762015460858e-05	0.014633043018103	0.00112428275538906	0.000130579423284582	0.00500959502206962	0.0229830028102208	0.00125995457146278	0.000630519054191439	0.0061694292040827	0.00295592189956754	0.00124310931168237	0.128366127827753	0.0247528317667182	0.124809828884072	0.0190536097049911
Halobacteriovorax	0.000525730789939475	0.000525730789939475	5.34635170114489e-05	0.000638246691161088	0.0409689559558362	0.00212111925819105	4.85755334493471e-05	0.00116704244432829	0.000349610950046986	4.9145946739401e-06	1.18449054439957e-07	0.0421293326577055	2.37789242859457e-05	0.00259660313572526	0.112117908825948	3.6110599461333e-05	1.06611261857741e-05	0.0675481801337168	0.000243315331064655	9.23718755277427e-05	0.0781167127530595	1.90947257374294e-05	0.215137021915795	3.50590397951995e-07	3.6110599461333e-05	0.00380915992772716	9.42738375990652e-06	0.348047032295588	6.42647355423362e-06	1.90947257374294e-05	0.100540179430096	4.40702791406345e-05	2.37789242859457e-05	0.0166463816496372	0.000818701045408342	0.000225698556484369	0.000179116588092182	0.000179116588092182	0.00824232891210193	1.521727012972e-05	1.35439120556831e-05	2.64641407093272e-05	0.0675481801337168	0.000638246691161088	0.281843162514077	3.71678490515902e-06	0.000638246691161088	5.34635170114489e-05	0.00286506386532915	7.59208889121131e-06	0.00146104977384656	0.000638246691161088	4.27441771444782e-07	0.0218345295944245	5.87601279992557e-05	0.0551444817999355	0.000140875554629218	0.00471690384475788	0.0177374231184413	3.71678490515902e-06	1.48935156613795e-06	2.38916465310971e-06	0.000209161804322107	5.18287251035083e-07	0.000193651643172682	2.77727033795856e-06	1.11761401594227e-06	0.0269463569242756	3.99231105590534e-05	0.000140875554629218	0.000119397063843866	0.18134082980457	0.00456834626692479	2.13281002451934e-05	8.96481837550699e-07	0.0154791484713632	0.00576809455478888	2.94016793168203e-05	9.42738375990652e-06	0.000165507060078119	1.86485070372569e-05	0.0019960350246974	1.82667777409234e-06	0.0197085659158017	1.06622465404432e-06	1.94791205492686e-07	0	0.00356768318520838	0.008222927164667	0.0141325618715188	0.00294527492802776	0.00037452115514758	0.0286460178080945	0.00672204511759376	0.00603384560246107	0.00322284854084969	0.00481041977144878	6.85872041819111e-05	0.335624887222137	0.0119293903507498	0.103392564356831	0.0222086941351654
Luteolibacter	0.000176365613145112	0.00170333961397298	0.000138606123461907	0.000610897302292511	0.00819176183501551	0.0109511299443037	0.000144379514741986	0.0011550773304115	9.90068293397821e-05	0.00263939990389098	9.90068293397821e-05	0.0408254985205422	0.00011741021201246	0.0183476571037387	0.141987035722832	0.000144379514741986	0.00039656533206819	0.00869347527672417	0.000572761937349697	0.0391340702998582	0.0698926109472284	0.0017967004445877	0.129921726692486	0.00284150071590595	0.00386846844730441	0.00819176183501551	0.00305604327253829	0.144844430666018	0.00298311186121616	0.000198261976029192	0.0865843868619289	0.00336243987628992	0.00263939990389098	0.0414014438774474	0.0171432065923529	0.00668410936886543	0.00495601223741274	0.00463755544540889	0.0262022102394038	0.00291160470249599	0.000138606123461907	0.00414370529019217	0.0333840429613151	0.00194458083718437	0.573039516057106	0.000144379514741986	0.00112229673490749	0.00039656533206819	0.00921943192884679	0.00288775831643046	0.00921943192884679	0.00852358434798285	0.00886605977834554	0.186557210734008	9.17831041585047e-06	0.0948595519515176	0.00995985555287983	0.00161952425999482	0.017502700253288	2.87655403295418e-05	0.00414370529019217	0.000169533500063058	0.000651116789484961	3.53578790571981e-05	0.0165647173581562	0.00122300998327198	0.00200401405953113	0.0464582787107828	0.000383089468993709	0.019293680359251	0.00614740702448909	0.117408046362885	0.00433585651453799	0.00386846844730441	0.00495601223741274	0.00972594316506358	0.0100937060445149	0.00109028748002549	2.45439283599313e-07	0.00517796167290177	0.000115450019338378	0.00782139667269463	0.000141585745925983	0.0300771076942843	0.00352474611977671	5.97450071965588e-07	0.000309994679437169	0	0.0790072566687116	0.000201723091973443	0.000118231333908105	0.0544980759584066	0.0250691086245741	0.00214120216383734	0.000216805584471268	0.034606962435082	0.0076571491874752	0.0212059425726085	0.126520076739372	0.0354314770875553	0.249237490290033	0.0628254410222942
Gp3	0.00188697073577478	0.0114337809832488	0.0175691091535783	0.0098195630661529	0.242637978575512	0.0917925777043367	0.0147593164967476	0.0308253702223163	0.0114337809832488	0.0236673346524412	0.000603826437060501	0.0244350508769668	4.59682211811318e-05	0.000418602493418836	0.0248260741565749	0.000730648445600997	0.001837567634377	0.14532727437549	0.00386987382009902	0.0085610274657287	0.248785967189917	0.000643889077204892	0.033699086571916	0.000105039592671773	8.06935097844165e-05	0.15120603554958	0.000565855281835498	0.378531270489453	0.000339399671596457	0.000129789928581535	0.0406764917247952	0.00118050312992578	0.000194153306508353	0.149721387524946	0.00790194864289822	0.000165783774820913	0.00454071611318416	0.0181782374999789	0.00118050312992578	2.22524005005428e-05	0.0142424962561035	6.72593728940718e-05	0.471316182858148	0.0155621287749976	0.122092808121944	0.00125005407754467	0.00873246980773009	0.00121486839367619	0.00699007395225291	0.000300553774635238	0.0285673034128629	0.00790194864289822	5.84675937291443e-05	0.0212209610224211	0.00386987382009902	0.37588859998759	3.96142253540336e-05	0.222128107625161	0.0201798846150332	0.0184889369210525	6.27849789310573e-06	0.000448198166894368	1.25528263426963e-05	0.00806277591924987	0.00790194864289822	0.00188697073577478	9.67392217765219e-05	0.0918838534414978	0.000226480451129456	0.000990720087564105	0.000124483114429911	0.0241608174895028	0.0807628879590348	0.000418602493418836	3.76686320265786e-05	0.107212456079508	0.0105420441223637	0.00405274162763739	0.0152907995007803	0.0016956831425696	0.000119878533960244	5.33964772198831e-05	0.00325522269687504	0.0211267179821236	3.61121545893622e-06	0.00257619861027739	0.00111417454581229	0.0291137777249453	8.03458066078199e-119	0.102369648672132	0.00495142138198369	0.000618785006736784	0.0628254410222942	0.086113314240859	0.0523252033226987	0.0155394683317789	0.000153641990506529	0.0108141867619206	0.642105818305969	0.00105961717169822	0.00138825101753454	0.0967345041675124
g__Trichoderma	5.57616254702941e-05	0.000826878994732771	0.000109642947708851	0.00156292036802767	0.0027009031579132	0.0240488173831816	7.04268146145805e-05	0.000124483114429911	0.000159262585064191	0.0161161425700741	0.00139930492900104	0.00963126644330939	0.000235230089042743	0.0104021019408729	0.00790194864289822	0.000565855281835498	0.00256965275993624	0.000990720087564105	0.000179499364811924	0.0256226465903602	0.031766005769438	0.000961691414288546	0.0563753825823654	0.00728411801359992	0.00553835594476271	0.0108054925721102	0.00256965275993624	0.0506834353235575	0.0172706061064607	0.000512631177423228	0.0100107797125522	0.00174194143429415	0.00603502904693462	0.0424278175794663	0.00276855005630244	0.013989495973195	0.00443950277772561	0.00263461093572745	0.0134941389599443	0.00806277591924987	0.000418602493418836	0.00822621118866161	0.0236673346524412	0.0016956831425696	0.217110728139493	0.00305310395946868	0.000708100530461088	0.00102046885405243	0.00369375831684212	0.0110538954290532	0.0191227924839488	0.00352420695218905	0.00806277591924987	0.0382088883964004	1.41328009092925e-05	0.0290083885326955	0.00822621118866161	0.000181223290364066	0.00321690885520866	6.12834731852066e-05	0.00684666708333785	0.000730648445600997	0.000433189950246783	0.00118050312992578	0.0412540607561275	0.00256965275993624	0.00366533856219395	0.0260478997798683	0.0010821820215492	0.0362740071962861	0.00434012337786655	0.0296219087175286	0.00590762633882422	0.00603502904693462	0.00790194864289822	0.00156722873150629	0.023945170980107	0.000218004768026542	3.58044149143285e-05	0.0027009031579132	0.00110262722244799	0.00146491468084528	0.00132097468029194	0.00507517426693725	0.00474874484703867	4.92077379894924e-05	0.00244365701925593	3.02247308374925e-06	0.042143883903729	8.03458066078199e-119	9.79345704114384e-05	0.0343381419966138	0.00351359537777537	0.0442133182444664	0.000925992216032467	0.0493805607467188	0.012154284632297	0.0597976715819041	0.140961150288361	0.117422438343013	0.0762313356655981	0.0875111490845751
Pedobacter	2.49243852510202e-06	9.07564660525722e-05	2.72908307339838e-05	0.000288386636375523	0.00352474611977671	0.00589237580635885	1.57295985874144e-05	4.31845545214986e-05	1.76284472484435e-05	0.00386846844730441	1.66560898969469e-05	0.00386846844730441	9.40713498968631e-07	0.00170333961397298	0.0199452401714957	3.19180195644475e-05	6.32850312196097e-05	0.00157079455821367	4.1102579184704e-05	0.00601880426715442	0.0196173478458037	0.000248928250713669	0.0328768030852189	0.000288386636375523	0.000651116789484961	0.00654653478055518	4.1102579184704e-05	0.0733786689876477	0.0012581912053039	2.45325781158155e-05	0.00552586627816297	0.00032129535876846	0.000672035552558425	0.0206138480538136	0.00263939990389098	0.00215713171512034	0.000536624988897257	0.000715547462597223	0.0042388989625195	0.000332937765332612	0.000198261976029192	0.000536624988897257	0.0199452401714957	0.000268051248280082	0.251540062993686	0.000222390276703602	5.24267543319524e-05	5.46518526346794e-06	0.00118864358214383	0.000240806236276032	0.00386846844730441	0.000672035552558425	0.000344930035828215	0.0235997698902183	1.77342771131294e-07	0.0414014438774474	0.000715547462597223	0.00297931985049789	0.000863832583930873	1.32077693706265e-05	0.000332937765332612	1.97181613614609e-05	1.55796860909736e-06	6.93884775867306e-05	0.00682399651405721	0.000424703944253181	0.000210916782064288	0.0103138481369792	7.94695134451375e-05	0.00184493125972424	0.000591574520025235	0.0140423828986504	0.00305604327253829	0.000369997404574645	0.000485985246890265	0.00398978766739972	0.00597832656279533	9.90068293397821e-05	3.35152296047925e-06	0.00129420209885191	1.56485630118698e-06	4.12788912112766e-05	0.000249949900840631	0.00112229673490749	9.48061761951172e-05	1.49940697863009e-06	0.000230959463140995	1.22162259564381e-06	0.000514793264307469	8.23218128096149e-07	0	0.00667007118738677	0.00479921851683022	0.00667007118738677	0.0013141714068705	0.0232254141218469	0.00039027670386965	0.0148193647583263	0.133937201172936	0.0152784562025884	0.0162340536137566	0.0621800455220393
